round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,PCB,1000,0,♠5 ♠7,♠5 ♠7 ♥J ♦8 ♠A ♣8 ♣K,SB,call,96.0,fold,0.0,,,fold,0,False,True,15.3328,Pair,0.0
1,Chicken Dinner,1000,0,♥10 ♥8,♥10 ♥8 ♥J ♦8 ♠A ♣8 ♣K,BB,call,96.0,call,543.0,,,allin,361,True,False,106.3072,Three of a Kind,2096.0
1,ヽ(=^･ω･^=)丿,1000,0,♠Q ♦A,♠Q ♦A ♥J ♦8 ♠A ♣8 ♣K,,bet,96.0,bet,543.0,,,allin,361,True,False,94.1024,Two Pair,0.0
1,AllinWin,1000,0,♥7 ♥3,♥7 ♥3 ♥J ♦8 ♠A ♣8 ♣K,,fold,0.0,fold,0.0,,,fold,0,False,True,15.3328,Pair,0.0
2,PCB,904,0,♠4 ♥K,♠4 ♥K ♣4 ♣6 ♠K ♠2 ♣J,,fold,0.0,,,,,fold,0,False,True,79.0256,Two Pair,0.0
2,Chicken Dinner,3096,1,♦7 ♦2,♦7 ♦2 ♣4 ♣6 ♠K ♠2 ♣J,SB,call,20.0,,,,,fold,0,False,True,9.1296,Pair,0.0
2,ヽ(=^･ω･^=)丿,1000,1,♥7 ♣8,♥7 ♣8 ♣4 ♣6 ♠K ♠2 ♣J,BB,call,20.0,,,,,bet,20,False,False,7.0312,High Card,60.0
2,AllinWin,1000,0,♠7 ♥Q,♠7 ♥Q ♣4 ♣6 ♠K ♠2 ♣J,,fold,0.0,,,,,fold,0,False,True,7.0792,High Card,0.0
3,PCB,904,0,♣K ♥5,♣K ♥5 ♠2 ♥A ♣5 ♠10 ♦7,,fold,0.0,,,,,fold,0,False,True,12.32,Pair,0.0
3,Chicken Dinner,3076,1,♣Q ♠5,♣Q ♠5 ♠2 ♥A ♣5 ♠10 ♦7,,call,20.0,,,,,fold,0,False,True,12.2688,Pair,0.0
3,ヽ(=^･ω･^=)丿,1020,1,♦8 ♠4,♦8 ♠4 ♠2 ♥A ♣5 ♠10 ♦7,SB,call,20.0,,,,,bet,20,False,False,8.018,High Card,80.0
3,AllinWin,1000,0,♥4 ♣3,♥4 ♣3 ♠2 ♥A ♣5 ♠10 ♦7,BB,fold,20.0,,,,,fold,0,False,True,113.0,Straight,0.0
4,PCB,904,0,♥8 ♦8,♥8 ♦8 ♥2 ♥4 ♥9 ♦5 ♣K,BB,raise,100.0,call,20.0,call,20.0,check,0,False,False,15.1092,Pair,390.0
4,Chicken Dinner,3056,1,♠A ♣2,♠A ♣2 ♥2 ♥4 ♥9 ♦5 ♣K,,call,100.0,fold,0.0,fold,0.0,fold,0,False,True,9.3136,Pair,0.0
4,ヽ(=^･ω･^=)丿,1060,1,♣8 ♣6,♣8 ♣6 ♥2 ♥4 ♥9 ♦5 ♣K,,call,100.0,bet,20.0,bet,20.0,fold,0,False,True,7.0108,High Card,0.0
4,AllinWin,980,0,♣9 ♦6,♣9 ♦6 ♥2 ♥4 ♥9 ♦5 ♣K,SB,fold,10.0,fold,0.0,fold,0.0,fold,0,False,True,16.1036,Pair,0.0
5,PCB,1154,0,♥6 ♥3,♥6 ♥3 ♦8 ♥K ♥10 ♠4 ♦K,SB,call,40.0,,,,,fold,0,False,True,20.0168,Pair,0.0
5,Chicken Dinner,2956,1,♦3 ♣9,♦3 ♣9 ♦8 ♥K ♥10 ♠4 ♦K,BB,call,40.0,,,,,call,0,False,False,20.0224,Pair,80.0
5,ヽ(=^･ω･^=)丿,920,1,♣J ♠3,♣J ♠3 ♦8 ♥K ♥10 ♠4 ♦K,,fold,0.0,,,,,fold,0,False,True,20.0416,Pair,0.0
5,AllinWin,970,0,♠8 ♣Q,♠8 ♣Q ♦8 ♥K ♥10 ♠4 ♦K,,fold,0.0,,,,,fold,0,False,True,83.0512,Two Pair,0.0
6,PCB,1114,0,♣6 ♦K,♣6 ♦K ♠5 ♥A ♦5 ♠8 ♦Q,,fold,0.0,fold,0.0,,,fold,0,False,True,12.3584,Pair,0.0
6,Chicken Dinner,2996,1,♠4 ♣5,♠4 ♣5 ♠5 ♥A ♦5 ♠8 ♦Q,SB,call,40.0,bet,40.0,,,bet,40,False,False,103.256,Three of a Kind,200.0
6,ヽ(=^･ω･^=)丿,920,1,♦3 ♦2,♦3 ♦2 ♠5 ♥A ♦5 ♠8 ♦Q,BB,call,40.0,call,40.0,,,fold,0,False,True,12.2592,Pair,0.0
6,AllinWin,970,0,♥7 ♠9,♥7 ♠9 ♠5 ♥A ♦5 ♠8 ♦Q,,fold,0.0,fold,0.0,,,fold,0,False,True,12.2624,Pair,0.0
