round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♠Q ♦A,,20000,0.3817708333333927,0.3576421211367939,1000,0,0,0,20,1000,0,30,20,1,4,50,0,10.541666666671414,0.5270833333335707,-8.54687499999822,-0.23645833333321464,481.5811559573147,481.5811559573147,bet,96,0.10136795043945312
1,1,4,2,flop,1,♠Q ♦A,♥J ♦8 ♠A,200,0.705,0.4560427611529428,904,0,96,0,20,904,288,0,0,4,2,0,-96,87.03999999999999,0.4099999999999999,87.03999999999999,0.4099999999999999,1183.3984387221296,1087.3984387221296,bet,543,1.1530201435089111
1,2,4,2,turn,0,♠Q ♦A,♥J ♦8 ♠A ♣8,146,0.7363013698630136,0.4268200572032671,361,0,639,0,20,361,1374,20,20,1,2,20,-639,382.1301369863013,0.4726027397260273,367.4041095890411,0.4726027397260273,1050.5248262473433,411.5248262473433,bet,254,1.1398899555206299
1,3,4,2,turn,0,♠Q ♦A,♥J ♦8 ♠A ♣8,378,0.6547619047619048,0.4634709986515671,107,0,639,254,107,361,1374,615,361,1,0,107,-893,372.3809523809523,-1.0,302.32142857142867,0.30952380952380953,748.0103282804172,-144.98967171958282,call,0,1.1482670307159424
2,0,4,2,deal,0,♥7 ♣8,,20000,0.2735654761905041,0.3318299274593657,980,1,0,20,0,1000,0,40,20,2,2,0,-20,-9.057380952379837,-0.4528690476189918,-9.057380952379837,-0.4528690476189918,211.24107724269078,191.24107724269078,check,0,0.10445308685302734
2,1,4,2,flop,1,♥7 ♣8,♣4 ♣6 ♠K,197,0.2233502538071066,0.41649119790387856,980,1,20,0,20,980,40,0,0,4,2,0,-20,-31.065989847715734,-0.5532994923857868,-31.065989847715734,-0.5532994923857868,167.0630927076986,147.0630927076986,call,0,1.1455929279327393
3,0,4,3,deal,0,♦8 ♠4,,20000,0.2349678571428733,0.31695722251498776,1010,1,0,10,10,1020,0,50,20,2,3,10,-10,-5.901928571427602,-0.2950964285713801,-8.251607142856335,-0.5300642857142535,179.70672396462237,169.70672396462237,call,0,0.09805679321289062
3,1,4,2,flop,1,♦8 ♠4,♠2 ♥A ♣5,98,0.2602040816326531,0.42993587464861655,1000,1,20,0,20,1000,60,0,0,4,2,0,-20,-24.387755102040813,-0.47959183673469385,-24.387755102040813,-0.47959183673469385,201.20684312847436,181.20684312847436,call,0,1.1407279968261719
4,0,4,4,deal,0,♣8 ♣6,,20000,0.3079869047619391,0.3616206726203475,1060,1,0,0,20,1060,0,50,20,2,4,30,0,4.638952380955125,0.2319476190477563,-4.600654761903046,-0.38402619047612185,253.15674243006407,253.15674243006407,bet,50,0.09415698051452637
4,1,4,3,deal,0,♣8 ♣6,,20000,0.3079869047619391,0.3616206726203475,1010,1,0,50,50,1060,0,260,100,2,3,50,-50,-4.524059523798883,-0.07603928571418272,-19.92340476189584,-0.38402619047612185,247.0121613031208,197.0121613031208,call,0,0.08905506134033203
