playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
PCB,True,0,♦2 ♦4,3360,True,False,True,True,1,0,SB,False,True,3360.0
AllinWin,True,0,♦3 ♥Q,0,False,False,True,True,2,0,BB,False,,
ヽ(=^･ω･^=)丿,False,0,♠A ♠5,5640,False,False,True,True,0,0,,True,True,5640.0
