round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,PCB,1000,0,♠10 ♣A,♠10 ♣A ♦9 ♣6 ♠A ♦6 ♥2,SB,call,20.0,call,534.0,call,385.0,allin,61,True,False,92.0128,Two Pair,2000.0
1,ヽ(=^･ω･^=)丿,1000,0,♣8 ♠9,♣8 ♠9 ♦9 ♣6 ♠A ♦6 ♥2,BB,call,20.0,bet,534.0,bet,385.0,allin,61,True,False,47.2048,Two Pair,0.0
1,AllinWin,1000,0,♥8 ♦8,♥8 ♦8 ♦9 ♣6 ♠A ♦6 ♥2,,fold,0.0,fold,0.0,fold,0.0,fold,0,False,True,41.2048,Two Pair,0.0
2,PCB,2000,0,♠J ♣10,♠J ♣10 ♦8 ♣8 ♥7 ♦7 ♥9,,call,20.0,,,,,fold,0,False,True,119.0,Straight,0.0
2,ヽ(=^･ω･^=)丿,1000,1,♣7 ♥4,♣7 ♥4 ♦8 ♣8 ♥7 ♦7 ♥9,SB,call,20.0,,,,,bet,20,False,False,189.0,Full House,80.0
2,AllinWin,1000,0,♠9 ♠5,♠9 ♠5 ♦8 ♣8 ♥7 ♦7 ♥9,BB,fold,20.0,,,,,fold,0,False,True,49.0016,Two Pair,0.0
3,PCB,1980,0,♥A ♠A,♥A ♠A ♣7 ♠2 ♥2 ♦6 ♣10,BB,,,,,,,call,20,False,False,88.0128,Two Pair,30.0
3,ヽ(=^･ω･^=)丿,1040,1,♦7 ♥9,♦7 ♥9 ♣7 ♠2 ♥2 ♦6 ♣10,,,,,,,,fold,0,False,True,32.0128,Two Pair,0.0
3,AllinWin,980,0,♦Q ♥7,♦Q ♥7 ♣7 ♠2 ♥2 ♦6 ♣10,SB,,,,,,,fold,10,False,True,32.0512,Two Pair,0.0
4,PCB,1990,0,♥9 ♣J,♥9 ♣J ♦8 ♠6 ♠4 ♥A ♣8,SB,call,40.0,,,,,fold,0,False,True,15.2368,Pair,0.0
4,ヽ(=^･ω･^=)丿,1040,1,♣4 ♥4,♣4 ♥4 ♦8 ♠6 ♠4 ♥A ♣8,BB,call,40.0,,,,,call,0,False,False,153.0,Full House,80.0
4,AllinWin,970,0,♥7 ♣A,♥7 ♣A ♦8 ♠6 ♠4 ♥A ♣8,,fold,0.0,,,,,fold,0,False,True,94.0016,Two Pair,0.0
