round_id,playerName,chips,reloadCount,cards,hand,position,act_deal,bet_deal,act_flop,bet_flop,act_turn,bet_turn,act_river,bet_river,allIn,folded,rank,message,winMoney
1,PCB,1000,0,♥8 ♦10,♥8 ♦10 ♣J ♥3 ♠2 ♣4 ♠10,SB,call,20.0,,,,,fold,0,False,True,17.029,Pair,0.0
1,ヽ(=^･ω･^=)丿,1000,0,♥7 ♦J,♥7 ♦J ♣J ♥3 ♠2 ♣4 ♠10,BB,call,20.0,,,,,call,0,False,False,18.0146,Pair,40.0
1,AllinWin,1000,0,♥4 ♠K,♥4 ♠K ♣J ♥3 ♠2 ♣4 ♠10,,fold,0.0,,,,,fold,0,False,True,11.1408,Pair,0.0
2,PCB,980,0,♠3 ♦10,♠3 ♦10 ♣7 ♦5 ♦A ♣2 ♥A,,,,,,,,fold,0,False,True,21.0148,Pair,0.0
2,ヽ(=^･ω･^=)丿,1020,0,♦9 ♠2,♦9 ♠2 ♣7 ♦5 ♦A ♣2 ♥A,SB,,,,,,,call,20,False,False,88.0064,Two Pair,40.0
2,AllinWin,1000,0,♠10 ♦8,♠10 ♦8 ♣7 ♦5 ♦A ♣2 ♥A,BB,,,,,,,fold,20,False,True,21.0176,Pair,0.0
3,PCB,980,0,♥9 ♠6,♥9 ♠6 ♠A ♣6 ♦8 ♥K ♥3,BB,call,20.0,,,,,check,0,False,False,13.3136,Pair,50.0
3,ヽ(=^･ω･^=)丿,1040,0,♥5 ♦K,♥5 ♦K ♠A ♣6 ♦8 ♥K ♥3,,call,20.0,,,,,fold,0,False,True,20.2088,Pair,0.0
3,AllinWin,980,0,♠8 ♣8,♠8 ♣8 ♠A ♣6 ♦8 ♥K ♥3,SB,fold,10.0,,,,,fold,0,False,True,106.3072,Three of a Kind,0.0
4,PCB,1010,0,♣7 ♣5,♣7 ♣5 ♦K ♦10 ♠A ♠5 ♠2,SB,call,40.0,,,,,fold,0,False,True,12.32,Pair,0.0
4,ヽ(=^･ω･^=)丿,1020,0,♣Q ♥3,♣Q ♥3 ♦K ♦10 ♠A ♠5 ♠2,BB,call,40.0,,,,,call,0,False,False,8.1668,High Card,80.0
4,AllinWin,970,0,♥J ♦Q,♥J ♦Q ♦K ♦10 ♠A ♠5 ♠2,,fold,0.0,,,,,fold,0,False,True,122.0,Straight,0.0
5,PCB,970,0,♣Q ♣5,♣Q ♣5 ♦A ♠A ♣7 ♦2 ♦9,,call,40.0,,,,,fold,0,False,True,21.0592,Pair,0.0
5,ヽ(=^･ω･^=)丿,1060,0,♥6 ♣K,♥6 ♣K ♦A ♠A ♣7 ♦2 ♦9,SB,call,40.0,,,,,bet,40,False,False,21.1104,Pair,160.0
5,AllinWin,970,0,♥K ♠K,♥K ♠K ♦A ♠A ♣7 ♦2 ♦9,BB,fold,40.0,,,,,fold,0,False,True,99.0064,Two Pair,0.0
6,PCB,930,0,♥3 ♣K,♥3 ♣K ♦5 ♠K ♠9 ♠8 ♣6,BB,,,,,,,call,40,False,False,20.0104,Pair,60.0
6,ヽ(=^･ω･^=)丿,1140,0,♣7 ♠2,♣7 ♠2 ♦5 ♠K ♠9 ♠8 ♣6,,,,,,,,fold,0,False,True,117.0,Straight,0.0
6,AllinWin,930,0,♥8 ♥5,♥8 ♥5 ♦5 ♠K ♠9 ♠8 ♣6,SB,,,,,,,fold,20,False,True,40.1024,Two Pair,0.0
7,PCB,950,0,♦K ♥9,♦K ♥9 ♥Q ♥10 ♠7 ♦A ♣6,SB,call,80.0,,,,,fold,0,False,True,8.1728,High Card,0.0
7,ヽ(=^･ω･^=)丿,1140,0,♣10 ♣9,♣10 ♣9 ♥Q ♥10 ♠7 ♦A ♣6,BB,call,80.0,,,,,call,0,False,False,17.2624,Pair,160.0
7,AllinWin,910,0,♦9 ♣4,♦9 ♣4 ♥Q ♥10 ♠7 ♦A ♣6,,fold,0.0,,,,,fold,0,False,True,8.072000000000001,High Card,0.0
