,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
771d87920252c40e7d69cfb7ddc93c22,False,0,♣3 ♦10,3424,False,False,True,True,0,0,SB,False,True,3424.0
0af48eceafda87bfdc139f5d814d1c78,False,0,♠9 ♦9,2980,True,False,True,True,0,0,BB,False,True,2980.0
4dca1fcd48a176049beae83f718f6834,True,0,♥J ♥6,0,False,False,True,True,0,0,1,False,,
d47aa670ad6cf22e8d380a23c8665c25,True,0,♥Q ♥A,0,False,False,True,True,0,0,2,False,,
982217cb9d6612c5fe0c41858976db22,True,0,♣K ♣J,9558,True,False,True,True,0,0,3,False,True,9558.0
15b51030db67993e65f0fc6897d65634,False,0,♠4 ♥5,2038,True,False,True,True,0,0,D,True,True,2038.0
