,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
15b51030db67993e65f0fc6897d65634,True,0,♣9 ♠K,0,False,False,True,True,0,0,2,True,,
998a603597c8f4182bc98435f2924848,False,0,♠7 ♣6,2970,True,False,True,True,0,0,3,False,True,2970.0
cf3edcd1c0914565309e94e413141cfd,True,0,♦K ♣K,12100,True,False,True,True,0,0,D,False,True,12100.0
982217cb9d6612c5fe0c41858976db22,True,0,♠J ♠8,0,False,False,True,True,0,0,SB,False,,
d47aa670ad6cf22e8d380a23c8665c25,True,0,♠Q ♥K,0,False,False,True,True,0,0,BB,False,,
7d87e769ed5734d4d9447f2e36ab67ab,False,0,♥A ♠2,2930,True,False,True,True,0,0,1,False,True,2930.0
