round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,bluff_freq,thd_call,bet_limit,action,amount,cputime
1,0,6,2,deal,False,♥K ♦10,,60000,0.23789060846559593,0.34881804831857244,0.4635602686408897,2980,0,4980,0,20,2980,0,3030,3000,1,0,0.4925124792013311,1192.0,fold,0,0.3681941032409668
2,0,6,3,deal,False,♥3 ♣6,,60000,0.11995714285715078,0.27752910414421295,0.29216019210360633,2970,0,4970,0,10,2970,0,3010,3030,1,0,0.49498327759197325,1188.0,fold,0,0.3510572910308838
3,0,6,5,deal,False,♥4 ♣7,,60000,0.12808267195768144,0.28166487573554666,0.3051990462981505,2970,0,4970,0,0,20,0,70,20,3,0,0.2222222222222222,28.0,check,0,0.3783447742462158
3,1,6,2,deal,False,♥4 ♣7,,60000,0.12808267195768144,0.28166487573554666,0.3051990462981505,2950,0,4950,0,20,2950,0,3040,3060,1,0,0.49248747913188645,1180.0,fold,0,0.31781601905822754
4,0,6,6,deal,False,♠8 ♠10,,60000,0.22190753968252236,0.3553054955106128,0.44421570511163655,2950,0,4950,0,0,20,0,70,20,3,0,0.2222222222222222,55.300000000000004,check,0,0.3946077823638916
4,1,6,2,deal,False,♠8 ♠10,,60000,0.22190753968252236,0.3553054955106128,0.44421570511163655,2930,0,4930,0,20,2930,0,3030,3130,1,0,0.49161073825503354,1157.3500000000001,fold,0,0.3555450439453125
5,0,6,6,deal,False,♣9 ♠K,,60000,0.21013849206347995,0.3313972956554497,0.43013816772871627,2930,0,4930,0,0,20,0,50,20,2,0,0.2857142857142857,39.0,check,0,0.38091111183166504
5,1,6,4,deal,False,♣9 ♠K,,60000,0.21013849206347995,0.3313972956554497,0.43013816772871627,2910,0,4910,0,20,2910,0,8830,3210,1,0,0.24787052810902896,1134.9,check,0,0.38140010833740234
