playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
(=^-Ω-^=),False,0,,0,False,False,True,False,2,0,,False,,
FourSwordsMan,True,0,♥6 ♠4,0,False,False,True,True,2,0,BB,False,,
A_P_T^T,False,0,♠A ♣9,1078,True,False,True,True,1,0,,False,True,1078.0
ヽ(=^･ω･^=)丿,False,0,♦9 ♠Q,10922,True,False,True,True,0,0,SB,True,True,10922.0
