round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♥K ♠6,,20000,0.28011785714288856,0.32810586109378004,980,0,0,20,0,1000,0,60,20,3,3,0,-20,-3.1929285714266875,-0.15964642857133438,-3.1929285714266875,-0.4397642857142229,326.941751694709,306.941751694709,check,0,0.09056782722473143
1,1,4,2,flop,1,♥K ♠6,♠A ♠3 ♥3,177,0.13983050847457626,0.3295836691971196,980,0,20,0,20,980,60,0,0,4,2,0,-20,-31.610169491525426,-0.7203389830508475,-31.610169491525426,-0.7203389830508475,149.83480513072686,129.83480513072686,fold,0,1.2500059604644775
2,0,4,3,deal,0,♠6 ♠4,,20000,0.2782178571428841,0.3548773799001325,970,0,0,10,10,980,0,50,20,2,3,10,-10,-3.3069285714269547,-0.16534642857134774,-6.089107142855794,-0.4435642857142318,323.23142865471766,313.23142865471766,call,0,0.09180283546447754
2,1,4,3,flop,1,♠6 ♠4,♦J ♠8 ♠5,92,0.3695652173913043,0.4826870285037938,960,0,20,0,20,960,60,0,0,4,3,0,-20,-17.826086956521742,0.10869565217391307,-17.826086956521742,-0.2608695652173913,455.84276302090797,435.84276302090797,call,0,1.2531700134277344
2,2,4,3,turn,1,♠6 ♠4,♦J ♠8 ♠5 ♦Q,102,0.2352941176470588,0.4241825029957634,940,0,40,0,20,940,120,0,0,4,3,0,-40,-31.764705882352942,-0.2941176470588236,-31.764705882352942,-0.5294117647058824,263.2732329089898,223.27323290898983,call,0,1.257781982421875
2,3,4,3,river,1,♠6 ♠4,♦J ♠8 ♠5 ♦Q ♦9,327,0.0,0.0,920,0,60,0,20,920,180,0,0,4,3,0,-60,-80.0,-1.0,-80.0,-1.0,-0.0,-60.0,fold,0,1.2686991691589355
3,0,4,4,deal,0,♥A ♣2,,20000,0.2762464285714606,0.32985420400937066,920,0,0,0,20,920,0,50,20,2,4,30,0,2.0997142857168463,0.10498571428584236,-6.18767857142697,-0.4475071428570788,315.13116494659744,315.13116494659744,call,0,0.08715176582336426
3,1,4,4,flop,0,♥A ♣2,♦Q ♠J ♦10,357,0.19957983193277312,0.38427580028631264,900,0,20,0,100,900,80,300,100,3,4,100,-20,-24.20168067226891,-0.2016806722689075,-44.15966386554621,-0.6008403361344538,215.50443445928641,195.50443445928641,fold,0,1.2674858570098877
4,0,4,4,deal,0,♣5 ♦Q,,20000,0.2443386904762102,0.3153218356321198,900,0,0,0,20,900,0,30,20,1,4,50,0,-0.4529047619031843,-0.02264523809515917,-12.669839285713696,-0.5113226190475796,271.2090883122782,271.2090883122782,fold,0,0.09058213233947754
5,0,4,3,deal,0,♠9 ♦8,,20000,0.2541160714285898,0.3262987676225765,860,0,0,40,0,900,0,120,40,3,3,0,-40,-9.506071428569227,-0.23765178571423065,-9.506071428569227,-0.4917678571428205,279.9014837443111,239.9014837443111,check,0,0.08928084373474121
5,1,4,3,flop,1,♠9 ♦8,♠10 ♣A ♠3,197,0.14213197969543148,0.3491854522217226,860,0,40,0,40,860,120,0,0,4,3,0,-40,-62.944162436548226,-0.5736040609137055,-62.944162436548226,-0.7157360406091371,146.3589865427121,106.35898654271212,fold,0,1.2641708850860596
6,0,4,3,deal,0,♣7 ♦K,,20000,0.28477083333336545,0.3288062937128272,840,0,0,20,20,860,0,100,40,2,3,20,-20,-5.8274999999961485,-0.1456874999999036,-11.522916666663455,-0.4304583333332691,317.72948100005385,297.72948100005385,call,0,0.09012603759765624
6,1,4,3,flop,1,♣7 ♦K,♦6 ♠5 ♠4,84,0.32142857142857145,0.4670248868079294,820,0,40,0,40,820,120,0,0,4,3,0,-40,-41.428571428571416,-0.03571428571428559,-41.428571428571416,-0.3571428571428571,365.0188660375312,325.0188660375312,fold,0,1.2459068298339844
7,0,4,4,deal,0,♥K ♥8,,20000,0.33011190476194696,0.3574930949222788,820,0,0,0,40,820,0,100,40,2,4,60,0,12.817904761911516,0.32044761904778785,-6.988809523805301,-0.3397761904761061,377.14244001322373,377.14244001322373,bet,75,0.08690690994262695
