round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♣8 ♠4,,20000,0.2349678571428733,0.31695722251498776,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-5.901928571427603,-0.2950964285713801,-8.251607142856335,-0.5300642857142535,267.324927688667,257.324927688667,call,0,0.09127402305603027
1,1,4,3,flop,1,♣8 ♠4,♥Q ♠A ♣3,111,0.10810810810810813,0.2879361588197637,980,0,20,0,20,980,60,0,0,4,3,0,-20,-33.513513513513516,-0.6756756756756757,-33.513513513513516,-0.7837837837837838,113.809518133341,93.809518133341,fold,0,1.248997926712036
2,0,4,4,deal,0,♦2 ♣8,,20000,0.21991845238096305,0.3120566547896275,980,0,0,0,20,980,0,50,20,2,4,30,0,-2.406523809522959,-0.1203261904761479,-9.004077380951848,-0.560163095238074,247.05255533150608,247.05255533150608,fold,0,0.09572505950927734
3,0,4,4,deal,0,♥10 ♠10,,20000,0.4581547619048166,0.3132176762577107,980,0,0,0,20,980,0,30,20,1,4,50,0,16.65238095238533,0.8326190476192663,-6.255357142855504,-0.08369047619036685,609.5568317773617,609.5568317773617,bet,121,0.09133076667785643
3,1,4,3,flop,0,♥10 ♠10,♣7 ♠2 ♣9,265,0.5735849056603773,0.4945556203896113,859,0,121,0,20,859,484,20,20,1,3,40,-121,171.03018867924527,0.7207547169811321,148.08679245283017,0.14716981132075468,813.4391114680861,692.4391114680861,bet,346,1.266746997833252
3,2,4,2,turn,0,♥10 ♠10,♣7 ♠2 ♣9 ♦5,157,0.554140127388535,0.497060204207049,513,0,467,0,20,513,1176,20,20,1,2,20,-467,186.83439490445858,0.10828025477707004,175.7515923566879,0.10828025477707004,677.5896442715529,210.58964427155288,call,0,1.248281955718994
3,3,4,2,river,0,♥10 ♠10,♣7 ♠2 ♣9 ♦5 ♥A,268,0.41791044776119396,0.4932152728912928,493,0,487,0,20,493,1216,20,20,1,2,20,-487,17.895522388059703,-0.16417910447761194,9.537313432835843,-0.16417910447761194,450.32045361651603,-36.67954638348402,call,0,1.2581770420074463
4,0,4,3,deal,0,♦A ♥5,,20000,0.30569047619051753,0.33758043076237226,453,0,0,20,0,473,0,60,20,3,3,0,-20,-1.6585714285689477,-0.08292857142844734,-1.6585714285689477,-0.3886190476189649,298.7403763318701,278.74037633187004,check,0,0.09531784057617188
4,1,4,2,flop,1,♦A ♥5,♠9 ♦8 ♣9,203,0.2610837438423645,0.4092278859135831,453,0,20,0,20,453,60,0,0,4,2,0,-20,-24.334975369458128,-0.4778325123152709,-24.334975369458128,-0.4778325123152709,247.75441274359008,227.75441274359008,fold,0,1.2579069137573242
5,0,4,3,deal,0,♦K ♠A,,20000,0.4061684523810151,0.3663964976961106,433,0,0,20,20,453,0,100,40,2,3,20,-20,8.740214285721812,0.2185053571430453,0.6168452381015115,-0.18766309523796976,423.26255017768096,403.26255017768096,bet,80,0.09132695198059082
5,1,4,3,flop,1,♦K ♠A,♦J ♠Q ♦2,93,0.3870967741935484,0.4870860925981129,353,0,100,0,40,353,300,0,0,4,3,0,-100,-23.870967741935488,0.16129032258064502,-23.870967741935488,-0.22580645161290325,384.51599441773493,284.51599441773493,call,0,1.2408602237701416
