round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♦6 ♠A,,20000,0.2996297619048037,0.33154339847866604,1000,0,0,0,20,1000,0,30,20,1,4,50,0,3.970380952384296,0.1985190476192149,-11.011107142855888,-0.40074047619039255,356.65353877842267,356.65353877842267,call,0,0.09159493446350098
1,1,4,4,flop,0,♦6 ♠A,♥Q ♦2 ♦K,317,0.1829652996845426,0.3713788186969612,980,0,20,0,20,980,80,40,20,2,4,40,-20,-10.725552050473187,-0.26813880126182965,-18.04416403785489,-0.6340694006309149,201.01250956423985,181.01250956423985,call,0,1.2642769813537598
1,2,4,4,turn,0,♦6 ♠A,♥Q ♦2 ♦K ♣2,289,0.14359861591695502,0.3201642678115732,960,0,40,0,20,960,160,40,20,2,4,40,-40,-25.536332179930795,-0.4256055363321799,-31.280276816609,-0.71280276816609,153.16711647351568,113.16711647351568,call,0,1.2594130039215088
1,3,4,4,river,0,♦6 ♠A,♥Q ♦2 ♦K ♣2 ♥K,486,0.2376543209876543,0.3843677024826381,940,0,60,0,20,940,240,40,20,2,4,40,-60,-3.9506172839506206,-0.04938271604938271,-13.456790123456786,-0.5246913580246914,266.3069172722644,206.3069172722644,call,0,1.2775449752807615
1,4,4,4,river,0,♦6 ♠A,♥Q ♦2 ♦K ♣2 ♥K,1261,0.2663230240549828,0.4050836376952299,920,0,60,20,20,940,240,140,40,3,4,20,-80,6.529209621993133,0.06529209621993126,1.2027491408934736,-0.4673539518900344,301.85754472492147,221.85754472492147,call,0,1.294835090637207
2,0,4,3,deal,0,♣K ♦7,,20000,0.28477083333336545,0.3288062937128272,880,0,0,20,0,900,0,60,20,3,3,0,-20,-2.9137499999980747,-0.1456874999999036,-2.9137499999980747,-0.4304583333332691,322.2045441127307,302.2045441127307,check,0,0.0887141227722168
2,1,4,3,flop,1,♣K ♦7,♦6 ♥9 ♦2,224,0.18080357142857145,0.38048051947705613,880,0,20,0,20,880,60,0,0,4,3,0,-20,-29.151785714285715,-0.4575892857142857,-29.151785714285715,-0.6383928571428572,191.72687493752545,171.72687493752545,fold,0,1.251873016357422
3,0,4,4,deal,0,♣6 ♠3,,20000,0.21589285714286915,0.31186995201508744,870,0,0,10,10,880,0,70,20,3,4,10,-10,-2.7285714285704685,-0.1364285714285235,-4.887499999999162,-0.5682142857142618,233.00198614061335,223.00198614061335,call,0,0.09185791015625
3,1,4,4,flop,1,♣6 ♠3,♦3 ♣K ♥3,93,0.7741935483870968,0.3775709648619233,860,0,20,0,20,860,80,0,0,4,4,0,-20,21.935483870967747,2.096774193548387,21.935483870967747,0.5483870967741935,1420.654447695464,1400.654447695464,bet,700,1.2447032928466797
3,2,4,3,turn,1,♣6 ♠3,♦3 ♣K ♥3 ♦7,96,0.859375,0.33620991861484395,160,0,720,0,20,160,2040,0,0,4,2,0,-720,1013.125,0.71875,1013.125,0.71875,1414.4062239526736,694.4062239526734,bet,429,1.2499070167541504
4,0,4,4,deal,0,♦5 ♠8,,20000,0.24905059523811526,0.3255937779036994,2360,0,0,0,20,2360,0,50,20,2,4,30,0,-0.07595238095078116,-0.0037976190475390577,-7.5474702380942364,-0.5018988095237695,416.85237727239183,416.85237727239183,fold,0,0.09030890464782716
5,0,4,4,deal,0,♣J ♣8,,20000,0.3062232142857445,0.3578422633499418,2360,0,0,0,40,2360,0,60,40,1,4,100,0,8.995714285719117,0.224892857142978,-21.62660714285533,-0.387553571428511,532.1028965943573,532.1028965943573,bet,106,0.09452104568481444
5,1,4,3,flop,0,♣J ♣8,♥2 ♥5 ♣2,328,0.1600609756097561,0.3619552205008635,2254,0,106,0,40,2254,424,40,40,1,3,80,-106,-58.92682926829268,-0.5198170731707317,-71.73170731707317,-0.6798780487804879,247.68839478147828,141.68839478147828,call,0,1.26288104057312
5,2,4,2,turn,0,♣J ♣8,♥2 ♥5 ♣2 ♥6,217,0.055299539170506916,0.2285639957168156,2214,0,146,0,40,2214,504,40,40,1,2,40,-146,-153.70506912442397,-0.8894009216589862,-155.91705069124427,-0.8894009216589862,80.02163539328842,-65.97836460671158,fold,0,1.2558221817016602
6,0,4,3,deal,0,♦A ♦9,,20000,0.3698851190476746,0.3624883214193743,2174,0,0,40,0,2214,0,120,40,3,3,0,-40,4.386214285720953,0.10965535714302388,4.386214285720953,-0.26022976190465075,643.5070860188121,603.5070860188121,check,0,0.101470947265625
6,1,4,2,flop,1,♦A ♦9,♠6 ♣K ♦7,218,0.18577981651376144,0.3844805707931125,2174,0,40,0,40,2174,120,0,0,4,2,0,-40,-57.70642201834864,-0.6284403669724771,-57.70642201834864,-0.6284403669724771,286.36039276325624,246.36039276325627,fold,0,1.254482984542847
7,0,4,3,deal,0,♥6 ♠7,,20000,0.2535922619047869,0.3247131115762801,2154,0,0,20,20,2174,0,100,40,2,3,20,-20,-9.568928571425573,-0.2392232142856393,-14.64077380952131,-0.4928154761904262,405.568776033798,385.568776033798,call,0,0.09642863273620604
7,1,4,3,flop,1,♥6 ♠7,♥3 ♣3 ♦K,103,0.13106796116504854,0.3208844349980199,2134,0,40,0,40,2134,120,0,0,4,3,0,-40,-64.27184466019418,-0.6067961165048543,-64.27184466019418,-0.7378640776699029,193.87151701023976,153.87151701023976,fold,0,1.2446482181549072
8,0,4,4,deal,0,♥8 ♦9,,20000,0.2541160714285898,0.3262987676225765,2134,0,0,0,40,2134,0,100,40,2,4,60,0,0.658571428574362,0.0164642857143591,-14.588392857141026,-0.4917678571428205,404.584871957686,404.584871957686,call,0,0.09378576278686523
8,1,4,3,flop,0,♥8 ♦9,♣2 ♠5 ♦10,455,0.13186813186813187,0.33834734765583857,2094,0,40,0,100,2094,160,200,100,2,3,100,-40,-79.34065934065933,-0.6043956043956044,-92.52747252747251,-0.7362637362637363,193.2546899436953,153.25468994369538,fold,0,1.2765891551971436
9,0,4,4,deal,0,♥9 ♠K,,20000,0.316756547619088,0.34306513518560866,2094,0,0,0,80,2094,0,120,80,1,4,200,0,21.362095238108168,0.26702619047635195,-41.98921428570944,-0.366486904761824,520.5475610588886,520.5475610588886,bet,104,0.09070396423339844
9,1,4,3,flop,0,♥9 ♠K,♦6 ♦7 ♥8,420,0.38392857142857145,0.4685227151168862,1990,0,104,0,80,1990,416,80,80,1,3,160,-104,67.85714285714286,0.1517857142857144,6.428571428571445,-0.2321428571428571,645.1596359882556,541.1596359882556,call,0,1.2757680416107178
9,2,4,3,turn,0,♥9 ♠K,♦6 ♦7 ♥8 ♦J,233,0.092274678111588,0.27483454057850243,1910,0,184,0,80,1910,656,80,80,1,3,160,-184,-181.3218884120172,-0.723175965665236,-196.0858369098713,-0.8154506437768241,126.35995970068657,-57.64004029931344,call,0,1.2574191093444824
9,3,4,3,river,0,♥9 ♠K,♦6 ♦7 ♥8 ♦J ♥10,291,0.6890034364261168,0.4079878726462955,1830,0,264,0,80,1830,896,80,80,1,3,160,-264,438.70790378006865,1.0670103092783505,328.46735395189,0.3780068728522337,1493.2369706577094,1229.2369706577094,bet,983,1.2571508884429932
10,0,4,2,deal,0,♦6 ♠3,,20000,0.21589285714286915,0.31186995201508744,2689,0,0,80,0,2769,0,200,80,2,2,0,-80,-36.821428571426175,-0.5682142857142618,-36.821428571426175,-0.5682142857142618,380.678157844368,300.678157844368,check,0,0.09667587280273438
10,1,4,2,flop,1,♦6 ♠3,♥6 ♥A ♣K,102,0.3186274509803921,0.4579858701812309,2689,0,80,0,80,2689,200,0,0,4,2,0,-80,-96.27450980392156,-0.3627450980392157,-96.27450980392156,-0.3627450980392157,600.4930395704454,520.4930395704454,fold,0,1.2414500713348389
11,0,4,3,deal,0,♠3 ♠J,,20000,0.2552148809524001,0.3412820246575106,2649,0,0,40,40,2689,0,200,80,2,3,40,-40,-18.748428571423965,-0.23435535714279965,-28.957023809519967,-0.4895702380951997,457.2745639125952,417.2745639125952,call,0,0.0905447006225586
11,1,4,3,flop,1,♠3 ♠J,♦2 ♠A ♣5,92,0.24456521739130435,0.3912162743073501,2609,0,80,0,80,2609,240,0,0,4,3,0,-80,-101.30434782608695,-0.2663043478260869,-101.30434782608695,-0.5108695652173914,431.4966862799528,351.4966862799528,fold,0,1.2432231903076172
12,0,4,4,deal,0,♥4 ♣2,,20000,0.1948363095238172,0.3039599536874897,2609,0,0,0,80,2609,0,200,80,2,4,120,0,-17.652380952378486,-0.2206547619047311,-41.032738095236546,-0.6103273809523655,333.41260968750214,333.41260968750214,fold,0,0.0964181423187256
13,0,4,4,deal,0,♦J ♥7,,20000,0.2532869047619249,0.3242578879623054,2609,0,0,0,160,2609,0,240,160,1,4,400,0,2.1036190476319803,0.013147619047699788,-99.211142857138,-0.4934261904761501,449.3626485554531,449.3626485554531,call,0,0.09906721115112303
