round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♣K ♦J,,20000,0.3457476190476665,0.35319999731235163,1000,0,0,0,20,1000,0,30,20,1,4,50,0,7.659809523813318,0.382990476190666,-9.627571428570006,-0.30850476190466697,424.86650304008936,424.86650304008936,bet,84,0.1029207706451416
1,1,4,3,flop,0,♣K ♦J,♣5 ♦8 ♣Q,277,0.20577617328519854,0.4042676586041709,916,0,84,0,20,916,336,20,20,1,3,40,-84,-22.512635379061365,-0.3826714801444043,-30.743682310469307,-0.5884476534296028,224.25806498448605,140.25806498448605,call,0,1.254983901977539
1,2,4,2,turn,0,♣K ♦J,♣5 ♦8 ♣Q ♠5,154,0.07792207792207792,0.2680489277993545,896,0,104,0,20,896,376,20,20,1,2,20,-104,-91.58441558441557,-0.8441558441558441,-93.14285714285714,-0.8441558441558441,78.42475772973471,-25.575242270265303,call,0,1.249372959136963
1,3,4,2,river,0,♣K ♦J,♣5 ♦8 ♣Q ♠5 ♣2,340,0.047058823529411764,0.2117647058823529,876,0,124,0,20,876,416,20,20,1,2,20,-124,-122.54117647058823,-0.9058823529411764,-123.48235294117649,-0.9058823529411764,46.275578779859856,-77.72442122014013,call,0,1.2718758583068848
2,0,4,3,deal,0,♦10 ♣10,,20000,0.4581547619048166,0.3132176762577107,836,0,0,20,0,856,0,60,20,3,3,0,-20,7.489285714288991,0.3744642857144498,7.489285714288991,-0.08369047619036685,580.1017365505363,560.1017365505363,bet,112,0.08643889427185059
2,1,4,2,flop,1,♦10 ♣10,♣8 ♠5 ♦4,160,0.46875,0.4990224819584785,724,0,132,0,20,724,396,0,0,4,2,0,-132,33.625,-0.0625,33.625,-0.0625,575.1486757437273,443.1486757437272,call,0,1.2561328411102295
2,2,4,2,turn,1,♦10 ♣10,♣8 ♠5 ♦4 ♠6,91,0.3626373626373626,0.4652735659853952,704,0,152,0,20,704,436,0,0,4,2,0,-152,-13.8901098901099,-0.27472527472527475,-13.8901098901099,-0.27472527472527475,406.5537551054776,254.5537551054776,call,0,1.244639873504639
3,0,4,3,deal,0,♣2 ♥3,,20000,0.18635119047619916,0.2988280306714308,694,0,0,10,10,704,0,50,20,2,3,10,-10,-8.818928571428051,-0.44094642857140265,-10.682440476190042,-0.6272976190476017,185.45517069728103,175.45517069728106,call,0,0.09522294998168944
3,1,4,3,flop,1,♣2 ♥3,♠J ♥7 ♥5,106,0.02830188679245283,0.16583392293629196,684,0,20,0,20,684,60,0,0,4,3,0,-20,-38.30188679245283,-0.9150943396226416,-38.30188679245283,-0.9433962264150944,25.72256702266255,5.7225670226625525,fold,0,1.2478060722351074
4,0,4,4,deal,0,♣8 ♥3,,20000,0.2207125000000124,0.3100444398370197,684,0,0,0,20,684,0,50,20,2,4,30,0,-2.3429999999990088,-0.11714999999995035,-8.964374999999379,-0.5585749999999752,223.42555291019366,223.42555291019366,fold,0,0.0902109146118164
5,0,4,4,deal,0,♣J ♣Q,,20000,0.3638500000000439,0.369788124867815,684,0,0,0,40,684,0,60,40,1,4,100,0,18.216000000007032,0.4554000000001757,-18.168999999997364,-0.27229999999991217,405.25292973256256,405.25292973256256,bet,81,0.09679317474365234
5,1,4,4,flop,0,♣J ♣Q,♦A ♦Q ♦3,255,0.3549019607843137,0.4754002340609173,603,0,81,0,40,603,324,80,40,2,4,80,-81,50.77254901960785,0.41960784313725497,22.38039215686274,-0.2901960784313725,380.8861038336355,299.8861038336355,bet,149,1.26116681098938
5,2,4,3,turn,0,♣J ♣Q,♦A ♦Q ♦3 ♥A,236,0.5211864406779662,0.493148256134004,454,0,230,0,40,454,771,80,40,2,3,40,-230,194.37711864406785,0.5635593220338984,173.5296610169492,0.04237288135593231,603.2693770290592,373.2693770290592,bet,230,1.248448133468628
5,3,4,3,river,0,♣J ♣Q,♦A ♦Q ♦3 ♥A ♠7,358,0.5810055865921788,0.4891299937713683,224,0,460,0,224,224,1461,264,544,1,1,448,-460,578.5251396648046,-0.4189944134078212,318.23463687150837,0.16201117318435765,645.8028592087461,185.8028592087461,call,0,1.261016845703125
6,0,4,3,deal,0,♠8 ♣6,,20000,0.2602761904762153,0.32887387820458264,960,1,0,40,0,1000,0,120,40,3,3,0,-40,-8.766857142854164,-0.21917142857135408,-8.766857142854164,-0.4794476190475694,197.24648132055611,157.24648132055606,check,0,0.09562492370605467
