round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♦Q ♦6,,20000,0.290380952380982,0.34990432980936603,980,0,0,20,0,1000,0,60,20,3,3,0,-20,-2.57714285714108,-0.12885714285705396,-2.57714285714108,-0.419238095238036,341.2255780291193,321.2255780291193,check,0,0.0914480686187744
1,1,4,2,flop,1,♦Q ♦6,♥K ♣A ♠8,194,0.13659793814432988,0.3326207088272856,980,0,20,0,20,980,60,0,0,4,2,0,-20,-31.804123711340214,-0.7268041237113403,-31.804123711340214,-0.7268041237113403,146.10348564940563,126.10348564940563,fold,0,1.2617642879486084
2,0,4,3,deal,0,♥3 ♠A,,20000,0.28476904761908306,0.3317792921836189,970,0,0,10,10,980,0,50,20,2,3,10,-10,-2.9138571428550155,-0.14569285714275082,-5.761547619045848,-0.4304619047618339,332.2709608628593,322.2709608628593,call,0,0.08793091773986816
2,1,4,3,flop,1,♥3 ♠A,♦6 ♠3 ♦8,83,0.2891566265060241,0.4533707884873922,960,0,20,0,20,960,60,0,0,4,3,0,-20,-22.65060240963855,-0.1325301204819278,-22.65060240963855,-0.42168674698795183,337.23219328891514,317.23219328891514,fold,0,1.239499807357788
3,0,4,4,deal,0,♦3 ♥6,,20000,0.21589285714286915,0.31186995201508744,960,0,0,0,20,960,0,50,20,2,4,30,0,-2.7285714285704685,-0.1364285714285235,-9.205357142856544,-0.5682142857142618,240.30866863282776,240.30866863282776,fold,0,0.09093809127807616
4,0,4,4,deal,0,♠2 ♣2,,20000,0.2262458333333541,0.33158942612441256,960,0,0,0,20,960,0,30,20,1,4,50,0,-1.9003333333316728,-0.0950166666665837,-13.212624999999376,-0.5475083333332919,253.44159550187717,253.44159550187717,fold,0,0.09603619575500487
5,0,4,3,deal,0,♥J ♣3,,20000,0.21423333333334,0.3051808037158206,920,0,0,40,0,960,0,120,40,3,3,0,-40,-14.291999999999204,-0.35729999999998,-14.291999999999204,-0.5715333333333199,235.00048784135242,195.00048784135242,check,0,0.0922398567199707
5,1,4,3,flop,1,♥J ♣3,♠K ♣Q ♦10,202,0.2227722772277228,0.3978609110958031,920,0,40,0,40,920,120,0,0,4,3,0,-40,-53.267326732673276,-0.33168316831683164,-53.267326732673276,-0.5544554455445545,245.65076502027256,205.65076502027256,fold,0,1.2592647075653076
6,0,4,3,deal,0,♠7 ♠6,,20000,0.3019339285714612,0.3602366519914739,900,0,0,20,20,920,0,100,40,2,3,20,-20,-3.7679285714246618,-0.09419821428561648,-9.806607142853881,-0.3961321428570777,347.95513084739184,327.95513084739184,call,0,0.09388494491577147
6,1,4,3,flop,1,♠7 ♠6,♠9 ♣3 ♥J,112,0.13392857142857142,0.34057555576358306,880,0,40,0,40,880,120,0,0,4,3,0,-40,-63.92857142857143,-0.5982142857142857,-63.92857142857143,-0.7321428571428572,138.23302399077565,98.23302399077565,fold,0,1.2416367530822754
7,0,4,4,deal,0,♣A ♣J,,20000,0.40291845238101337,0.3691817260955049,880,0,0,0,40,880,0,100,40,2,4,60,0,24.466952380962145,0.6116738095240535,0.2918452381013381,-0.1941630952379733,495.77879883525327,495.77879883525327,bet,99,0.08734893798828125
7,1,4,4,flop,0,♣A ♣J,♥3 ♦10 ♦K,364,0.27472527472527475,0.44637573651845935,781,0,99,0,100,781,396,300,100,3,4,100,-99,19.68131868131869,0.09890109890109901,-7.791208791208787,-0.4505494505494505,298.181001664791,199.18100166479095,call,0,1.277759075164795
7,2,4,4,turn,0,♣A ♣J,♥3 ♦10 ♦K ♣9,372,0.15725806451612906,0.3612642199672035,681,0,199,0,100,681,796,300,100,3,4,100,-199,-110.91935483870968,-0.3709677419354839,-126.64516129032259,-0.6854838709677421,153.1192700362621,-45.880729963737934,call,0,1.2682559490203855
7,3,4,4,river,0,♣A ♣J,♥3 ♦10 ♦K ♣9 ♠7,861,0.03658536585365853,0.185407110758028,581,0,299,0,100,581,1196,300,100,3,4,100,-299,-340.609756097561,-0.8536585365853658,-344.2682926829268,-0.9268292682926829,32.11150436268155,-266.88849563731844,fold,0,1.3260328769683838
8,0,4,4,deal,0,♠7 ♣9,,20000,0.23638333333334766,0.3178832635777292,581,0,0,0,40,581,0,60,40,1,4,100,0,-2.178666666664377,-0.05446666666660949,-25.81699999999914,-0.5272333333333048,232.35328694483087,232.35328694483087,fold,0,0.0928659439086914
9,0,4,3,deal,0,♣4 ♥J,,20000,0.22019345238096208,0.30765534465770056,501,0,0,80,0,581,0,240,80,3,3,0,-80,-27.1535714285691,-0.3394196428571138,-27.1535714285691,-0.5596130952380758,207.63611946516602,127.63611946516599,check,0,0.08892321586608888
9,1,4,3,flop,1,♣4 ♥J,♠2 ♣7 ♦9,209,0.11483253588516748,0.30735808285211275,501,0,80,0,80,501,240,0,0,4,3,0,-80,-132.44019138755982,-0.6555023923444976,-132.44019138755982,-0.7703349282296651,101.83421540576596,21.834215405765963,fold,0,1.2504079341888428
10,0,4,3,deal,0,♣4 ♣8,,20000,0.2846791666666939,0.3550524067154281,461,0,0,40,40,501,0,200,80,2,3,40,-40,-11.676999999993456,-0.14596249999991828,-23.064166666661226,-0.4306416666666122,275.22297773279297,235.22297773279297,call,0,0.09266209602355956
