round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♦9 ♦Q,,20000,0.3309446428571812,0.3601432988420356,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-0.14332142856913066,-0.0071660714284564895,-3.4527678571409415,-0.3381107142856377,401.11947064468916,391.11947064468916,call,0,0.12489604949951172
1,1,4,3,flop,1,♦9 ♦Q,♣Q ♣K ♥A,75,0.30666666666666664,0.4611097724210822,980,0,20,0,20,980,60,0,0,4,3,0,-20,-21.6,-0.08000000000000007,-21.6,-0.3866666666666667,364.3210398340296,344.3210398340296,fold,0,1.247462272644043
2,0,4,4,deal,0,♠10 ♦10,,20000,0.4581547619048166,0.3132176762577107,980,0,0,0,20,980,0,50,20,2,4,30,0,16.65238095238533,0.8326190476192663,2.9077380952408305,-0.08369047619036685,609.5568317773617,609.5568317773617,bet,121,0.10955810546875
2,1,4,3,flop,0,♠10 ♦10,♥A ♥J ♣A,209,0.5023923444976076,0.4999942766550482,859,0,121,0,100,859,383,200,100,2,3,100,-121,122.13397129186598,0.5071770334928227,71.89473684210526,0.004784688995215225,666.0875750939321,545.0875750939321,bet,272,1.2479360103607178
2,2,4,3,turn,0,♠10 ♦10,♥A ♥J ♣A ♠8,216,0.3263888888888889,0.4576488997387613,587,0,393,0,100,587,1199,200,100,2,3,100,-393,-3.743055555555543,-0.02083333333333326,-36.381944444444464,-0.3472222222222222,341.1952775747404,-51.80472242525963,call,0,1.2489500045776367
2,3,4,3,river,0,♠10 ♦10,♥A ♥J ♣A ♠8 ♣7,345,0.4,0.4898979485566357,487,0,493,0,100,487,1499,200,100,2,3,100,-493,126.60000000000002,0.20000000000000015,86.60000000000002,-0.2,424.0777246755935,-68.92227532440654,bet,-55,1.2689268589019775
3,0,4,4,deal,0,♠5 ♦8,,20000,0.24905059523811526,0.3255937779036994,387,0,0,0,20,387,0,30,20,1,4,50,0,-0.07595238095078116,-0.0037976190475390577,-12.528482142856545,-0.5018988095237695,228.21711572229339,228.21711572229339,fold,0,0.10285592079162598
4,0,4,3,deal,0,♠3 ♦Q,,20000,0.22598809523810906,0.3093806170002483,367,0,0,20,0,387,0,60,20,3,3,0,-20,-6.440714285713455,-0.3220357142856728,-6.440714285713455,-0.5480238095237819,202.4045071629435,182.4045071629435,check,0,0.10425615310668944
4,1,4,3,flop,1,♠3 ♦Q,♦8 ♥K ♠10,216,0.11342592592592593,0.3040701126416742,367,0,20,0,20,367,60,0,0,4,3,0,-20,-33.19444444444444,-0.6597222222222222,-33.19444444444444,-0.7731481481481481,95.12350302423788,75.12350302423789,fold,0,1.257828950881958
5,0,4,3,deal,0,♥5 ♦7,,20000,0.2425869047619246,0.3241352334159233,347,0,0,20,20,367,0,100,40,2,3,20,-20,-10.889571428569047,-0.2722392857142262,-15.74130952380754,-0.5148261904761509,217.6782218124833,197.6782218124833,call,0,0.08972907066345215
5,1,4,3,flop,1,♥5 ♦7,♠Q ♣3 ♥10,99,0.15151515151515152,0.3585502898848253,327,0,40,0,40,327,120,0,0,4,3,0,-40,-61.81818181818181,-0.5454545454545454,-61.81818181818181,-0.696969696969697,127.62595767652444,87.62595767652444,fold,0,1.248244047164917
6,0,4,4,deal,0,♥8 ♣Q,,20000,0.2813964285714582,0.33351718823411103,327,0,0,0,40,327,0,100,40,2,4,60,0,5.023428571433313,0.12558571428583276,-11.86035714285418,-0.4372071428570836,256.6806561730918,256.6806561730918,call,0,0.0917949676513672
