round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♣3 ♥Q,,20000,0.22598809523810906,0.3093806170002483,980,0,0,20,0,1000,0,80,20,4,4,0,-20,-1.9209523809512736,-0.09604761904756376,-1.9209523809512736,-0.5480238095237819,254.82274243581398,234.82274243581398,check,0,0.1027982234954834
1,1,4,4,flop,1,♣3 ♥Q,♦6 ♥A ♠3,161,0.3043478260869565,0.4601306627938419,980,0,20,0,20,980,80,0,0,4,4,0,-20,-15.652173913043475,0.21739130434782614,-15.652173913043475,-0.3913043478260869,360.999673015282,340.999673015282,bet,170,1.2527103424072266
1,2,4,3,turn,1,♣3 ♥Q,♦6 ♥A ♠3 ♠8,158,0.2468354430379747,0.43117016025952143,810,0,190,0,20,810,590,0,0,4,3,0,-190,-64.36708860759492,-0.2594936708860759,-64.36708860759492,-0.5063291139240507,265.8966003718967,75.89660037189668,call,0,1.247199296951294
1,3,4,3,river,1,♣3 ♥Q,♦6 ♥A ♠3 ♠8 ♥7,346,0.08670520231213873,0.28140257675463776,790,0,210,0,20,790,650,0,0,4,3,0,-210,-173.6416184971098,-0.7398843930635839,-173.6416184971098,-0.8265895953757225,84.46796422277333,-125.5320357772267,call,0,1.266310214996338
2,0,4,3,deal,0,♥8 ♦A,,20000,0.3233416666667143,0.3376136511222779,760,0,0,10,10,770,0,50,20,2,3,10,-10,-0.5994999999971391,-0.029974999999857088,-3.8329166666642855,-0.35331666666657136,359.8536250284288,349.8536250284288,call,0,0.0952599048614502
2,1,4,3,flop,1,♥8 ♦A,♣6 ♠6 ♥A,66,0.75,0.4196860298322588,750,0,20,0,20,750,60,0,0,4,3,0,-20,5.0,1.25,5.0,0.5,1272.5801723786756,1252.5801723786756,bet,626,1.240400791168213
2,2,4,3,flop,0,♥8 ♦A,♣6 ♠6 ♥A,346,0.7182080924855492,0.4425859670170391,124,0,20,626,124,750,60,2002,750,1,1,248,-646,889.0606936416186,-0.2817919075144508,710.9450867052024,0.4364161849710984,898.0206713035057,252.02067130350562,call,0,1.2536110877990725
3,0,4,4,deal,0,♠2 ♦8,,20000,0.21991845238096305,0.3120566547896275,1000,1,0,0,20,1000,0,50,20,2,4,30,0,-2.406523809522959,-0.1203261904761479,-9.004077380951848,-0.560163095238074,165.80708411510474,165.80708411510474,fold,0,0.09299468994140624
4,0,4,4,deal,0,♣2 ♣3,,20000,0.24494523809525415,0.3466864566239569,1000,1,0,0,20,1000,0,30,20,1,4,50,0,-0.4043809523796647,-0.0202190476189833,-12.651642857142374,-0.5101095238094917,187.57684224295804,187.57684224295804,fold,0,0.09629631042480467
5,0,4,4,deal,0,♥J ♣Q,,20000,0.3293285714286097,0.354002832700755,960,1,0,40,0,1000,0,160,40,4,4,0,-40,12.692571428577551,0.3173142857144389,12.692571428577551,-0.34134285714278056,261.36275322882955,221.36275322882958,bet,44,0.09078192710876463
