playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
(=^-Ω-^=),True,0,♦4 ♣K,0,False,False,True,True,2,0,,False,,
FourSwordsMan,False,0,,0,False,False,True,False,2,0,,False,,
A_P_T^T,False,0,♣Q ♣8,6217,True,False,True,True,1,0,SB,False,True,6217.0
ヽ(=^･ω･^=)丿,False,0,♥7 ♠7,5782,True,False,True,True,2,0,BB,True,True,5782.0
