round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♦10 ♦9,,20000,0.311465476190506,0.36105433238681656,1000,0,0,0,20,1000,0,50,20,2,4,30,0,4.9172380952404815,0.24586190476202407,-4.4267261904746995,-0.37706904761898796,373.72146555040933,373.72146555040933,bet,74,0.09378886222839355
1,1,4,4,flop,0,♦10 ♦9,♠5 ♣K ♣5,244,0.18237704918032788,0.3661807459550987,926,0,74,0,100,926,296,300,100,3,4,100,-74,-47.065573770491795,-0.2704918032786885,-65.30327868852459,-0.6352459016393442,196.66703093184464,122.66703093184464,call,0,1.2532691955566406
1,2,4,4,turn,0,♦10 ♦9,♠5 ♣K ♣5 ♠3,345,0.1318840579710145,0.3335112946496643,826,0,174,0,200,826,696,400,200,1,4,400,-174,-176.70144927536234,-0.47246376811594204,-229.45507246376812,-0.736231884057971,133.4168550531407,-40.583144946859306,fold,0,1.2582120895385742
2,0,4,4,deal,0,♥J ♣9,,20000,0.28366428571431296,0.3384957534567083,826,0,0,0,20,826,0,30,20,1,4,50,0,2.6931428571450375,0.13465714285725183,-11.49007142857061,-0.4326714285713741,314.70487050297464,314.70487050297464,call,0,0.11098384857177734
2,1,4,3,flop,0,♥J ♣9,♦3 ♦J ♦A,179,0.29329608938547486,0.4506479215558241,806,0,20,0,20,806,80,20,20,1,3,40,-20,1.0614525139664792,-0.12011173184357538,-10.670391061452513,-0.4134078212290503,325.1574458338817,305.1574458338817,call,0,1.2507317066192627
2,2,4,3,turn,0,♥J ♣9,♦3 ♦J ♦A ♣4,126,0.2976190476190476,0.4506546007320881,786,0,40,0,20,786,140,20,20,1,3,40,-40,-0.4761904761904745,-0.1071428571428572,-12.38095238095238,-0.40476190476190477,328.5461426392711,288.5461426392711,call,0,1.244438886642456
2,3,4,3,river,0,♥J ♣9,♦3 ♦J ♦A ♣4 ♦5,435,0.027586206896551724,0.16378402878672993,766,0,60,0,20,766,200,20,20,1,3,40,-60,-72.82758620689656,-0.9172413793103449,-73.93103448275862,-0.9448275862068966,25.828634765649724,-34.171365234350276,fold,0,1.2743690013885498
3,0,4,3,deal,0,♦3 ♣J,,20000,0.21423333333334,0.3051808037158206,746,0,0,20,0,766,0,60,20,3,3,0,-20,-7.145999999999601,-0.35729999999997997,-7.145999999999601,-0.57153333333332,220.99703411381975,200.99703411381975,check,0,0.0982966423034668
3,1,4,2,flop,1,♦3 ♣J,♣8 ♠8 ♥2,178,0.14887640449438203,0.3446061798358814,746,0,20,0,20,746,60,0,0,4,2,0,-20,-31.06741573033708,-0.702247191011236,-31.06741573033708,-0.702247191011236,147.76003413209222,127.76003413209222,fold,0,1.248042106628418
4,0,4,3,deal,0,♦2 ♠4,,20000,0.19483630952381722,0.3039599536874897,736,0,0,10,10,746,0,50,20,2,3,10,-10,-8.309821428570967,-0.41549107142854835,-10.258184523809138,-0.6103273809523655,197.92078544261355,187.92078544261355,call,0,0.09293794631958008
