round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♥Q ♦4,,20000,0.2391285714285876,0.3161968944037815,1000,0,0,0,20,1000,0,50,20,2,4,30,0,-0.8697142857129911,-0.04348571428564951,-8.043571428570619,-0.5217428571428248,273.6802167894233,273.6802167894233,fold,0,0.09229493141174316
2,0,4,4,deal,0,♦J ♠J,,20000,0.5005279761905027,0.3101229809784418,1000,0,0,0,20,1000,0,30,20,1,4,50,0,20.04223809524021,1.0021119047620108,-4.984160714284919,0.0010559523810054203,695.1926548775494,695.1926548775494,bet,139,0.092529296875
2,1,4,3,flop,0,♦J ♠J,♣6 ♠7 ♣2,242,0.5702479338842975,0.4950406324585765,861,0,139,0,20,861,556,20,20,1,3,40,-139,192.27272727272725,0.7107438016528924,169.46280991735534,0.14049586776859502,806.5635549014842,667.5635549014842,bet,333,1.2584638595581057
2,2,4,3,turn,0,♦J ♠J,♣6 ♠7 ♣2 ♦10,140,0.5642857142857143,0.4958501254802458,528,0,472,0,20,528,1555,20,20,1,3,40,-472,419.32142857142856,0.6928571428571428,396.75,0.12857142857142856,701.0582802296402,229.05828022964008,bet,141,1.2479329109191897
2,3,4,3,river,0,♦J ♠J,♣6 ♠7 ♣2 ♦10 ♣10,275,0.4872727272727273,0.4998379902817768,387,0,613,0,20,387,1978,20,20,1,3,40,-613,360.0618181818182,0.4618181818181817,340.570909090909,-0.02545454545454551,532.2714469092829,-80.72855309071723,bet,-64,1.2646899223327637
3,0,4,3,deal,0,♥Q ♦J,,20000,0.3293285714286097,0.354002832700755,2385,0,0,20,0,2405,0,60,20,3,3,0,-20,-0.2402857142834165,-0.012014285714170849,-0.2402857142834165,-0.34134285714278056,584.732486177764,564.732486177764,check,0,0.09649896621704103
3,1,4,3,flop,1,♥Q ♦J,♦3 ♠2 ♥5,131,0.1068702290076336,0.3089481884709628,2385,0,20,0,20,2385,60,0,0,4,3,0,-20,-33.587786259541986,-0.6793893129770993,-33.587786259541986,-0.7862595419847328,165.4378672366887,145.4378672366887,fold,0,1.243901252746582
4,0,4,4,deal,0,♦7 ♦5,,20000,0.2905797619047934,0.3590694959729741,2375,0,0,10,10,2385,0,70,20,3,4,10,-10,3.246380952383472,0.1623190476191736,0.3405833333355375,-0.4188404761904132,501.3695819227361,491.3695819227361,call,0,0.10212302207946776
4,1,4,4,flop,1,♦7 ♦5,♦9 ♦J ♠7,92,0.5108695652173914,0.499881838589866,2365,0,20,0,20,2365,80,0,0,4,4,0,-20,0.8695652173913118,1.0434782608695654,0.8695652173913118,0.021739130434782702,1041.99076750887,1021.9907675088699,bet,510,1.244960069656372
4,2,4,3,turn,1,♦7 ♦5,♦9 ♦J ♠7 ♣10,96,0.2916666666666667,0.4468252206151504,1855,0,530,0,20,1855,1610,0,0,4,3,0,-530,-80.41666666666663,-0.125,-80.41666666666663,-0.4166666666666666,443.75129459667295,-86.24870540332705,call,0,1.2502298355102541
4,3,4,3,river,1,♦7 ♦5,♦9 ♦J ♠7 ♣10 ♣K,261,0.005747126436781609,0.05329665802009025,1835,0,550,0,20,1835,1670,0,0,4,3,0,-550,-560.4022988505748,-0.9827586206896552,-560.4022988505748,-0.9885057471264368,7.378432239712085,-542.6215677602878,fold,0,1.262432098388672
5,0,4,3,deal,0,♠Q ♥6,,20000,0.2576351190476415,0.3229384320991059,1835,0,0,0,40,1835,0,60,40,1,3,60,0,-9.083785714283023,-0.2270946428570756,-24.541892857141512,-0.484729761904717,381.37644910760537,381.37644910760537,fold,0,0.08952522277832031
6,0,4,4,deal,0,♥5 ♦6,,20000,0.24249642857144954,0.3244997178139429,1835,0,0,0,40,1835,0,60,40,1,4,100,0,-1.2005714285680753,-0.030014285714201838,-25.450214285713027,-0.5150071428571009,355.5334892179879,355.5334892179879,fold,0,0.08860015869140625
7,0,4,3,deal,0,♣5 ♦6,,20000,0.24249642857144954,0.3244997178139429,1795,0,0,40,0,1835,0,120,40,3,3,0,-40,-10.900428571426058,-0.2725107142856513,-10.900428571426058,-0.5150071428571009,351.8251868532632,311.82518685326323,check,0,0.09105801582336426
