round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,4,deal,0,♠4 ♥K,,20000,0.25812142857145376,0.32268380091728266,1000,0,0,0,20,1000,0,50,20,2,4,30,0,0.6497142857162999,0.03248571428581504,-7.093928571427313,-0.4837571428570925,298.9950425896078,298.9950425896078,call,0,0.0928802490234375
1,1,4,4,flop,0,♠4 ♥K,♦7 ♣2 ♦5,392,0.13137755102040816,0.329852791799536,980,0,20,0,100,980,80,300,100,3,4,100,-20,-56.93877551020408,-0.4744897959183674,-70.07653061224491,-0.7372448979591837,140.1070489589276,120.1070489589276,fold,0,1.2703332901000977
2,0,4,4,deal,0,♥9 ♥3,,20000,0.22961785714286995,0.33176989786066446,980,0,0,0,20,980,0,30,20,1,4,50,0,-1.6305714285704056,-0.08152857142852021,-13.1114642857139,-0.54076428571426,259.49863022392964,259.49863022392964,fold,0,0.09243583679199219
3,0,4,3,deal,0,♦5 ♠8,,20000,0.24905059523811524,0.3255937779036994,960,0,0,20,0,980,0,60,20,3,3,0,-20,-5.056964285713086,-0.2528482142856543,-5.056964285713086,-0.5018988095237695,283.00069649685315,263.00069649685315,check,0,0.0941927433013916
3,1,4,3,flop,1,♦5 ♠8,♣Q ♥10 ♠3,255,0.058823529411764705,0.23529411764705885,960,0,20,0,20,960,60,0,0,4,3,0,-20,-36.470588235294116,-0.8235294117647058,-36.470588235294116,-0.8823529411764706,59.90150794208247,39.90150794208247,fold,0,1.2629780769348145
4,0,4,3,deal,0,♠K ♣5,,20000,0.2704857142857424,0.3252719676318484,950,0,0,10,10,960,0,50,20,2,3,10,-10,-3.770857142855455,-0.18854285714277275,-6.475714285712879,-0.45902857142851516,310.56185386669944,300.56185386669944,call,0,0.09370875358581543
4,1,4,3,flop,1,♠K ♣5,♠9 ♠7 ♠6,102,0.2647058823529412,0.4411764705882354,940,0,20,0,20,940,60,0,0,4,3,0,-20,-24.11764705882353,-0.2058823529411764,-24.11764705882353,-0.47058823529411764,301.76428823078254,281.76428823078254,fold,0,1.2433571815490723
5,0,4,4,deal,0,♥10 ♦6,,20000,0.23023511904763172,0.31584818932206493,940,0,0,0,40,940,0,100,40,2,4,60,0,-3.162380952378925,-0.07905952380947312,-16.976488095236828,-0.5395297619047366,256.8020773109395,256.8020773109395,fold,0,0.09057402610778809
6,0,4,4,deal,0,♥10 ♠2,,20000,0.24116071428573224,0.3217987347733267,940,0,0,0,40,940,0,60,40,1,4,100,0,-1.4142857142828404,-0.03535714285707103,-25.530357142856065,-0.5176785714285355,270.8312412925149,270.8312412925149,fold,0,0.09428715705871582
7,0,4,3,deal,0,♣10 ♥Q,,20000,0.32178154761908506,0.35030213787709275,900,0,0,40,0,940,0,120,40,3,3,0,-40,-1.3862142857097908,-0.034655357142744814,-1.3862142857097908,-0.3564369047618299,375.8776947855744,335.8776947855744,check,0,0.09443092346191406
7,1,4,2,flop,1,♣10 ♥Q,♠4 ♥J ♣9,198,0.24242424242424243,0.42854956435548336,900,0,40,0,40,900,120,0,0,4,2,0,-40,-50.90909090909091,-0.5151515151515151,-50.90909090909091,-0.5151515151515151,268.75967630439857,228.75967630439857,fold,0,1.2494659423828125
8,0,4,4,deal,0,♠Q ♥K,,20000,0.36226726190481007,0.3612654142051549,880,0,0,20,20,900,0,140,40,3,4,20,-20,17.962761904769607,0.44906904761924027,10.717416666673408,-0.27546547619037987,432.4577534384595,412.4577534384595,bet,82,0.09465193748474121
8,1,4,4,flop,1,♠Q ♥K,♠7 ♠9 ♥3,93,0.25806451612903225,0.43756967633066246,798,0,102,0,40,798,408,0,0,4,4,0,-102,-36.70967741935485,0.032258064516129004,-36.70967741935485,-0.4838709677419355,278.7910619892803,176.7910619892803,call,0,1.2488431930541992
8,2,4,3,turn,1,♠Q ♥K,♠7 ♠9 ♥3 ♣K,65,0.5461538461538461,0.4861392402869219,758,0,142,0,40,758,528,0,0,4,3,0,-142,106.36923076923074,0.6384615384615384,106.36923076923074,0.0923076923076922,727.3052279400406,585.3052279400406,bet,361,1.2551941871643066
8,3,4,3,river,1,♠Q ♥K,♠7 ♠9 ♥3 ♣K ♦9,122,0.5655737704918032,0.49568143058166736,397,0,503,0,40,397,1611,0,0,4,3,0,-503,368.139344262295,0.6967213114754096,368.139344262295,0.13114754098360648,667.0985738890204,164.09857388902037,bet,131,1.2584669589996338
9,0,4,4,deal,0,♥9 ♦2,,20000,0.176870833333339,0.28455855320672724,2270,0,0,0,80,2270,0,200,80,2,4,120,0,-23.40133333333152,-0.292516666666644,-44.6258333333322,-0.646258333333322,277.43532501216185,277.43532501216185,fold,0,0.08935117721557617
10,0,4,4,deal,0,♣K ♣Q,,20000,0.38837083333338696,0.3727159930310861,2270,0,0,0,80,2270,0,120,80,1,4,200,0,44.27866666668382,0.5534833333335478,-33.39549999999357,-0.2232583333332261,700.7489780974512,700.7489780974512,bet,140,0.09377598762512207
10,1,4,4,flop,0,♣K ♣Q,♦5 ♥7 ♥A,256,0.140625,0.3476343040826092,2130,0,140,0,80,2130,560,160,80,2,4,160,-140,-96.25,-0.4375,-118.75,-0.71875,208.93091308283076,68.93091308283076,call,0,1.2623157501220703
10,2,4,3,turn,0,♣K ♣Q,♦5 ♥7 ♥A ♦9,272,0.1213235294117647,0.32650287996101557,2050,0,220,0,80,2050,800,160,80,2,3,80,-220,-173.8235294117647,-0.6360294117647058,-183.52941176470588,-0.7573529411764706,174.8557398804985,-45.144260119501496,call,0,1.2637078762054443
10,3,4,3,river,0,♣K ♣Q,♦5 ♥7 ♥A ♦9 ♦Q,317,0.47791798107255523,0.49713826430955693,1970,0,300,0,80,1970,1040,160,80,2,3,80,-300,231.73501577287072,0.4337539432176656,193.5015772870663,-0.04416403785488954,861.3000639766099,561.3000639766099,bet,449,1.2655339241027832
11,0,4,3,deal,0,♦2 ♥Q,,20000,0.22594821428572717,0.3096230284085282,3828,0,0,80,0,3908,0,240,80,3,3,0,-80,-25.77242857142548,-0.3221553571428185,-25.77242857142548,-0.5481035714285456,498.2577986486967,418.2577986486967,check,0,0.10316896438598633
11,1,4,3,flop,1,♦2 ♥Q,♣Q ♦A ♠5,155,0.4161290322580645,0.4779639439725272,3828,0,80,0,80,3828,240,0,0,4,3,0,-80,-60.12903225806451,0.24838709677419368,-60.12903225806451,-0.16774193548387095,1046.7900216501043,966.7900216501043,bet,483,1.2508831024169922
12,0,4,3,deal,0,♥3 ♥2,,20000,0.24494523809525418,0.346686456623957,4285,0,0,40,40,4325,0,200,80,2,3,40,-40,-21.213142857138997,-0.26516428571423745,-31.010952380949163,-0.5101095238094917,589.4602267484956,549.4602267484956,call,0,0.0914909839630127
12,1,4,3,flop,1,♥3 ♥2,♥A ♠K ♣4,88,0.23863636363636365,0.4057629788944801,4245,0,80,0,80,4245,240,0,0,4,3,0,-80,-102.72727272727272,-0.28409090909090906,-102.72727272727272,-0.5227272727272727,568.3628718596605,488.36287185966046,fold,0,1.2421159744262695
13,0,4,4,deal,0,♥7 ♥Q,,20000,0.29963750000003186,0.35212221970376506,4245,0,0,0,160,4245,0,400,160,2,4,240,0,31.76800000002038,0.19855000000012746,-40.14499999998725,-0.40072499999993627,742.4568155726683,742.4568155726683,call,0,0.09690308570861816
13,1,4,3,flop,0,♥7 ♥Q,♥3 ♣2 ♠A,358,0.1403631284916201,0.33586481715158617,4085,0,160,0,160,4085,640,257,160,1,2,160,-160,-171.63617318435755,-0.7192737430167597,-194.09427374301674,-0.7192737430167597,307.2127572797301,147.2127572797301,fold,0,1.266144037246704
14,0,4,4,deal,0,♠9 ♠10,,20000,0.311465476190506,0.36105433238681656,4085,0,0,0,160,4085,0,240,160,1,4,400,0,39.33790476192385,0.24586190476202407,-85.24828571427855,-0.37706904761898796,758.0317059580801,758.0317059580801,bet,151,0.08784079551696777
14,1,4,4,flop,0,♠9 ♠10,♠8 ♠7 ♣2,268,0.5522388059701493,0.49726361937187114,3925,0,160,0,160,3925,640,320,160,2,4,320,-160,386.8656716417911,1.2089552238805972,210.14925373134338,0.10447761194029859,1589.16379997313,1429.16379997313,bet,714,1.256889820098877
15,0,4,3,deal,0,♥K ♦8,,20000,0.29146904761908177,0.33129150269938207,3091,0,0,160,0,3251,0,480,160,3,3,0,-160,-20.094857142840738,-0.1255928571427547,-20.094857142840738,-0.41706190476183647,585.5539171754442,425.5539171754442,check,0,0.08751821517944336
15,1,4,3,flop,1,♥K ♦8,♥J ♣10 ♥10,188,0.14095744680851063,0.33697623655805276,3091,0,160,0,160,3091,480,0,0,4,3,0,-160,-252.3404255319149,-0.5771276595744681,-252.3404255319149,-0.7180851063829787,258.2040986438863,98.20409864388631,fold,0,1.2515161037445068
16,0,4,3,deal,0,♥5 ♣Q,,20000,0.2443386904762102,0.3153218356321198,3011,0,0,80,80,3091,0,380,160,1,2,80,-80,-47.604202380943306,-0.5113226190475796,-67.15129761904012,-0.5113226190475796,468.6306005285607,388.6306005285607,call,0,0.08948016166687012
16,1,4,3,flop,1,♥5 ♣Q,♦4 ♥7 ♣8,92,0.27717391304347827,0.4193948178417495,2931,0,160,0,160,2931,460,0,0,4,2,0,-160,-192.5,-0.44565217391304346,-192.5,-0.44565217391304346,534.2722657955151,374.27226579551507,fold,0,1.2452800273895264
17,0,4,4,deal,0,♥A ♣5,,20000,0.30569047619051753,0.33758043076237226,2931,0,0,0,320,2931,0,800,320,2,4,480,0,71.28380952386243,0.22276190476207014,-75.44761904758596,-0.38861904761896493,600.5253957164498,600.5253957164498,bet,120,0.08872199058532715
17,1,4,4,flop,0,♥A ♣5,♥4 ♦9 ♠4,319,0.2335423197492163,0.42029657083622246,2611,0,320,0,320,2611,1280,740,320,2,3,320,-320,-93.5109717868338,-0.29937304075235116,-168.2445141065831,-0.5329153605015674,409.3871793420422,89.3871793420422,call,0,1.2687311172485352
17,2,4,4,turn,0,♥A ♣5,♥4 ♦9 ♠4 ♦7,219,0.2534246575342466,0.41482202547196495,2291,0,640,0,320,2291,2340,640,320,2,3,320,-640,-123.69863013698625,-0.23972602739726023,-204.79452054794513,-0.4931506849315068,418.6229397653863,-221.37706023461368,call,0,1.2571439743041992
17,3,4,4,river,0,♥A ♣5,♥4 ♦9 ♠4 ♦7 ♦Q,457,0.09190371991247265,0.2772956450368504,1971,0,960,0,320,1971,3300,640,320,2,3,320,-960,-888.4901531728665,-0.724288840262582,-917.8993435448577,-0.8161925601750547,127.7897043017867,-832.2102956982133,call,0,1.271535873413086
18,0,4,4,deal,0,♠9 ♥J,,20000,0.28366428571431296,0.3384957534567083,1651,0,0,0,320,1651,0,480,320,1,4,800,0,43.0902857143206,0.13465714285725183,-183.84114285712977,-0.4326714285713741,406.57731146721886,406.57731146721886,call,0,0.09051108360290527
18,1,4,3,flop,0,♠9 ♥J,♦A ♦8 ♥Q,269,0.18401486988847585,0.38388187435614074,1331,0,320,0,320,1331,1280,320,320,1,3,640,-320,-227.80669144981408,-0.44795539033457243,-345.57620817843866,-0.6319702602230484,226.11810972743783,-93.88189027256217,call,0,1.2524878978729248
18,2,4,3,turn,0,♠9 ♥J,♦A ♦8 ♥Q ♥9,140,0.34285714285714286,0.4632405819168846,1011,0,640,0,320,1011,2240,320,320,1,3,640,-640,137.1428571428571,0.02857142857142847,-82.28571428571422,-0.3142857142857143,421.99362744862157,-218.00637255137843,call,0,1.241312026977539
18,3,4,3,river,0,♠9 ♥J,♦A ♦8 ♥Q ♥9 ♠Q,218,0.3853211009174312,0.449938974062527,691,0,960,0,320,691,3200,320,320,1,3,640,-960,322.9357798165138,0.15596330275229375,76.33027522935777,-0.22935779816513757,437.1516519878804,-522.8483480121196,call,0,1.2530972957611084
19,0,4,3,deal,0,♣7 ♠4,,20000,0.23359464285716075,0.32145037032378565,4211,0,0,320,0,4531,0,960,320,3,3,0,-320,-95.74914285712569,-0.2992160714285177,-95.74914285712569,-0.5328107142856785,551.5845610728013,231.5845610728013,check,0,0.09059500694274902
19,1,4,2,flop,1,♣7 ♠4,♣3 ♠10 ♣9,196,0.13010204081632654,0.3306795566398209,4211,0,320,0,320,4211,960,0,0,4,2,0,-320,-515.1020408163265,-0.7397959183673469,-515.1020408163265,-0.7397959183673469,288.9728258338763,-31.0271741661237,fold,0,1.2558321952819824
20,0,4,3,deal,0,♣A ♥10,,20000,0.3613666666667215,0.35369822023099207,4051,0,0,160,160,4211,0,800,320,2,3,160,-160,26.91200000005267,0.0841000000001646,-30.90666666662281,-0.27726666666655697,905.7613406158005,745.7613406158005,call,0,0.08856773376464844
20,1,4,3,flop,1,♣A ♥10,♦8 ♥7 ♥6,75,0.3,0.4472135954999579,3891,0,320,0,320,3891,960,0,0,4,3,0,-320,-352.0,-0.10000000000000009,-352.0,-0.4,701.3884762974311,381.3884762974311,fold,0,1.242041826248169
21,0,4,4,deal,0,♦8 ♥10,,20000,0.2640666666666891,0.33381727950765433,3891,0,0,0,640,3891,0,1000,640,1,3,960,0,-122.42933333328938,-0.2077999999999327,-375.9333333333109,-0.4718666666666218,602.948856357609,602.948856357609,fold,0,0.09224724769592285
22,0,4,4,deal,0,♦7 ♥8,,20000,0.2735654761905041,0.3318299274593657,1440,1,0,0,396,1440,0,716,396,1,2,472,0,-71.00421428568114,-0.4528690476189918,-200.12711904759908,-0.4528690476189918,260.31728710715424,260.31728710715424,fold,0,0.0916891098022461
23,0,4,4,deal,0,♥8 ♦J,,20000,0.2672047619047831,0.33252759925016373,800,1,0,640,0,1440,0,1920,640,3,3,0,-640,-126.96685714281648,-0.19838571428565066,-126.96685714281648,-0.4655904761904338,186.79911416537539,-453.2008858346246,check,0,0.09525609016418457
23,1,4,3,flop,1,♥8 ♦J,♠5 ♣8 ♥J,162,0.8148148148148148,0.3884477215445006,800,1,640,0,640,800,1920,0,0,4,2,0,-640,284.44444444444434,0.6296296296296295,284.44444444444434,0.6296296296296295,1013.28084062239,373.28084062239,bet,186,1.2502388954162598
24,0,4,4,deal,0,♥9 ♣J,,20000,0.28366428571431296,0.3384957534567083,2080,1,0,640,640,2720,0,2072,1280,1,2,640,-640,-510.70245714278326,-0.4326714285713741,-692.2475999999435,-0.4326714285713741,342.99044626651164,-297.00955373348836,call,0,0.09712815284729004
24,1,4,4,flop,1,♥9 ♣J,♠4 ♣4 ♥10,90,0.2777777777777778,0.43955645433005525,1440,1,1280,0,1280,1440,2712,0,0,4,2,0,-1280,-1806.6666666666665,-0.4444444444444444,-1806.6666666666665,-0.4444444444444444,265.0539449302968,-1014.9460550697032,fold,0,1.2500898838043213
25,0,4,4,deal,0,♦K ♣2,,20000,0.24273511904763817,0.3175438573831194,1440,1,0,0,640,1440,0,1096,640,1,2,640,0,-218.61183333330013,-0.5145297619047237,-373.9623095237886,-0.5145297619047237,226.4631323076304,226.4631323076304,fold,0,0.09062385559082031
