round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,limitRoundBet,limitBet,action,amount,cputime
1,0,4,3,deal,0,♥9 ♣6,,20000,0.2190892857142945,0.3095587194998725,990,0,0,10,10,1000,0,50,20,2,3,10,-10,-6.854642857142329,-0.3427321428571165,-9.045535714285275,-0.5618214285714109,246.82126499527718,236.82126499527718,call,0,0.09067630767822266
1,1,4,3,flop,1,♥9 ♣6,♥4 ♦10 ♦7,104,0.14423076923076922,0.3301593214113345,980,0,20,0,20,980,60,0,0,4,3,0,-20,-31.34615384615385,-0.5673076923076923,-31.34615384615385,-0.7115384615384616,154.93657485248855,134.93657485248852,fold,0,1.2404911518096924
2,0,4,4,deal,0,♣K ♠10,,20000,0.3366160714286169,0.3505355803203595,980,0,0,0,20,980,0,50,20,2,4,30,0,6.92928571428935,0.3464642857144675,-3.1691964285691547,-0.32676785714276624,408.2461303571444,408.2461303571444,bet,81,0.11174511909484863
2,1,4,3,flop,0,♣K ♠10,♣6 ♦4 ♠5,352,0.15482954545454544,0.3534668254629049,899,0,81,0,100,899,324,200,100,2,3,100,-81,-84.38636363636364,-0.5355113636363636,-99.8693181818182,-0.6903409090909092,162.78522087250704,81.78522087250705,fold,0,1.2612838745117188
3,0,4,4,deal,0,♣3 ♥6,,20000,0.21589285714286915,0.31186995201508744,899,0,0,0,20,899,0,30,20,1,4,50,0,-2.7285714285704685,-0.1364285714285235,-13.523214285713928,-0.5682142857142618,235.35636161032693,235.35636161032693,fold,0,0.09984779357910156
4,0,4,3,deal,0,♣7 ♠6,,20000,0.2535922619047869,0.3247131115762801,879,0,0,20,0,899,0,60,20,3,3,0,-20,-4.784464285712787,-0.2392232142856393,-4.784464285712787,-0.4928154761904262,281.0863038520232,261.0863038520232,check,0,0.10619401931762697
4,1,4,3,flop,1,♣7 ♠6,♦9 ♦J ♣2,210,0.10714285714285714,0.3034663683749715,879,0,20,0,20,879,60,0,0,4,3,0,-20,-33.57142857142857,-0.6785714285714286,-33.57142857142857,-0.7857142857142857,108.91269820042605,88.91269820042605,fold,0,1.250715970993042
5,0,4,3,deal,0,♦5 ♦3,,20000,0.2632928571428805,0.3530534284329023,859,0,0,20,20,879,0,100,40,2,3,20,-20,-8.404857142854336,-0.2101214285713584,-13.670714285711947,-0.4734142857142389,291.61813140593574,271.6181314059357,call,0,0.08885717391967772
5,1,4,3,flop,1,♦5 ♦3,♠Q ♣2 ♥6,96,0.15625,0.3630921887069453,839,0,40,0,40,839,120,0,0,4,3,0,-40,-61.25,-0.53125,-61.25,-0.6875,161.01017094224667,121.0101709422467,fold,0,1.24819016456604
6,0,4,4,deal,0,♥2 ♦4,,20000,0.1948363095238172,0.3039599536874897,839,0,0,0,40,839,0,100,40,2,4,60,0,-8.826190476189243,-0.2206547619047311,-20.516369047618284,-0.6103273809523655,205.37175068405702,205.37175068405702,fold,0,0.11127018928527832
7,0,4,4,deal,0,♦7 ♥6,,20000,0.2535922619047869,0.3247131115762801,839,0,0,0,40,839,0,60,40,1,4,100,0,0.5747619047659072,0.01436904761914759,-24.78446428571279,-0.4928154761904262,277.18097139141855,277.18097139141855,call,0,0.09111809730529784
7,1,4,4,flop,0,♦7 ♥6,♥4 ♦3 ♠9,280,0.2017857142857143,0.3979819950291055,799,0,40,0,40,799,160,80,40,2,4,80,-40,-15.428571428571429,-0.19285714285714284,-31.57142857142857,-0.5964285714285714,210.5774127092629,170.57741270926292,call,0,1.265826940536499
7,2,4,3,turn,0,♦7 ♥6,♥4 ♦3 ♠9 ♦A,303,0.1188118811881188,0.3235670225419444,759,0,80,0,40,759,280,80,40,2,3,40,-80,-72.47524752475249,-0.6435643564356436,-77.22772277227723,-0.7623762376237624,116.48896830825949,36.488968308259494,call,0,1.2606160640716553
7,3,4,3,river,0,♦7 ♥6,♥4 ♦3 ♠9 ♦A ♣5,319,0.9952978056426331,0.04825957466564468,719,0,120,0,40,719,400,80,40,2,3,40,-120,357.55485893416926,1.9858934169279,317.742946708464,0.9905956112852664,4864.618613677751,4744.618613677751,bet,3795,1.2614240646362305
8,0,4,3,deal,0,♠J ♣2,,20000,0.20432083333333784,0.3003495514898738,1838,0,0,40,0,1878,0,120,40,3,3,0,-40,-15.481499999999453,-0.3870374999999864,-15.481499999999453,-0.5913583333333243,292.8200018476169,252.82000184761688,check,0,0.092149019241333
8,1,4,2,flop,1,♠J ♣2,♦J ♣3 ♠6,153,0.5588235294117647,0.4915667112439872,1838,0,40,0,40,1838,120,0,0,4,2,0,-40,-12.941176470588234,0.11764705882352945,-12.941176470588234,0.11764705882352945,1048.3830779446128,1008.3830779446128,call,0,1.2506930828094482
9,0,4,3,deal,0,♥4 ♥K,,20000,0.3008964285714622,0.3550860402194164,1918,0,0,40,40,1958,0,200,80,2,3,40,-40,-7.784857142849077,-0.09731071428561333,-19.82071428570756,-0.3982071428570756,468.1570168839029,428.1570168839029,call,0,0.1092371940612793
9,1,4,3,flop,1,♥4 ♥K,♦6 ♣K ♠A,77,0.4935064935064935,0.4999578325953288,1878,0,80,0,80,1878,240,0,0,4,3,0,-80,-41.558441558441565,0.4805194805194806,-41.558441558441565,-0.012987012987012991,880.5811472359107,800.5811472359107,bet,400,1.2452008724212646
10,0,4,4,deal,0,♠8 ♣6,,20000,0.2602761904762153,0.32887387820458264,2118,0,0,0,80,2118,0,200,80,2,4,120,0,3.2883809523889056,0.04110476190486123,-27.944761904756934,-0.4794476190475694,414.41888269288256,414.41888269288256,call,0,0.08754110336303711
10,1,4,4,flop,0,♠8 ♣6,♦7 ♥A ♥K,428,0.10514018691588783,0.3067339694445009,2038,0,80,0,100,2038,320,300,100,3,4,100,-80,-104.29906542056077,-0.5794392523364487,-114.81308411214954,-0.7897196261682243,149.73773905225534,69.73773905225535,fold,0,1.2727138996124268
11,0,4,4,deal,0,♠4 ♦Q,,20000,0.2391285714285876,0.3161968944037815,2038,0,0,0,80,2038,0,120,80,1,4,200,0,-3.478857142851965,-0.04348571428564951,-51.30457142856949,-0.5217428571428248,368.37357179856383,368.37357179856383,fold,0,0.09052729606628418
12,0,4,3,deal,0,♥K ♦2,,20000,0.24273511904763814,0.3175438573831194,1958,0,0,80,80,2038,0,320,160,1,3,160,-80,-43.48714285713368,-0.27179464285708543,-82.32476190475579,-0.5145297619047237,367.3529006859021,287.3529006859021,call,0,0.0889899730682373
12,1,4,3,flop,1,♥K ♦2,♦J ♥6 ♣4,117,0.10256410256410256,0.30338870682562136,1878,0,160,0,80,1878,480,0,0,4,3,0,-160,-190.7692307692308,-0.6923076923076923,-190.7692307692308,-0.7948717948717949,140.08337291668838,-19.916627083311624,fold,0,1.245656967163086
13,0,4,2,deal,0,♥Q ♦J,,20000,0.3293285714286097,0.354002832700755,1798,0,0,80,80,1878,0,240,160,1,2,80,-80,-54.6148571428449,-0.34134285714278056,-80.96114285713368,-0.34134285714278056,506.45700855259935,426.45700855259935,call,0,0.08994388580322266
13,1,4,2,flop,1,♥Q ♦J,♠Q ♠K ♥J,80,0.55,0.4974937185533101,1718,0,160,0,160,1718,320,0,0,4,2,0,-160,-144.0,0.10000000000000007,-144.0,0.10000000000000007,991.0270155802588,831.027015580259,call,0,1.2489721775054932
13,2,4,2,turn,1,♥Q ♦J,♠Q ♠K ♥J ♠4,75,0.54,0.4882622246293481,1558,0,320,0,160,1558,640,0,0,4,2,0,-320,-134.39999999999998,0.08000000000000007,-134.39999999999998,0.08000000000000007,922.2751503623759,602.2751503623758,call,0,1.241241216659546
13,3,4,2,river,1,♥Q ♦J,♠Q ♠K ♥J ♠4 ♣8,121,0.6033057851239669,0.4892115235354955,1398,0,480,0,160,1398,960,0,0,4,2,0,-480,-60.82644628099172,0.20661157024793386,-60.82644628099172,0.20661157024793386,1048.7436633132395,568.7436633132397,bet,454,1.2554750442504885
14,0,4,4,deal,0,♣3 ♣9,,20000,0.22961785714286995,0.3317698978606645,2812,0,0,0,160,2812,0,400,160,2,4,240,0,-13.044571428563245,-0.08152857142852021,-68.15285714285203,-0.54076428571426,419.0293317575669,419.0293317575669,fold,0,0.15247797966003418
15,0,4,4,deal,0,♥10 ♦6,,20000,0.2302351190476317,0.3158481893220649,2812,0,0,0,160,2812,0,220,160,1,3,320,0,-35.67303571427887,-0.30929464285710484,-109.348273809521,-0.5395297619047366,420.3168693946398,420.3168693946398,fold,0,0.09936308860778807
16,0,4,3,deal,0,♥8 ♦5,,20000,0.24905059523811526,0.3255937779036994,2652,0,0,160,0,2812,0,480,160,3,3,0,-160,-40.45571428570469,-0.2528482142856543,-40.45571428570469,-0.5018988095237695,444.77001354843287,284.7700135484328,check,0,0.08995914459228516
16,1,4,3,flop,1,♥8 ♦5,♠7 ♥4 ♣Q,199,0.1507537688442211,0.3471158042804637,2652,0,160,0,160,2652,480,0,0,4,3,0,-160,-247.63819095477388,-0.5477386934673367,-247.63819095477388,-0.6984924623115578,253.74938525276752,93.74938525276752,fold,0,1.2461628913879397
17,0,4,3,deal,0,♣4 ♦2,,20000,0.1948363095238172,0.3039599536874897,2492,0,0,160,160,2652,0,800,320,2,3,160,-160,-132.9571428571355,-0.4154910714285484,-164.13095238094618,-0.6103273809523655,324.9488918889693,164.94889188896934,call,0,0.0905609130859375
17,1,4,3,flop,1,♣4 ♦2,♠9 ♥3 ♦Q,105,0.028571428571428567,0.1665986255670086,2332,0,320,0,320,2332,960,0,0,4,3,0,-320,-612.5714285714286,-0.9142857142857144,-612.5714285714286,-0.9428571428571428,41.917634243715,-278.082365756285,fold,0,1.2535161972045898
18,0,4,3,deal,0,♣3 ♠A,,20000,0.28476904761908306,0.3317792921836189,2332,0,0,0,180,2332,0,340,180,1,2,200,0,-26.224714285695143,-0.4304619047618339,-83.17852380951177,-0.4304619047618339,484.64572473330185,484.64572473330185,fold,0,0.09975028038024902
19,0,4,4,deal,0,♦J ♥8,,20000,0.2672047619047831,0.3325275992501637,2012,0,0,320,0,2332,0,960,320,3,3,0,-320,-63.48342857140824,-0.19838571428565066,-63.48342857140824,-0.4655904761904338,416.3544700174923,96.35447001749229,check,0,0.09254693984985353
19,1,4,4,flop,1,♦J ♥8,♣4 ♦8 ♦4,171,0.543859649122807,0.4980726163711716,2012,0,320,0,320,2012,960,0,0,4,3,0,-320,-117.8947368421052,0.6315789473684212,-117.8947368421052,0.08771929824561409,1051.2415958566037,731.2415958566037,bet,365,1.2475628852844238
19,2,4,3,turn,1,♦J ♥8,♣4 ♦8 ♦4 ♠3,167,0.5239520958083832,0.4949093645732663,1647,0,685,0,320,1647,1690,0,0,4,2,0,-685,-119.5209580838324,0.0479041916167664,-119.5209580838324,0.0479041916167664,903.5979616020436,218.5979616020436,call,0,1.2533340454101562
20,0,4,4,deal,0,♣J ♦Q,,20000,0.3293285714286097,0.354002832700755,2172,0,0,320,320,2492,0,1600,640,2,3,320,-320,-7.689142857069327,-0.012014285714170849,-113.07428571422442,-0.34134285714278056,556.3292890156514,236.3292890156514,call,0,0.10025286674499513
20,1,4,4,flop,1,♣J ♦Q,♣8 ♥8 ♠7,98,0.1913265306122449,0.3859804313404493,1852,0,640,0,640,1852,1920,0,0,4,3,0,-640,-912.6530612244901,-0.42602040816326536,-912.6530612244901,-0.6173469387755102,273.058771345788,-366.941228654212,fold,0,1.2425751686096191
21,0,4,4,deal,0,♥8 ♥4,,20000,0.2846791666666939,0.3550524067154281,1852,0,0,0,640,1852,0,960,640,1,3,960,0,-93.41599999994764,-0.14596249999991828,-366.7079999999738,-0.4306416666666122,430.7837912339368,430.7837912339368,fold,0,0.09699702262878418
22,0,4,4,deal,0,♠3 ♥2,,20000,0.18635119047619916,0.2988280306714308,1212,0,0,640,0,1852,0,1920,640,3,3,0,-640,-282.20571428569764,-0.44094642857140265,-282.20571428569764,-0.6272976190476017,221.1143312099728,-418.8856687900272,check,0,0.10118579864501953
22,1,4,3,flop,1,♠3 ♥2,♣K ♣9 ♣7,248,0.05141129032258065,0.19733104296508927,1212,0,640,0,640,1212,1920,0,0,4,2,0,-640,-1181.2903225806454,-0.8971774193548387,-1181.2903225806454,-0.8971774193548387,56.590255994288405,-583.4097440057116,fold,0,1.2587509155273438
23,0,4,4,deal,0,♥9 ♦3,,20000,0.18653273809524432,0.2909522565203122,572,0,0,640,572,1212,0,3064,1280,2,2,572,-640,-533.7669642856916,-0.6269345238095114,-640.4636904761715,-0.6269345238095114,177.24826989796105,-462.751730102039,call,0,0.10432100296020508
24,0,4,4,deal,0,♥K ♣A,,20000,0.4061684523810151,0.3663964976961106,1000,1,0,0,1000,1000,0,1640,1280,1,2,1640,0,332.2325238097296,-0.18766309523796976,-333.8837380951352,-0.18766309523796976,347.9346898295774,347.9346898295774,call,0,0.10216212272644044
25,0,4,4,deal,0,♦7 ♠9,,20000,0.23638333333334766,0.3178832635777292,1720,1,0,1280,0,3000,0,3518,1280,2,2,0,-1280,-448.4034333332831,-0.5272333333333048,-448.4034333332831,-0.5272333333333048,244.86669526925218,-1035.1333047307476,check,0,0.09275627136230467
25,1,4,4,flop,1,♦7 ♠9,♦K ♥4 ♠A,100,0.105,0.2940663190506523,1720,1,1280,0,1280,1720,3518,0,0,4,2,0,-1280,-2190.61,-0.79,-2190.61,-0.79,100.72123192966231,-1179.2787680703375,fold,0,1.242300033569336
26,0,4,4,deal,0,♠Q ♠3,,20000,0.26890178571430945,0.346508962217706,440,1,0,1280,440,1720,0,4000,2560,1,1,440,-1280,-526.0760714284661,-0.7310982142856906,-644.3928571427622,-0.4621964285713811,150.55376073963984,-1129.4462392603602,call,0,0.10119915008544922
27,0,4,3,deal,0,♠3 ♠5,,20000,0.2632928571428805,0.3530534284329023,1040,2,0,640,640,1680,0,1920,1280,1,2,640,-640,-605.9702857142257,-0.4734142857142389,-774.4777142856694,-0.4734142857142389,106.08004780069015,-533.9199521993098,call,0,0.10897612571716307
27,1,4,3,flop,1,♠3 ♠5,♦6 ♥5 ♣5,93,0.8548387096774194,0.3160631926171842,400,2,1280,0,400,400,2560,0,0,4,2,0,-1280,508.3870967741937,0.7096774193548387,508.3870967741937,0.7096774193548387,257.6878881662307,-1022.3121118337692,bet,-511,1.2436869144439695
28,0,4,4,deal,0,♣10 ♠4,,20000,0.207771428571434,0.3047445206216248,3360,2,0,0,1280,3360,0,1920,1280,1,3,1920,0,-482.1577142856935,-0.3766857142856981,-881.0788571428467,-0.5844571428571321,261.2255810449773,261.2255810449773,fold,0,0.08995795249938965
29,0,4,4,deal,0,♣8 ♥7,,20000,0.2735654761905041,0.3318299274593657,2000,2,0,0,2000,2000,0,4000,2840,1,1,2280,0,-282.00880952363417,-0.7264345238094959,-905.7380952379835,-0.4528690476189918,213.37482549766742,213.37482549766742,fold,0,0.09478306770324707
30,0,4,3,deal,0,♣8 ♠A,,20000,0.3233416666667143,0.3376136511222779,3616,2,0,1280,1280,4896,0,3840,2560,1,2,1280,-1280,-904.4906666664226,-0.35331666666657136,-1318.3679999998171,-0.35331666666657136,471.4604014865212,-808.5395985134787,call,0,0.08893418312072754
30,1,4,3,flop,1,♣8 ♠A,♣J ♣4 ♦2,122,0.2459016393442623,0.4306205093955309,2336,2,2560,0,2336,2336,5120,0,0,4,2,0,-2560,-3636.983606557377,-0.5081967213114754,-3636.983606557377,-0.5081967213114754,220.07809253534325,-2339.921907464657,fold,0,1.245959997177124
31,0,4,4,deal,0,♠3 ♠6,,20000,0.27156726190478625,0.3560901766634876,2336,2,0,0,2336,2336,0,3616,2560,1,2,3616,0,-372.0255619045858,-0.4568654761904275,-1354.0127809522928,-0.4568654761904275,247.0797994821051,247.0797994821051,fold,0,0.09472203254699707
32,0,4,4,deal,0,♣6 ♥4,,20000,0.22761250000001526,0.3172775159915953,2000,2,0,0,2000,2000,0,4000,5120,1,1,2000,0,-634.3249999999086,-0.7723874999999848,-1089.549999999939,-0.5447749999999696,172.42456154271318,172.42456154271318,fold,0,0.13113617897033691
