playerName,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
(=^-Ω-^=),True,0,♠3 ♥Q,0,False,False,True,True,2,0,,False,,
FourSwordsMan,False,0,♦7 ♣J,4758,True,False,True,True,2,0,,False,True,4758.0
A_P_T^T,True,0,♠4 ♦K,0,False,False,True,True,2,0,SB,False,,
ヽ(=^･ω･^=)丿,False,0,♠A ♦J,7242,True,False,True,True,0,0,BB,True,True,7242.0
