round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,3,deal,False,♠9 ♣J,,20000,0.2915732142857416,0.4544868259881936,990,0,2990,0,10,10,860,870,870,1,0.33702189688456097,161.68209266318027,-10,22.99736983754974,-0.32595620623087806,call,0,0.10119175910949707
1,1,4,2,flop,True,♠9 ♣J,♥10 ♠6 ♦K,78,0.15384615384615385,0.3330866937632457,130,0,2130,870,0,870,20,890,0,4,0.009525668928509867,4.426965445106663,0,-2.8537959286822385,-0.9809486621429803,fold,0,1.2352421283721924
2,0,4,4,deal,False,♣7 ♣3,,20000,0.21361904761905687,0.409860891173315,130,0,2130,0,0,0,130,130,870,1,0.25460513673638835,82.3430801232328,0,165.3419586142105,-0.4907897265272233,call,0,0.09348797798156738
3,0,4,4,deal,False,♦10 ♠2,,20000,0.19190178571429126,0.3937962548754844,520,0,2520,0,0,0,20,20,20,1,0.2312814112018397,87.20496177058644,0,-3.8103012158712204,-0.5374371775963206,fold,0,0.09303522109985352
4,0,4,3,deal,False,♥K ♠A,,20000,0.3971607142857741,0.4893098009582353,500,0,2500,0,20,20,500,520,880,1,0.4460916943815976,194.30459817184283,-20,356.49605321266745,-0.10781661123680475,call,0,0.09420013427734375
5,0,4,4,deal,False,♣K ♦10,,20000,0.33992202380956976,0.4736824268840634,1540,0,3540,0,20,20,850,870,870,1,0.3872902664979761,228.14639105267486,-20,184.0650115495962,-0.2254194670040478,call,0,0.09789419174194336
5,1,4,3,flop,True,♣K ♦10,♣A ♦J ♦8,102,0.20588235294117646,0.38573167790011764,690,0,2690,870,0,870,40,910,0,4,0.044144387236852684,26.37236367537636,0,54.02754481449621,-0.9117112255262947,call,0,1.2326421737670898
6,0,4,4,deal,False,♥3 ♠2,,20000,0.15734583333334148,0.3641265193115956,2740,0,4740,0,0,0,379,379,379,1,0.19375848526450104,134.30812705364207,0,-147.07109313839226,-0.612483029470998,fold,0,0.1053769588470459
7,0,4,4,deal,False,♦A ♦9,,20000,0.3615892857143392,0.48046068951677323,2740,0,4740,0,0,0,20,20,20,1,0.4096353546660165,328.65183998205487,0,4.987756634627008,-0.18072929066796695,call,0,0.09289407730102539
7,1,4,3,flop,True,♦A ♦9,♣3 ♠10 ♠6,161,0.13043478260869565,0.33678116053977536,2720,0,4720,20,0,20,40,60,0,4,0.0,-0.0,0,-40.0,-1.0,fold,0,1.217184066772461
8,0,4,3,deal,False,♣6 ♠7,,20000,0.2282547619047756,0.4197076668022277,2680,0,4680,0,40,40,0,40,40,2,0.2702255285849984,193.9628052822373,-40,22.428718872554864,-0.45954894283000325,check,0,0.10086822509765625
8,1,4,3,flop,True,♣6 ♠7,♥Q ♦7 ♣10,87,0.39655172413793105,0.4802892509373834,2680,0,4680,40,0,40,40,80,0,4,0.2008791591846744,227.88685044431944,0,-7.256697052898076,-0.5982416816306513,fold,0,1.2398929595947266
9,0,3,3,deal,False,♦Q ♦A,,20000,0.5069458333332583,0.4999517530715405,2640,0,4640,0,40,40,40,80,80,2,0.5569410086404123,496.941375686812,-40,115.94348241931544,0.11388201728082459,raise,0,0.1319129467010498
9,1,3,3,flop,True,♦Q ♦A,♠6 ♠Q ♣7,47,0.48936170212765956,0.4998868138072652,2520,0,4520,160,0,160,80,240,0,3,0.2894069766047535,335.3366772508851,0,105.22046502704225,-0.421186046790493,call,0,1.261781930923462
9,2,3,2,turn,True,♦Q ♦A,♠6 ♠Q ♣7 ♥3,67,0.5074626865671642,0.4999443052072903,2440,0,4440,240,0,240,80,320,0,3,0.20749610344279001,344.6759551109846,0,85.99688275423202,-0.58500779311442,call,0,1.2257070541381836
10,0,3,3,deal,False,♠9 ♥K,,20000,0.4059597222221589,0.4910768027055101,3080,0,5080,0,0,0,80,80,80,1,0.45506740249270994,405.74567310205384,0,47.41887269795879,-0.08986519501458012,call,0,0.09092187881469727
11,0,3,3,deal,False,♣K ♣3,,20000,0.3778388888888367,0.4848470510708362,3120,0,5120,0,80,80,0,80,80,3,0.42632359399592035,374.31499241533527,-80,102.31766255902089,-0.1473528120081593,check,0,0.09086012840270996
11,1,3,2,flop,True,♣K ♣3,♦3 ♠J ♥K,129,0.8604651162790697,0.34650382385468237,3120,0,5120,80,0,80,80,160,0,3,0.7218635867371967,1422.6999043497872,0,208.74543469487872,0.4437271734743935,raise,0,1.2025082111358643
12,0,3,3,deal,False,♦K ♥2,,20000,0.3296805555555121,0.4700971036329845,3280,0,5280,0,80,80,80,160,160,2,0.3766902659188106,328.37125404640886,-80,130.94654891453393,-0.24661946816237879,call,0,0.1023399829864502
12,1,3,3,deal,False,♦K ♥2,,20000,0.3296805555555121,0.4700971036329845,3200,0,5200,0,160,160,160,320,320,2,0.3766902659188106,323.39593201540265,0,261.89309782906787,-0.24661946816237879,call,0,0.14096689224243164
12,2,3,3,flop,True,♦K ♥2,♠6 ♠10 ♦2,95,0.17894736842105263,0.3833082411796447,3040,0,5040,320,0,320,160,480,0,3,0.02562407194919472,28.40910362698157,0,-127.20118790503076,-0.9487518561016106,fold,0,1.2091851234436035
13,0,3,3,deal,False,♠4 ♣5,,20000,0.273520833333319,0.4457658433145879,3040,0,5040,0,0,0,80,80,80,1,0.3180974176647778,253.87210421809036,0,9.703471781467329,-0.36380516467044444,call,0,0.09425091743469238
15,0,3,3,deal,False,♣K ♣Q,,20000,0.4806263888888164,0.499624522208941,3002,0,5002,0,160,160,160,320,320,2,0.5305888411097105,497.69006884136496,-160,434.25950204287574,0.06117768221942099,raise,0,0.09760594367980957
15,1,3,3,flop,True,♣K ♣Q,♣5 ♠2 ♦A,63,0.15476190476190477,0.34911614996702806,2522,0,4522,640,0,640,320,960,0,3,0.010090880657492252,9.958969896819196,0,-294.16734551681986,-0.9798182386850155,fold,0,1.264723777770996
16,0,3,3,deal,False,♥5 ♣3,,20000,0.2539680555555457,0.4352795450200721,2522,0,4522,0,0,0,320,320,320,1,0.2974960100575529,210.0720529654183,0,13.195531264459248,-0.40500797988489423,call,0,0.10347700119018555
16,1,3,2,flop,True,♥5 ♣3,♦K ♣7 ♥10,217,0.1175115207373272,0.3166170273898282,2202,0,4202,320,0,320,320,640,0,3,0.0,-0.0,0,-320.0,-1.0,fold,0,1.21232008934021
17,0,3,3,deal,False,♠A ♠9,,20000,0.4617277777777135,0.49853308516704076,1882,0,3882,0,320,320,0,320,320,3,0.5115810862944176,365.9789883649642,-320,491.11784284264087,0.023162172588835128,raise,0,0.09223723411560059
17,1,3,2,flop,True,♠A ♠9,♣9 ♥7 ♥A,162,0.6851851851851852,0.4644420816290538,1562,0,3562,640,0,640,320,960,0,3,0.49940835253356375,535.2197102010429,0,958.4853824859233,-0.0011832949328725029,call,0,1.2081551551818848
18,0,3,3,deal,False,♦7 ♦A,,20000,0.4394583333332707,0.4963211728278521,3162,0,5162,0,320,320,320,640,640,2,0.48909045061605594,456.07830587630093,-320,775.5626093799654,-0.021819098767888123,call,0,0.09372210502624512
18,1,3,2,flop,True,♦7 ♦A,♥2 ♥3 ♥Q,105,0.11428571428571428,0.28873404187725343,2842,0,4842,640,0,640,640,1280,0,3,0.0,-0.0,0,-640.0,-1.0,fold,0,1.2443089485168457
19,0,3,3,deal,False,♥10 ♦J,,20000,0.4052958333332701,0.49094920390602553,2842,0,4842,0,0,0,640,640,640,1,0.4543907537238726,385.9458126210016,0,377.83528834147467,-0.09121849255225478,call,0,0.09267783164978027
19,1,3,3,flop,True,♥10 ♦J,♣4 ♣Q ♦5,276,0.10869565217391304,0.31125697963644244,2202,0,4202,640,0,640,640,1280,0,3,0.0,-0.0,0,-640.0,-1.0,fold,0,1.2232859134674072
20,0,3,3,deal,False,♣K ♥2,,20000,0.3296805555555121,0.4700971036329845,1562,0,3562,0,640,640,0,640,640,3,0.3766902659188106,221.52621343055083,-640,723.2453105641164,-0.24661946816237879,check,0,0.09951305389404297
20,1,3,2,flop,True,♣K ♥2,♦Q ♣4 ♥Q,185,0.16216216216216217,0.36859950532394203,1562,0,3562,640,0,640,640,1280,0,3,0.014722360032585341,11.472085384104894,0,-592.8884478957269,-0.9705552799348294,fold,0,1.2061870098114014
21,0,3,3,deal,False,♠Q ♦10,,20000,0.4171652777777148,0.49309066995265366,922,0,2922,0,640,640,840,1480,1480,1,0.46647434477298017,241.51619086861652,-640,1529.6896714467393,-0.06705131045403967,call,0,0.09254002571105957
22,0,3,3,deal,False,♥3 ♠4,,20000,0.24201805555555025,0.42830516730558,82,0,2082,0,0,0,82,82,1280,1,0.28484857228610827,91.83295625664375,0,511.62442464424964,-0.43030285542778346,call,0,0.09659194946289062
24,0,3,3,deal,False,♦2 ♦A,,20000,0.40796111111105204,0.491455840266537,360,1,1360,0,1280,1280,360,1640,1758,2,0.45710669513770574,109.29567430436485,-1280,2161.400530379585,-0.08578660972458851,call,0,0.09124302864074707
25,0,3,3,deal,False,♦6 ♠2,,20000,0.22690694444444354,0.4188319269197726,1000,2,1000,0,0,0,1000,1000,2560,1,0.2687901371364208,41.18652646846888,0,494.4731624784997,-0.4624197257271584,call,0,0.0925288200378418
