round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,4,deal,False,♣6 ♠10,,20000,0.22843452380953624,0.4198240013880181,1000,0,3000,0,0,0,20,20,20,1,0.20744332374013533,91.76196954506958,0,-5.478967338190527,-0.5851133525197294,fold,0,0.1060798168182373
2,0,4,4,deal,False,♥4 ♦4,,20000,0.26953511904765826,0.4437183100206965,980,0,2980,0,20,20,860,880,880,1,0.24734920354662343,111.4050143084485,-20,-202.0511185659817,-0.5053015929067531,fold,0,0.09494900703430176
3,0,4,4,deal,False,♣A ♥5,,20000,0.3009613095238498,0.4586759201152152,970,0,2970,0,10,10,860,870,870,1,0.2780275135180891,127.29168703954414,-10,-126.00736431224482,-0.44394497296382185,fold,0,0.09386539459228516
4,0,4,4,deal,False,♦6 ♦9,,20000,0.26042261904763986,0.43886521682175694,970,0,2970,0,0,0,359,359,359,1,0.238479358206552,106.45326197499492,0,-95.00335046534695,-0.523041283586896,fold,0,0.0952751636505127
5,0,4,4,deal,False,♣J ♣2,,20000,0.2460904761904915,0.4307318814748087,970,0,2970,0,0,0,20,20,20,1,0.22455388211675104,99.37252036033505,0,-6.302213190878186,-0.5508922357664979,fold,0,0.09633016586303711
6,0,4,3,deal,False,♥K ♦J,,20000,0.34611666666671165,0.47573093206374134,930,0,2930,0,40,40,0,40,40,2,0.32233012006352457,149.9885562668935,-40,26.75339996527254,-0.35533975987295086,check,0,0.09473729133605957
6,1,4,3,flop,True,♥K ♦J,♣6 ♠2 ♣K,82,0.3597560975609756,0.4703034194700893,930,0,2930,40,0,40,40,80,0,4,0.1677845797449523,116.8546135855697,0,-12.651113501572773,-0.6644308405100954,fold,0,1.2327022552490234
7,0,3,2,deal,False,♣2 ♥7,,20000,0.22660555555555434,0.418635256215853,910,0,2910,0,20,20,20,40,40,1,0.2056737927447617,88.15528066769953,-20,0.5673792744761705,-0.5886524145104766,call,0,0.09513115882873535
7,1,3,2,flop,True,♣2 ♥7,♠Q ♦Q ♣3,108,0.125,0.32004773949452536,890,0,2890,40,0,40,40,80,0,3,0.0,-0.0,0,-40.0,-1.0,fold,0,1.2148241996765137
8,0,3,3,deal,False,♣Q ♠J,,20000,0.42833611111104297,0.4948376370379594,890,0,2890,0,0,0,40,40,40,1,0.403594229259145,196.50960215237995,0,16.5031920962803,-0.19281154148170998,call,0,0.09680914878845215
8,1,3,3,flop,True,♣Q ♠J,♦3 ♣A ♠3,1034,0.17311411992263057,0.363904836967034,850,0,2850,40,0,40,40,80,0,3,0.021775759204116812,13.62525062633446,0,-35.64484815917664,-0.9564484815917664,fold,0,1.2923262119293213
9,0,3,3,deal,False,♣2 ♠9,,20000,0.25141527777776723,0.43382673485816364,770,0,2770,0,80,80,0,80,80,3,0.22972394103485905,95.1186366673123,-80,55.133745848366175,-0.5405521179302819,check,0,0.09418106079101562
9,1,3,3,flop,False,♣2 ♠9,♠A ♥6 ♦4,200,0.0525,0.21446153501269172,770,0,2770,80,0,80,80,160,80,1,0.0,-0.0,0,-80.0,-1.0,fold,0,1.2155089378356934
10,0,3,3,deal,False,♣9 ♣10,,20000,0.4005263888888345,0.49000510272088454,730,0,2730,0,40,40,40,80,80,2,0.37602613375279026,169.40037717745278,-40,65.28731745078127,-0.24794773249441948,call,0,0.09914493560791016
