,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
PCB,True,0,♠6 ♦8,0,True,False,False,True,2,0,BB,False,,
惡意送頭,False,0,,0,False,False,True,False,2,0,,False,,
ヽ(=^･ω･^=)丿,True,0,♥4 ♦J,4040,True,False,True,True,1,0,,True,True,4040.0
V.S.A.,False,0,♣3 ♠7,10960,True,False,True,True,0,0,SB,False,True,10960.0
AllinWin,False,0,,0,False,False,True,False,2,0,,False,,
