round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,3,deal,False,♦4 ♦J,,20000,0.2594119047619263,0.4383119533274396,980,0,2980,0,20,20,860,880,880,1,0.23749630709555436,106.3059061513443,-20,-233.00974926773654,-0.5250073858088913,fold,0,0.0947420597076416
2,0,4,4,deal,False,♥3 ♠A,,20000,0.2830386904762243,0.4504750716407384,970,0,2970,0,10,10,860,870,870,1,0.2605149368941874,117.92672724407048,-10,-172.24056659934524,-0.47897012621162516,fold,0,0.09940290451049805
3,0,4,4,deal,False,♠J ♦3,,20000,0.2086779761904815,0.4063637267812253,970,0,2970,0,0,0,870,870,870,1,0.18835978985142024,81.54734827254593,0,-372.7301547922506,-0.6232804202971596,fold,0,0.09502172470092773
4,0,4,4,deal,False,♣2 ♥8,,20000,0.16960833333334022,0.3752883512676976,970,0,2970,0,0,0,20,20,20,1,0.15084391576995534,63.891285142049455,0,-9.440925896103126,-0.6983121684600893,fold,0,0.0956718921661377
5,0,4,4,deal,False,♣3 ♣Q,,20000,0.2691208333333557,0.4435028865738259,930,0,2930,0,40,40,0,40,40,3,0.24694568900466438,109.32919247042977,-40,29.880428369564388,-0.5061086219906712,check,0,0.09499526023864746
5,1,4,4,flop,True,♣3 ♣Q,♦7 ♠Q ♦J,75,0.72,0.44899888641287294,930,0,2930,40,0,40,40,80,0,4,0.5404004454348508,494.613887308568,0,68.620489532405,0.08080089086970155,raise,0,1.2044150829315186
5,2,4,3,turn,True,♣3 ♣Q,♦7 ♠Q ♦J ♥4,81,0.6666666666666666,0.4714045207910317,890,0,2890,80,0,80,40,120,0,4,0.3838239541920476,467.13227106507543,0,67.85453112796539,-0.23235209161590475,call,0,1.2083988189697266
6,0,3,2,deal,False,♣Q ♣5,,20000,0.3685444444443933,0.4824100298641881,1071,0,3071,0,20,20,20,40,40,1,0.34442394295118395,170.59842235112444,-20,14.442394295118397,-0.3111521140976321,call,0,0.09367203712463379
6,1,3,2,flop,True,♣Q ♣5,♦10 ♥6 ♦5,90,0.26666666666666666,0.44221663871405337,1051,0,3051,40,0,40,40,80,0,3,0.08978001118104534,62.32221475097014,0,-25.635198211032744,-0.8204399776379093,fold,0,1.2050960063934326
7,0,3,3,deal,False,♥K ♠3,,20000,0.3440805555555082,0.47506749714553304,1051,0,3051,0,0,0,40,40,40,1,0.3203271806982316,154.99798495105196,0,4.84580529775242,-0.35934563860353685,call,0,0.09643006324768066
7,1,3,3,flop,False,♥K ♠3,♣Q ♣7 ♥7,1015,0.18817733990147784,0.38187566827676217,1011,0,3011,40,0,40,40,80,40,1,0.031835852816785415,21.15378664828644,0,-32.3593953239715,-0.9363282943664292,fold,0,1.2981090545654297
8,0,3,3,deal,False,♣10 ♦K,,20000,0.4353291666666003,0.49580004368289804,971,0,2971,0,40,40,20,60,60,1,0.4105391644824554,206.59561669092818,-40,53.897049606841975,-0.17892167103508916,call,0,0.0941171646118164
8,1,3,2,flop,True,♣10 ♦K,♦3 ♥9 ♦9,174,0.27298850574712646,0.4362614113406896,951,0,2951,60,0,60,40,100,0,3,0.09479051182931489,63.816706685258154,0,-15.35446692437813,-0.8104189763413703,fold,0,1.2150440216064453
9,0,3,3,deal,False,♥5 ♥9,,20000,0.31959166666663186,0.4663183818635893,911,0,2911,0,40,40,40,80,80,2,0.2962757475734524,134.5674742825791,-40,42.95720932056666,-0.40744850485309525,call,0,0.094970703125
9,1,3,3,flop,True,♥5 ♥9,♣4 ♦K ♠4,114,0.05263157894736842,0.22329687826943603,871,0,2871,80,0,80,80,160,0,3,0.0,-0.0,0,-80.0,-1.0,fold,0,1.2110610008239746
10,0,3,3,deal,False,♠8 ♣J,,20000,0.3594624999999492,0.479842902514704,871,0,2871,0,0,0,80,80,80,1,0.335470354874214,154.36432672013197,0,13.931699364779917,-0.329059290251572,call,0,0.09601879119873047
10,1,3,3,deal,False,♠8 ♣J,,20000,0.3594624999999492,0.479842902514704,791,0,2791,0,80,80,461,541,541,1,0.335470354874214,150.06298706927493,0,83.46838596084933,-0.329059290251572,call,0,0.07879400253295898
