round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,4,deal,False,♦K ♣7,,20000,0.28051904761908064,0.4492528369882205,980,0,2980,0,20,20,860,880,880,1,0.2580564057696696,117.02248981284909,-20,-173.5699606526789,-0.4838871884606608,fold,0,0.0946810245513916
2,0,4,4,deal,False,♣10 ♣6,,20000,0.2697886904762144,0.4438499216709898,970,0,2970,0,10,10,860,870,870,1,0.2475961943926649,111.15941976892599,-10,-206.34604680336463,-0.5048076112146702,fold,0,0.09372377395629883
3,0,4,4,deal,False,♥Q ♠8,,20000,0.2754500000000278,0.4467407497643488,970,0,2970,0,0,0,870,870,870,1,0.25311296251181037,114.0349774737212,0,-201.78177896882062,-0.49377407497637926,fold,0,0.09832215309143066
4,0,4,4,deal,False,♦7 ♠A,,20000,0.3028898809524235,0.45950799880856286,970,0,2970,0,0,0,20,20,20,1,0.27991448101199534,128.31428099771313,0,-0.40598632916032784,-0.4401710379760093,fold,0,0.09981989860534668
5,0,4,4,deal,False,♠2 ♠J,,20000,0.2460904761904915,0.4307318814748087,930,0,2930,0,40,40,0,40,40,3,0.22455388211675104,98.0341699177716,-40,27.171019736126876,-0.5508922357664979,check,0,0.09388208389282227
5,1,4,4,flop,True,♠2 ♠J,♣4 ♣7 ♠5,111,0.08783783783783784,0.273961282874504,930,0,2930,40,0,40,40,80,0,4,0.0,-0.0,0,-40.0,-1.0,fold,0,1.2142927646636963
6,0,3,3,deal,False,♠K ♣10,,20000,0.4353291666666003,0.49580004368289804,910,0,2910,0,20,20,20,40,40,2,0.4105391644824554,202.35383526442308,-20,37.47548302754376,-0.17892167103508916,call,0,0.10361504554748535
6,1,3,3,flop,True,♠K ♣10,♠8 ♥2 ♣K,81,0.48148148148148145,0.4996569467863719,890,0,2890,40,0,40,40,80,0,3,0.2816187027669327,207.56700025438238,0,16.323740553386536,-0.43676259446613463,call,0,1.2079529762268066
7,0,3,3,deal,False,♣J ♥5,,20000,0.3102902777777408,0.4626123877441603,1010,0,3010,0,0,0,40,40,40,1,0.2871596583905328,134.04703045069448,0,0.2023521746745942,-0.4256806832189344,call,0,0.09474420547485352
7,1,3,3,flop,False,♣J ♥5,♠10 ♣9 ♠8,1070,0.22827102803738317,0.3934023267829738,970,0,2970,40,0,40,40,80,40,1,0.06038374880699504,40.16847848528166,0,-25.50790028632119,-0.8792325023860099,fold,0,1.3048861026763916
8,0,3,3,deal,False,♦8 ♦Q,,20000,0.4008833333332741,0.49007742897309314,930,0,2930,0,40,40,0,40,40,3,0.3763794618846194,182.02900321125057,-40,45.16553542615433,-0.2472410762307612,check,0,0.09307980537414551
8,1,3,3,flop,True,♦8 ♦Q,♥9 ♦5 ♠7,196,0.20790816326530612,0.3980089200125439,930,0,2930,40,0,40,40,80,0,3,0.04558386617435159,29.684163713748582,0,-30.883226765129685,-0.9088322676512968,fold,0,1.2147572040557861
9,0,3,3,deal,False,♥7 ♣J,,20000,0.33798611111106586,0.4730237835533052,890,0,2890,0,40,40,40,80,80,2,0.3143349219334006,143.4813472449133,-40,48.01377814135218,-0.37133015613319875,call,0,0.09490418434143066
9,1,3,3,flop,True,♥7 ♣J,♠9 ♣3 ♠6,105,0.05714285714285714,0.2321153829895989,850,0,2850,80,0,80,80,160,0,3,0.0,-0.0,0,-80.0,-1.0,fold,0,1.2132868766784668
10,0,3,3,deal,False,♣Q ♦6,,20000,0.3442444444443984,0.47512125495873775,850,0,2850,0,0,0,80,80,80,1,0.3204883816964615,144.87565199668032,0,9.736746875009217,-0.359023236607077,call,0,0.10104513168334961
10,1,3,3,deal,False,♣Q ♦6,,20000,0.3442444444443984,0.47512125495873775,770,0,2770,0,80,80,80,160,160,1,0.3204883816964615,140.80896702835247,0,73.83442321430152,-0.359023236607077,call,0,0.0821988582611084
10,2,3,2,flop,False,♣Q ♦6,♣9 ♠A ♠4,325,0.08307692307692308,0.27599845638878867,690,0,2690,160,0,160,521,681,521,1,0.0,-0.0,0,-521.0,-1.0,fold,0,1.2288930416107178
11,0,3,3,deal,False,♥8 ♠10,,20000,0.3542486111110668,0.4782849910220338,610,0,2610,0,80,80,40,120,120,1,0.3303343615599651,137.6875038783123,-80,78.92037016158743,-0.3393312768800698,call,0,0.09479284286499023
11,1,3,2,flop,True,♥8 ♠10,♠5 ♣2 ♥J,195,0.1076923076923077,0.3099914104555367,570,0,2570,120,0,120,80,200,0,3,0.0,-0.0,0,-80.0,-1.0,fold,0,1.2138938903808594
12,0,3,2,deal,False,♣K ♥9,,20000,0.4059597222221589,0.4910768027055101,490,0,2490,0,80,80,80,160,160,1,0.3814058820868834,157.34470555337296,-80,72.56235283475337,-0.23718823582623316,call,0,0.09968090057373047
12,1,3,2,flop,True,♣K ♥9,♥2 ♦Q ♠4,124,0.21774193548387097,0.41271101877174143,410,0,2410,160,0,160,160,320,0,3,0.05265752797517437,28.309054897820285,0,-126.2991820958884,-0.8946849440496513,fold,0,1.2211389541625977
13,0,3,3,deal,False,♠Q ♣J,,20000,0.42833611111104297,0.4948376370379594,410,0,2410,0,0,0,160,160,160,1,0.403594229259145,163.87132913053136,0,66.0127683851212,-0.19281154148170998,call,0,0.09539294242858887
13,1,3,2,flop,True,♠Q ♣J,♠2 ♦Q ♣2,192,0.5078125,0.48000803622830107,250,0,2250,160,0,160,160,320,0,3,0.307836915552798,179.76551277910045,0,86.26953244223841,-0.38432616889440396,call,0,1.215268850326538
14,0,3,3,deal,False,♥6 ♦2,,20000,0.22690694444444354,0.4188319269197726,570,0,2570,0,160,160,80,240,240,1,0.2059653480984549,77.9794789821659,-160,68.29505063088754,-0.5880693038030902,call,0,0.09496903419494629
14,1,3,3,flop,False,♥6 ♦2,♥10 ♣9 ♣7,250,0.05,0.19235384061671343,490,0,2490,240,0,240,160,400,160,1,0.0,-0.0,0,-160.0,-1.0,fold,0,1.2119557857513428
15,0,3,3,deal,False,♥A ♣Q,,20000,0.485529166666591,0.4997905511138007,330,0,2330,0,160,160,160,320,320,2,0.46053963911090096,189.193759499124,-160,355.8043958042091,-0.07892072177819809,call,0,0.09481382369995117
15,1,3,3,flop,True,♥A ♣Q,♥3 ♣5 ♠K,87,0.20689655172413793,0.4050806939472666,170,0,2170,320,0,320,170,490,0,3,0.04486427414523128,21.62937767495179,0,-111.67644361119933,-0.9102714517095374,fold,0,1.2556312084197998
16,0,3,3,deal,False,♠2 ♠4,,20000,0.267843055555542,0.4428353567029318,170,0,2170,0,0,0,170,170,320,1,0.2457012877203954,80.4993882148569,0,31.47505593072424,-0.5085974245592092,call,0,0.09952998161315918
17,0,3,3,deal,False,♣A ♣K,,20000,0.5151930555554819,0.4997691177562776,680,1,1680,0,320,320,160,480,480,1,0.490204599667668,148.91560128698777,-320,545.8946235214419,-0.01959080066466401,call,0,0.0933680534362793
17,1,3,2,flop,True,♣A ♣K,♦A ♥7 ♥K,145,0.8551724137931035,0.35192691923236064,520,1,1520,480,0,480,320,800,0,3,0.7144016461001592,413.62566802058217,0,1165.955423888331,0.42880329220031843,raise,0,1.2131881713867188
18,0,3,3,deal,False,♠7 ♥4,,20000,0.2568444444444326,0.43689286535999117,1640,1,2640,0,320,320,320,640,640,1,0.23499980117643304,93.04172140596718,-320,171.14958445874504,-0.5300003976471339,call,0,0.09255504608154297
18,1,3,3,flop,True,♠7 ♥4,♣2 ♥Q ♥10,105,0.14285714285714285,0.3499271061118826,1320,1,2320,640,0,640,640,1280,0,3,0.0028863004123897973,1.4561675177972013,0,-631.1967837422111,-0.9942273991752204,fold,0,1.2066709995269775
19,0,3,3,deal,False,♥8 ♣K,,20000,0.38721527777772025,0.48711354572957954,1320,1,2320,0,0,0,640,640,640,1,0.3628596004912413,137.58568315693776,0,172.8055051003804,-0.27428079901751745,call,0,0.09587407112121582
19,1,3,2,flop,True,♥8 ♣K,♠2 ♣Q ♥K,950,0.6142105263157894,0.47997604972566005,680,1,1680,640,0,640,640,1280,0,3,0.41949803850725864,198.40489910587087,0,702.3937232232277,-0.16100392298548272,call,0,1.2787461280822754
20,0,3,3,deal,False,♣2 ♦J,,20000,0.2863027777777469,0.452032628484375,1960,1,2960,0,640,640,0,640,640,2,0.26370114635352815,119.2112136316863,-640,432.46988001978616,-0.4725977072929437,check,0,0.09532999992370605
20,1,3,3,flop,True,♣2 ♦J,♠2 ♦4 ♠9,104,0.12980769230769232,0.3251862802516511,1960,1,2960,640,0,640,640,1280,0,3,0.0,-0.0,0,-640.0,-1.0,fold,0,1.2229480743408203
21,0,3,3,deal,False,♦9 ♣K,,20000,0.4059597222221589,0.4910768027055101,1320,1,2320,0,640,640,640,1280,1280,1,0.3814058820868834,146.60229593727922,-640,992.417175331861,-0.23718823582623316,call,0,0.09552478790283203
