,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
PCB,False,0,,0,False,False,True,False,2,0,,False,,
惡意送頭,False,0,♣2 ♥10,8092,True,False,True,True,2,0,,False,True,8092.0
ヽ(=^･ω･^=)丿,True,0,♠8 ♥2,0,False,False,True,True,2,0,SB,True,,
AllinWin,True,0,♥K ♦5,3908,True,False,True,True,1,0,BB,False,True,3908.0
