round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,prWin_adj,limitBet,util_fold,util_call,util_raise_coeff,action,amount,cputime
1,0,4,4,deal,False,♥A ♠2,,20000,0.2792833333333657,0.44864702501584675,1000,0,3000,0,0,0,20,20,20,1,0.25685098208257334,117.1671496173532,0,-2.020431254219865,-0.4862980358348533,fold,0,0.09607505798339844
2,0,4,4,deal,False,♠K ♣4,,20000,0.25534761904764275,0.4360564326946028,980,0,2980,0,20,20,860,880,880,1,0.23354479741291262,104.27939355409941,-20,-238.77083888165248,-0.5329104051741748,fold,0,0.09544706344604492
3,0,4,3,deal,False,♥3 ♥10,,20000,0.2384059523809661,0.4261086179019273,970,0,2970,0,10,10,860,870,870,1,0.21710052148586972,95.63474708761314,-10,-291.1966337070213,-0.5657989570282606,fold,0,0.0961768627166748
4,0,4,4,deal,False,♣K ♣6,,20000,0.30782261904765423,0.46159273634915116,970,0,2970,0,0,0,359,359,359,1,0.2847429822301967,130.94321518237317,0,-43.78951867117229,-0.43051403553960665,fold,0,0.09476423263549805
5,0,4,4,deal,False,♥7 ♥Q,,20000,0.2961672619047921,0.4565656742250893,970,0,2970,0,0,0,20,20,20,1,0.27333897819353764,124.76238049450133,0,-3.3263223301942055,-0.4533220436129247,fold,0,0.09507513046264648
6,0,3,3,deal,False,♣7 ♥6,,20000,0.3008708333333094,0.4586366481024268,950,0,2950,0,20,20,20,40,40,2,0.277939000928188,126.3869250355439,-20,18.91146012994632,-0.44412199814362396,call,0,0.09475994110107422
6,1,3,3,flop,True,♣7 ♥6,♥2 ♣6 ♦J,102,0.23529411764705882,0.4241825029957634,930,0,2930,40,0,40,40,80,0,3,0.06562111644875343,43.183782932928075,0,-26.875776710249312,-0.8687577671024931,fold,0,1.2102231979370117
7,0,3,3,deal,False,♣Q ♠Q,,20000,0.6535499999999246,0.4758386254813949,930,0,2930,0,0,0,40,40,40,1,0.6297580687258548,383.012934099371,0,48.166129621619675,0.25951613745170965,raise,0,0.09486985206604004
8,0,3,2,deal,False,♦8 ♦5,,20000,0.3225888888888577,0.46746689471481284,950,0,2950,0,80,80,0,80,80,2,0.2992155441531171,137.9950631050336,-80,59.843108830623414,-0.40156891169376585,check,0,0.09277677536010742
8,1,3,2,flop,True,♦8 ♦5,♥3 ♣Q ♣J,113,0.09292035398230089,0.2786556901563503,950,0,2950,80,0,80,80,160,0,3,0.0,-0.0,0,-80.0,-1.0,fold,0,1.2208621501922607
9,0,3,3,deal,False,♣10 ♠6,,20000,0.30962361111107684,0.4623384372444211,910,0,2910,0,40,40,40,80,80,2,0.2865066892488558,129.24310735162186,-40,40.221872989679625,-0.4269866215022884,call,0,0.09507393836975098
9,1,3,3,flop,True,♣10 ♠6,♦3 ♠7 ♦2,117,0.2393162393162393,0.41993567509532465,870,0,2870,80,0,80,80,160,0,3,0.06864979180377867,44.32282206168618,0,-52.54008327848853,-0.8627004163924427,fold,0,1.232861042022705
10,0,3,3,deal,False,♣Q ♠6,,20000,0.3442444444443984,0.47512125495873775,870,0,2870,0,0,0,80,80,80,1,0.3204883816964615,145.8923232387623,0,9.736746875009217,-0.359023236607077,call,0,0.09852004051208496
10,1,3,3,flop,True,♣Q ♠6,♦6 ♣J ♥9,1047,0.32808022922636104,0.4656843679210436,790,0,2790,80,0,80,80,160,0,3,0.1402745456415922,91.56809947694722,0,-23.890181743363122,-0.7194509087168156,fold,0,1.298288106918335
11,0,3,2,deal,False,♣5 ♠2,,20000,0.2311555555555528,0.421571660208981,630,0,2630,0,160,160,0,160,160,2,0.21007697254510377,81.5963634999681,-160,84.0307890180415,-0.5798460549097925,check,0,0.09336304664611816
11,1,3,2,flop,True,♣5 ♠2,♥6 ♥Q ♥5,95,0.25263157894736843,0.43452141980105874,630,0,2630,160,0,160,160,320,0,3,0.07882301102694489,46.888848827703846,0,-103.24743206059968,-0.8423539779461102,fold,0,1.2109649181365967
12,0,3,2,deal,False,♥10 ♥2,,20000,0.30794722222218845,0.46164459332675667,550,0,2550,0,80,80,80,160,160,1,0.2848649925558506,112.48322583504375,-80,33.94599702234025,-0.43027001488829875,call,0,0.10726308822631836
12,1,3,2,flop,True,♥10 ♥2,♥6 ♥5 ♦8,100,0.45,0.49749371855331,470,0,2470,160,0,160,160,320,0,3,0.251002512578676,155.01675438427304,0,0.6416080503526587,-0.497994974842648,call,0,1.2063941955566406
12,2,3,2,turn,True,♥10 ♥2,♥6 ♥5 ♦8 ♦10,88,0.4772727272727273,0.49948320399627066,310,0,2310,320,0,320,160,480,0,3,0.17758280487496492,150.755217219407,0,10.479492679966313,-0.6448343902500702,call,0,1.2175650596618652
