,allIn,bet,cards,chips,folded,isHuman,isOnline,isSurvive,reloadCount,roundBet,position,me,win,score
PCB,True,0,♦K ♣Q,0,False,False,True,True,2,0,SB,False,,
惡意送頭,False,0,,0,False,False,True,False,2,0,,False,,
ヽ(=^･ω･^=)丿,False,0,,0,False,False,True,False,2,0,,True,,
V.S.A.,False,0,♥A ♠10,12560,True,False,True,True,1,0,BB,False,True,12560.0
AllinWin,True,0,♦A ♥J,2440,True,False,True,True,2,0,,False,True,2440.0
