N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
6,2,1,0,0,6,0,1,0,6,0,60000.0,bet,0.75,80,0,50,1,,,,,,,,,,,,0,3,0,0,0,1,9,9,18,0,3000,20,0.1550579071044922,False,0,6,20180807132802651,Early,1,9,1,9,0,1,9,9H 9D,michael6,,20,20,3000,2990.0,2980,any_called,stt_middle,2,E,0,0,0.270272751322682,,0.44410065437370133,0.43103718820596193,0,none,,"[0, 0, 1, 80]",Deal,1,0,0,10,"('raise', 100)","('fold', 0)","('raise', 80)","('raise', 80)",220,,-0.36200000000000004
6,3,3,2,1,6,0,3,2,4,2,60000.0,check,0.75,0,80,580,1,,,,,,,,,,,,0,3,0,0,0,1,9,9,18,0,2920,80,0.14976787567138672,False,0,6,20180807132802651,Early,1,9,1,9,0,1,9,9H 9D,michael6,,160,80,2840,2840.0,2840,any_reraised,stt_middle,2,E,0,0,0.270272751322682,,0.44410065437370133,0.43103718820596193,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,1,0,1,10,"('reraise', 320)","('fold', 0)","('call', 0)","('raise', 320)",220,,-0.36200000000000004
6,1,1,0,1,4,0,1,0,4,1,352,check,0.75,0,0,20,1,3D AC 8C,1,0,0,1,1,14,14,3,2,14,0,3,0,0,0,1,9,9,18,0,2840,20,0.25144290924072266,False,0,6,20180807132802651,Early,1,9,1,9,14,2,14,9H 9D,michael6,marginal,20,20,2840,2833.3333333333335,2820,any_raised,call,2,E,160,660,0.33238636363636365,0.47057468426707527,0.4710686456398459,0.4501535250463251,0.06211361231368162,none,0.270272751322682,"[0, 1, 0, 0]",Flop,1,0,0,10,,,,,220,0.02857142857142857,-0.25
6,1,0,0,1,4,0,0,0,2,1,325,check,0.75,0,0,20,1,3D AC 8C 7H,1,2,8,1,1,14,14,3,2,14,0,3,0,0,0,1,9,9,18,0,2820,20,0.26387906074523926,False,0,6,20180807132802651,Early,2,9,1,9,14,2,14,9H 9D,michael6,marginal,20,20,2800,2800.0,2800,any_raised,call,2,E,180,700,0.3446153846153846,0.5969893921008473,0.47524269726296176,0.4746515572080142,0.012229020979020955,none,0.33238636363636365,"[0, 0.8, 0.2, 40]",Turn,1,0,0,10,,,,,220,0.02702702702702703,-0.2736205592248751
6,1,0,0,1,4,0,0,0,2,1,329,check,0.75,0,0,20,1,3D AC 8C 7H QD,1,2,8,2,1,14,14,3,2,14,0,3,0,0,0,1,9,9,18,0,2800,20,0.26221179962158203,False,0,6,20180807132802651,Early,2,9,1,9,14,3,12,9H 9D,michael6,marginal,20,20,2780,2780.0,2780,any_raised,call,2,E,200,740,0.3161094224924012,0.4628959341312282,0.46495618664979793,0.4613935396010216,-0.028505962122983397,none,0.3446153846153846,"[0, 1, 0, 0]",River,1,0,0,10,,,,,220,0.02564102564102564,-0.31246840300255524
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,3560,20,0.14732599258422852,False,0,6,20180807132802651,Early,1,12,0,12,5,1,12,5H QD,michael6,,20,20,3000,2882.0,2760,none,limp,1,E,0,0,0.15817341269841445,,0.36490352726953945,0.2909982966245268,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",220,,-0.36400000000000005
6,3,2,3,0,6,0,2,3,3,0,60000.0,check,0.75,0,20,60,1,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,3540,0,0.15796923637390137,False,20,6,20180807132802651,Early,1,7,0,7,3,1,7,3H 7C,michael6,,20,0,2950,2840.0,2730,any_called,limp,BB,B,0,0,0.11093505291006013,,0.31405169470312094,0.2258779731714024,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",220,,-0.36600000000000005
6,0,0,1,0,3,0,0,1,2,0,342,check,0.75,0,0,0,1,9C KC KD,0,0,0,2,2,13,13,9,2,13,0,9,0,0,0,0,7,3,10,0,3540,0,0.24263906478881836,True,0,6,20180807132802651,Early,0,0,1,13,9,3,13,3H 7C,michael6,none,0,20,2950,2950.0,2950,all_folded,limp,BB,B,20,60,0.15935672514619884,0.48109068137744615,0.3486190739361264,0.252322862363991,0.048421672236138705,none,0.11093505291006013,"[0, 1, 0, 0]",Flop,3,0,0,10,,,,,220,0.0,-0.254
6,4,3,1,0,6,0,3,1,5,0,60000.0,fold,0.75,0,10,90,1,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,3590,10,0.15794587135314941,False,10,6,20180807132802651,Early,1,7,0,7,3,1,7,7H 3D,michael6,,20,10,5152,3395.5,2710,any_called,limp,SB,B,0,0,0.11093505291006013,,0.31405169470312094,0.22650607656080865,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",220,,-0.36800000000000005
6,2,1,2,0,6,0,1,2,4,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,3590,20,0.14723491668701172,False,0,6,20180807132802651,Early,1,6,0,6,3,1,6,3C 6D,michael6,,20,20,5207,3589.0,2670,any_called,limp,D,L,0,0,0.11995714285715077,,0.32491141367255766,0.2401743659159971,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",220,,-0.37000000000000005
