tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
126,20180807175422025,1,10,Deal,6a17a747a9a2f816d6f63e07e8720042,False,True,3000,0,1,,,0,0,fold,0
126,20180807175422025,1,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,967,0,2,,,0,2033,bet,2033
126,20180807175422025,1,10,Deal,d9877415dddb7a4f28a444ad025fe94f,False,True,967,0,3,,,0,2033,call,2033
126,20180807175422025,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,D,TC AD,,0,0,fold,0
126,20180807175422025,1,10,Deal,77ad1f7a77bfec4ced26e5794db31607,False,True,2990,0,SB,,,0,10,fold,0
126,20180807175422025,1,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,967,0,BB,,,0,2033,call,2013
126,20180807175422025,1,10,Flop,2ff3b70e257cd8eac155b846f9cab799,True,True,947,0,BB,,QC 6H TD,2033,20,bet,20
126,20180807175422025,1,10,Flop,84ae7a5d656533982b0b73cf09855508,False,True,947,0,2,,QC 6H TD,2033,20,call,20
126,20180807175422025,1,10,Flop,d9877415dddb7a4f28a444ad025fe94f,False,True,947,0,3,,QC 6H TD,2033,20,call,20
126,20180807175422025,1,10,Turn,2ff3b70e257cd8eac155b846f9cab799,True,True,0,0,BB,,QC 6H TD 7H,2053,947,allin,947
126,20180807175422025,1,10,Turn,84ae7a5d656533982b0b73cf09855508,False,True,947,0,2,,QC 6H TD 7H,2053,0,fold,0
126,20180807175422025,1,10,Turn,d9877415dddb7a4f28a444ad025fe94f,False,True,0,0,3,,QC 6H TD 7H,2053,947,allin,947
126,20180807175422025,2,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,947,0,1,,,0,0,fold,0
126,20180807175422025,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,2,JS 8H,,0,0,fold,0
126,20180807175422025,2,10,Deal,77ad1f7a77bfec4ced26e5794db31607,False,True,2990,0,D,,,0,0,fold,0
126,20180807175422025,2,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,8053,0,SB,,,0,10,fold,0
126,20180807175422025,2,10,Deal,6a17a747a9a2f816d6f63e07e8720042,False,True,2980,0,BB,,,0,20,call,0
126,20180807175422025,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,1,4S AC,,0,0,fold,0
126,20180807175422025,3,10,Deal,77ad1f7a77bfec4ced26e5794db31607,False,True,2970,0,2,,,0,20,call,20
126,20180807175422025,3,10,Deal,2ff3b70e257cd8eac155b846f9cab799,False,False,8053,0,D,,,0,0,fold,0
126,20180807175422025,3,10,Deal,6a17a747a9a2f816d6f63e07e8720042,False,True,3000,0,SB,,,0,10,fold,0
126,20180807175422025,3,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,296,0,BB,,,0,651,bet,631
126,20180807175422025,3,10,Deal,77ad1f7a77bfec4ced26e5794db31607,False,True,2339,0,2,,,0,651,call,631
126,20180807175422025,3,10,Flop,84ae7a5d656533982b0b73cf09855508,False,True,296,0,BB,,8H 6D TC,651,0,fold,0
126,20180807175422025,3,10,Flop,77ad1f7a77bfec4ced26e5794db31607,False,True,2339,0,2,,8H 6D TC,651,0,call,0
126,20180807175422025,4,10,Deal,77ad1f7a77bfec4ced26e5794db31607,False,True,3631,0,1,,,0,20,call,20
126,20180807175422025,4,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,8033,0,2,,,0,20,call,20
126,20180807175422025,4,10,Deal,6a17a747a9a2f816d6f63e07e8720042,False,True,3000,0,D,,,0,0,fold,0
126,20180807175422025,4,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,286,0,SB,,,0,10,fold,0
126,20180807175422025,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,9H 2H,,0,20,call,0
126,20180807175422025,4,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,9H 2H,4D 5S 8H,20,0,check,0
126,20180807175422025,4,10,Flop,77ad1f7a77bfec4ced26e5794db31607,False,True,3611,0,1,,4D 5S 8H,20,20,bet,20
126,20180807175422025,4,10,Flop,2ff3b70e257cd8eac155b846f9cab799,True,True,8013,0,2,,4D 5S 8H,20,20,call,20
126,20180807175422025,4,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,9H 2H,4D 5S 8H,20,20,call,20
126,20180807175422025,4,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,9H 2H,4D 5S 8H 4C,40,0,check,0
126,20180807175422025,4,10,Turn,77ad1f7a77bfec4ced26e5794db31607,False,True,3591,0,1,,4D 5S 8H 4C,40,20,bet,20
126,20180807175422025,4,10,Turn,2ff3b70e257cd8eac155b846f9cab799,True,True,7993,0,2,,4D 5S 8H 4C,40,20,call,20
126,20180807175422025,4,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,BB,9H 2H,4D 5S 8H 4C,40,20,call,20
126,20180807175422025,4,10,River,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,BB,9H 2H,4D 5S 8H 4C TD,60,0,check,0
126,20180807175422025,4,10,River,77ad1f7a77bfec4ced26e5794db31607,False,True,3591,0,1,,4D 5S 8H 4C TD,60,0,check,0
126,20180807175422025,4,10,River,2ff3b70e257cd8eac155b846f9cab799,True,True,7993,0,2,,4D 5S 8H 4C TD,60,0,fold,0
126,20180807175422025,5,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,7973,0,1,,,0,20,call,20
126,20180807175422025,5,10,Deal,6a17a747a9a2f816d6f63e07e8720042,False,True,0,0,2,,,0,3000,allin,3000
126,20180807175422025,5,10,Deal,84ae7a5d656533982b0b73cf09855508,False,True,286,0,D,,,0,0,fold,0
126,20180807175422025,5,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,0,0,SB,QD QH,,0,2940,allin,2930
126,20180807175422025,5,10,Deal,77ad1f7a77bfec4ced26e5794db31607,False,True,3761,0,BB,,,0,20,fold,0
