tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
89,20180807123204378,1,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,3000,0,1,,,0,0,fold,0
89,20180807123204378,1,10,Deal,a161f12e3ece9ba85a84d03387ff6754,False,True,2980,0,2,,,0,20,call,20
89,20180807123204378,1,10,Deal,6ce2298725a725264c9d1b67821b54c7,False,True,2980,0,3,,,0,20,call,20
89,20180807123204378,1,10,Deal,834de0a4383b3c32d7cf034ca09e394c,False,True,3000,0,4,,,0,0,fold,0
89,20180807123204378,1,10,Deal,541d778368774768a1a088d3592fe695,False,True,2980,0,D,,,0,20,call,20
89,20180807123204378,1,10,Deal,c8d32c72964941f4c43e5967007d4b0c,False,True,2990,0,SB,,,0,10,fold,0
89,20180807123204378,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,8D 2C,,0,20,call,0
89,20180807123204378,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,BB,8D 2C,6C JH TH,20,0,check,0
89,20180807123204378,1,10,Flop,a161f12e3ece9ba85a84d03387ff6754,False,True,2960,0,2,,6C JH TH,20,20,bet,20
89,20180807123204378,1,10,Flop,6ce2298725a725264c9d1b67821b54c7,False,True,2960,0,3,,6C JH TH,20,20,call,20
89,20180807123204378,1,10,Flop,541d778368774768a1a088d3592fe695,False,True,2980,0,D,,6C JH TH,20,0,fold,0
89,20180807123204378,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,8D 2C,6C JH TH,20,20,call,20
89,20180807123204378,1,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,8D 2C,6C JH TH JD,40,0,check,0
89,20180807123204378,1,10,Turn,a161f12e3ece9ba85a84d03387ff6754,False,True,2940,0,2,,6C JH TH JD,40,20,bet,20
89,20180807123204378,1,10,Turn,6ce2298725a725264c9d1b67821b54c7,False,True,2940,0,3,,6C JH TH JD,40,20,call,20
89,20180807123204378,1,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,BB,8D 2C,6C JH TH JD,40,0,fold,0
89,20180807123204378,1,10,River,a161f12e3ece9ba85a84d03387ff6754,False,True,2920,0,2,,6C JH TH JD 6S,60,20,bet,20
89,20180807123204378,1,10,River,6ce2298725a725264c9d1b67821b54c7,False,True,2920,0,3,,6C JH TH JD 6S,60,20,call,20
89,20180807123204378,2,10,Deal,a161f12e3ece9ba85a84d03387ff6754,False,True,3035,0,1,,,0,0,fold,0
89,20180807123204378,2,10,Deal,6ce2298725a725264c9d1b67821b54c7,False,True,3035,0,2,,,0,0,fold,0
89,20180807123204378,2,10,Deal,834de0a4383b3c32d7cf034ca09e394c,False,True,3000,0,3,,,0,0,fold,0
89,20180807123204378,2,10,Deal,541d778368774768a1a088d3592fe695,False,True,2960,0,4,,,0,20,call,20
89,20180807123204378,2,10,Deal,c8d32c72964941f4c43e5967007d4b0c,False,True,2990,0,D,,,0,0,fold,0
89,20180807123204378,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,SB,AS 6C,,0,20,call,10
89,20180807123204378,2,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2980,0,BB,,,0,20,call,0
89,20180807123204378,2,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,SB,AS 6C,5S 6H 9D,20,0,check,0
89,20180807123204378,2,10,Flop,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2960,0,BB,,5S 6H 9D,20,20,bet,20
89,20180807123204378,2,10,Flop,541d778368774768a1a088d3592fe695,False,True,2920,0,4,,5S 6H 9D,20,40,raise,40
89,20180807123204378,2,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,SB,AS 6C,5S 6H 9D,20,0,fold,0
89,20180807123204378,2,10,Flop,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2940,0,BB,,5S 6H 9D,20,40,call,20
89,20180807123204378,2,10,Turn,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2822,0,BB,,5S 6H 9D 4D,60,118,bet,118
89,20180807123204378,2,10,Turn,541d778368774768a1a088d3592fe695,False,True,2684,0,4,,5S 6H 9D 4D,60,236,raise,236
89,20180807123204378,2,10,Turn,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2704,0,BB,,5S 6H 9D 4D,60,236,call,118
89,20180807123204378,2,10,River,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2684,0,BB,,5S 6H 9D 4D 3C,296,20,bet,20
89,20180807123204378,2,10,River,541d778368774768a1a088d3592fe695,False,True,2644,0,4,,5S 6H 9D 4D 3C,296,40,raise,40
89,20180807123204378,2,10,River,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,2664,0,BB,,5S 6H 9D 4D 3C,296,40,call,20
89,20180807123204378,3,10,Deal,6ce2298725a725264c9d1b67821b54c7,False,True,3035,0,1,,,0,0,fold,0
89,20180807123204378,3,10,Deal,834de0a4383b3c32d7cf034ca09e394c,False,True,2980,0,2,,,0,20,call,20
89,20180807123204378,3,10,Deal,541d778368774768a1a088d3592fe695,False,True,3316,0,3,,,0,20,call,20
89,20180807123204378,3,10,Deal,c8d32c72964941f4c43e5967007d4b0c,False,True,2990,0,4,,,0,0,fold,0
