N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
6,2,1,2,0,6,0,1,2,4,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,1,3000,20,0.15949392318725586,False,0,6,20180807131920075,Early,1,13,0,13,9,2,13,KH 9H,michael6,,20,20,2990,2983.3333333333335,2980,any_called,limp,D,L,0,0,0.2478399470899305,,0.43175839044121767,0.3894566991546499,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.328
6,2,1,0,1,6,0,1,0,6,1,60000.0,fold,0.75,0,0,344,1,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,3000,157,0.15110182762145996,False,0,6,20180807131920075,Early,1,12,0,12,4,1,12,QH 4C,michael6,,157,157,4600,2931.2,1283,any_raised,limp,3,L,0,0,0.15152566137566528,,0.3585605044066238,0.26985062782985114,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.33
6,1,0,0,1,6,0,0,0,6,1,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,7,1,0,0,0,7,6,13,1,3000,40,0.16380691528320312,False,0,6,20180807131920075,Early,2,7,0,7,6,2,7,7D 6D,michael6,,40,40,3750,2986.0,2533,any_raised,limp,2,E,0,0,0.19184404761903665,,0.3937510749346361,0.32256940449733584,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.332
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,1,3000,20,0.1656632423400879,False,0,6,20180807131920075,Early,1,9,0,9,3,2,9,3D 9D,michael6,,20,20,5460,2994.0,1540,none,limp,1,E,0,0,0.15674523809523944,,0.3635604054757698,0.27817441352414657,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.334
6,1,2,2,1,6,0,2,2,4,1,60000.0,bet,0.75,80,20,100,1,,,,,,,,,,,,0,6,0,0,0,1,3,3,6,0,2980,20,0.1548910140991211,False,20,6,20180807131920075,Early,1,3,1,3,0,1,3,3S 3C,michael6,,40,20,4670,2921.3333333333335,1520,any_raised,pairs,BB,B,0,0,0.16737341269840375,,0.3733089249135273,0.2928052114693489,0,none,,"[0, 0, 1, 80]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('raise', 80)",201,,-0.336
6,1,4,2,2,6,0,4,2,4,3,60000.0,check,0.75,0,100,500,1,,,,,,,,,,,,0,6,0,0,0,1,3,3,6,0,2900,100,0.15144014358520508,False,0,6,20180807131920075,Early,1,3,1,3,0,1,3,3S 3C,michael6,,200,100,4510,2814.6666666666665,1440,any_reraised,stt_middle,BB,B,0,0,0.16737341269840375,,0.3733089249135273,0.2928052114693489,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,5,0,1,10,"('fold', 0)","('fold', 0)","('call', 0)","('fold', 0)",201,,-0.336
6,1,0,0,1,3,0,0,0,3,1,342,allin,0.75,0,0,20,1,3D QH 4H,0,2,4,1,1,12,12,3,2,12,0,6,0,0,0,1,3,3,6,0,2800,20,0.25876808166503906,False,0,6,20180807131920075,Early,0,0,3,3,12,2,12,3S 3C,michael6,strong,20,20,4490,3442.0,2394,any_raised,allin,BB,B,200,700,0.8976608187134503,0.9776298701298701,0.303093835734329,0.9740404653185012,0.7302874060150465,none,0.16737341269840375,"[0, 0, 0.2, 640]",Flop,5,0,0,10,,,,,201,0.02702702702702703,-0.252
6,4,3,1,0,6,0,3,1,5,0,60000.0,fold,0.75,0,10,90,1,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,6290,10,0.14859390258789062,False,10,6,20180807131920075,Early,2,8,0,8,7,1,8,7C 8S,michael6,,20,10,3303,2196.75,1420,any_called,limp,SB,B,0,0,0.1678727513227498,,0.3737532483953551,0.2942013492803799,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.338
6,2,2,0,1,6,0,2,0,6,1,60000.0,fold,0.75,0,0,446,2,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,6290,173,0.1524488925933838,False,0,6,20180807131920075,Early,2,5,0,5,4,1,5,4C 5H,michael6,,173,173,4091,2252.8,158,any_raised,limp,D,L,0,0,0.14215291005291728,,0.3492069017307712,0.26088325664137946,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.34
6,1,0,0,2,6,0,0,0,6,2,60000.0,fold,0.75,0,0,552,2,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,0,6290,328,0.15749907493591309,False,0,6,20180807131920075,Early,1,13,0,13,3,1,13,3S KC,michael6,,328,328,4342,2231.6,158,any_raised,limp,3,L,0,0,0.16001626984126932,,0.3666211439992999,0.28540070108902993,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",201,,-0.342
