N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
10,8,7,2,0,10,0,7,2,8,0,60000.0,check,0.75,0,20,160,1,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,2980,0,0.17834925651550293,False,20,10,20180807124757918,Early,2,11,0,11,10,1,11,JS TD,michael6,,20,0,2980,2980.0,2980,any_called,limp,BB,B,0,0,0.13073888888888838,,0.33711456779704324,0.37885521078751216,0,none,,"[0, 1, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.736
10,0,0,1,0,8,0,0,1,7,0,340,check,0.75,0,0,0,1,6H AH 3D,1,0,0,1,1,14,14,3,2,14,0,7,1,0,1,0,11,10,21,0,2980,0,0.2799720764160156,True,0,10,20180807124757918,Early,1,11,0,14,11,2,10,JS TD,michael6,none,0,20,2980,2980.0,2980,all_folded,limp,BB,B,20,160,0.06764705882352941,0.03933419751889901,0.2511392726278695,0.12992959843524104,-0.06309183006535897,none,0.13073888888888838,"[0, 1, 0, 0]",Flop,1,0,0,10,,,,,126,0.0,-0.248
10,3,2,4,1,8,0,3,4,4,1,663,check,0.75,0,0,60,1,6H AH 3D,1,0,0,1,1,14,14,3,2,14,0,7,1,0,1,0,11,10,21,0,2980,20,0.2700960636138916,False,0,10,20180807124757918,Early,1,11,0,14,11,2,10,JS TD,michael6,none,20,20,2960,2960.0,2960,any_raised,limp,BB,B,20,160,0.05279034690799397,0.02306701468466174,0.22361468239211757,0.10824678814123911,-0.0779485419808944,check/call,0.13073888888888838,"[0, 1, 0, 0]",Flop,1,1,0,10,,,,,126,0.08333333333333333,-0.248
10,0,0,0,0,8,0,0,0,4,0,116,check,0.75,0,0,0,1,6H AH 3D 2H,1,3,3,1,1,14,14,2,3,14,0,7,1,0,1,0,11,10,21,0,2960,0,0.27597808837890625,True,0,10,20180807124757918,Early,1,11,0,14,11,3,14,JS TD,michael6,none,0,20,2960,2960.0,2960,none,limp,BB,B,40,240,0.0,0.07644598792012584,0.0,0.0,-0.05279034690799397,none,0.05279034690799397,"[0, 1, 0, 0]",Turn,1,0,0,10,,,,,126,0.0,-0.297
10,3,2,0,1,8,0,3,0,4,1,467,check,0.75,0,0,60,1,6H AH 3D 2H,1,3,3,1,1,14,14,2,3,14,0,7,1,0,1,0,11,10,21,0,2960,20,0.27974486351013184,False,0,10,20180807124757918,Early,1,11,0,14,11,3,14,JS TD,michael6,none,20,20,2940,2940.0,2940,any_raised,limp,BB,B,40,240,0.0,0.037065628815628825,0.0,0.0,-0.05279034690799397,check/call,0.05279034690799397,"[0, 1, 0, 0]",Turn,1,1,0,10,,,,,126,0.0625,-0.297
10,0,0,0,0,8,0,0,0,4,0,156,check,0.75,0,0,0,1,6H AH 3D 2H 7C,1,2,7,1,1,14,14,2,3,14,0,7,1,0,1,0,11,10,21,0,2940,0,0.2763369083404541,True,0,10,20180807124757918,Early,1,11,0,14,11,3,14,JS TD,michael6,none,0,20,2940,2940.0,2940,none,limp,BB,B,60,320,0.0,0.06578836295283665,0.0,0.0,0.0,none,0.0,"[0, 1, 0, 0]",River,1,0,0,10,,,,,126,0.0,-0.34403999999999996
10,3,2,0,1,8,0,3,0,4,1,481,check,0.75,0,0,60,1,6H AH 3D 2H 7C,1,2,7,1,1,14,14,2,3,14,0,7,1,0,1,0,11,10,21,0,2940,20,0.26424384117126465,False,0,10,20180807124757918,Early,1,11,0,14,11,3,14,JS TD,michael6,none,20,20,2920,2920.0,2920,any_raised,limp,BB,B,60,320,0.0,0.04945815295815295,0.0,0.0,0.0,check/call,0.0,"[0, 1, 0, 0]",River,1,1,0,10,,,,,126,0.05,-0.34403999999999996
10,3,4,3,1,10,0,4,3,7,1,60000.0,fold,0.75,0,10,190,1,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,2910,30,0.17543506622314453,False,10,10,20180807124757918,Early,1,11,0,11,3,1,11,3S JD,michael6,,40,30,2980,2933.3333333333335,2880,any_raised,limp,SB,B,0,0,0.06359111111111138,,0.24402311714008915,0.24319212532621698,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.736
10,5,4,3,0,10,0,4,3,7,0,60000.0,bet,0.75,80,0,110,1,,,,,,,,,,,,0,6,0,0,0,1,2,2,4,0,2910,20,0.1880629062652588,False,0,10,20180807124757918,Early,1,2,1,2,0,1,2,2H 2S,michael6,,20,20,5990,3443.3333333333335,2860,any_called,pairs,D,L,0,0,0.1204544444444446,,0.32549219845954036,0.3600167025106663,0,none,,"[0, 0, 1, 80]",Deal,3,0,0,10,"('fold', 0)","('allin', 2910)","('fold', 0)","('raise', 80)",126,,-0.736
10,1,7,5,1,10,1,7,5,5,2,60000.0,fold,0.75,0,80,3270,1,,,,,,,,,,,,0,6,0,0,0,1,2,2,4,0,2830,2830,0.17508792877197266,False,0,10,20180807124757918,Early,1,2,1,2,0,1,2,2H 2S,michael6,,6010,5930,2920,2165.0,0,any_reraised,limp,D,L,0,0,0.1204544444444446,,0.32549219845954036,0.3600167025106663,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,3,0,1,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.736
8,2,3,1,1,8,0,3,1,7,1,60000.0,fold,0.75,0,0,150,1,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,2830,40,0.17319989204406738,False,0,10,20180807124757918,Early,1,4,0,4,2,1,4,2D 4C,michael6,,40,40,12010,4010.0,40,any_raised,limp,D,L,0,0,0.08444583333333318,,0.27805527250165946,0.2284784644891928,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.518
8,3,1,1,2,8,2,1,1,7,2,60000.0,fold,0.75,0,0,190,1,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,1,2830,70,0.1797480583190918,False,0,10,20180807124757918,Early,1,8,0,8,3,2,8,3C 8C,michael6,,70,70,11960,4003.3333333333335,0,any_raised,limp,5,L,0,0,0.11926203703703732,,0.3240965960308958,0.2877922669731031,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.52
7,1,1,0,1,7,0,1,0,7,1,60000.0,fold,0.75,0,0,1250,1,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,2830,1200,0.18307995796203613,False,0,10,20180807124757918,Early,1,13,0,13,2,1,13,2C KD,michael6,,1200,1200,11960,4320.0,170,any_raised,limp,3,M,0,0,0.13173769841266547,,0.3382053772925544,0.2710783138571979,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.41200000000000003
7,1,0,0,1,7,0,0,0,7,1,60000.0,fold,0.75,0,0,390,1,,,,,,,,,,,,1,6,0,0,0,0,14,7,21,1,2830,360,0.172044038772583,False,0,10,20180807124757918,Early,1,14,0,14,7,2,14,7C AC,michael6,,360,360,11960,4463.333333333333,590,any_raised,limp,2,E,0,0,0.21450575396827296,,0.41047903172120215,0.38444407310085066,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.41400000000000003
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,2830,20,0.18310093879699707,False,0,10,20180807124757918,Late,2,9,0,9,8,1,9,9C 8H,michael6,,20,20,11960,5428.0,1063,none,limp,1,E,0,0,0.18089814814814328,,0.3849337711148707,0.29868788210929376,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.30600000000000005
6,1,3,0,2,6,0,4,0,6,2,60000.0,fold,0.75,0,20,1440,1,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,2810,1200,0.17961597442626953,False,0,10,20180807124757918,Late,2,9,0,9,8,1,9,9C 8H,michael6,,1220,1200,11910,5150.0,1023,any_raised,limp,1,E,0,0,0.18089814814814328,,0.3849337711148707,0.29868788210929376,0,check/call,,"[1, 0, 0, 0]",Deal,8,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",126,,-0.30600000000000005
