N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
8,1,2,2,2,8,0,2,2,6,2,60000.0,fold,0.75,0,10,410,1,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,2990,290,0.16179609298706055,False,10,8,20180807120031176,Early,1,5,0,5,3,1,5,5S 3H,michael5,,300,290,2980,2920.0,2700,any_raised,limp,SB,B,0,0,0.09961759259259227,,0.29948944528755694,0.25415414636097167,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.516
8,2,2,1,2,8,0,2,1,7,2,60000.0,fold,0.75,0,0,690,1,,,,,,,,,,,,1,5,0,0,1,0,14,11,25,0,2990,300,0.17478299140930176,False,0,8,20180807120031176,Early,1,14,0,14,11,1,14,AD JH,michael5,,300,300,4290,2886.6666666666665,2060,any_raised,limp,D,L,0,0,0.1985981481481558,,0.39894476271819757,0.4044536457107457,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('allin', 2990)","('fold', 0)","('fold', 0)",9,,-0.516
8,4,3,0,1,8,0,3,0,8,1,60000.0,fold,0.75,0,0,190,1,,,,,,,,,,,,0,8,0,0,0,0,12,9,21,1,2990,40,0.15790414810180664,False,0,8,20180807120031176,Early,1,12,0,12,9,2,12,9S QS,michael5,,40,40,5620,2974.285714285714,1680,any_raised,limp,5,L,0,0,0.19116620370370452,,0.3932196412505589,0.3940675385889929,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.516
8,3,2,1,0,8,0,2,1,7,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,2990,20,0.1626417636871338,False,0,8,20180807120031176,Early,1,7,0,7,4,1,7,7D 4S,michael5,,20,20,6120,3110.0,1580,any_called,limp,4,M,0,0,0.0972046296296294,,0.2962362057686332,0.2506549842177814,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.518
8,3,7,1,1,8,0,8,1,7,1,60000.0,fold,0.75,0,20,260,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,2970,40,0.15854716300964355,False,0,8,20180807120031176,Early,1,7,0,7,4,1,7,7D 4S,michael5,,60,40,6080,3081.6666666666665,1540,any_raised,limp,4,M,0,0,0.0972046296296294,,0.2962362057686332,0.2506549842177814,0,check/call,,"[1, 0, 0, 0]",Deal,4,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.518
8,3,2,0,0,8,0,2,0,8,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,2970,20,0.16602182388305664,False,0,8,20180807120031176,Early,1,13,0,13,9,1,13,9S KH,michael5,,20,20,6450,2994.285714285714,1520,any_called,limp,3,M,0,0,0.15698333333333422,,0.3637850552027797,0.34615156203877967,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.52
8,3,7,1,1,8,0,8,1,7,1,60000.0,fold,0.75,0,20,250,1,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,2950,30,0.16432905197143555,False,0,8,20180807120031176,Early,1,13,0,13,9,1,13,9S KH,michael5,,50,30,6410,3213.3333333333335,2150,any_raised,limp,3,M,0,0,0.15698333333333422,,0.3637850552027797,0.34615156203877967,0,check/call,,"[1, 0, 0, 0]",Deal,5,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.52
8,2,1,0,0,8,0,1,0,8,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,7,1,0,0,0,6,5,11,1,2950,20,0.15160393714904785,False,0,8,20180807120031176,Early,2,6,0,6,5,2,6,5H 6H,michael5,,20,20,6290,3000.0,1510,any_called,limp,2,E,0,0,0.1537458333333352,,0.3607049376789476,0.3420338108017459,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.522
8,3,6,1,1,8,0,7,1,7,1,60000.0,check,0.75,0,20,220,1,,,,,,,,,,,,0,7,1,0,0,0,6,5,11,1,2930,20,0.1652379035949707,False,0,8,20180807120031176,Early,2,6,0,6,5,2,6,5H 6H,michael5,,40,20,6250,3003.3333333333335,1480,any_raised,limp,2,E,0,0,0.1537458333333352,,0.3607049376789476,0.3420338108017459,0,check/call,,"[0, 1, 0, 0]",Deal,6,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.522
8,1,1,0,1,7,0,1,0,7,1,332,fold,0.75,0,0,60,1,7S TS KC,0,0,0,2,1,13,13,7,2,10,0,7,1,0,0,0,6,5,11,1,2910,60,0.2709488868713379,False,0,8,20180807120031176,Early,0,0,0,13,10,2,6,5H 6H,michael5,none,60,60,6250,2983.3333333333335,1480,any_raised,limp,2,E,40,300,0.009036144578313253,0.0044444444444444444,0.09462818115906631,0.032503933505761695,-0.14470968875502194,none,0.1537458333333352,"[1, 0, 0, 0]",Flop,6,0,0,10,,,,,9,0.14285714285714285,-0.248
8,1,0,0,0,8,0,0,0,8,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,2910,20,0.18088388442993164,False,0,8,20180807120031176,Early,2,6,0,6,5,1,6,5D 6C,michael5,,20,20,6710,3008.5714285714284,1480,none,limp,1,E,0,0,0.11373425925925836,,0.3174882321126346,0.2800980928862789,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.524
8,3,5,1,1,8,0,6,1,7,1,60000.0,check,0.75,0,20,220,1,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,2890,20,0.1554708480834961,False,0,8,20180807120031176,Early,2,6,0,6,5,1,6,5D 6C,michael5,,40,20,6670,3153.3333333333335,1440,any_raised,limp,1,E,0,0,0.11373425925925836,,0.3174882321126346,0.2800980928862789,0,check/call,,"[0, 1, 0, 0]",Deal,7,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.524
8,0,1,0,0,7,0,1,0,7,0,335,bet,0.75,40,0,0,1,5H 6D 8C,0,2,6,0,1,8,8,5,1,8,0,9,1,0,0,0,6,5,11,0,2870,0,0.27600979804992676,True,0,8,20180807120031176,Early,0,0,2,6,5,2,8,5D 6C,michael5,strong,0,20,6670,3143.3333333333335,1440,any_called,call,1,E,40,300,0.3358208955223881,0.8014321617924557,0.4699004316690719,0.45294550144506246,0.22208663626312974,none,0.11373425925925836,"[0, 0.5, 0.5, 40]",Flop,7,0,0,10,,,,,9,0.0,-0.248
8,1,1,5,1,7,0,1,5,2,2,690,bet,0.75,80,40,120,1,5H 6D 8C,0,2,6,0,1,8,8,5,1,8,0,9,1,0,0,0,6,5,11,0,2830,40,0.27499985694885254,False,0,8,20180807120031176,Early,0,0,2,6,5,2,8,5D 6C,michael5,strong,80,40,6590,6590.0,6590,any_reraised,call,1,E,40,300,0.34233954451345755,0.8122276293967468,0.46645348181347934,0.4600136971147545,0.2286052852541992,bet/raise/allin,0.11373425925925836,"[0, 0.5, 0.5, 80]",Flop,7,0,1,10,,,,,9,0.08695652173913043,-0.248
8,1,1,5,2,7,0,1,5,2,4,1056,bet,0.75,400,120,440,1,5H 6D 8C,0,2,6,0,1,8,8,5,1,8,0,9,1,0,0,0,6,5,11,0,2750,200,0.28754186630249023,False,0,8,20180807120031176,Early,0,0,2,6,5,2,8,5D 6C,michael5,strong,320,200,6350,6350.0,6350,any_reraised,call,1,E,40,300,0.34158549783549785,0.7764337982279156,0.46824354367191157,0.4591973493551315,0.2278512385762395,bet/raise/allin,0.11373425925925836,"[0, 0.5, 0.5, 400]",Flop,7,0,2,10,,,,,9,0.2127659574468085,-0.248
8,0,0,0,0,7,0,0,0,2,0,68,check,0.75,0,0,0,1,5H 6D 8C 7D,0,4,8,0,1,8,8,5,2,7,0,9,1,0,0,0,6,5,11,0,2550,0,0.2896082401275635,True,0,8,20180807120031176,Early,0,0,2,6,5,3,7,5D 6C,michael5,strong,0,20,6350,6350.0,6350,none,call,1,E,360,940,0.006302521008403361,0.3769536003343212,0.029336638747413747,0.029363787099775867,-0.3352829768270945,none,0.34158549783549785,"[0, 0.5, 0.5, 40]",Turn,7,0,0,10,,,,,9,0.0,-0.29140627666233615
8,1,0,0,1,7,0,1,0,2,1,386,check,0.75,0,0,40,1,5H 6D 8C 7D,0,4,8,0,1,8,8,5,2,7,0,9,1,0,0,0,6,5,11,0,2550,40,0.27128005027770996,False,0,8,20180807120031176,Early,0,0,2,6,5,3,7,5D 6C,michael5,strong,40,40,6310,6310.0,6310,any_raised,call,1,E,360,940,0.07013323464100665,0.4194431328905013,0.23991978412650006,0.1445500703858038,-0.27145226319449123,check/call,0.34158549783549785,"[0, 0.5, 0.5, 80]",Turn,7,1,0,10,,,,,9,0.0392156862745098,-0.29140627666233615
8,0,0,0,0,7,0,0,0,2,0,182,check,0.75,0,0,0,1,5H 6D 8C 7D JD,0,4,8,1,1,11,11,5,3,11,0,9,1,0,0,0,6,5,11,0,2510,0,0.31853199005126953,True,0,8,20180807120031176,Early,0,0,2,6,5,4,11,5D 6C,michael5,strong,0,20,6310,6310.0,6310,none,call,1,E,400,1020,0.0,0.34765394306415986,0.0,0.0,-0.07013323464100665,none,0.07013323464100665,"[0, 0.5, 0.5, 40]",River,7,0,0,10,,,,,9,0.0,-0.33828505545765875
8,1,0,0,1,7,0,1,0,2,1,490,bet,0.75,80,0,40,1,5H 6D 8C 7D JD,0,4,8,1,1,11,11,5,3,11,0,9,1,0,0,0,6,5,11,0,2510,40,0.26781296730041504,False,0,8,20180807120031176,Early,0,0,2,6,5,4,11,5D 6C,michael5,strong,40,40,6270,6270.0,6270,any_raised,call,1,E,400,1020,0.03469387755102041,0.3436551057301831,0.1830033125697325,0.09660116329260762,-0.035439357089986245,check/call,0.07013323464100665,"[0, 0.5, 0.5, 80]",River,7,1,0,10,,,,,9,0.03636363636363636,-0.33828505545765875
8,1,0,0,2,7,0,1,0,2,3,826,check,0.75,0,80,280,1,5H 6D 8C 7D JD,0,4,8,1,1,11,11,5,3,11,0,9,1,0,0,0,6,5,11,0,2430,120,0.28549790382385254,False,0,8,20180807120031176,Early,0,0,2,6,5,4,11,5D 6C,michael5,strong,200,120,6110,6110.0,6110,any_reraised,call,1,E,400,1020,0.03631961259079903,0.2251642181348063,0.18708420118239089,0.09960740196303591,-0.033813622050207624,bet/raise/allin,0.07013323464100665,"[0, 0.5, 0.5, 240]",River,7,1,1,10,,,,,9,0.08450704225352113,-0.33828505545765875
8,1,3,2,2,8,1,3,2,6,2,60000.0,fold,0.75,0,20,1570,1,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,1,2290,1420,0.1786518096923828,False,20,8,20180807120031176,Early,1,9,0,9,6,2,9,6S 9S,michael5,,1440,1420,7490,3078.0,0,any_raised,limp,BB,B,0,0,0.1525250000000003,,0.359529031338222,0.3416372704839051,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.526
8,4,5,0,1,8,0,5,0,8,1,60000.0,check,0.75,0,20,460,2,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,2270,60,0.16170477867126465,False,20,8,20180807120031176,Early,1,14,0,14,2,1,14,AH 2D,michael5,,80,60,4910,3038.5714285714284,1880,any_raised,limp,SB,B,0,0,0.13719166666666893,,0.34404957965951727,0.31884984472689404,0,none,,"[0, 0.8, 0.2, 80]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.528
8,0,0,0,0,8,0,0,0,8,0,68,check,0.75,0,0,0,2,8H 3C 7H,0,2,8,0,1,8,8,3,2,8,1,7,0,0,0,0,14,2,16,0,2210,0,0.25584936141967773,True,0,8,20180807120031176,Early,1,8,0,14,8,3,14,AH 2D,michael5,none,0,40,4910,3021.4285714285716,1880,none,limp,SB,B,80,640,0.08823529411764706,0.07761800480691156,0.2836367870880281,0.15857721731547803,-0.04895637254902187,none,0.13719166666666893,"[0, 1, 0, 0]",Flop,9,0,0,20,,,,,9,0.0,-0.248
8,1,0,5,2,8,0,1,5,3,2,414,fold,0.75,0,0,180,2,8H 3C 7H,0,2,8,0,1,8,8,3,2,8,1,7,0,0,0,0,14,2,16,0,2210,100,0.2583479881286621,False,0,8,20180807120031176,Early,1,8,0,14,8,3,14,AH 2D,michael5,none,100,100,4830,4520.0,4210,any_raised,limp,SB,B,80,640,0.05434782608695652,0.07575794303735481,0.22267138496825292,0.11057010974374265,-0.08284384057971242,check/call,0.13719166666666893,"[1, 0, 0, 0]",Flop,9,1,0,20,,,,,9,0.10869565217391304,-0.248
8,2,2,2,1,8,0,2,2,6,1,60000.0,fold,0.75,0,0,420,2,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,2210,160,0.17156291007995605,False,0,8,20180807120031176,Early,1,8,0,8,6,1,8,8D 6H,michael5,,160,160,2590,2222.0,1720,any_raised,limp,D,L,0,0,0.11605277777777585,,0.3202881992016534,0.28580552335465215,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.53
8,1,1,1,2,8,0,1,1,7,2,60000.0,fold,0.75,0,0,380,2,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,1,2210,160,0.16247987747192383,False,0,8,20180807120031176,Early,1,13,0,13,5,2,13,5H KH,michael5,,160,160,7470,3281.6666666666665,1480,any_raised,limp,5,L,0,0,0.17036666666666692,,0.37595460571132217,0.3703745169050903,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.532
8,1,0,2,1,8,0,0,2,6,1,60000.0,fold,0.75,0,0,360,2,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,1,2210,300,0.15719389915466309,False,0,8,20180807120031176,Early,1,8,0,8,2,2,8,2H 8H,michael5,,300,300,6750,3432.0,1080,any_raised,limp,4,M,0,0,0.1163111111111116,,0.32059762404486136,0.2875102423510676,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.534
8,2,1,1,0,8,0,1,1,7,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,8,0,1,0,0,6,4,10,1,2210,40,0.16153812408447266,False,0,8,20180807120031176,Early,1,6,0,6,4,2,6,6D 4D,michael5,,40,40,6390,3190.0,780,any_called,limp,3,M,0,0,0.1425287037037048,,0.34959157930969437,0.329909790213701,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.536
8,1,4,2,2,8,1,5,2,6,2,60000.0,fold,0.75,0,40,2510,2,,,,,,,,,,,,0,8,0,1,0,0,6,4,10,1,2170,2170,0.16951799392700195,False,0,8,20180807120031176,Early,1,6,0,6,4,2,6,6D 4D,michael5,,5830,5790,6310,2294.0,0,any_raised,limp,3,M,0,0,0.1425287037037048,,0.34959157930969437,0.329909790213701,0,check/call,,"[1, 0, 0, 0]",Deal,13,1,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.536
8,2,1,0,0,8,0,1,0,8,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,0,2170,40,0.1586298942565918,False,0,8,20180807120031176,Early,1,9,0,9,6,1,9,6D 9H,michael5,,40,40,11840,3104.285714285714,580,any_called,limp,2,E,0,0,0.11016574074073936,,0.3130962317048603,0.2786115133979542,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",9,,-0.538
