tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
126,20180807175422025,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,D,TC AD,QC 6H TD 7H AC,96.0512,Two Pair,0.0
126,20180807175422025,1,10,77ad1f7a77bfec4ced26e5794db31607,False,True,True,2990,0,True,False,SB,5S KD,QC 6H TD 7H AC,8.168,High Card,0.0
126,20180807175422025,1,10,2ff3b70e257cd8eac155b846f9cab799,True,True,True,8063,0,False,True,BB,QH JC,QC 6H TD 7H AC,19.2432,Pair,8063.0
126,20180807175422025,1,10,6a17a747a9a2f816d6f63e07e8720042,False,True,True,3000,0,True,False,1,AH 4C,QC 6H TD 7H AC,21.0656,Pair,0.0
126,20180807175422025,1,10,84ae7a5d656533982b0b73cf09855508,False,True,True,947,0,True,False,2,8C 8H,QC 6H TD 7H AC,15.2688,Pair,0.0
126,20180807175422025,1,10,d9877415dddb7a4f28a444ad025fe94f,False,True,True,0,0,False,True,3,JS 2S,QC 6H TD 7H AC,8.0912,High Card,0.0
126,20180807175422025,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,2,JS 8H,JH QH 4D 3H 6C,18.0552,Pair,0.0
126,20180807175422025,2,10,77ad1f7a77bfec4ced26e5794db31607,False,True,True,2990,0,True,False,D,2S 3S,JH QH 4D 3H 6C,10.0776,Pair,0.0
126,20180807175422025,2,10,2ff3b70e257cd8eac155b846f9cab799,False,False,True,8053,0,True,False,SB,6D KD,JH QH 4D 3H 6C,13.1792,Pair,0.0
126,20180807175422025,2,10,6a17a747a9a2f816d6f63e07e8720042,False,True,True,3010,0,False,False,BB,AH 5H,JH QH 4D 3H 6C,123.2821,Flush,30.0
126,20180807175422025,2,10,84ae7a5d656533982b0b73cf09855508,False,True,True,947,0,True,False,1,4S 5S,JH QH 4D 3H 6C,11.0776,Pair,0.0
126,20180807175422025,2,10,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,JH QH 4D 3H 6C,,,0.0
126,20180807175422025,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3000,0,True,False,1,4S AC,8H 6D TC 6C 6S,104.2176,Three of a Kind,0.0
126,20180807175422025,3,10,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3651,0,False,False,2,7D KS,8H 6D TC 6C 6S,104.1152,Three of a Kind,1312.0
126,20180807175422025,3,10,2ff3b70e257cd8eac155b846f9cab799,True,True,True,8053,0,True,False,D,8D 5C,8H 6D TC 6C 6S,177.0,Full House,0.0
126,20180807175422025,3,10,6a17a747a9a2f816d6f63e07e8720042,False,True,True,3000,0,True,False,SB,5D QS,8H 6D TC 6C 6S,104.064,Three of a Kind,0.0
126,20180807175422025,3,10,84ae7a5d656533982b0b73cf09855508,False,True,True,296,0,True,False,BB,AS QH,8H 6D TC 6C 6S,104.256,Three of a Kind,0.0
126,20180807175422025,3,10,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,8H 6D TC 6C 6S,,,0.0
126,20180807175422025,4,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2940,0,False,False,BB,9H 2H,4D 5S 8H 4C TD,11.0224,Pair,0.0
126,20180807175422025,4,10,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3781,0,False,False,1,5D AC,4D 5S 8H 4C TD,27.2048,Two Pair,190.0
126,20180807175422025,4,10,2ff3b70e257cd8eac155b846f9cab799,True,True,True,7993,0,True,False,2,QH 3D,4D 5S 8H 4C TD,11.0672,Pair,0.0
126,20180807175422025,4,10,6a17a747a9a2f816d6f63e07e8720042,False,True,True,3000,0,True,False,D,KH 5C,4D 5S 8H 4C TD,27.1024,Two Pair,0.0
126,20180807175422025,4,10,84ae7a5d656533982b0b73cf09855508,False,True,True,286,0,True,False,SB,8S QD,4D 5S 8H 4C TD,39.0512,Two Pair,0.0
126,20180807175422025,4,10,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,4D 5S 8H 4C TD,,,0.0
126,20180807175422025,5,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,0,0,False,True,SB,QD QH,9H 8C 7S AD 8S,73.2048,Two Pair,0.0
126,20180807175422025,5,10,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3761,0,True,False,BB,4S 5S,9H 8C 7S AD 8S,15.2128,Pair,0.0
126,20180807175422025,5,10,2ff3b70e257cd8eac155b846f9cab799,True,True,True,4993,0,False,False,1,TC AH,9H 8C 7S AD 8S,94.0128,Two Pair,0.0
126,20180807175422025,5,10,6a17a747a9a2f816d6f63e07e8720042,False,True,True,8960,0,False,True,2,KH AS,9H 8C 7S AD 8S,94.1024,Two Pair,8960.0
126,20180807175422025,5,10,84ae7a5d656533982b0b73cf09855508,False,True,True,286,0,True,False,D,8H JH,9H 8C 7S AD 8S,106.2304,Three of a Kind,0.0
126,20180807175422025,5,10,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,9H 8C 7S AD 8S,,,0.0
126,20180807175422025,6,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,TD 4D KH JS 9C,,,0.0
126,20180807175422025,6,20,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3801,0,False,False,SB,QS 4H,TD 4D KH JS 9C,121.0,Straight,80.0
126,20180807175422025,6,20,2ff3b70e257cd8eac155b846f9cab799,True,True,True,4953,0,True,False,BB,2C 8C,TD 4D KH JS 9C,7.048,High Card,0.0
126,20180807175422025,6,20,6a17a747a9a2f816d6f63e07e8720042,False,True,True,8960,0,True,False,1,2D 4C,TD 4D KH JS 9C,11.1408,Pair,0.0
126,20180807175422025,6,20,84ae7a5d656533982b0b73cf09855508,False,True,True,286,0,True,False,D,3C 3H,TD 4D KH JS 9C,10.1408,Pair,0.0
126,20180807175422025,6,20,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,TD 4D KH JS 9C,,,0.0
126,20180807175422025,7,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,TD 4D 3C AD KH,,,0.0
126,20180807175422025,7,20,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3761,0,True,False,D,AS 8C,TD 4D 3C AD KH,21.1184,Pair,0.0
126,20180807175422025,7,20,2ff3b70e257cd8eac155b846f9cab799,True,True,True,5033,0,False,False,SB,TC 8D,TD 4D 3C AD KH,17.3104,Pair,160.0
126,20180807175422025,7,20,6a17a747a9a2f816d6f63e07e8720042,False,True,True,8920,0,True,False,BB,7H QS,TD 4D 3C AD KH,8.168,High Card,0.0
126,20180807175422025,7,20,84ae7a5d656533982b0b73cf09855508,False,True,True,286,0,True,False,1,3D QC,TD 4D 3C AD KH,10.3584,Pair,0.0
126,20180807175422025,7,20,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,TD 4D 3C AD KH,,,0.0
126,20180807175422025,8,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,QC QS 9C 8H 4C,,,0.0
126,20180807175422025,8,20,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3721,0,True,False,1,TS 2S,QC QS 9C 8H 4C,19.0224,Pair,0.0
126,20180807175422025,8,20,2ff3b70e257cd8eac155b846f9cab799,True,True,True,4993,0,True,False,D,4S 9D,QC QS 9C 8H 4C,74.0032,Two Pair,0.0
126,20180807175422025,8,20,6a17a747a9a2f816d6f63e07e8720042,False,True,True,8900,0,True,False,SB,AC 9H,QC QS 9C 8H 4C,74.2048,Two Pair,0.0
126,20180807175422025,8,20,84ae7a5d656533982b0b73cf09855508,False,True,True,386,0,False,True,BB,JC KH,QC QS 9C 8H 4C,19.1344,Pair,386.0
126,20180807175422025,8,20,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,QC QS 9C 8H 4C,,,0.0
126,20180807175422025,9,20,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,3D 7H 7S KH 6S,,,0.0
126,20180807175422025,9,20,77ad1f7a77bfec4ced26e5794db31607,False,True,True,3941,0,False,False,BB,9H 9C,3D 7H 7S KH 6S,48.1024,Two Pair,460.0
126,20180807175422025,9,20,2ff3b70e257cd8eac155b846f9cab799,True,True,True,4793,0,True,False,1,TC TS,3D 7H 7S KH 6S,55.1024,Two Pair,0.0
126,20180807175422025,9,20,6a17a747a9a2f816d6f63e07e8720042,False,True,True,8900,0,True,False,D,JC 8C,3D 7H 7S KH 6S,14.1312,Pair,0.0
126,20180807175422025,9,20,84ae7a5d656533982b0b73cf09855508,False,True,True,366,0,True,False,SB,TD 7C,3D 7H 7S KH 6S,105.1152,Three of a Kind,0.0
126,20180807175422025,9,20,d9877415dddb7a4f28a444ad025fe94f,False,True,False,0,0,False,False,,,3D 7H 7S KH 6S,,,0.0
126,20180807175422025,10,40,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,False,0,0,False,False,,,8S KC 6H JH JC,,,0.0
126,20180807175422025,10,40,77ad1f7a77bfec4ced26e5794db31607,False,True,True,7869,0,False,False,SB,KD 9C,8S KC 6H JH JC,86.0064,Two Pair,7856.0
