N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
9,2,1,5,2,9,2,1,5,4,2,60000.0,fold,0.75,0,20,6050,1,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,2980,2980,0.17296576499938965,False,20,9,20180807181850656,Early,1,10,0,10,3,1,10,TD 3H,michael6,,3000,2980,2980,993.3333333333334,0,any_raised,limp,BB,B,0,0,0.08131851851852663,,0.27332364893012584,0.2868579025139813,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.7520000000000001
8,4,3,3,0,8,0,3,3,5,0,60000.0,fold,0.75,0,10,90,1,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,2970,10,0.16975808143615723,False,10,9,20180807181850656,Early,1,6,0,6,4,1,6,4C 6H,michael6,,20,10,2980,2972.5,2960,any_called,limp,SB,B,0,0,0.10539212962962843,,0.3070580216209308,0.3031374955535079,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.6440000000000001
8,3,2,2,1,8,0,2,2,6,1,60000.0,fold,0.75,0,0,165,1,,,,,,,,,,,,0,9,0,0,0,0,6,3,9,0,2970,45,0.17071104049682617,False,0,9,20180807181850656,Early,1,6,0,6,3,1,6,3D 6H,michael6,,45,45,6030,3573.0,2915,any_raised,limp,D,L,0,0,0.09267777777777764,,0.28998035672084843,0.28000508821944575,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.6460000000000001
8,4,3,1,0,8,0,3,1,7,0,60000.0,fold,0.75,0,0,90,1,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,2970,20,0.16992902755737305,False,0,9,20180807181850656,Early,1,12,0,12,8,1,12,8D QS,michael6,,20,20,6020,3490.0,2855,any_called,limp,5,L,0,0,0.1362342592592598,,0.343037149392512,0.35852233206560763,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.6480000000000001
8,3,2,1,0,8,0,2,1,7,0,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,0,2970,20,0.17067503929138184,False,0,9,20180807181850656,Early,1,8,0,8,3,1,8,8S 3C,michael6,,20,20,6020,3493.3333333333335,2815,any_called,limp,4,M,0,0,0.07839537037037002,,0.26879273850843244,0.2531106504008511,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.6500000000000001
8,3,2,0,0,8,0,2,0,8,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,0,2970,20,0.1721632480621338,False,0,9,20180807181850656,Early,1,14,0,14,10,1,14,AD TS,michael6,,20,20,6020,3422.8571428571427,2880,any_called,limp,3,M,0,0,0.18516018518518926,,0.38842745913152904,0.4384148885389463,0,none,,"[0, 0.5, 0.5, 80]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.6520000000000001
8,1,1,1,1,6,1,1,1,5,1,332,fold,0.75,0,0,2950,1,4H 8D 4C,0,0,0,0,2,4,8,4,1,4,1,5,0,0,1,0,14,10,24,0,2950,2950,0.27510881423950195,False,0,9,20180807181850656,Early,0,0,1,4,14,2,14,AD TS,michael6,none,3105,3105,3055,2232.5,0,any_raised,limp,3,M,20,140,0.1280120481927711,0.153997335997336,0.3245764367736147,0.2155470926545595,-0.057148136992418164,none,0.18516018518518926,"[1, 0, 0, 0]",Flop,6,0,0,10,,,,,191,0.48841059602649006,-0.262
7,2,1,0,0,7,0,1,0,7,0,60000.0,fold,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,0,2950,20,0.17288780212402344,False,0,9,20180807181850656,Early,1,10,0,10,5,1,10,TD 5S,michael6,,20,20,6240,4000.0,2860,any_called,limp,2,E,0,0,0.1153380952380686,,0.3194295212170015,0.2891077547801174,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.544
7,1,0,0,0,7,0,0,0,7,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,7,1,0,0,0,6,5,11,1,2950,20,0.16938281059265137,False,0,9,20180807181850656,Early,2,6,0,6,5,2,6,6H 5H,michael6,,20,20,6220,4003.3333333333335,2855,none,limp,1,E,0,0,0.16793253968253016,,0.37380636939237083,0.37203081737076465,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.546
7,3,2,3,1,7,0,2,3,4,1,60000.0,fold,0.75,0,40,340,2,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,1,2910,60,0.17342805862426758,False,40,9,20180807181850656,Early,1,3,0,3,2,2,3,3C 2C,michael6,,100,60,6060,3863.3333333333335,2735,any_raised,limp,BB,B,0,0,0.12385873015871048,,0.32942031680238276,0.3043810637664162,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",191,,-0.548
