N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
8,2,2,1,1,8,0,2,1,7,1,60000.0,fold,0.75,0,0,4250,1,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,3000,2100,0.16047215461730957,False,0,8,20180807125301522,Early,1,4,0,4,2,1,4,2H 4S,michael6,,2100,2100,3000,2291.6666666666665,900,any_raised,limp,5,L,0,0,0.08444583333333318,,0.27805527250165946,0.23125901721420938,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",143,,-0.528
5,1,0,1,0,5,0,0,1,4,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,3000,20,0.16045475006103516,False,0,8,20180807125301522,Late,1,9,0,9,4,1,9,4D 9C,michael6,,20,20,14090,5990.0,880,all_folded,limp,2,E,0,0,0.1468678571428519,,0.35397413702291686,0.21766268454743526,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",143,,-0.2
5,2,1,2,1,5,0,2,2,3,1,60000.0,check,0.75,0,20,116,1,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,2980,18,0.15792298316955566,False,0,8,20180807125301522,Late,1,9,0,9,4,1,9,4D 9C,michael6,,38,18,14062,8512.0,2962,any_raised,limp,2,E,0,0,0.1468678571428519,,0.35397413702291686,0.21766268454743526,0,check/call,,"[0, 1, 0, 0]",Deal,2,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",143,,-0.2
5,0,0,1,0,3,0,0,1,2,0,340,check,0.75,0,0,0,1,KH AC 2D,1,2,14,2,1,14,14,2,1,14,0,9,0,0,0,0,9,4,13,0,2962,0,0.27484798431396484,True,0,8,20180807125301522,Late,1,14,0,14,13,2,14,4D 9C,michael6,none,0,20,2962,2962.0,2962,all_folded,limp,2,E,38,134,0.1676470588235294,0.15453135387157124,0.3675999969878498,0.26028809616286386,0.02077920168067751,none,0.1468678571428519,"[0, 1, 0, 0]",Flop,2,0,0,10,,,,,143,0.0,-0.248
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,1,3096,20,0.17756414413452148,False,0,8,20180807125301522,Late,1,11,0,11,6,2,11,6S JS,michael6,,20,20,14062,5218.5,870,none,limp,1,E,0,0,0.2214677248676601,,0.4152345984014368,0.3053451137447503,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",143,,-0.202
5,0,0,2,0,5,0,0,2,3,0,344,check,0.75,0,0,0,1,2C 2H AC,1,2,2,1,2,2,14,2,2,14,0,9,0,0,0,0,11,6,17,1,3076,0,0.25789904594421387,True,0,8,20180807125301522,Late,0,0,1,2,14,2,14,6S JS,michael6,none,0,20,14042,8492.0,2942,all_folded,limp,1,E,20,100,0.059593023255813955,0.1671012010864952,0.22786723718161506,0.11830237855064468,-0.16187470161184614,none,0.2214677248676601,"[0, 1, 0, 0]",Flop,3,0,0,10,,,,,143,0.0,-0.248
5,0,0,0,0,5,0,0,0,2,0,65,check,0.75,0,0,0,1,2C 2H AC AD,2,2,2,2,2,14,14,2,2,14,0,9,0,0,0,0,11,6,17,1,3076,0,0.2763102054595947,True,0,8,20180807125301522,Late,0,0,2,14,2,2,14,6S JS,michael6,good,0,20,2942,2942.0,2942,none,limp,1,E,20,100,0.1076923076923077,0.641496624148798,0.2894598111111812,0.19698116952602568,0.04809928443649374,none,0.059593023255813955,"[0, 1, 0, 0]",Turn,3,0,0,10,,,,,143,0.0,-0.28803656753749
5,1,0,0,1,5,0,1,0,2,1,401,fold,0.75,0,0,100,1,2C 2H AC AD,2,2,2,2,2,14,14,2,2,14,0,9,0,0,0,0,11,6,17,1,3076,100,0.274198055267334,False,0,8,20180807125301522,Late,0,0,2,14,2,2,14,6S JS,michael6,good,100,100,2842,2842.0,2842,any_raised,limp,1,E,20,100,0.035910224438902745,0.1119820220629044,0.13365094642948008,0.08950413228684308,-0.02368279881691121,check/call,0.059593023255813955,"[1, 0, 0, 0]",Turn,3,1,0,10,,,,,143,0.3333333333333333,-0.28803656753749
5,3,2,2,0,5,0,2,2,3,0,60000.0,check,0.75,0,20,60,1,,,,,,,,,,,,0,8,1,0,0,0,10,9,19,0,3056,0,0.16208791732788086,False,20,8,20180807125301522,Late,2,10,0,10,9,1,10,TH 9S,michael6,,20,0,2960,1900.0,840,any_called,limp,BB,B,0,0,0.2415632275131481,,0.4280308804590846,0.32888152712680135,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",143,,-0.20400000000000001
5,0,1,0,0,3,0,1,0,3,0,320,check,0.75,0,0,0,1,3C TC 4H,0,2,4,1,1,10,10,3,2,10,0,8,1,0,0,0,10,9,19,0,3056,0,0.25763511657714844,True,0,8,20180807125301522,Late,1,10,1,10,9,2,10,TH 9S,michael6,marginal,0,20,2960,1900.0,840,any_called,limp,BB,B,20,60,0.5890625,0.8406226698138463,0.48961629986526184,0.7110794756376136,0.347499272486852,none,0.2415632275131481,"[0, 1, 0, 0]",Flop,4,0,0,10,,,,,143,0.0,-0.248
