N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
7,2,1,0,1,7,0,1,0,4,1,468,check,0.75,0,0,40,1,KC 7H 5D TS,0,0,0,2,1,13,13,5,1,13,0,9,0,1,0,0,11,9,20,0,2885,20,0.4820590019226074,False,0,8,20180807125825128,Early,2,11,0,13,11,2,9,JS 9H,michael6,none,20,20,6291,3450.3333333333335,1160,any_raised,limp,2,E,40,220,0.14423076923076922,0.03436320623820623,0.3490353711807812,0.248582710756713,0.09323926781433862,none,0.05099150141643059,"[0, 1, 0, 0]",Turn,4,0,0,10,,,,,152,0.07142857142857142,-0.2970251611755037
7,1,0,1,1,7,1,0,1,3,1,333,fold,0.75,0,0,2865,1,KC 7H 5D TS 3D,0,0,0,2,1,13,13,3,2,5,0,9,0,1,0,0,11,9,20,0,2865,2865,0.3071019649505615,False,0,8,20180807125825128,Early,2,11,0,13,11,2,5,JS 9H,michael6,none,6291,6291,1140,570.0,0,any_raised,limp,2,E,60,300,0.0,0.020798534798534794,0.0,0.0,-0.14423076923076922,none,0.14423076923076922,"[1, 0, 0, 0]",River,4,0,0,10,,,,,152,0.47512437810945274,-0.3252333727641574
7,1,0,0,0,7,0,0,0,7,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2865,20,0.16921710968017578,False,0,8,20180807125825128,Early,1,14,0,14,5,1,14,AC 5H,michael6,,20,20,6591,3517.5,1140,none,limp,1,E,0,0,0.17082162698411973,,0.3763530240859212,0.3243736608111756,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.40800000000000003
7,1,2,3,1,7,0,3,3,4,1,60000.0,fold,0.75,0,20,1290,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2845,1180,0.15291190147399902,False,0,8,20180807125825128,Early,1,14,0,14,5,1,14,AC 5H,michael6,,1200,1180,3321,2481.3333333333335,1120,any_raised,limp,1,E,0,0,0.17082162698411973,,0.3763530240859212,0.3243736608111756,0,check/call,,"[1, 0, 0, 0]",Deal,5,1,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.40800000000000003
7,6,5,1,0,7,0,5,1,6,0,60000.0,check,0.75,0,20,120,1,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,2825,0,0.1604464054107666,False,20,8,20180807125825128,Early,2,5,0,5,4,1,5,4S 5H,michael6,,20,0,6571,3610.4,1100,any_called,limp,BB,B,0,0,0.12483253968251586,,0.33052893476809103,0.2603494029374332,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.41000000000000003
7,0,1,0,0,6,0,1,0,6,0,332,check,0.75,0,0,0,1,7S KS 6D,0,2,7,1,1,13,13,6,2,13,0,9,1,0,0,0,5,4,9,0,2825,0,0.2751319408416748,True,0,8,20180807125825128,Early,0,0,0,13,7,3,13,4S 5H,michael6,none,0,20,6571,3610.4,1100,any_called,limp,BB,B,20,120,0.24849397590361447,0.010345238095238095,0.42951796667735564,0.35998601836245836,0.12366143622109861,none,0.12483253968251586,"[0, 1, 0, 0]",Flop,6,0,0,10,,,,,152,0.0,-0.258
7,3,3,2,1,6,0,4,2,4,1,694,check,0.75,0,0,60,1,7S KS 6D,0,2,7,1,1,13,13,6,2,13,0,9,1,0,0,0,5,4,9,0,2825,20,0.2616231441497803,False,0,8,20180807125825128,Early,0,0,0,13,7,3,13,4S 5H,michael6,none,20,20,2910,2276.6666666666665,1080,any_raised,limp,BB,B,20,120,0.23991354466858789,0.012819444444444446,0.42208097094244806,0.35008740999005195,0.11508100498607203,check/call,0.12483253968251586,"[0, 1, 0, 0]",Flop,6,1,0,10,,,,,152,0.1,-0.258
7,0,1,0,0,6,0,1,0,4,0,344,check,0.75,0,0,0,1,7S KS 6D 6H,0,2,7,1,2,6,13,6,2,13,0,9,1,0,0,0,5,4,9,0,2805,0,0.28267812728881836,True,0,8,20180807125825128,Early,0,0,1,6,13,3,13,4S 5H,michael6,none,0,20,2910,2276.6666666666665,1080,any_called,limp,BB,B,40,200,0.1744186046511628,0.09759367935587449,0.3677986198589468,0.28800179665926284,-0.06549494001742509,none,0.23991354466858789,"[0, 1, 0, 0]",Turn,6,0,0,10,,,,,152,0.0,-0.2993213647929538
7,2,2,1,1,6,0,3,1,3,1,682,fold,0.75,0,0,472,1,7S KS 6D 6H,0,2,7,1,2,6,13,6,2,13,0,9,1,0,0,0,5,4,9,0,2805,236,0.2675158977508545,False,0,8,20180807125825128,Early,0,0,1,6,13,3,13,4S 5H,michael6,none,236,236,2674,1759.0,844,any_raised,limp,BB,B,40,200,0.1466275659824047,0.02198058314234785,0.3474609271515405,0.2525077858428983,-0.09328597868618319,check/call,0.23991354466858789,"[1, 0, 0, 0]",Turn,6,1,0,10,,,,,152,0.2599118942731278,-0.2993213647929538
7,4,3,2,0,7,0,3,2,5,0,60000.0,check,0.75,0,10,90,1,,,,,,,,,,,,1,7,0,0,0,0,14,4,18,0,2795,10,0.15794897079467773,False,10,8,20180807125825128,Early,1,14,0,14,4,1,14,4S AC,michael6,,20,10,6551,3488.5,1600,any_called,limp,SB,B,0,0,0.16868948412697518,,0.3744774253168676,0.32297418335752465,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.41200000000000003
7,0,0,0,0,5,0,0,0,5,0,66,check,0.75,0,0,0,1,8D 9C 7S,0,3,9,0,1,9,9,7,1,9,1,7,0,0,0,0,14,4,18,0,2785,0,0.278536319732666,True,0,8,20180807125825128,Early,2,9,0,14,9,2,14,4S AC,michael6,none,0,20,6551,3488.5,1600,none,limp,SB,B,20,100,0.06818181818181818,0.11628270122160797,0.22840626411638387,0.1337168066287829,-0.100507665945157,none,0.16868948412697518,"[0, 1, 0, 0]",Flop,7,0,0,10,,,,,152,0.0,-0.26
7,1,2,1,1,5,0,3,1,4,1,410,check,0.75,0,0,20,1,8D 9C 7S,0,3,9,0,1,9,9,7,1,9,1,7,0,0,0,0,14,4,18,0,2785,20,0.3434901237487793,False,0,8,20180807125825128,Early,2,9,0,14,9,2,14,4S AC,michael6,none,20,20,6531,3704.6666666666665,1600,any_raised,limp,SB,B,20,100,0.05121951219512195,0.07998236467993501,0.19769643052838484,0.10853525686057686,-0.11746997193185324,check/call,0.16868948412697518,"[0, 1, 0, 0]",Flop,7,1,0,10,,,,,152,0.14285714285714285,-0.26
7,0,0,0,0,5,0,0,0,3,0,116,check,0.75,0,0,0,1,8D 9C 7S 2H,0,3,9,0,1,9,9,2,1,9,1,7,0,0,0,0,14,4,18,0,2765,0,0.34004902839660645,True,0,8,20180807125825128,Early,2,9,0,14,9,2,14,4S AC,michael6,none,0,20,6531,4747.0,2963,none,limp,SB,B,40,160,0.02586206896551724,0.11000582995435935,0.15872372965105147,0.0735577461863157,-0.025357443229604707,none,0.05121951219512195,"[0, 1, 0, 0]",Turn,7,0,0,10,,,,,152,0.0,-0.3004949374970947
7,2,1,0,1,5,0,2,0,3,1,459,fold,0.75,0,0,80,1,8D 9C 7S 2H,0,3,9,0,1,9,9,2,1,9,1,7,0,0,0,0,14,4,18,0,2765,40,0.2970297336578369,False,0,8,20180807125825128,Early,2,9,0,14,9,2,14,4S AC,michael6,none,40,40,6491,4707.0,2923,any_raised,limp,SB,B,40,160,0.032679738562091505,0.043255994005994,0.1777970001141888,0.0861068369985756,-0.018539773633030443,check/call,0.05121951219512195,"[1, 0, 0, 0]",Turn,7,1,0,10,,,,,152,0.14285714285714285,-0.3004949374970947
7,4,3,1,0,7,0,3,1,6,0,60000.0,bet,0.75,80,0,90,1,,,,,,,,,,,,1,5,0,0,1,0,14,11,25,0,2765,20,0.16693329811096191,False,0,8,20180807125825128,Early,1,14,0,14,11,1,14,JC AD,michael6,,20,20,6471,3715.0,1580,any_called,limp,D,L,0,0,0.2253240079365428,,0.4177955234130155,0.3966201725358792,0,none,,"[0, 0.5, 0.5, 80]",Deal,8,0,0,10,"('raise', 140)","('allin', 2765)","('fold', 0)","('fold', 0)",152,,-0.41000000000000003
7,2,1,0,2,4,0,1,0,4,2,337,fold,0.75,0,0,100,1,3C 5D 6H,0,2,6,0,1,6,6,3,1,3,1,5,0,0,1,0,14,11,25,0,2685,40,0.27661776542663574,False,0,8,20180807125825128,Early,1,6,0,14,11,2,11,JC AD,michael6,none,40,40,6371,3523.6666666666665,1500,any_raised,limp,D,L,80,350,0.16172106824925817,0.1265984827865633,0.36363317423170594,0.2567153103879279,-0.06360293968728464,none,0.2253240079365428,"[1, 0, 0, 0]",Flop,8,0,0,10,,,,,152,0.08163265306122448,-0.258
7,3,2,1,0,7,0,2,1,6,0,60000.0,check,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,0,2685,40,0.16630196571350098,False,0,8,20180807125825128,Early,1,11,0,11,2,1,11,JH 2C,michael6,,40,40,6969,3721.0,1292,any_called,limp,4,L,0,0,0.10943650793648524,,0.3121860962105021,0.2368084351903701,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.40800000000000003
7,1,1,2,1,6,0,1,2,4,1,346,fold,0.75,0,0,1200,2,9D 3D 6C,0,0,0,0,1,9,9,3,2,9,0,9,0,0,0,0,11,2,13,0,2645,1200,0.2675931453704834,False,0,8,20180807125825128,Early,0,0,0,11,9,2,6,JH 2C,michael6,none,1200,1200,3331,2572.0,1272,any_raised,limp,4,L,40,240,0.05635838150289017,0.012290265290265289,0.2258638622698669,0.11631762540405277,-0.053078126433595066,none,0.10943650793648524,"[1, 0, 0, 0]",Flop,9,0,0,20,,,,,152,0.45454545454545453,-0.26
7,3,2,0,0,7,0,2,0,7,0,60000.0,check,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2645,40,0.15976691246032715,False,0,8,20180807125825128,Early,1,3,0,3,2,1,3,2S 3D,michael6,,40,40,6929,3535.8333333333335,1272,any_called,limp,3,M,0,0,0.08586726190475408,,0.2801679411312694,0.19961544600404946,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.406
7,2,5,2,1,7,0,6,2,5,1,60000.0,fold,0.75,0,40,2640,2,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,2605,1180,0.17824482917785645,False,0,8,20180807125825128,Early,1,3,0,3,2,1,3,2S 3D,michael6,,1220,1180,5749,3401.25,1232,any_raised,limp,3,M,0,0,0.08586726190475408,,0.2801679411312694,0.19961544600404946,0,check/call,,"[1, 0, 0, 0]",Deal,10,1,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.406
7,2,1,0,0,7,0,1,0,7,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,2605,40,0.18982696533203125,False,0,8,20180807125825128,Early,1,9,0,9,5,1,9,5C 9S,michael6,,40,40,9376,3549.1666666666665,1232,any_called,limp,2,E,0,0,0.1131680555555312,,0.31679811671995683,0.24242168717727358,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.40800000000000003
7,2,3,2,2,7,0,4,2,5,2,60000.0,fold,0.75,0,40,2640,2,,,,,,,,,,,,0,9,0,0,0,0,9,5,14,0,2565,1160,0.17677617073059082,False,0,8,20180807125825128,Early,1,9,0,9,5,1,9,5C 9S,michael6,,1200,1160,9316,3431.25,458,any_raised,limp,2,E,0,0,0.1131680555555312,,0.31679811671995683,0.24242168717727358,0,check/call,,"[1, 0, 0, 0]",Deal,11,1,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.40800000000000003
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,2565,40,0.23648405075073242,False,0,8,20180807125825128,Early,1,13,0,13,4,1,13,4S KD,michael6,,40,40,12414,4275.0,1172,none,limp,1,E,0,0,0.16549087301587134,,0.3716229863239303,0.2769777689130505,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.30000000000000004
6,0,1,1,0,6,0,1,1,5,0,330,check,0.75,0,0,0,2,6C KH 8C,0,0,0,1,1,13,13,6,2,8,0,9,0,0,0,0,13,4,17,0,2525,0,0.26880526542663574,True,0,8,20180807125825128,Early,0,0,1,13,8,2,8,4S KD,michael6,marginal,0,40,12374,4673.75,1132,any_called,limp,1,E,40,240,0.3803030303030303,0.7113233504437864,0.46446005263732615,0.5094357255957875,0.21481215728715897,none,0.16549087301587134,"[0, 1, 0, 0]",Flop,12,0,0,20,,,,,152,0.0,-0.266
6,3,3,2,1,6,0,4,2,4,1,662,check,0.75,0,0,120,2,6C KH 8C,0,0,0,1,1,13,13,6,2,8,0,9,0,0,0,0,13,4,17,0,2525,40,0.2680530548095703,False,0,8,20180807125825128,Early,0,0,1,13,8,2,8,4S KD,michael6,marginal,40,40,2699,2067.0,1092,any_raised,limp,1,E,40,240,0.37915407854984895,0.7199721944721941,0.46068875428455125,0.5082110349832459,0.2136632055339776,check/call,0.16549087301587134,"[0, 1, 0, 0]",Flop,12,1,0,20,,,,,152,0.1,-0.266
6,0,1,0,0,6,0,1,0,4,0,344,check,0.75,0,0,0,2,6C KH 8C 2H,0,0,0,1,1,13,13,2,2,8,0,9,0,0,0,0,13,4,17,0,2485,0,0.2649681568145752,True,0,8,20180807125825128,Early,0,0,1,13,8,2,8,4S KD,michael6,marginal,0,40,2699,2067.0,1092,any_called,limp,1,E,80,400,0.36191860465116277,0.6939344199701076,0.47370120390822257,0.5090742422769776,-0.017235473898686182,none,0.37915407854984895,"[0, 1, 0, 0]",Turn,12,0,0,20,,,,,152,0.0,-0.3062198993559401
6,1,1,2,1,6,0,2,2,2,1,665,fold,0.75,0,0,94,2,6C KH 8C 2H,0,0,0,1,1,13,13,2,2,8,0,9,0,0,0,0,13,4,17,0,2485,94,0.26358699798583984,False,0,8,20180807125825128,Early,0,0,1,13,8,2,8,4S KD,michael6,marginal,94,94,998,998.0,998,any_raised,limp,1,E,80,400,0.3451127819548872,0.4925503705960362,0.4670280643003592,0.4906912646933344,-0.034041296594961745,check/call,0.37915407854984895,"[1, 0, 0, 0]",Turn,12,1,0,20,,,,,152,0.1598639455782313,-0.3062198993559401
6,4,3,2,0,6,0,3,2,4,0,60000.0,bet,0.75,160,40,160,2,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,2445,0,0.17243528366088867,False,40,8,20180807125825128,Early,1,14,0,14,13,1,14,AC KH,michael6,,40,0,2659,2203.6666666666665,1452,any_called,stt_middle,BB,B,0,0,0.2884386243386358,,0.4530361843476425,0.4252555520116239,0,none,,"[0, 0, 1, 160]",Deal,13,0,0,20,"('raise', 280)","('fold', 0)","('raise', 160)","('fold', 0)",152,,-0.30200000000000005
6,1,0,0,1,4,0,0,0,4,1,358,check,0.75,0,0,67,2,7S 8D 6S,0,3,8,0,1,8,8,6,2,7,1,2,0,0,1,0,14,13,27,0,2285,67,0.27725720405578613,False,0,8,20180807125825128,Early,2,8,0,14,13,2,7,AC KH,michael6,none,67,67,2499,2021.3333333333333,1292,any_raised,call,BB,B,200,800,0.1424581005586592,0.13080533442335515,0.340409861700217,0.23473121429103377,-0.1459805237799766,none,0.2884386243386358,"[0, 1, 0, 0]",Flop,13,0,0,20,,,,,152,0.07173447537473233,-0.264
6,0,1,0,0,4,0,1,0,3,0,331,check,0.75,0,0,0,2,7S 8D 6S 9H,0,4,9,0,1,9,9,6,2,7,1,2,0,0,1,0,14,13,27,0,2218,0,0.27042102813720703,True,0,8,20180807125825128,Early,3,9,0,14,13,2,13,AC KH,michael6,none,0,40,2432,2352.5,2273,any_called,call,BB,B,267,1001,0.03927492447129909,0.21432381752234694,0.16931910899337832,0.09897432529849431,-0.1031831760873601,none,0.1424581005586592,"[0, 1, 0, 0]",Turn,13,0,0,20,,,,,152,0.0,-0.30733550136882126
6,1,1,1,1,4,1,2,1,2,1,649,fold,0.75,0,0,2218,2,7S 8D 6S 9H,0,4,9,0,1,9,9,6,2,7,1,2,0,0,1,0,14,13,27,0,2218,2218,0.27372074127197266,False,0,8,20180807125825128,Early,3,9,0,14,13,2,13,AC KH,michael6,none,2432,2432,0,0.0,0,any_raised,limp,BB,B,267,1001,0.061633281972265024,0.1259139332889333,0.21542233595095972,0.13554387300481524,-0.08082481858639418,check/call,0.1424581005586592,"[1, 0, 0, 0]",Turn,13,1,0,20,,,,,152,0.4079455582122494,-0.30733550136882126
6,3,2,2,0,6,0,2,2,4,0,60000.0,check,0.75,0,20,140,2,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,2198,20,0.22205114364624023,False,20,8,20180807125825128,Early,1,14,0,14,3,1,14,AD 3C,michael6,,40,20,12334,5273.0,1252,any_called,limp,SB,B,0,0,0.18767566137565506,,0.390452951714884,0.30481154689012024,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",152,,-0.30000000000000004
6,0,0,0,0,4,0,0,0,4,0,60,check,0.75,0,0,0,2,AH KS 6D,1,2,14,2,1,14,14,6,1,6,1,7,0,0,0,0,14,3,17,0,2178,0,0.27437710762023926,True,0,8,20180807125825128,Early,1,14,1,14,13,2,14,AD 3C,michael6,marginal,0,40,12334,5273.0,1252,none,limp,SB,B,40,160,0.575,0.854413603377114,0.48153400710645555,0.704517865563018,0.3873243386243449,none,0.18767566137565506,"[0, 1, 0, 0]",Flop,14,0,0,20,,,,,152,0.0,-0.262
6,0,0,0,0,4,0,0,0,4,0,67,check,0.75,0,0,0,2,AH KS 6D QH,1,3,14,3,1,14,14,6,2,14,1,7,0,0,0,0,14,3,17,0,2178,0,0.2775840759277344,True,0,8,20180807125825128,Early,2,14,1,14,13,2,14,AD 3C,michael6,marginal,0,40,12334,5273.0,1252,none,limp,SB,B,40,160,0.4552238805970149,0.6042427055228914,0.4630475241041364,0.6087987427083501,-0.11977611940298505,none,0.575,"[0, 1, 0, 0]",Turn,14,0,0,20,,,,,152,0.0,-0.30838879134144487
6,0,0,0,0,4,0,0,0,4,0,83,check,0.75,0,0,0,2,AH KS 6D QH 4D,1,3,14,3,1,14,14,4,2,6,1,7,0,0,0,0,14,3,17,0,2178,0,0.2805938720703125,True,0,8,20180807125825128,Early,2,14,1,14,13,3,14,AD 3C,michael6,marginal,0,40,12334,5273.0,1252,none,limp,SB,B,40,160,0.5963855421686747,0.5631735968280087,0.4621703079232924,0.7540023544286771,0.14116166157165977,none,0.4552238805970149,"[0, 1, 0, 0]",River,14,0,0,20,,,,,152,0.0,-0.3212592411767532
6,2,2,0,1,4,0,3,0,4,1,399,check,0.75,0,0,80,2,AH KS 6D QH 4D,1,3,14,3,1,14,14,4,2,6,1,7,0,0,0,0,14,3,17,0,2178,40,0.2635519504547119,False,0,8,20180807125825128,Early,2,14,1,14,13,3,14,AD 3C,michael6,marginal,40,40,12334,5246.333333333333,1212,any_raised,limp,SB,B,40,160,0.6127819548872181,0.6414924519924518,0.47736959937894663,0.7692718887961947,0.1575580742902032,check/call,0.4552238805970149,"[0, 1, 0, 0]",River,14,1,0,20,,,,,152,0.14285714285714285,-0.3212592411767532
6,2,1,2,0,6,0,1,2,4,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,0,2418,40,0.17030978202819824,False,0,8,20180807125825128,Early,1,14,0,14,10,1,14,TH AC,michael6,,40,40,12314,5213.0,1172,any_called,limp,D,L,0,0,0.2437969576719436,,0.42937163518547444,0.371749704957215,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,20,"('raise', 200)","('allin', 2418)","('fold', 0)","('fold', 0)",152,,-0.29800000000000004
