tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
85,20180801173253447,1,10,Deal,eff588f1663e4255cc0b7b7adc69067b,False,True,2980,0,1,,,0,20,call,20
85,20180801173253447,1,10,Deal,c5fb2aada3fa173f5197395330d26ad4,False,True,2980,0,2,,,0,20,call,20
85,20180801173253447,1,10,Deal,1c7e0ca445fee61ec9caabb5003b044b,False,True,2980,0,D,,,0,20,call,20
85,20180801173253447,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,SB,4D 6C,,0,20,call,10
85,20180801173253447,1,10,Deal,1087dbc81e7fa918f10e05dc54c73b0f,False,True,2980,0,BB,,,0,20,fold,0
85,20180801173253447,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2812,0,SB,4D 6C,6H 5S 6S,20,168,bet,168
85,20180801173253447,1,10,Flop,eff588f1663e4255cc0b7b7adc69067b,False,True,2980,0,1,,6H 5S 6S,20,0,fold,0
85,20180801173253447,1,10,Flop,c5fb2aada3fa173f5197395330d26ad4,False,True,2980,0,2,,6H 5S 6S,20,0,fold,0
85,20180801173253447,1,10,Flop,1c7e0ca445fee61ec9caabb5003b044b,False,True,2980,0,D,,6H 5S 6S,20,0,fold,0
85,20180801173253447,2,10,Deal,c5fb2aada3fa173f5197395330d26ad4,False,True,2960,0,1,,,0,20,call,20
85,20180801173253447,2,10,Deal,1c7e0ca445fee61ec9caabb5003b044b,False,True,2980,0,2,,,0,0,fold,0
85,20180801173253447,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2595,0,D,6D AD,,0,485,bet,485
85,20180801173253447,2,10,Deal,1087dbc81e7fa918f10e05dc54c73b0f,False,True,2010,0,SB,,,0,970,raise,960
85,20180801173253447,2,10,Deal,eff588f1663e4255cc0b7b7adc69067b,False,True,2010,0,BB,,,0,970,call,950
85,20180801173253447,2,10,Deal,c5fb2aada3fa173f5197395330d26ad4,False,True,2010,0,1,,,0,970,call,950
85,20180801173253447,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2595,0,D,6D AD,,0,485,fold,0
85,20180801173253447,2,10,Flop,1087dbc81e7fa918f10e05dc54c73b0f,False,True,1990,0,SB,,5H 2S AC,970,20,bet,20
85,20180801173253447,2,10,Flop,eff588f1663e4255cc0b7b7adc69067b,False,True,1990,0,BB,,5H 2S AC,970,20,call,20
85,20180801173253447,2,10,Flop,c5fb2aada3fa173f5197395330d26ad4,False,True,1990,0,1,,5H 2S AC,970,20,call,20
85,20180801173253447,2,10,Turn,1087dbc81e7fa918f10e05dc54c73b0f,False,True,1990,0,SB,,5H 2S AC 7C,990,0,fold,0
