N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,0,40,30,1,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,3160,20,0.13744378089904785,False,0,5,20180801104636759,Early,0,8,4,4C 8D,michael4,20,20,3160,2870,none,trash,1,E,0,0,0.14850198412697882,0.355596885303189,0.21464300479337198,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,5,0.4,-0.186
5,2,1,0,1,4,0,1,0,4,1,357,check,0.75,0,0,0,40,40,1,KH 3S 3C,0,0,0,1,2,3,13,3,1,3,0,9,0,0,0,0,8,4,12,0,3140,20,0.20295286178588867,False,0,5,20180801104636759,Early,1,3,13,4C 8D,michael4,20,20,2880,2840,any_raised,fold,1,E,20,80,0.06302521008403361,0.20296770708847794,0.12329126802938606,-0.08547677404294521,none,0.14850198412697882,"[0, 1, 0, 0]",Flop,3,0,0,10,5,0.14285714285714285,-0.248
8,1,1,5,1,8,0,1,5,3,1,60000.0,fold,0.75,0,20,0,1020,1070,1,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,2980,1000,0.1574559211730957,False,20,8,20180801104814710,Early,0,10,4,TD 4C,michael4,1020,1000,2980,1980,any_raised,trash,BB,B,0,0,0.09783981481481384,0.2970979391578083,0.25054815554192733,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,1,0.47342995169082125,-0.514
8,2,1,4,1,8,0,1,4,4,1,60000.0,fold,0.75,0,10,0,2110,4230,1,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,0,2970,2090,0.15421676635742188,False,10,8,20180801104814710,Early,0,10,7,7D TH,michael4,2100,2090,2960,900,any_raised,trash,SB,B,0,0,0.125990277777776,0.3318384059798607,0.2958915416394647,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,1,0.3291139240506329,-0.512
8,1,0,4,1,8,0,0,4,4,1,60000.0,fold,0.75,0,0,2970,1040,1050,1,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,2970,1020,0.20466828346252441,False,0,8,20180801104814710,Early,0,13,12,KC QD,michael4,1020,1020,5110,2030,any_raised,ml_fold,D,L,0,0,0.20383750000000875,0.4028495669524235,0.40929077914574474,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,1,0.4927536231884058,-0.51
7,2,1,2,0,7,0,1,2,5,0,60000.0,check,0.75,0,0,0,40,50,1,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,2970,20,0.15233993530273438,False,0,8,20180801104814710,Early,0,6,5,5S 6D,michael4,20,20,8180,2950,any_called,trash,4,L,0,0,0.12737261904759148,0.333389914311379,0.2600618049435203,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,1,0.2857142857142857,-0.398
7,0,1,0,0,2,0,1,0,2,0,358,allin,0.75,0,0,2950,20,0,1,4D 7C 8S,0,2,8,0,1,8,8,4,1,7,0,9,1,0,0,0,6,5,11,0,2950,0,0.2075972557067871,True,0,8,20180801104814710,Early,4,8,0,5S 6D,michael4,0,20,2970,2970,any_called,allin,4,L,20,70,0.9539106145251397,0.20462204659901867,1.0059109302254583,0.8265379954775482,none,0.12737261904759148,"[0, 0, 0.2, 'raise']",Flop,4,0,0,10,1,0.0,-0.248
7,2,1,1,0,7,0,1,1,6,0,60000.0,check,0.75,0,0,0,40,50,1,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,1,3020,20,0.16429615020751953,False,0,8,20180801104814710,Early,0,10,2,TS 2S,michael4,20,20,8180,880,any_called,trash,3,M,0,0,0.14263749999997502,0.3497027932312411,0.2811198061195465,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,1,0.2857142857142857,-0.396
7,1,0,0,1,3,0,0,0,3,1,344,check,0.75,0,0,3000,40,20,1,6D TC 5H,0,2,6,1,1,10,10,5,1,10,0,9,0,0,0,0,10,2,12,1,3000,20,0.27876877784729004,False,0,8,20180801104814710,Early,1,10,6,TS 2S,michael4,20,20,2930,860,any_raised,ml_call,3,M,20,90,0.5726744186046512,0.48579573757693445,0.6963469774244223,0.4300369186046762,none,0.14263749999997502,"[0, 1, 0, 0]",Flop,5,0,0,10,1,0.15384615384615385,-0.25
7,1,0,1,0,7,0,0,1,6,0,60000.0,check,0.75,0,0,3110,40,30,1,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,1,3110,20,0.2143690586090088,False,0,8,20180801104814710,Early,0,14,12,AD QD,michael4,20,20,8180,840,all_folded,ml_fold,2,E,0,0,0.27310119047624765,0.4455523877578303,0.4486488312528328,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,1,0.4,-0.394
7,1,0,5,1,7,0,1,5,2,1,60000.0,check,0.75,0,20,3090,3110,3160,1,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,1,3090,3090,0.1986830234527588,False,0,8,20180801104814710,Early,0,14,12,AD QD,michael4,5726,5706,2454,2454,any_raised,ml_call,2,E,0,0,0.27310119047624765,0.4455523877578303,0.4486488312528328,0,check/call,,"[0, 1, 0, 0]",Deal,6,1,0,10,1,0.4944,-0.394
