tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
409,20180801194909871,1,10,Deal,aae091e726e12dfae7d042107887de8e,False,True,3000,0,1,,,0,0,fold,0
409,20180801194909871,1,10,Deal,f725e061dbaeaf73275b003263061eb1,False,True,2980,0,2,,,0,20,call,20
409,20180801194909871,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,3,6H 4H,,0,20,call,20
409,20180801194909871,1,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,3000,0,4,,,0,0,fold,0
409,20180801194909871,1,10,Deal,1825370c963d55aa36f30792d3b5b006,False,True,2980,0,D,,,0,20,call,20
409,20180801194909871,1,10,Deal,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2980,0,SB,,,0,20,call,10
409,20180801194909871,1,10,Deal,57927e8f1f690ad3b6c6486f2a2ff2bc,False,True,2980,0,BB,,,0,20,call,0
409,20180801194909871,1,10,Flop,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2960,0,SB,,9S 7H 3D,20,20,bet,20
409,20180801194909871,1,10,Flop,57927e8f1f690ad3b6c6486f2a2ff2bc,False,True,2980,0,BB,,9S 7H 3D,20,0,fold,0
409,20180801194909871,1,10,Flop,f725e061dbaeaf73275b003263061eb1,False,True,2980,0,2,,9S 7H 3D,20,0,fold,0
409,20180801194909871,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,3,6H 4H,9S 7H 3D,20,20,call,20
409,20180801194909871,1,10,Flop,1825370c963d55aa36f30792d3b5b006,False,True,2887,0,D,,9S 7H 3D,20,93,bet,93
409,20180801194909871,1,10,Flop,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2887,0,SB,,9S 7H 3D,20,93,call,73
409,20180801194909871,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,3,6H 4H,9S 7H 3D,20,20,fold,0
409,20180801194909871,1,10,Turn,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2887,0,SB,,9S 7H 3D 7S,113,0,fold,0
409,20180801194909871,1,10,Turn,1825370c963d55aa36f30792d3b5b006,False,True,2887,0,D,,9S 7H 3D 7S,113,0,call,0
409,20180801194909871,2,10,Deal,f725e061dbaeaf73275b003263061eb1,False,True,2940,0,1,,,0,40,raise,40
409,20180801194909871,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,2,7H TS,,0,0,fold,0
409,20180801194909871,2,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,3000,0,3,,,0,0,fold,0
409,20180801194909871,2,10,Deal,1825370c963d55aa36f30792d3b5b006,False,True,3193,0,4,,,0,0,fold,0
409,20180801194909871,2,10,Deal,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2847,0,D,,,0,40,call,40
409,20180801194909871,2,10,Deal,57927e8f1f690ad3b6c6486f2a2ff2bc,False,True,2940,0,SB,,,0,40,call,30
409,20180801194909871,2,10,Deal,aae091e726e12dfae7d042107887de8e,False,True,2960,0,BB,,,0,40,call,20
409,20180801194909871,2,10,Flop,57927e8f1f690ad3b6c6486f2a2ff2bc,False,True,2940,0,SB,,7D 8C 4D,40,0,check,0
409,20180801194909871,2,10,Flop,aae091e726e12dfae7d042107887de8e,False,True,2920,0,BB,,7D 8C 4D,40,40,bet,40
409,20180801194909871,2,10,Flop,f725e061dbaeaf73275b003263061eb1,False,True,2900,0,1,,7D 8C 4D,40,40,call,40
409,20180801194909871,2,10,Flop,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2807,0,D,,7D 8C 4D,40,40,call,40
409,20180801194909871,2,10,Flop,57927e8f1f690ad3b6c6486f2a2ff2bc,False,True,2940,0,SB,,7D 8C 4D,40,0,fold,0
409,20180801194909871,2,10,Turn,aae091e726e12dfae7d042107887de8e,False,True,2880,0,BB,,7D 8C 4D QC,80,40,bet,40
409,20180801194909871,2,10,Turn,f725e061dbaeaf73275b003263061eb1,False,True,2900,0,1,,7D 8C 4D QC,80,0,fold,0
409,20180801194909871,2,10,Turn,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2767,0,D,,7D 8C 4D QC,80,40,call,40
409,20180801194909871,2,10,River,aae091e726e12dfae7d042107887de8e,False,True,2840,0,BB,,7D 8C 4D QC 4S,120,40,bet,40
409,20180801194909871,2,10,River,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2767,0,D,,7D 8C 4D QC 4S,120,0,fold,0
409,20180801194909871,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,1,3C 4C,,0,20,call,20
409,20180801194909871,3,10,Deal,0ef51d167cf2df4a31ebcd1c654a35b3,False,True,3000,0,2,,,0,0,fold,0
409,20180801194909871,3,10,Deal,1825370c963d55aa36f30792d3b5b006,False,True,3173,0,3,,,0,20,call,20
409,20180801194909871,3,10,Deal,007216ed0be2fd6ad8ae2211a98b16b1,False,True,2747,0,4,,,0,20,call,20
409,20180801194909871,3,10,Deal,57927e8f1f690ad3b6c6486f2a2ff2bc,False,True,2940,0,D,,,0,0,fold,0
409,20180801194909871,3,10,Deal,aae091e726e12dfae7d042107887de8e,False,True,3220,0,SB,,,0,20,call,10
409,20180801194909871,3,10,Deal,f725e061dbaeaf73275b003263061eb1,False,True,2880,0,BB,,,0,20,fold,0
409,20180801194909871,3,10,Flop,aae091e726e12dfae7d042107887de8e,False,True,3220,0,SB,,AH 7S 2S,20,0,check,0
409,20180801194909871,3,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2940,0,1,3C 4C,AH 7S 2S,20,0,check,0
