N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
5,0,0,1,0,4,0,0,1,3,0,362,check,0.75,0,0,0,1,3C 7D AH,1,0,0,1,1,14,14,3,1,3,0,9,0,1,0,0,10,8,18,0,2680,0,0.2924318313598633,True,0,5,20180801173253447,Early,0,14,10,8C TS,michael4,0,20,5470,1920,all_folded,ml_fold,BB,B,20,80,0.12914364640883977,0.33303407873332336,0.21231264369644512,-0.09172804671278734,none,0.2208716931216271,"[0, 1, 0, 0]",Flop,5,0,0,10,85,0.0,True,-0.248
5,1,0,2,1,4,0,1,2,2,1,719,check,0.75,0,0,20,1,3C 7D AH,1,0,0,1,1,14,14,3,1,3,0,9,0,1,0,0,10,8,18,0,2680,20,0.3079509735107422,False,0,5,20180801173253447,Early,0,14,10,8C TS,michael4,20,20,5450,5450,any_raised,fold,BB,B,20,80,0.14360222531293462,0.34807351835699585,0.23057233761416385,-0.07726946780869248,check/call,0.2208716931216271,"[0, 1, 0, 0]",Flop,5,1,0,10,85,0.16666666666666666,True,-0.248
5,0,0,0,0,4,0,0,0,2,0,96,check,0.75,0,0,0,1,3C 7D AH 9H,1,0,0,1,1,14,14,3,2,14,0,9,0,1,0,0,10,8,18,0,2660,0,0.3430202007293701,True,0,5,20180801173253447,Early,0,14,10,8C TS,michael4,0,20,5450,5450,none,ml_call,BB,B,40,120,0.2916666666666667,0.4487637339278754,0.424932966323576,0.14806444135373206,none,0.14360222531293462,"[0, 1, 0, 0]",Turn,5,0,0,10,85,0.0,True,-0.2931960398400001
5,2,1,2,0,5,0,1,2,3,0,60000.0,bet,0.75,334,20,100,2,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2760,20,0.19726014137268066,False,20,5,20180801173253447,Early,0,14,12,QD AH,michael4,40,20,5410,1950,any_called,ml_raise,SB,B,0,0,0.31910476190458925,0.4661297167467492,0.4030081109190041,0,none,,"[0, 0, 1, 334]",Deal,6,0,0,20,85,0.0,True,-0.18
5,0,0,0,0,2,0,0,0,2,0,101,bet,0.75,279,0,0,2,JH QC 4H,0,2,12,2,1,12,12,4,2,11,1,3,0,0,1,0,14,12,26,0,2426,0,0.36812496185302734,True,0,5,20180801173253447,Early,1,12,14,QD AH,michael4,0,40,5096,5096,none,ml_raise,SB,B,354,748,0.8514851485148515,0.3556096038825341,0.9389651110699548,0.5323803866102622,none,0.31910476190458925,"[0, 0, 1, 279]",Flop,6,0,0,20,85,0.0,True,-0.246
5,0,0,0,0,2,0,0,0,2,0,104,check,0.75,0,0,0,2,JH QC 4H TC,0,3,12,3,1,12,12,4,2,12,1,3,0,0,1,0,14,12,26,0,2147,0,0.39191699028015137,True,0,5,20180801173253447,Early,1,12,14,QD AH,michael4,0,40,4817,4817,none,ml_call,SB,B,633,1306,0.7307692307692307,0.4381071442267122,0.8604006098573418,-0.12071591774562074,none,0.8514851485148515,"[0, 1, 0, 0]",Turn,6,0,0,20,85,0.0,True,-0.2922521190432001
5,2,1,1,0,5,0,1,1,4,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,0,3453,40,0.19712209701538086,False,0,5,20180801173253447,Early,0,11,8,8D JS,michael4,40,40,4777,1930,any_called,trash,D,L,0,0,0.2195744708994028,0.41395835856840735,0.2932590587245793,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,20,85,0.2857142857142857,True,-0.178
5,3,2,0,1,4,0,2,0,4,1,348,bet,0.75,1413,0,120,2,4S 9S JH,0,0,0,1,1,11,11,4,2,9,0,9,0,0,0,0,11,8,19,0,3413,40,0.28768014907836914,False,0,5,20180801173253447,Early,1,11,9,8D JS,michael4,40,40,4737,1870,any_raised,ml_raise,D,L,40,160,0.6048850574712644,0.48518776849407597,0.7241706470841143,0.3853105865718616,none,0.2195744708994028,"[0, 0, 1, 1413]",Flop,7,0,0,20,85,0.125,True,-0.244
5,1,0,0,1,4,0,0,0,2,1,356,check,0.75,0,0,40,2,4S 9S JH 6D,0,0,0,1,1,11,11,4,2,9,0,9,0,0,0,0,11,8,19,0,2000,40,0.2949960231781006,False,0,5,20180801173253447,Early,1,11,9,8D JS,michael4,40,40,3324,3324,any_raised,ml_call,D,L,1453,3066,0.5196629213483146,0.4953785283780299,0.6651937956421898,-0.08522213612294982,none,0.6048850574712644,"[0, 1, 0, 0]",Turn,7,0,0,20,85,0.012714558169103624,True,-0.29128707666233605
5,1,0,0,1,4,0,0,0,2,1,342,check,0.75,0,0,40,2,4S 9S JH 6D 6H,0,0,0,1,2,6,11,4,2,11,0,9,0,0,0,0,11,8,19,0,1960,40,0.3290238380432129,False,0,5,20180801173253447,Early,2,11,6,8D JS,michael4,40,40,3284,3284,any_raised,ml_call,D,L,1493,3146,0.5116959064327485,0.47742369150610126,0.6807905688202924,-0.007967014915566062,none,0.5196629213483146,"[0, 1, 0, 0]",River,7,0,0,20,85,0.012399256044637322,True,-0.3382818874576587
5,2,1,0,0,5,0,1,0,5,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,5146,40,0.20031094551086426,False,0,5,20180801173253447,Early,0,13,7,7S KH,michael4,40,40,3264,1870,any_called,trash,2,E,0,0,0.22129920634912534,0.4151215094624375,0.2943605920145143,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,20,85,0.2857142857142857,True,-0.176
5,1,0,1,1,4,0,0,1,3,1,350,check,0.75,0,0,40,2,2C 9S QD,0,0,0,1,1,12,12,2,1,2,0,9,0,0,0,0,13,7,20,0,5106,40,0.28849196434020996,False,0,5,20180801173253447,Early,0,13,12,7S KH,michael4,40,40,3204,1830,any_raised,ml_fold,2,E,40,200,0.16285714285714287,0.3513937264955198,0.25221208123351296,-0.05844206349198247,none,0.22129920634912534,"[0, 1, 0, 0]",Flop,8,0,0,20,85,0.14285714285714285,True,-0.242
5,1,0,0,1,4,0,0,0,2,1,340,fold,0.75,0,0,40,2,2C 9S QD AS,1,2,2,2,1,14,14,2,2,14,0,9,0,0,0,0,13,7,20,0,5066,40,0.3045971393585205,False,0,5,20180801173253447,Early,0,14,13,7S KH,michael4,40,40,3164,3164,any_raised,fold,2,E,80,280,0.07941176470588235,0.26209496680840244,0.15843348823045914,-0.08344537815126052,none,0.16285714285714287,"[1, 0, 0, 0]",Turn,8,0,0,20,85,0.1111111111111111,True,-0.29226133512908936
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,5066,40,0.22417712211608887,False,0,5,20180801173253447,Early,0,12,2,2S QD,michael4,40,40,3484,1830,none,trash,1,E,0,0,0.17135410052906772,0.3768180897474826,0.2369204481451297,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,85,0.4,True,-0.174
5,1,1,2,1,5,1,2,2,3,1,60000.0,fold,0.75,0,40,2840,2,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,0,5026,2700,0.1824941635131836,False,0,5,20180801173253447,Early,0,12,2,2S QD,michael4,2740,2700,3444,0,any_raised,trash,1,E,0,0,0.17135410052906772,0.3768180897474826,0.2369204481451297,0,check/call,,"[1, 0, 0, 0]",Deal,9,1,0,20,85,0.48736462093862815,True,-0.174
4,3,2,0,0,4,0,2,0,4,0,60000.0,check,0.75,0,40,280,3,,,,,,,,,,,,0,7,0,0,1,0,13,10,23,0,4986,40,0.19888591766357422,False,40,5,20180801173253447,Early,0,13,10,TD KC,michael4,80,40,6204,1750,any_called,trash,SB,B,0,0,0.3400172619047082,0.4737146013281977,0.36938756718705645,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,40,85,0.0,True,-0.061999999999999986
4,0,0,0,0,4,0,0,0,4,0,78,check,0.75,0,0,0,3,QD QC 9C,0,0,0,2,2,12,12,9,2,12,0,7,0,0,1,0,13,10,23,0,4946,0,0.27309203147888184,True,0,5,20180801173253447,Early,1,12,13,TD KC,michael4,0,80,6204,1750,none,ml_fold,SB,B,80,320,0.23717948717948717,0.4138961142912289,0.3384135580930929,-0.10283777472522104,none,0.3400172619047082,"[0, 1, 0, 0]",Flop,10,0,0,40,85,0.0,True,-0.238
4,2,1,1,1,4,0,2,1,3,1,452,check,0.75,0,0,160,3,QD QC 9C,0,0,0,2,2,12,12,9,2,12,0,7,0,0,1,0,13,10,23,0,4946,80,0.27543091773986816,False,0,5,20180801173253447,Early,1,12,13,TD KC,michael4,80,80,1700,1670,any_raised,ml_fold,SB,B,80,320,0.3495575221238938,0.46981899994455784,0.4630431150192722,0.009540260219185581,check/call,0.3400172619047082,"[0, 1, 0, 0]",Flop,10,1,0,40,85,0.14285714285714285,True,-0.238
4,0,0,0,0,4,0,0,0,3,0,78,bet,0.75,80,0,0,3,QD QC 9C JH,0,2,12,3,2,12,12,9,2,12,0,7,0,0,1,0,13,10,23,0,4866,0,0.2873079776763916,True,0,5,20180801173253447,Early,4,13,0,TD KC,michael4,0,80,1700,1670,none,ml_raise,SB,B,160,560,0.7628205128205128,0.4034389481425528,0.8878882257959371,0.413262990696619,none,0.3495575221238938,"[0, 0, 1, 80]",Turn,10,0,0,40,85,0.0,True,-0.2940325862579774
4,2,1,0,1,4,0,1,0,3,2,415,bet,0.75,160,80,400,3,QD QC 9C JH,0,2,12,3,2,12,12,9,2,12,0,7,0,0,1,0,13,10,23,0,4786,80,0.24254918098449707,False,0,5,20180801173253447,Early,4,13,0,TD KC,michael4,160,80,1540,1510,any_reraised,ml_raise,SB,B,160,560,0.8144578313253013,0.3723794746242081,0.9287591076571712,0.46490030920140746,bet/raise/allin,0.3495575221238938,"[0, 0, 1, 160]",Turn,10,0,1,40,85,0.07692307692307693,True,-0.2940325862579774
4,1,1,1,2,4,0,1,1,2,4,765,check,0.75,0,240,880,3,QD QC 9C JH,0,2,12,3,2,12,12,9,2,12,0,7,0,0,1,0,13,10,23,0,4626,240,0.25517797470092773,False,0,5,20180801173253447,Early,4,13,0,TD KC,michael4,480,240,1190,1190,any_reraised,ml_call,SB,B,160,560,0.8006535947712419,0.3783630719404452,0.9181222500269774,0.4510960726473481,bet/raise/allin,0.3495575221238938,"[0, 1, 0, 0]",Turn,10,0,2,40,85,0.14285714285714285,True,-0.2940325862579774
4,0,0,0,0,4,0,0,0,2,0,64,bet,0.75,80,0,0,3,QD QC 9C JH 2C,0,2,12,3,2,12,12,2,3,12,0,7,0,0,1,0,13,10,23,0,4386,0,0.2444016933441162,True,0,5,20180801173253447,Early,4,13,0,TD KC,michael4,0,80,1190,1190,none,ml_raise,SB,B,640,1680,0.828125,0.34481369516740484,0.9547482943031824,0.027471405228758128,none,0.8006535947712419,"[0, 0, 1, 80]",River,10,0,0,40,85,0.0,True,-0.33562886539552733
4,1,0,0,1,4,0,0,0,2,2,403,bet,0.75,367,80,240,3,QD QC 9C JH 2C,0,2,12,3,2,12,12,2,3,12,0,7,0,0,1,0,13,10,23,0,4306,80,0.27110910415649414,False,0,5,20180801173253447,Early,4,13,0,TD KC,michael4,160,80,1030,1030,any_reraised,ml_raise,SB,B,640,1680,0.7915632754342432,0.3922047976712149,0.9278925874975292,-0.009090319336998665,bet/raise/allin,0.8006535947712419,"[0, 0, 1, 367]",River,10,0,1,40,85,0.04,True,-0.33562886539552733
4,1,0,0,2,4,0,0,0,2,4,711,bet,0.75,2404,447,1341,3,QD QC 9C JH 2C,0,2,12,3,2,12,12,2,3,12,0,7,0,0,1,0,13,10,23,0,3939,447,0.2445240020751953,False,0,5,20180801173253447,Early,4,13,0,TD KC,michael4,894,447,296,296,any_reraised,ml_raise,SB,B,640,1680,0.8080168776371308,0.3816175208302114,0.9402076214414645,0.007363282865888943,bet/raise/allin,0.8006535947712419,"[0, 0, 1, 2404]",River,10,0,2,40,85,0.12889273356401384,True,-0.33562886539552733
3,1,0,0,0,3,0,0,0,3,0,60000.0,check,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,7256,80,0.1770000457763672,False,0,5,20180801173253447,Late,0,13,6,KD 6C,michael4,80,80,6164,1460,none,trash,D,L,0,0,0.3694314814813715,0.48265086964787557,0.34722954147756924,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,40,85,0.4,False,0.04600000000000001
3,0,1,1,0,3,0,1,1,2,0,368,check,0.75,0,0,0,3,JH 3D JS,0,0,0,2,2,11,11,3,1,3,0,9,0,0,0,0,13,6,19,0,7176,0,0.25478696823120117,True,0,5,20180801173253447,Late,1,11,13,KD 6C,michael4,0,80,1460,1460,any_called,ml_call,D,L,80,240,0.38722826086956524,0.4645103375535112,0.5021877670497867,0.01779677938819374,none,0.3694314814813715,"[0, 1, 0, 0]",Flop,11,0,0,40,85,0.0,False,-0.236
3,0,1,0,0,3,0,1,0,2,0,348,check,0.75,0,0,0,3,JH 3D JS 2C,0,2,3,2,2,11,11,2,1,2,0,9,0,0,0,0,13,6,19,0,7176,0,0.3323709964752197,True,0,5,20180801173253447,Late,1,11,13,KD 6C,michael4,0,80,1460,1460,any_called,ml_call,D,L,80,240,0.3390804597701149,0.4688225215842518,0.4767973527521514,-0.04814780109945033,none,0.38722826086956524,"[0, 1, 0, 0]",Turn,11,0,0,40,85,0.0,False,-0.29091193453281783
3,0,1,0,0,3,0,1,0,2,0,339,bet,0.75,80,0,0,3,JH 3D JS 2C KH,0,2,3,3,2,11,13,2,2,13,0,9,0,0,0,0,13,6,19,0,7176,0,0.2649719715118408,True,0,5,20180801173253447,Late,2,13,11,KD 6C,michael4,0,80,1460,1460,any_called,ml_raise,D,L,80,240,0.6755162241887905,0.46343206221133243,0.8322327864076493,0.3364357644186756,none,0.3390804597701149,"[0, 0, 1, 80]",River,11,0,0,40,85,0.0,False,-0.33473452677827314
3,3,2,0,0,3,0,2,0,3,0,60000.0,check,0.75,0,80,240,3,,,,,,,,,,,,0,9,0,0,0,0,7,3,10,0,7416,0,0.23805975914001465,False,80,5,20180801173253447,Late,0,7,3,7C 3S,michael4,80,0,6044,1300,any_called,trash,BB,B,0,0,0.24306666666658855,0.4289350326356919,0.2241935252306181,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,40,85,-0.3333333333333333,False,0.04400000000000001
3,0,1,0,0,3,0,1,0,3,0,406,check,0.75,0,0,0,3,2C 8H JD,0,0,0,1,1,11,11,2,1,2,0,9,0,0,0,0,7,3,10,0,7416,0,0.3839280605316162,True,0,5,20180801173253447,Late,0,11,8,7C 3S,michael4,0,80,6044,1300,any_called,ml_fold,BB,B,80,240,0.11083743842364532,0.30531276301810084,0.18429722828544876,-0.13222922824294323,none,0.24306666666658855,"[0, 1, 0, 0]",Flop,12,0,0,40,85,0.0,False,-0.23399999999999999
3,2,2,0,1,3,0,3,0,3,1,749,check,0.75,0,0,160,3,2C 8H JD,0,0,0,1,1,11,11,2,1,2,0,9,0,0,0,0,7,3,10,0,7416,80,0.34026002883911133,False,0,5,20180801173253447,Late,0,11,8,7C 3S,michael4,80,80,5964,1220,any_raised,fold,BB,B,80,240,0.10614152202937249,0.3001521991879207,0.1782178901492331,-0.13692514463721606,check/call,0.24306666666658855,"[0, 1, 0, 0]",Flop,12,1,0,40,85,0.16666666666666666,False,-0.23399999999999999
3,0,1,0,0,3,0,1,0,3,0,342,check,0.75,0,0,0,3,2C 8H JD 3C,0,2,3,1,1,11,11,2,2,3,0,9,0,0,0,0,7,3,10,0,7336,0,0.2851719856262207,True,0,5,20180801173253447,Late,1,3,11,7C 3S,michael4,0,80,5964,1220,any_called,ml_call,BB,B,160,480,0.3684210526315789,0.47319663014951496,0.5072555839201791,0.26227953060220643,none,0.10614152202937249,"[0, 1, 0, 0]",Turn,12,0,0,40,85,0.0,False,-0.2878136958421615
3,2,2,0,1,3,0,3,0,3,1,696,check,0.75,0,0,160,3,2C 8H JD 3C,0,2,3,1,1,11,11,2,2,3,0,9,0,0,0,0,7,3,10,0,7336,80,0.2821030616760254,False,0,5,20180801173253447,Late,1,3,11,7C 3S,michael4,80,80,5884,1140,any_raised,ml_call,BB,B,160,480,0.3584770114942529,0.47009718002444023,0.49649898196505715,0.2523354894648804,check/call,0.10614152202937249,"[0, 1, 0, 0]",Turn,12,1,0,40,85,0.1111111111111111,False,-0.2878136958421615
3,0,1,0,0,3,0,1,0,3,0,356,check,0.75,0,0,0,3,2C 8H JD 3C AC,1,2,3,2,1,14,14,2,3,14,0,9,0,0,0,0,7,3,10,0,7256,0,0.3426661491394043,True,0,5,20180801173253447,Late,1,3,14,7C 3S,michael4,0,80,5884,1140,any_called,ml_call,BB,B,240,720,0.22191011235955055,0.4052641707577754,0.3614271855524529,-0.13656689913470232,none,0.3584770114942529,"[0, 1, 0, 0]",River,12,0,0,40,85,0.0,False,-0.3357561101595509
3,1,1,0,2,3,0,2,0,3,2,718,check,0.75,0,0,194,3,2C 8H JD 3C AC,1,2,3,2,1,14,14,2,3,14,0,9,0,0,0,0,7,3,10,0,7256,114,0.3143789768218994,False,0,5,20180801173253447,Late,1,3,14,7C 3S,michael4,114,114,5804,1026,any_raised,ml_call,BB,B,240,720,0.22562674094707522,0.4104289283736278,0.36597091326763154,-0.13285027054717766,check/call,0.3584770114942529,"[0, 1, 0, 0]",River,12,1,0,40,85,0.11089494163424124,False,-0.3357561101595509
3,1,0,1,0,3,0,0,1,2,0,60000.0,bet,0.75,576,80,240,4,,,,,,,,,,,,1,6,0,0,0,0,14,2,16,1,7062,80,0.24528980255126953,False,80,5,20180801173253447,Late,0,14,2,AH 2H,michael4,160,80,6672,6672,all_folded,ml_raise,SB,B,0,0,0.4095236111110051,0.4917458927674001,0.38887028361477427,0,none,,"[0, 0, 1, 576]",Deal,13,0,0,80,85,0.0,False,0.04200000000000001
3,0,0,0,0,2,0,0,0,2,0,104,check,0.75,0,0,0,4,TS KC 5S,0,0,0,2,1,13,13,5,2,10,1,6,0,0,0,0,14,2,16,1,6486,0,0.3563392162322998,True,0,5,20180801173253447,Late,0,14,13,AH 2H,michael4,0,160,6176,6176,none,ml_fold,SB,B,656,1312,0.36538461538461536,0.4765196805139948,0.47710139592028256,-0.04413899572638974,none,0.4095236111110051,"[0, 1, 0, 0]",Flop,13,0,0,80,85,0.0,False,-0.23199999999999998
3,1,0,0,0,3,0,0,0,3,0,60000.0,bet,0.75,1218,0,240,4,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,1,7798,160,0.24082398414611816,False,0,5,20180801173253447,Late,0,14,13,KD AD,michael4,160,160,6096,866,none,ml_raise,D,L,0,0,0.5168583333332073,0.4997157157797086,0.49686970470201897,0,none,,"[0, 0, 1, 1218]",Deal,14,0,0,80,85,0.4,False,0.04000000000000001
3,2,1,1,0,3,0,1,1,2,0,60000.0,bet,0.75,1905,160,400,4,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,9016,0,0.22881793975830078,False,160,5,20180801173253447,Late,0,14,6,AC 6D,michael4,160,0,4798,4798,any_called,ml_raise,BB,B,0,0,0.4016212962961903,0.49022610156697904,0.3829927044366451,0,none,,"[0, 0, 1, 1905]",Deal,15,0,0,80,85,-0.4,False,0.038000000000000006
3,0,0,0,0,2,0,0,0,2,0,71,check,0.75,0,0,0,4,QH TS 5S,0,0,0,2,1,12,12,5,2,10,1,7,0,0,0,0,14,6,20,0,7111,0,0.2940490245819092,True,0,5,20180801173253447,Late,0,14,12,AC 6D,michael4,0,160,2893,2893,none,ml_fold,BB,B,2065,4210,0.4154929577464789,0.4819701023174274,0.5278529122371258,0.013871661450288564,none,0.4016212962961903,"[0, 1, 0, 0]",Flop,15,0,0,80,85,0.0,False,-0.22799999999999998
3,1,0,0,1,2,0,1,0,2,1,410,check,0.75,0,0,160,4,QH TS 5S,0,0,0,2,1,12,12,5,2,10,1,7,0,0,0,0,14,6,20,0,7111,160,0.2740671634674072,False,0,5,20180801173253447,Late,0,14,12,AC 6D,michael4,160,160,2733,2733,any_raised,ml_fold,BB,B,2065,4210,0.4353658536585366,0.48649366456645216,0.5484093543640389,0.03374455736234627,check/call,0.4016212962961903,"[0, 1, 0, 0]",Flop,15,1,0,80,85,0.03532008830022075,False,-0.22799999999999998
3,0,0,0,0,2,0,0,0,2,0,83,bet,0.75,1518,0,0,4,QH TS 5S AD,1,0,0,3,1,14,14,5,2,10,1,7,0,0,0,0,14,6,20,0,6951,0,0.27741527557373047,True,0,5,20180801173253447,Late,1,14,12,AC 6D,michael4,0,160,2733,2733,none,ml_raise,BB,B,2225,4530,0.8012048192771084,0.38760742029266054,0.912411844201484,0.3658389656185718,none,0.4353658536585366,"[0, 0, 1, 1518]",Turn,15,0,0,80,85,0.0,False,-0.2786490200170756
3,0,0,0,0,2,0,0,0,2,0,171,bet,0.75,1478,0,0,4,QH TS 5S AD 3C,1,0,0,3,1,14,14,3,2,10,1,7,0,0,0,0,14,6,20,0,5433,0,0.3066549301147461,True,0,5,20180801173253447,Late,1,14,12,AC 6D,michael4,0,160,1215,1215,none,ml_raise,BB,B,3743,7566,0.8450292397660819,0.3516317422901007,0.9674656783602763,0.0438244204889735,none,0.8012048192771084,"[0, 0, 1, 1478]",River,15,0,0,80,85,0.0,False,-0.33833734603431254
3,1,0,1,0,3,0,0,1,2,0,60000.0,bet,0.75,1099,160,480,5,,,,,,,,,,,,0,6,1,0,1,0,12,11,23,1,4058,160,0.21045780181884766,False,160,5,20180801173253447,Late,0,12,11,QD JD,michael4,320,160,9676,9676,all_folded,ml_raise,SB,B,0,0,0.454062037036915,0.4978852313121993,0.4361381687096758,0,none,,"[0, 0, 1, 1099]",Deal,16,0,0,160,85,0.0,False,0.036000000000000004
