N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,1,3000,20,0.2138688564300537,False,0,6,20180801132535794,Early,0,7,4,4D 7D,michael4,20,20,3000,2980,none,trash,1,E,0,0,0.1663042328042312,0.3723535080479668,0.26311614489670254,0,none,,"[0, 1, 0, 0]",Deal,1,0,0,10,205,0.4,True,-0.26
6,0,0,1,0,4,0,0,1,3,0,325,check,0.75,0,0,0,1,4C TC 6D,0,0,0,1,1,10,10,4,2,10,0,9,0,0,0,0,7,4,11,1,2980,0,0.3194732666015625,True,0,6,20180801132535794,Early,1,4,10,4D 7D,michael4,0,20,2980,2980,all_folded,ml_call,1,E,20,90,0.23076923076923078,0.41022435772225796,0.3411563923587335,0.06446499796499958,none,0.1663042328042312,"[0, 1, 0, 0]",Flop,1,0,0,10,205,0.0,True,-0.262
6,1,1,1,1,4,0,2,1,3,1,670,check,0.75,0,0,20,1,4C TC 6D,0,0,0,1,1,10,10,4,2,10,0,9,0,0,0,0,7,4,11,1,2980,20,0.2502620220184326,False,0,6,20180801132535794,Early,1,4,10,4D 7D,michael4,20,20,2980,2960,any_raised,ml_call,1,E,20,90,0.2455223880597015,0.41852899320774806,0.3582862703927992,0.0792181552554703,check/call,0.1663042328042312,"[0, 1, 0, 0]",Flop,1,1,0,10,205,0.15384615384615385,True,-0.262
6,0,0,0,0,4,0,0,0,2,0,65,check,0.75,0,0,0,1,4C TC 6D 9H,0,2,10,1,1,10,10,4,2,10,0,9,0,0,0,0,7,4,11,1,2960,0,0.26836204528808594,True,0,6,20180801132535794,Early,1,4,10,4D 7D,michael4,0,20,2960,2960,none,ml_call,1,E,40,130,0.23076923076923078,0.42132504423474315,0.35042812529301287,-0.01475315729047072,none,0.2455223880597015,"[0, 1, 0, 0]",Turn,1,0,0,10,205,0.0,True,-0.2840061281928296
6,3,2,3,0,6,0,2,3,3,0,60000.0,bet,0.75,478,20,70,1,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,3070,0,0.21065425872802734,False,20,6,20180801132535794,Early,0,14,13,KD AH,michael4,20,0,2960,2940,any_called,ml_raise,BB,B,0,0,0.2884386243386358,0.4530361843476425,0.4053219599003276,0,none,,"[0, 0, 1, 478]",Deal,2,0,0,10,205,-0.2857142857142857,True,-0.258
6,0,0,0,0,2,0,0,0,2,0,86,bet,0.75,277,0,0,1,7C 7S JH,0,0,0,1,2,7,11,7,1,7,1,2,0,0,1,0,14,13,27,0,2592,0,0.2796289920806885,True,0,6,20180801132535794,Early,1,7,14,KD AH,michael4,0,20,2462,2462,none,ml_raise,BB,B,498,1026,0.7267441860465116,0.4357363237802729,0.8443907955006847,0.43830556170787577,none,0.2884386243386358,"[0, 0, 1, 277]",Flop,2,0,0,10,205,0.0,True,-0.264
6,0,0,0,0,2,0,0,0,2,0,90,bet,0.75,364,0,0,1,7C 7S JH 5C,0,0,0,1,2,7,11,5,2,7,1,2,0,0,1,0,14,13,27,0,2315,0,0.30127811431884766,True,0,6,20180801132535794,Early,1,7,14,KD AH,michael4,0,20,2185,2185,none,ml_raise,BB,B,775,1580,0.5888888888888889,0.47479690264936664,0.7293974525497495,-0.13785529715762268,none,0.7267441860465116,"[0, 0, 1, 364]",Turn,2,0,0,10,205,0.0,True,-0.285566005628973
6,1,1,2,1,6,0,1,2,4,1,60000.0,fold,0.75,0,10,2070,1,,,,,,,,,,,,0,8,0,0,0,0,12,9,21,1,3885,2010,0.2150120735168457,False,10,6,20180801132535794,Early,0,12,9,9D QD,michael4,2020,2010,2940,970,any_raised,ml_fold,SB,B,0,0,0.2421063492063362,0.4283583370033969,0.3517660834792058,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,205,0.49019607843137253,True,-0.256
6,1,0,2,1,6,0,0,2,4,1,60000.0,bet,0.75,2546,0,70,1,,,,,,,,,,,,1,7,0,0,0,0,14,9,23,0,3885,40,0.2147219181060791,False,0,6,20180801132535794,Early,0,14,9,9C AH,michael4,40,40,2930,2145,any_raised,ml_raise,D,L,0,0,0.21939880952379487,0.41383930686117343,0.3245139934665329,0,none,,"[0, 0, 1, 2546]",Deal,4,0,0,10,205,0.36363636363636365,True,-0.254
6,2,0,3,3,6,2,0,3,3,4,60000.0,fold,0.75,0,2546,7691,1,,,,,,,,,,,,1,7,0,0,0,0,14,9,23,0,1339,424,0.20409893989562988,False,0,6,20180801132535794,Early,0,14,9,9C AH,michael4,2970,424,0,0,any_reraised,ml_fold,D,L,0,0,0.21939880952379487,0.41383930686117343,0.3245139934665329,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,4,0,1,10,205,0.05224892174984597,True,-0.254
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,625,0,30,1,,,,,,,,,,,,0,8,0,1,0,0,9,7,16,1,1339,20,0.22825908660888672,False,0,6,20180801132535794,Early,0,9,7,9H 7H,michael4,20,20,3020,2930,all_folded,ml_raise,2,E,0,0,0.2366697089946404,0.4250378310680505,0.29702508100630354,0,none,,"[0, 0, 1, 625]",Deal,5,0,0,10,205,0.4,True,-0.14199999999999996
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,660,0,60,2,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,1369,40,0.22971391677856445,False,0,6,20180801132535794,Early,0,14,3,AD 3H,michael4,40,40,7651,2930,none,ml_raise,1,E,0,0,0.2257612433861605,0.41808265255915045,0.28429281474444157,0,none,,"[0, 0, 1, 660]",Deal,6,0,0,20,205,0.4,True,-0.13999999999999996
5,2,0,2,2,5,2,0,2,3,2,60000.0,fold,0.75,0,40,2918,2,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,1389,1389,0.20215916633605957,False,40,6,20180801132535794,Early,0,6,5,5C 6H,michael4,3000,2960,0,0,any_raised,trash,BB,B,0,0,0.17406428571425972,0.37916475331054217,0.22638902167111452,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,205,0.3132110517761783,True,-0.13799999999999996
4,1,0,2,0,4,0,0,2,2,0,60000.0,bet,0.75,584,20,60,2,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,1,1369,20,0.212677001953125,False,20,6,20180801132535794,Late,0,13,9,9C KC,michael4,40,20,2950,2950,all_folded,ml_raise,SB,B,0,0,0.3453206349205781,0.47547270586083795,0.35768292527295986,0,none,,"[0, 0, 1, 584]",Deal,8,0,0,20,205,0.0,False,-0.025999999999999954
4,1,0,0,1,4,0,0,0,4,1,60000.0,bet,0.75,1102,0,140,2,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,1429,80,0.21375489234924316,False,0,6,20180801132535794,Late,0,9,7,9D 7H,michael4,80,80,7551,2930,any_raised,ml_raise,D,L,0,0,0.2483146825396379,0.4320353006119717,0.2586835297543252,0,none,,"[0, 0, 1, 1102]",Deal,9,0,0,20,205,0.36363636363636365,False,-0.023999999999999952
4,1,0,0,0,4,0,0,0,4,0,60000.0,bet,0.75,1217,0,120,3,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,1569,80,0.23142194747924805,False,0,6,20180801132535794,Late,0,11,9,9S JC,michael4,80,80,7471,2930,none,ml_raise,1,E,0,0,0.29442599206343145,0.4557842990504342,0.304453246642541,0,none,,"[0, 0, 1, 1217]",Deal,10,0,0,40,205,0.4,False,-0.02199999999999995
4,1,0,2,1,4,0,0,2,2,1,60000.0,bet,0.75,884,80,240,3,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,1609,80,0.2158219814300537,False,80,6,20180801132535794,Late,0,6,2,2C 6S,michael4,160,80,7311,7311,any_raised,ml_raise,BB,B,0,0,0.16129841269842451,0.3678059743389077,0.16865453218520265,0,none,,"[0, 0, 1, 884]",Deal,11,0,0,40,205,0.0,False,-0.01999999999999995
4,1,0,2,0,4,0,0,2,2,0,60000.0,bet,0.75,1049,40,120,3,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,1,1809,40,0.2130587100982666,False,40,6,20180801132535794,Late,0,10,4,TS 4S,michael4,80,40,2850,2850,all_folded,ml_raise,SB,B,0,0,0.2409599206348744,0.4276660347543506,0.2486579092604527,0,none,,"[0, 0, 1, 1049]",Deal,12,0,0,40,205,0.0,False,-0.017999999999999947
4,1,0,1,0,4,0,0,1,3,0,60000.0,bet,0.75,425,0,120,3,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,1929,80,0.22188782691955566,False,0,6,20180801132535794,Late,1,10,0,TH TC,michael4,80,80,5830,2810,all_folded,ml_raise,D,L,0,0,0.4550325396825983,0.49797382211578445,0.46300012083645087,0,none,,"[0, 0, 1, 425]",Deal,13,0,0,40,205,0.4,False,-0.015999999999999945
4,1,0,0,0,4,0,0,0,4,0,60000.0,bet,0.75,1444,0,240,4,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,2049,160,0.21860098838806152,False,0,6,20180801132535794,Late,0,8,4,4D 8S,michael4,160,160,7151,2810,none,ml_raise,1,E,0,0,0.19059880952379965,0.3927733485509296,0.19609763640351263,0,none,,"[0, 0, 1, 1444]",Deal,14,0,0,80,205,0.4,False,-0.013999999999999943
4,1,0,0,1,2,0,0,0,2,1,327,check,0.75,0,0,160,4,TS 3S 3H,0,0,0,1,2,3,10,3,2,10,0,9,0,0,0,0,8,4,12,0,605,160,0.2690918445587158,False,0,6,20180801132535794,Late,1,3,10,4D 8S,michael4,160,160,5707,5707,any_raised,ml_call,1,E,1444,2968,0.27217125382262997,0.40364076441384494,0.40035360016162586,0.08157244429883032,none,0.19059880952379965,"[0, 1, 0, 0]",Flop,14,0,0,80,205,0.04866180048661801,False,-0.28800000000000003
4,1,0,0,1,2,0,0,0,2,1,322,check,0.75,0,0,160,4,TS 3S 3H 7C,0,0,0,1,2,3,10,3,2,10,0,9,0,0,0,0,8,4,12,0,445,160,0.255450963973999,False,0,6,20180801132535794,Late,1,3,10,4D 8S,michael4,160,160,5547,5547,any_raised,ml_fold,1,E,1604,3288,0.19254658385093168,0.36991736445535645,0.3127777676942237,-0.07962466997169829,none,0.27217125382262997,"[0, 1, 0, 0]",Turn,14,0,0,80,205,0.04434589800443459,False,-0.3049232052812139
4,1,0,0,1,2,0,0,0,2,1,302,check,0.75,0,0,160,4,TS 3S 3H 7C TD,0,0,0,2,2,10,10,3,2,10,0,9,0,0,0,0,8,4,12,0,285,160,0.2541778087615967,False,0,6,20180801132535794,Late,2,10,3,4D 8S,michael4,160,160,5387,5387,any_raised,ml_fold,1,E,1764,3608,0.10430463576158941,0.27575545825960845,0.21356085510130213,-0.08824194808934227,none,0.19254658385093168,"[0, 1, 0, 0]",River,14,0,0,80,205,0.04073319755600815,False,-0.35744909316942974
4,1,0,2,0,4,0,0,2,2,0,60000.0,check,0.75,0,80,240,4,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,295,80,0.20927786827087402,False,80,6,20180801132535794,Late,0,14,5,AC 5H,michael4,160,80,2650,2650,all_folded,ml_fold,SB,B,0,0,0.30117123015864883,0.45876695639875265,0.3057588997226363,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,80,205,0.0,False,-0.00999999999999994
4,1,0,1,0,4,0,0,1,3,0,60000.0,bet,0.75,535,0,240,4,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,535,160,0.22868680953979492,False,0,6,20180801132535794,Late,0,13,2,2D KH,michael4,160,160,7625,2570,all_folded,ml_raise,D,L,0,0,0.2398777777777157,0.42700869956728116,0.24329384737425394,0,none,,"[0, 0, 1, 535]",Deal,17,0,0,80,205,0.4,False,-0.007999999999999938
