tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
205,20180801132535794,1,10,44940fbfcd1d1dd162ea320e61f35c79,False,True,True,2980,0,True,False,2,JC KD,4C TC 6D 9H 2C,7.0456,High Card,0.0
205,20180801132535794,1,10,1ba38b109460e96fc633f5cb37561787,False,True,True,2960,0,True,False,3,8S KS,4C TC 6D 9H 2C,7.0232,High Card,0.0
205,20180801132535794,1,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,D,QD KC,4C TC 6D 9H 2C,7.0712,High Card,0.0
205,20180801132535794,1,10,0b71ee9d8b21b7ba5740db9c31423d0c,False,True,True,2990,0,True,False,SB,AH 8H,4C TC 6D 9H 2C,8.0232,High Card,0.0
205,20180801132535794,1,10,82274ccfb8eff7c812f34c5c81d01e34,False,True,True,2980,0,True,False,BB,JS 3C,4C TC 6D 9H 2C,5.0202,High Card,0.0
205,20180801132535794,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3090,0,False,False,1,4D 7D,4C TC 6D 9H 2C,11.0208,Pair,130.0
205,20180801132535794,2,10,44940fbfcd1d1dd162ea320e61f35c79,False,True,True,2960,0,True,False,1,3H JS,7C 7S JH 5C QH,63.0512,Two Pair,0.0
205,20180801132535794,2,10,1ba38b109460e96fc633f5cb37561787,False,True,True,2185,0,True,False,2,TH AS,7C 7S JH 5C QH,14.2816,Pair,0.0
205,20180801132535794,2,10,1f5d31178f1710d4e462ea6132907446,False,True,True,3000,0,True,False,3,QS 9C,7C 7S JH 5C QH,72.0256,Two Pair,0.0
205,20180801132535794,2,10,0b71ee9d8b21b7ba5740db9c31423d0c,False,True,True,2990,0,True,False,D,7D 8S,7C 7S JH 5C QH,105.0768,Three of a Kind,0.0
205,20180801132535794,2,10,82274ccfb8eff7c812f34c5c81d01e34,False,True,True,2970,0,True,False,SB,TC 7H,7C 7S JH 5C QH,105.0768,Three of a Kind,0.0
205,20180801132535794,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3895,0,False,False,BB,KD AH,7C 7S JH 5C QH,14.3584,Pair,1944.0
205,20180801132535794,3,10,44940fbfcd1d1dd162ea320e61f35c79,False,True,True,2940,0,True,False,BB,8D 4D,3H 2H TS 5S JD,5.0166,High Card,0.0
