N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
5,2,1,0,1,5,1,1,0,5,1,314,check,0.75,0,0,34,40,40,1,4S AH 7D TS,1,0,0,2,1,14,14,4,2,10,1,7,0,0,0,0,14,8,22,0,34,20,0.2338550090789795,False,0,5,20180801093834812,Early,1,14,10,AD 8S,michael3,20,20,12469,0,any_raised,ml_call,1,E,107,449,0.5652866242038217,0.4900657183403321,0.7110868051190046,0.05389061280781027,none,0.5113960113960114,"[0, 1, 0, 0]",Turn,4,0,0,10,4,0.03929273084479371,-0.29411840800000005
5,2,1,0,1,5,1,1,0,4,1,331,check,0.75,0,0,14,34,28,1,4S AH 7D TS KS,1,2,14,3,1,14,14,4,3,13,1,7,0,0,0,0,14,8,22,0,14,14,0.24210691452026367,False,0,5,20180801093834812,Early,1,14,13,AD 8S,michael3,20,20,12449,0,any_raised,ml_call,1,E,127,509,0.5045317220543807,0.4969490069000722,0.6751043077732759,-0.060754902149441015,none,0.5652866242038217,"[0, 1, 0, 0]",River,4,0,0,10,4,0.025408348457350273,-0.3411591841599999
4,4,3,0,0,4,0,3,0,4,0,60000.0,bet,0.75,200,20,208.98727142854358,20,80,1,,,,,,,,,,,,0,8,1,0,0,0,10,9,19,0,531,0,0.1760241985321045,False,20,5,20180801093834812,Early,0,10,9,TC 9H,michael3,20,0,12429,824,any_called,ml_raise,BB,B,0,0,0.2935730158729634,0.455398616844865,0.3300049052205526,0,none,,"[0, 0, 1, 200]",Deal,5,0,0,10,4,-0.25,-0.08
4,1,0,0,1,4,0,0,0,4,1,332,fold,0.75,0,0,0,40,20,1,6C JS 5C,0,2,6,1,1,11,11,5,2,6,0,8,1,0,0,0,10,9,19,0,331,20,0.2140207290649414,False,0,5,20180801093834812,Early,0,11,10,TC 9H,michael3,20,20,12209,624,any_raised,ml_fold,BB,B,220,880,0.11295180722891567,0.3153421703870968,0.19145220918873432,-0.18062120864404774,none,0.2935730158729634,"[1, 0, 0, 0]",Flop,5,0,0,10,4,0.021739130434782608,-0.248
4,3,2,0,0,4,0,2,0,4,0,60000.0,check,0.75,0,20,96.20698611110379,60,140,2,,,,,,,,,,,,0,9,0,0,0,0,5,2,7,1,311,20,0.14047598838806152,False,20,5,20180801093834812,Early,0,5,2,2C 5C,michael3,40,20,13149,524,any_called,trash,SB,B,0,0,0.20934722222219865,0.4068426756991553,0.24270832162952938,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,20,4,0.0,-0.082
4,0,0,0,0,4,0,0,0,4,0,36,check,0.75,0,0,0,40,0,2,8D 3D KD,0,0,0,1,1,13,13,3,3,13,0,9,0,0,0,0,5,2,7,1,291,0,0.1919863224029541,True,0,5,20180801093834812,Early,0,13,8,2C 5C,michael3,0,40,13149,524,none,fold,SB,B,40,160,0.0,0.0,0.0,-0.20934722222219865,none,0.20934722222219865,"[0, 1, 0, 0]",Flop,6,0,0,20,4,0.0,-0.25
4,1,1,0,2,4,0,2,0,4,2,357,fold,0.75,0,0,0,120,160,2,8D 3D KD,0,0,0,1,1,13,13,3,3,13,0,9,0,0,0,0,5,2,7,1,291,80,0.16536903381347656,False,0,5,20180801093834812,Early,0,13,8,2C 5C,michael3,80,80,13069,484,any_raised,fold,SB,B,40,160,0.03221288515406162,0.16316676884654407,0.07635414645238717,-0.17713433706813703,check/call,0.20934722222219865,"[1, 0, 0, 0]",Flop,6,1,0,20,4,0.2,-0.25
4,2,1,0,0,4,0,1,0,4,0,60000.0,fold,0.75,0,0,98.90443333331527,80,100,2,,,,,,,,,,,,0,9,0,0,0,0,13,2,15,0,291,40,0.1470470428466797,False,0,5,20180801093834812,Early,0,13,2,2H KD,michael3,40,40,13749,264,any_called,trash,D,L,0,0,0.2398777777777157,0.42700869956728116,0.27574650854136734,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,4,0.2857142857142857,-0.084
4,1,0,0,0,4,0,0,0,4,0,60000.0,fold,0.75,0,0,83.68467142856919,80,60,2,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,291,40,0.1469278335571289,False,0,5,20180801093834812,Early,0,5,3,5C 3S,michael3,40,40,14047,176,none,trash,1,E,0,0,0.1875761904761828,0.3903733639000304,0.2211482997715854,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,4,0.4,-0.08600000000000001
4,4,3,0,0,4,0,3,0,4,0,60000.0,check,0.75,0,40,74.23454484126697,40,160,2,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,251,0,0.1321871280670166,False,40,5,20180801093834812,Early,0,7,4,7H 4C,michael3,40,0,13967,76,any_called,trash,BB,B,0,0,0.1957551587301473,0.3967808923835448,0.23067187725989924,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,4,-0.25,-0.08800000000000001
4,1,0,0,1,4,0,0,0,4,1,347,fold,0.75,0,0,0,80,40,2,KC 2H AS,1,2,14,2,1,14,14,2,1,13,0,9,0,0,0,0,7,4,11,0,251,40,0.20301508903503418,False,0,5,20180801093834812,Early,0,14,13,7H 4C,michael3,40,40,13927,76,any_raised,fold,BB,B,40,160,0.04755043227665706,0.19699045360385445,0.10203056971846147,-0.14820472645349023,none,0.1957551587301473,"[1, 0, 0, 0]",Flop,9,0,0,20,4,0.16666666666666666,-0.256
3,2,1,0,0,3,0,1,0,3,0,60000.0,check,0.75,0,40,86.5305138888692,120,200,3,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,211,40,0.12292909622192383,False,40,5,20180801093834812,Late,0,10,6,6S TD,michael3,80,40,14203,386,any_called,trash,SB,B,0,0,0.3100972222221289,0.4625331717750074,0.30084655878662875,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,40,4,0.0,0.01999999999999999
3,0,0,0,0,3,0,0,0,3,0,59,check,0.75,0,0,0,80,0,3,4H 9D 4D,0,0,0,0,2,4,9,4,2,9,0,9,0,0,0,0,10,6,16,0,171,0,0.237929105758667,True,0,5,20180801093834812,Late,1,4,10,6S TD,michael3,0,80,14203,386,none,ml_fold,SB,B,80,240,0.13559322033898302,0.3075854822331344,0.2239210940372005,-0.17450400188314585,none,0.3100972222221289,"[0, 1, 0, 0]",Flop,10,0,0,40,4,0.0,-0.258
3,1,0,0,2,3,0,1,0,3,2,420,fold,0.75,0,0,0,240,240,3,4H 9D 4D,0,0,0,0,2,4,9,4,2,9,0,9,0,0,0,0,10,6,16,0,171,160,0.21487808227539062,False,0,5,20180801093834812,Late,1,4,10,6S TD,michael3,160,160,14043,306,any_raised,fold,SB,B,80,240,0.12380952380952381,0.31646072787985785,0.2087854675842661,-0.18628769841260506,check/call,0.3100972222221289,"[1, 0, 0, 0]",Flop,10,1,0,40,4,0.25,-0.258
3,1,0,0,0,3,0,0,0,3,0,60000.0,check,0.75,0,0,101.26057916664405,160,120,3,,,,,,,,,,,,1,2,0,0,1,0,14,13,27,0,171,80,0.1709141731262207,False,0,5,20180801093834812,Late,0,14,13,AH KD,michael3,80,80,14523,186,none,ml_call,D,L,0,0,0.4921671296294974,0.499938642377001,0.4831682340667114,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,40,4,0.4,0.017999999999999988
3,2,1,0,1,3,0,1,0,3,1,338,check,0.75,0,0,91,160,160,3,3D KC 6C,0,0,0,1,1,13,13,3,2,13,1,2,0,0,1,0,14,13,27,0,91,80,0.22191309928894043,False,0,5,20180801093834812,Late,1,13,14,AH KD,michael3,80,80,14443,66,any_raised,ml_call,D,L,80,240,0.7115384615384616,0.45059132745615316,0.8293306514323591,0.21937133190896418,none,0.4921671296294974,"[0, 1, 0, 0]",Flop,11,0,0,40,4,0.16666666666666666,-0.26
3,1,0,1,1,3,1,0,1,2,1,311,check,0.75,0,0,11,91,11,3,3D KC 6C JS,0,0,0,2,1,13,13,3,2,13,1,2,0,0,1,0,14,13,27,0,11,11,0.21362519264221191,False,0,5,20180801093834812,Late,1,13,14,AH KD,michael3,66,66,0,0,any_raised,ml_call,D,L,160,480,0.7572347266881029,0.4259327644394077,0.8810800446749887,0.04569626514964131,none,0.7115384615384616,"[0, 1, 0, 0]",Turn,11,0,0,40,4,0.021912350597609563,-0.2888491208621618
3,3,1,0,1,3,1,1,0,3,1,60000.0,bet,0.75,194,80,200.34782129625222,80,215,3,,,,,,,,,,,,0,8,1,0,0,0,10,9,19,0,422,0,0.18095088005065918,False,80,5,20180801093834812,Late,0,10,9,TD 9C,michael3,80,0,14363,0,any_raised,ml_raise,BB,B,0,0,0.3747578703702659,0.48406033607992394,0.36701290499298717,0,none,,"[0, 0, 1, 194]",Deal,12,0,0,40,4,-0.37209302325581395,0.015999999999999986
3,1,0,0,1,3,1,0,0,3,1,349,fold,0.75,0,0,0,160,80,3,4S KS QS,0,2,13,2,1,13,13,4,3,13,0,8,1,0,0,0,10,9,19,0,228,80,0.1799759864807129,False,0,5,20180801093834812,Late,0,13,12,TD 9C,michael3,80,80,14089,0,any_raised,fold,BB,B,274,603,0.09455587392550144,0.27492982256670007,0.17121720852125094,-0.2802019964447645,none,0.3747578703702659,"[1, 0, 0, 0]",Flop,12,0,0,40,4,0.10484927916120576,-0.262
