N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
7,2,1,1,0,7,0,1,1,6,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,8,0,1,0,0,6,4,10,1,3000,20,0.2566382884979248,False,0,7,20180801194909871,Early,0,6,4,6H 4H,michael4,20,20,3000,2980,any_called,trash,3,M,0,0,0.15557480158728593,0.36245176603013335,0.24546283956275894,0,none,,"[0, 1, 0, 0]",Deal,1,0,0,10,409,0.2857142857142857,True,-0.24799999999999986
7,1,0,2,1,5,0,0,2,3,1,353,check,0.75,0,0,20,1,9S 7H 3D,0,0,0,0,1,9,9,3,1,3,0,8,0,1,0,0,6,4,10,1,2980,20,0.2576718330383301,False,0,7,20180801194909871,Early,0,9,7,6H 4H,michael4,20,20,2980,2960,any_raised,ml_fold,3,M,20,100,0.14305949008498584,0.3470861946105872,0.332831850613887,-0.012515311502300092,none,0.15557480158728593,"[0, 1, 0, 0]",Flop,1,0,0,10,409,0.14285714285714285,True,-0.5420000000000003
7,2,1,2,2,5,0,2,2,3,2,714,fold,0.75,0,20,206,1,9S 7H 3D,0,0,0,0,1,9,9,3,1,3,0,8,0,1,0,0,6,4,10,1,2960,73,0.25794506072998047,False,0,7,20180801194909871,Early,0,9,7,6H 4H,michael4,93,73,2887,2887,any_raised,fold,3,M,20,100,0.18557422969187676,0.3828637019068953,0.3962836117359475,0.02999942810459083,check/call,0.15557480158728593,"[1, 0, 0, 0]",Flop,1,1,0,10,409,0.19261213720316622,True,-0.5420000000000003
7,1,0,0,1,7,0,0,0,7,1,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,0,2960,40,0.2162470817565918,False,0,7,20180801194909871,Early,0,10,7,7H TS,michael4,40,40,3193,2887,any_raised,trash,2,E,0,0,0.1436797619047313,0.35076471875565113,0.22996788271862145,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,409,0.36363636363636365,True,-0.24599999999999986
7,1,0,0,0,7,0,0,0,7,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,1,2960,20,0.21655607223510742,False,0,7,20180801194909871,Early,0,4,3,3C 4C,michael4,20,20,3230,2767,none,trash,1,E,0,0,0.14233809523807486,0.3493965682173647,0.22898844415598124,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,409,0.4,True,-0.24799999999999986
7,0,1,0,0,4,0,1,0,4,0,351,check,0.75,0,0,0,1,AH 7S 2S,1,2,2,1,1,14,14,2,2,7,0,9,0,0,0,0,4,3,7,1,2940,0,0.26174306869506836,True,0,7,20180801194909871,Early,0,14,7,3C 4C,michael4,0,20,3220,2747,any_called,ml_fold,1,E,20,100,0.10826210826210826,0.30375634956860986,0.27542471167392335,-0.0340759869759666,none,0.14233809523807486,"[0, 1, 0, 0]",Flop,3,0,0,10,409,0.0,True,-0.5380000000000003
7,0,1,0,0,4,0,1,0,3,0,322,bet,0.75,20,0,0,1,AH 7S 2S 5S,1,2,2,1,1,14,14,2,3,7,0,9,0,0,0,0,4,3,7,1,2940,0,0.2758169174194336,True,0,7,20180801194909871,Early,4,5,0,3C 4C,michael4,0,20,3220,3173,any_called,ml_raise,1,E,20,100,0.7577639751552795,0.42296494892482617,1.029892390926368,0.6495018668931712,none,0.10826210826210826,"[0, 0, 1, 20]",Turn,3,0,0,10,409,0.0,True,-0.6351664504538115
7,0,0,0,0,4,0,0,0,2,0,80,bet,0.75,165,0,0,1,AH 7S 2S 5S QH,1,2,5,2,1,14,14,2,3,7,0,9,0,0,0,0,4,3,7,1,2920,0,0.25092506408691406,True,0,7,20180801194909871,Early,4,5,0,3C 4C,michael4,0,20,3153,3153,none,ml_raise,1,E,40,140,0.8875,0.31598061649411346,1.0991851774880672,0.12973602484472047,none,0.7577639751552795,"[0, 0, 1, 165]",River,3,0,0,10,409,0.0,True,-0.6699308958782627
7,5,4,2,0,7,0,4,2,5,0,60000.0,check,0.75,0,20,100,1,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,3040,0,0.21068429946899414,False,20,7,20180801194909871,Early,0,10,4,TD 4H,michael4,20,0,3200,2727,any_called,trash,BB,B,0,0,0.11260595238092835,0.3161105057876319,0.19036913680468576,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,409,-0.2,True,-0.24599999999999986
7,1,0,0,1,5,0,0,0,5,1,343,fold,0.75,0,0,953,1,7H 2D AD,1,2,2,1,1,14,14,2,2,14,0,9,0,0,0,0,10,4,14,0,3040,953,0.2617928981781006,False,0,7,20180801194909871,Early,0,14,10,TD 4H,michael4,953,953,3200,1907,any_raised,fold,BB,B,20,100,0.054227405247813415,0.22335482277820157,0.1756131157014884,-0.05837854713311494,none,0.11260595238092835,"[1, 0, 0, 0]",Flop,4,0,0,10,409,0.47507477567298106,True,-0.5360000000000003
