N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,2,1,3,1,9,0,1,3,6,1,60000.0,fold,0.75,0,0,110,1,,,,,,,,,,,,0,9,0,0,0,0,10,7,17,0,3000,40,0.2294008731842041,False,0,9,20180801182108795,Early,0,10,7,7D TH,michael4,40,40,3000,2960,any_raised,trash,6,L,0,0,0.11252407407408688,0.3160101372232484,0.275585304881283,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,193,0.26666666666666666,True,-0.5159999999999999
9,1,1,2,1,9,0,1,2,7,1,60000.0,fold,0.75,0,0,90,1,,,,,,,,,,,,1,6,0,0,0,0,14,4,18,1,3000,40,0.23056793212890625,False,0,9,20180801182108795,Early,0,14,4,4H AH,michael4,40,40,4090,2640,any_raised,ml_fold,5,M,0,0,0.17350925925927865,0.3786869369420803,0.3696690925952762,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,193,0.3076923076923077,True,-0.5179999999999999
9,1,0,2,1,9,0,0,2,7,1,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,0,3000,40,0.2289888858795166,False,0,9,20180801182108795,Early,0,9,3,9D 3H,michael4,40,40,6965,1090,any_raised,trash,4,M,0,0,0.07330740740741394,0.260640425541813,0.2088404286891567,0,none,,"[1, 0, 0, 0]",Deal,3,0,0,10,193,0.36363636363636365,True,-0.5199999999999999
9,1,0,1,1,9,0,0,1,8,1,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,3000,40,0.22357797622680664,False,0,9,20180801182108795,Early,0,12,6,QD 6C,michael4,40,40,6955,1250,any_raised,trash,3,M,0,0,0.10402777777779068,0.3052965758543736,0.26339259037377366,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,193,0.36363636363636365,True,-0.5219999999999999
7,1,0,0,0,7,0,0,0,7,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,3000,20,0.24293923377990723,False,0,9,20180801182108795,Early,0,8,2,8S 2C,michael4,20,20,8760,1565,none,trash,1,E,0,0,0.0872230158730052,0.28216158734849556,0.17300013842694784,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,193,0.4,True,-0.30399999999999994
7,1,2,3,1,7,0,3,3,4,1,60000.0,check,0.75,0,20,120,1,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,2980,20,0.22253108024597168,False,0,9,20180801182108795,Early,0,8,2,8S 2C,michael4,40,20,8730,2970,any_raised,trash,1,E,0,0,0.0872230158730052,0.28216158734849556,0.17300013842694784,0,check/call,,"[0, 1, 0, 0]",Deal,5,1,0,10,193,0.14285714285714285,True,-0.30399999999999994
7,1,0,0,1,4,0,0,0,4,1,361,check,0.75,0,0,20,1,JD QS 7H,0,2,12,2,1,12,12,7,1,11,0,9,0,0,0,0,8,2,10,0,2960,20,0.2801949977874756,False,0,9,20180801182108795,Early,0,12,11,8S 2C,michael4,20,20,8710,2950,any_raised,fold,1,E,40,180,0.045706371191135735,0.20381299393513666,0.12548613500092518,-0.04151664468186946,none,0.0872230158730052,"[0, 1, 0, 0]",Flop,5,0,0,10,193,0.09090909090909091,True,-0.3820000000000001
7,1,0,0,4,4,0,1,0,4,4,718,fold,0.75,0,20,2580,1,JD QS 7H,0,2,12,2,1,12,12,7,1,11,0,9,0,0,0,0,8,2,10,0,2940,1330,0.27262401580810547,False,0,9,20180801182108795,Early,0,12,11,8S 2C,michael4,1350,1330,7380,2415,any_raised,fold,1,E,40,180,0.027158774373259052,0.15260232833225518,0.08925131491922628,-0.060064241499746145,check/call,0.0872230158730052,"[1, 0, 0, 0]",Flop,5,1,0,10,193,0.3251833740831296,True,-0.3820000000000001
7,1,2,3,1,7,0,2,3,4,1,60000.0,check,0.75,0,20,110,1,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,2920,20,0.21328306198120117,False,20,9,20180801182108795,Early,0,13,6,6D KH,michael4,40,20,4025,1545,any_raised,trash,BB,B,0,0,0.14966646825394,0.35674418920892376,0.25883019015187064,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,193,0.0,True,-0.30599999999999994
7,0,0,0,0,4,0,0,0,4,0,76,check,0.75,0,0,0,1,JD JH 8D,0,0,0,2,2,11,11,8,2,11,0,9,0,0,0,0,13,6,19,0,2900,0,0.2537527084350586,True,0,9,20180801182108795,Early,1,11,13,6D KH,michael4,0,20,4025,1525,none,ml_fold,BB,B,40,170,0.2894736842105263,0.45351810367405493,0.4636246360213635,0.13980721595658632,none,0.14966646825394,"[0, 1, 0, 0]",Flop,6,0,0,10,193,0.0,True,-0.3840000000000001
