tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
85,20180801173253447,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,3080,0,False,False,SB,4D 6C,6H 5S 6S JS AC,104.2304,Three of a Kind,268.0
85,20180801173253447,1,10,1087dbc81e7fa918f10e05dc54c73b0f,False,True,True,2980,0,True,False,BB,6D 3C,6H 5S 6S JS AC,104.2304,Three of a Kind,0.0
85,20180801173253447,1,10,eff588f1663e4255cc0b7b7adc69067b,False,True,True,2980,0,True,False,1,4H QC,6H 5S 6S JS AC,13.2816,Pair,0.0
85,20180801173253447,1,10,c5fb2aada3fa173f5197395330d26ad4,False,True,True,2980,0,True,False,2,TH TD,6H 5S 6S JS AC,54.2048,Two Pair,0.0
85,20180801173253447,1,10,1c7e0ca445fee61ec9caabb5003b044b,False,True,True,2980,0,True,False,D,TC 9H,6H 5S 6S JS AC,13.2432,Pair,0.0
85,20180801173253447,2,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2595,0,True,False,D,6D AD,5H 2S AC 7C KD,21.1048,Pair,0.0
85,20180801173253447,2,10,1087dbc81e7fa918f10e05dc54c73b0f,False,True,True,1990,0,True,False,SB,KS QS,5H 2S AC 7C KD,20.2576,Pair,0.0
85,20180801173253447,2,10,eff588f1663e4255cc0b7b7adc69067b,False,True,True,5465,0,False,True,BB,7S 7D,5H 2S AC 7C KD,105.3072,Three of a Kind,5465.0
85,20180801173253447,2,10,c5fb2aada3fa173f5197395330d26ad4,False,True,True,1970,0,True,False,1,JS JD,5H 2S AC 7C KD,18.3088,Pair,0.0
85,20180801173253447,2,10,1c7e0ca445fee61ec9caabb5003b044b,False,True,True,2980,0,True,False,2,9S 3D,5H 2S AC 7C KD,8.1108,High Card,0.0
85,20180801173253447,3,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2655,0,False,False,2,3S 9S,9C 5S AC 6D AH,95.0008,Two Pair,80.0
85,20180801173253447,3,10,1087dbc81e7fa918f10e05dc54c73b0f,False,True,True,1990,0,True,False,D,KH 3C,9C 5S AC 6D AH,21.1096,Pair,0.0
85,20180801173253447,3,10,eff588f1663e4255cc0b7b7adc69067b,False,True,True,5445,0,True,False,SB,4H 7C,9C 5S AC 6D AH,21.0088,Pair,0.0
85,20180801173253447,3,10,c5fb2aada3fa173f5197395330d26ad4,False,True,True,1950,0,True,False,BB,7D 2H,9C 5S AC 6D AH,21.0088,Pair,0.0
85,20180801173253447,3,10,1c7e0ca445fee61ec9caabb5003b044b,False,True,True,2960,0,True,False,1,2S TC,9C 5S AC 6D AH,21.02,Pair,0.0
85,20180801173253447,4,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2700,0,False,False,1,8H 7C,9C 8D 9S 5H JD,49.0256,Two Pair,125.0
85,20180801173253447,4,10,1087dbc81e7fa918f10e05dc54c73b0f,False,True,True,1990,0,True,False,2,6C 9H,9C 8D 9S 5H JD,107.0288,Three of a Kind,0.0
85,20180801173253447,4,10,eff588f1663e4255cc0b7b7adc69067b,False,True,True,5490,0,False,False,D,8C 2C,9C 8D 9S 5H JD,49.0256,Two Pair,125.0
85,20180801173253447,4,10,c5fb2aada3fa173f5197395330d26ad4,False,True,True,1940,0,True,False,SB,8S 3H,9C 8D 9S 5H JD,49.0256,Two Pair,0.0
85,20180801173253447,4,10,1c7e0ca445fee61ec9caabb5003b044b,False,True,True,2880,0,False,False,BB,AS QD,9C 8D 9S 5H JD,16.2816,Pair,0.0
85,20180801173253447,5,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,2780,0,False,False,BB,8C TS,3C 7D AH 9H 9D,16.2208,Pair,120.0
85,20180801173253447,5,10,1087dbc81e7fa918f10e05dc54c73b0f,False,True,True,1990,0,True,False,1,5C 3H,3C 7D AH 9H 9D,44.2048,Two Pair,0.0
85,20180801173253447,5,10,eff588f1663e4255cc0b7b7adc69067b,False,True,True,5450,0,True,False,2,6C 7S,3C 7D AH 9H 9D,48.2048,Two Pair,0.0
85,20180801173253447,5,10,c5fb2aada3fa173f5197395330d26ad4,False,True,True,1920,0,True,False,D,JS 6S,3C 7D AH 9H 9D,16.232,Pair,0.0
