N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,1,0,2,0,9,0,0,2,7,0,60000.0,bet,0.75,1372,0,30,1,,,,,,,,,,,,0,2,0,0,1,1,12,12,24,0,3000,20,0.22368097305297852,False,0,9,20180801120012282,Early,1,12,0,QD QH,michael4,20,20,3000,2980,all_folded,ml_raise,3,M,0,0,0.2545370370370789,0.4356006586467284,0.5272230493499309,0,none,,"[0, 0, 1, 1372]",Deal,1,0,0,10,3,0.4,True,-0.626
9,2,1,6,1,9,0,1,6,3,2,60000.0,check,0.75,0,1372,6860,1,,,,,,,,,,,,0,2,0,0,1,1,12,12,24,0,1628,1372,0.23514699935913086,False,0,9,20180801120012282,Early,1,12,0,QD QH,michael4,2744,1372,256,256,any_reraised,ml_call,3,M,0,0,0.2545370370370789,0.4356006586467284,0.5272230493499309,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,1,0,1,10,3,0.16666666666666666,True,-0.626
9,2,1,0,1,3,0,1,0,3,1,322,check,0.75,0,0,170,1,JD KD JS,0,0,0,3,2,11,13,11,2,13,0,2,0,0,1,1,12,12,24,0,256,85,0.2865269184112549,False,0,9,20180801120012282,Early,2,12,11,QD QH,michael4,85,85,171,171,any_raised,ml_call,3,M,2744,8232,0.65527950310559,0.47309394684411243,0.773148211938314,0.4007424660685111,none,0.2545370370370789,"[0, 1, 0, 0]",Flop,1,0,0,10,3,0.010015317544479792,False,-0.248
9,1,0,1,1,3,0,0,1,2,1,319,check,0.75,0,0,57,1,JD KD JS 4H,0,0,0,3,2,11,13,4,2,13,0,2,0,0,1,1,12,12,24,0,171,57,0.2906680107116699,False,0,9,20180801120012282,Early,2,12,11,QD QH,michael4,57,57,114,114,any_raised,ml_call,3,M,2829,8487,0.6018808777429467,0.489510251935878,0.7472654225679025,-0.05339862536264328,none,0.65527950310559,"[0, 1, 0, 0]",Turn,1,0,0,10,3,0.006627136379490757,False,-0.297
9,1,0,0,1,3,1,0,0,2,1,344,allin,0.75,0,0,114,1,JD KD JS 4H QS,0,3,13,4,2,11,13,4,2,13,0,2,0,0,1,1,12,12,24,0,114,114,0.27475833892822266,False,0,9,20180801120012282,Early,6,12,11,QD QH,michael4,114,114,0,0,any_raised,allin,3,M,2886,8601,0.9912790697674418,0.09297782320767138,1.023267160063809,0.3893981920244951,none,0.6018808777429467,"[0, 0, 0.2, 'raise']",River,1,0,0,10,3,0.01291199456337071,False,-0.34403999999999996
8,2,1,0,0,8,0,1,0,8,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,1,8829,20,0.22811102867126465,False,0,9,20180801120012282,Early,0,7,4,7C 4C,michael4,20,20,3000,161,any_called,trash,2,E,0,0,0.13395324074074133,0.34060206992294445,0.30970390882098064,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,3,0.2857142857142857,True,-0.516
8,1,3,4,1,8,1,4,4,4,1,60000.0,fold,0.75,0,20,3110,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,1,8809,2980,0.2148151397705078,False,0,9,20180801120012282,Early,0,7,4,7C 4C,michael4,3000,2980,2980,0,any_raised,trash,2,E,0,0,0.13395324074074133,0.34060206992294445,0.30970390882098064,0,check/call,,"[1, 0, 0, 0]",Deal,2,1,0,10,3,0.48932676518883417,True,-0.516
7,1,0,0,0,7,0,0,0,7,0,60000.0,bet,0.75,3109,0,30,1,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,8809,20,0.2726929187774658,False,0,9,20180801120012282,Early,0,14,6,AD 6C,michael4,20,20,6090,161,none,ml_raise,1,E,0,0,0.16698392857141628,0.3729615210316909,0.31840630611028276,0,none,,"[0, 0, 1, 3109]",Deal,3,0,0,10,3,0.4,True,-0.406
7,0,0,0,0,3,1,0,0,3,0,103,bet,0.75,1440,0,0,1,5D 8D TH,0,0,0,1,1,10,10,5,2,8,1,7,0,0,0,0,14,6,20,0,5700,0,0.286060094833374,True,0,9,20180801120012282,Early,0,14,10,AD 6C,michael4,0,20,2981,0,none,ml_raise,1,E,3109,6409,0.25242718446601936,0.4268901604619067,0.3601596236049879,0.08544325589460308,none,0.16698392857141628,"[0, 0, 1, 1440]",Flop,3,0,0,10,3,0.0,True,-0.248
7,0,0,0,0,3,1,0,0,3,0,89,bet,0.75,2352,0,0,1,5D 8D TH AH,1,0,0,2,1,14,14,5,2,8,1,7,0,0,0,0,14,6,20,0,4260,0,0.27164268493652344,True,0,9,20180801120012282,Early,1,14,10,AD 6C,michael4,0,20,1541,0,none,ml_raise,1,E,4549,9289,0.6573033707865169,0.46564866932813714,0.7973419175904357,0.40487618632049754,none,0.25242718446601936,"[0, 0, 1, 2352]",Turn,3,0,0,10,3,0.0,True,-0.29505960000000003
