N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
6,2,3,0,1,6,0,3,0,6,1,60000.0,fold,0.75,0,10,150,1,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,2990,30,0.20909595489501953,False,10,6,20180801184305196,Early,0,10,3,3C TH,michael4,40,30,2980,2960,any_raised,trash,SB,B,0,0,0.12553875661376607,0.33132880526998504,0.18318996873074345,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,253,0.1111111111111111,True,-0.1739999999999999
6,3,2,1,0,6,0,2,1,5,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,0,2990,20,0.2161693572998047,False,0,6,20180801184305196,Early,0,11,2,JH 2C,michael4,20,20,3170,2900,any_called,trash,D,L,0,0,0.12915608465609427,0.3353726143447048,0.18684017432338346,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,253,0.2222222222222222,True,-0.1719999999999999
6,2,1,1,1,4,0,1,1,3,1,347,fold,0.75,0,0,48,1,3D 6D 6S,0,0,0,0,2,6,6,3,2,6,0,9,0,0,0,0,11,2,13,0,2970,24,0.2592639923095703,False,0,6,20180801184305196,Early,1,6,11,JH 2C,michael4,24,24,3146,2916,any_raised,fold,D,L,20,90,0.058357348703170026,0.22620642742023736,0.16618959910324846,-0.07079873595292424,none,0.12915608465609427,"[1, 0, 0, 0]",Flop,2,0,0,10,253,0.14814814814814814,True,-0.4600000000000002
6,2,1,1,0,6,0,1,1,5,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2970,20,0.20888710021972656,False,0,6,20180801184305196,Early,0,14,5,5D AH,michael4,20,20,3264,2890,any_called,trash,3,L,0,0,0.1997048941798827,0.3997785004480413,0.2676672392560497,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,253,0.2857142857142857,True,-0.1699999999999999
6,2,2,3,1,6,0,3,3,3,1,60000.0,fold,0.75,0,20,780,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2950,350,0.20464611053466797,False,0,6,20180801184305196,Early,0,14,5,5D AH,michael4,370,350,2914,2530,any_raised,trash,3,L,0,0,0.1997048941798827,0.3997785004480413,0.2676672392560497,0,check/call,,"[1, 0, 0, 0]",Deal,3,1,0,10,253,0.30973451327433627,True,-0.1699999999999999
6,2,1,0,0,6,0,1,0,6,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,2950,20,0.2136218547821045,False,0,6,20180801184305196,Early,0,13,4,KS 4D,michael4,20,20,5840,374,any_called,trash,2,E,0,0,0.16549087301587134,0.3716229863239303,0.2279235347182916,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,253,0.2857142857142857,True,-0.1679999999999999
6,2,2,3,1,6,0,3,3,3,1,60000.0,fold,0.75,0,20,780,1,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,2930,340,0.21559810638427734,False,0,6,20180801184305196,Early,0,13,4,KS 4D,michael4,360,340,5480,24,any_raised,trash,2,E,0,0,0.16549087301587134,0.3716229863239303,0.2279235347182916,0,check/call,,"[1, 0, 0, 0]",Deal,4,1,0,10,253,0.30357142857142855,True,-0.1679999999999999
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,2930,20,0.22784900665283203,False,0,6,20180801184305196,Early,0,13,7,KD 7S,michael4,20,20,5456,828,none,trash,1,E,0,0,0.1823747354497271,0.38615306721476284,0.24647614460737768,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,253,0.4,True,-0.1659999999999999
6,3,2,2,1,6,0,3,2,4,1,60000.0,fold,0.75,0,20,1120,1,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,2910,340,0.2020111083984375,False,0,6,20180801184305196,Early,0,13,7,KD 7S,michael4,360,340,5096,468,any_raised,trash,1,E,0,0,0.1823747354497271,0.38615306721476284,0.24647614460737768,0,check/call,,"[1, 0, 0, 0]",Deal,5,1,0,10,253,0.2328767123287671,True,-0.1659999999999999
6,2,1,3,1,6,0,1,3,3,1,60000.0,fold,0.75,0,20,750,1,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,2890,340,0.22445297241210938,False,20,6,20180801184305196,Early,1,10,0,TC TS,michael4,360,340,4616,1645,any_raised,ml_fold,BB,B,0,0,0.30259510582007626,0.4593814403671671,0.3779336620402916,0,none,,"[1, 0, 0, 0]",Deal,6,0,0,10,253,0.29357798165137616,True,-0.1639999999999999
6,3,3,0,1,6,0,3,0,6,1,60000.0,fold,0.75,0,20,430,2,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,0,2870,90,0.22703194618225098,False,20,6,20180801184305196,Early,0,14,12,QD AH,michael4,110,90,6306,555,any_raised,ml_fold,SB,B,0,0,0.2736453703703646,0.4458290946598602,0.34586968370526194,0,none,,"[1, 0, 0, 0]",Deal,7,0,0,20,253,0.1346153846153846,True,-0.1619999999999999
6,1,1,1,1,6,0,1,1,5,1,60000.0,fold,0.75,0,0,220,2,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,2870,120,0.2064380645751953,False,0,6,20180801184305196,Early,0,9,2,9D 2H,michael4,120,120,6196,1095,any_raised,trash,D,L,0,0,0.1116354497354576,0.3149174115507425,0.16328190522977934,0,none,,"[1, 0, 0, 0]",Deal,8,0,0,20,253,0.35294117647058826,True,-0.1639999999999999
5,2,1,0,0,5,0,1,0,5,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,2870,40,0.21557092666625977,False,0,6,20180801184305196,Early,0,8,7,8S 7H,michael4,40,40,5056,2616,any_called,trash,2,E,0,0,0.20041005291000574,0.4003072115296131,0.22282725675566403,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,253,0.2857142857142857,True,-0.05599999999999988
5,1,1,0,1,3,0,1,0,3,1,342,check,0.75,0,0,40,2,TS 4C 5D,0,2,5,1,1,10,10,4,1,4,0,8,1,0,0,0,8,7,15,0,2830,40,0.2603328227996826,False,0,6,20180801184305196,Early,0,10,8,8S 7H,michael4,40,40,4448,2576,any_raised,ml_fold,2,E,40,140,0.27631578947368424,0.44471607965653603,0.4882766829425287,0.0759057365636785,none,0.20041005291000574,"[0, 1, 0, 0]",Flop,9,0,0,20,253,0.18181818181818182,True,-0.4740000000000002
5,1,1,0,1,3,0,1,0,3,1,324,fold,0.75,0,0,40,2,TS 4C 5D QD,0,2,5,2,1,12,12,4,2,12,0,8,1,0,0,0,8,7,15,0,2790,40,0.28038811683654785,False,0,6,20180801184305196,Early,0,12,10,8S 7H,michael4,40,40,4408,2536,any_raised,fold,2,E,80,260,0.1111111111111111,0.31426968052735443,0.2606912418470163,-0.16520467836257313,none,0.27631578947368424,"[1, 0, 0, 0]",Turn,9,0,0,20,253,0.11764705882352941,True,-0.47596106148358
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,2790,40,0.23720693588256836,False,0,6,20180801184305196,Early,0,10,2,TD 2C,michael4,40,40,5056,2796,none,trash,1,E,0,0,0.14837156084655306,0.35546791807209643,0.1689887000947346,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,253,0.4,True,-0.057999999999999885
5,1,0,2,2,5,0,1,2,3,2,60000.0,fold,0.75,0,40,540,2,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,2750,320,0.20360016822814941,False,0,6,20180801184305196,Early,0,10,2,TD 2C,michael4,360,320,4696,2830,any_raised,trash,1,E,0,0,0.14837156084655306,0.35546791807209643,0.1689887000947346,0,check/call,,"[1, 0, 0, 0]",Deal,10,1,0,20,253,0.37209302325581395,True,-0.057999999999999885
5,1,0,3,1,5,0,0,3,2,1,60000.0,fold,0.75,0,40,420,2,,,,,,,,,,,,0,9,0,0,0,0,9,6,15,0,2710,320,0.2135918140411377,False,40,6,20180801184305196,Early,0,9,6,6H 9D,michael4,360,320,1786,1786,any_raised,trash,BB,B,0,0,0.1795342592592253,0.3837990476948407,0.20256220212091572,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,253,0.3783783783783784,True,-0.05999999999999989
5,1,1,1,1,5,0,1,1,4,1,60000.0,fold,0.75,0,40,520,3,,,,,,,,,,,,0,9,0,0,0,0,12,7,19,0,2670,280,0.21969914436340332,False,40,6,20180801184305196,Early,0,12,7,7D QC,michael4,320,280,5840,2126,any_raised,trash,SB,B,0,0,0.2022005291004691,0.4016409779043461,0.22710226973053851,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,40,253,0.3,True,-0.06199999999999989
5,2,1,1,0,5,0,1,1,4,0,60000.0,bet,0.75,853,0,200,3,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,2670,80,0.213623046875,False,0,6,20180801184305196,Early,0,13,12,QS KD,michael4,80,80,5800,606,any_called,ml_raise,D,L,0,0,0.3060382275130783,0.46084577768894835,0.33553235728517095,0,none,,"[0, 0, 1, 853]",Deal,13,0,0,40,253,0.2857142857142857,True,-0.06399999999999989
5,2,1,0,0,5,0,1,0,5,0,60000.0,bet,0.75,804,0,200,3,,,,,,,,,,,,0,3,0,0,0,1,9,9,18,0,2870,80,0.20792603492736816,False,0,6,20180801184305196,Early,1,9,0,9S 9C,michael4,80,80,5948,566,any_called,ml_raise,2,E,0,0,0.32985370370347605,0.4701598003408793,0.36088425052597406,0,none,,"[0, 0, 1, 804]",Deal,14,0,0,40,253,0.2857142857142857,True,-0.06599999999999989
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,1,3070,80,0.20145893096923828,False,0,6,20180801184305196,Early,0,12,6,6S QS,michael4,80,80,5908,566,none,trash,1,E,0,0,0.2380632275131493,0.4258980244368032,0.26532070107710465,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,40,253,0.4,True,-0.06399999999999989
5,2,2,1,1,5,0,3,1,4,1,60000.0,fold,0.75,0,80,560,3,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,1,2990,120,0.20145773887634277,False,0,6,20180801184305196,Early,0,12,6,6S QS,michael4,200,120,5748,486,any_raised,trash,1,E,0,0,0.2380632275131493,0.4258980244368032,0.26532070107710465,0,check/call,,"[1, 0, 0, 0]",Deal,15,1,0,40,253,0.17647058823529413,True,-0.06399999999999989
5,1,0,3,1,5,0,0,3,2,1,60000.0,fold,0.75,0,80,480,3,,,,,,,,,,,,0,9,0,0,0,0,12,2,14,1,2910,280,0.20801997184753418,False,80,6,20180801184305196,Early,0,12,2,2S QS,michael4,360,280,686,686,any_raised,trash,BB,B,0,0,0.2130686507935912,0.4094757634373369,0.24009405118045538,0,none,,"[1, 0, 0, 0]",Deal,16,0,0,40,253,0.2631578947368421,True,-0.06599999999999989
5,3,2,1,0,5,0,2,1,4,0,60000.0,check,0.75,0,80,560,4,,,,,,,,,,,,1,7,0,0,0,0,14,4,18,0,2830,80,0.21067309379577637,False,80,6,20180801184305196,Middle,0,14,4,AC 4H,michael4,160,80,5640,1006,any_called,ml_fold,SB,B,0,0,0.2351748677247775,0.42410806325205713,0.26401421602591735,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,80,253,0.0,False,-0.0679999999999999
5,0,0,0,0,3,0,0,0,3,0,124,check,0.75,0,0,0,4,TH JS 7D,0,2,11,2,1,11,11,7,1,7,1,7,0,0,0,0,14,4,18,0,2750,0,0.23889875411987305,True,0,6,20180801184305196,Middle,0,14,11,AC 4H,michael4,0,160,2216,1006,none,ml_fold,SB,B,160,640,0.21774193548387097,0.39778588564962974,0.4199703346820244,-0.01743293224090653,none,0.2351748677247775,"[0, 1, 0, 0]",Flop,17,0,0,80,253,0.0,False,-0.4900000000000002
5,1,0,1,1,3,0,1,1,2,1,476,fold,0.75,0,0,369,4,TH JS 7D,0,2,11,2,1,11,11,7,1,7,1,7,0,0,0,0,14,4,18,0,2750,369,0.24743890762329102,False,0,6,20180801184305196,Middle,0,14,11,AC 4H,michael4,369,369,1847,1847,any_raised,fold,SB,B,160,640,0.23214285714285715,0.40764288180665564,0.4390206894497528,-0.003032010581920347,check/call,0.2351748677247775,"[1, 0, 0, 0]",Flop,17,1,0,80,253,0.2677793904208999,False,-0.4900000000000002
5,2,1,1,0,5,0,1,1,4,0,60000.0,bet,0.75,807,0,400,4,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,2750,160,0.21404314041137695,False,0,6,20180801184305196,Middle,0,11,10,JS TC,michael4,160,160,5560,846,any_called,ml_raise,D,L,0,0,0.2695527777776816,0.443727481423021,0.2988387915516009,0,none,,"[0, 0, 1, 807]",Deal,18,0,0,80,253,0.2857142857142857,False,-0.06599999999999989
5,2,1,0,0,5,0,1,0,5,0,60000.0,check,0.75,0,0,400,4,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,3797,160,0.2158348560333252,False,0,6,20180801184305196,Middle,0,4,2,4C 2H,michael4,160,160,5588,119,any_called,trash,2,E,0,0,0.12966388888889582,0.33593327433748493,0.1511636184464948,0,none,,"[0, 1, 0, 0]",Deal,19,0,0,80,253,0.2857142857142857,False,-0.06399999999999989
5,1,1,3,1,5,0,2,3,2,1,60000.0,fold,0.75,0,160,1040,4,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,3637,480,0.20123600959777832,False,0,6,20180801184305196,Middle,0,4,2,4C 2H,michael4,640,480,5108,5108,any_raised,trash,2,E,0,0,0.12966388888889582,0.33593327433748493,0.1511636184464948,0,check/call,,"[1, 0, 0, 0]",Deal,19,1,0,80,253,0.3157894736842105,False,-0.06399999999999989
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,240,4,,,,,,,,,,,,1,6,0,0,0,0,14,3,17,1,3637,160,0.22756671905517578,False,0,6,20180801184305196,Middle,0,14,3,3C AC,michael4,160,160,6068,119,none,ml_fold,1,E,0,0,0.2672031746030732,0.4424993085702087,0.2946381317344261,0,none,,"[0, 1, 0, 0]",Deal,20,0,0,80,253,0.4,False,-0.06199999999999989
5,1,0,0,1,2,0,0,0,2,1,329,bet,0.75,636,0,160,4,QH 5C QS,0,0,0,2,2,12,12,5,1,5,1,6,0,0,0,0,14,3,17,1,3477,160,0.2616441249847412,False,0,6,20180801184305196,Middle,1,12,14,3C AC,michael4,160,160,2216,2216,any_raised,ml_raise,1,E,160,400,0.6276595744680851,0.4714921598020842,0.8674400686247181,0.3604563998650119,none,0.2672031746030732,"[0, 0, 1, 636]",Flop,20,0,0,80,253,0.2222222222222222,False,-0.4960000000000002
5,0,1,0,0,2,0,1,0,2,0,343,check,0.75,0,0,0,4,QH 5C QS 9S,0,0,0,2,2,12,12,5,2,12,1,6,0,0,0,0,14,3,17,1,2841,0,0.266589879989624,True,0,6,20180801184305196,Middle,1,12,14,3C AC,michael4,0,160,1740,1740,any_called,ml_call,1,E,796,1672,0.4008746355685131,0.4787914133732046,0.6447217254817391,-0.22678493889957196,none,0.6276595744680851,"[0, 1, 0, 0]",Turn,20,0,0,80,253,0.0,False,-0.4975702834106504
5,0,1,0,0,2,0,1,0,2,0,334,check,0.75,0,0,0,4,QH 5C QS 9S 2H,0,0,0,2,2,12,12,2,2,12,1,6,0,0,0,0,14,3,17,1,2841,0,0.2750577926635742,True,0,6,20180801184305196,Middle,1,12,14,3C AC,michael4,0,160,1740,1740,any_called,ml_call,1,E,796,1672,0.3532934131736527,0.477992863316769,0.5970099593349033,-0.0475812223948604,none,0.4008746355685131,"[0, 1, 0, 0]",River,20,0,0,80,253,0.0,False,-0.5098748639678706
5,2,1,3,0,5,0,1,3,2,0,60000.0,check,0.75,0,160,320,4,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,0,4353,0,0.20665812492370605,False,160,6,20180801184305196,Middle,0,10,5,5D TS,michael4,160,0,1580,1580,any_called,trash,BB,B,0,0,0.16621005291002772,0.3722690844290908,0.18854619797577313,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,80,253,-0.5,False,-0.05999999999999989
5,1,0,0,1,2,0,0,0,2,1,368,check,0.75,0,0,160,4,2C 2H 6C,0,0,0,0,2,2,6,2,2,6,0,9,0,0,0,0,10,5,15,0,4353,160,0.26244306564331055,False,0,6,20180801184305196,Middle,1,2,10,5D TS,michael4,160,160,1420,1420,any_raised,ml_call,BB,B,160,320,0.28532608695652173,0.4470335827452781,0.5102077518449188,0.11911603404649401,none,0.16621005291002772,"[0, 1, 0, 0]",Flop,21,0,0,80,253,0.25,False,-0.4980000000000002
5,1,0,0,1,2,0,0,0,2,1,315,check,0.75,0,0,284,4,2C 2H 6C 2S,0,0,0,0,3,2,6,2,2,6,0,9,0,0,0,0,10,5,15,0,4193,284,0.3302638530731201,False,0,6,20180801184305196,Middle,3,2,10,5D TS,michael4,284,284,1136,1136,any_raised,ml_call,BB,B,320,640,0.26825396825396824,0.4181688717986979,0.48957493540728914,-0.017072118702553485,none,0.28532608695652173,"[0, 1, 0, 0]",Turn,21,0,0,80,253,0.23509933774834438,False,-0.49953887774243744
5,1,0,0,1,2,0,0,0,2,1,332,check,0.75,0,0,189,4,2C 2H 6C 2S 3S,0,2,3,0,3,2,6,2,2,6,0,9,0,0,0,0,10,5,15,0,3909,189,0.26233577728271484,False,0,6,20180801184305196,Middle,3,2,10,5D TS,michael4,189,189,947,947,any_raised,ml_call,BB,B,604,1208,0.14156626506024098,0.34425747553882324,0.3199222560556318,-0.12668770319372727,none,0.26825396825396824,"[0, 1, 0, 0]",River,21,0,0,80,253,0.11916771752837327,False,-0.511628144243362
5,3,1,1,1,5,1,1,1,4,1,60000.0,bet,0.75,1173,160,919,5,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,3560,160,0.209259033203125,False,160,6,20180801184305196,Middle,0,13,9,9S KH,michael4,320,160,5240,0,any_raised,ml_raise,SB,B,0,0,0.2510359788358793,0.4336091744483634,0.2761853109538843,0,none,,"[0, 0, 1, 1173]",Deal,22,0,0,160,253,0.0,False,-0.057999999999999885
