N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
6,1,4,0,1,6,0,4,0,6,1,60000.0,fold,0.75,0,20,0,1020,1120,1,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,1,2950,1000,0.14317107200622559,False,20,6,20180801095556562,Early,0,13,5,5C KC,michael4,1020,1000,3510,1960,any_raised,trash,BB,B,0,0,0.21502751322749827,0.41084143143394913,0.33088479689187195,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,5,0.46226415094339623,-0.28200000000000003
6,2,0,2,2,6,1,0,2,4,2,60000.0,bet,0.75,2651,10,2940,50,80,1,,,,,,,,,,,,1,3,0,0,1,0,14,12,26,1,2940,30,0.18326497077941895,False,10,6,20180801095556562,Early,0,14,12,AD QD,michael4,40,30,3490,0,any_raised,ml_raise,SB,B,0,0,0.3066263227513385,0.46109285501656877,0.4357323221559778,0,none,,"[0, 0, 1, 2651]",Deal,6,0,0,10,5,0.18181818181818182,-0.28
4,1,0,1,0,4,0,0,1,3,0,60000.0,check,0.75,0,0,0,80,60,2,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,5540,40,0.19164490699768066,False,0,6,20180801095556562,Late,0,12,5,5D QH,michael4,40,40,3470,2910,all_folded,ml_fold,D,L,0,0,0.24496309523803256,0.4300653173756693,0.2699068836458214,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,20,5,0.4,-0.05799999999999998
4,0,1,1,0,3,0,1,1,2,0,355,check,0.75,0,0,0,40,0,2,8S 4D 3D,0,2,4,0,1,8,8,3,2,4,0,9,0,0,0,0,12,5,17,0,5500,0,0.2836120128631592,True,0,6,20180801095556562,Late,0,12,8,5D QH,michael4,0,40,2910,2910,any_called,ml_call,D,L,40,120,0.21830985915492956,0.40535495110047726,0.32323696849351735,-0.026653236083102994,none,0.24496309523803256,"[0, 1, 0, 0]",Flop,7,0,0,20,5,0.0,-0.254
4,0,1,0,0,3,0,1,0,2,0,353,bet,0.75,5227,0,5500,40,0,2,8S 4D 3D 4S,0,2,4,0,2,4,8,3,2,4,0,9,0,0,0,0,12,5,17,0,5500,0,0.41691088676452637,True,0,6,20180801095556562,Late,1,4,12,5D QH,michael4,0,40,2910,2910,any_called,ml_raise,D,L,40,120,0.21529745042492918,0.4058265226432986,0.3328182829791625,-0.0030124087300003877,none,0.21830985915492956,"[0, 0, 1, 5227]",Turn,7,0,0,20,5,0.0,-0.2859189130737453
4,1,0,0,0,4,0,0,0,4,0,60000.0,check,0.75,0,0,0,80,60,2,,,,,,,,,,,,1,7,0,0,0,0,14,8,22,0,5620,40,0.22106218338012695,False,0,6,20180801095556562,Late,0,14,8,AH 8D,michael4,40,40,5980,2890,none,ml_call,1,E,0,0,0.3168011904761152,0.4652291867338413,0.3428540249332103,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,20,5,0.4,-0.05599999999999998
4,2,1,1,1,4,0,2,1,3,1,60000.0,check,0.75,0,40,0,360,800,2,,,,,,,,,,,,1,7,0,0,0,0,14,8,22,0,5580,320,0.2220621109008789,False,0,6,20180801095556562,Late,0,14,8,AH 8D,michael4,360,320,3090,2550,any_raised,ml_call,1,E,0,0,0.3168011904761152,0.4652291867338413,0.3428540249332103,0,check/call,,"[0, 1, 0, 0]",Deal,8,1,0,20,5,0.2857142857142857,-0.05599999999999998
4,1,0,0,1,3,0,0,0,3,1,330,check,0.75,0,0,0,80,40,2,3C 5S 9S,0,0,0,0,1,9,9,3,2,9,1,7,0,0,0,0,14,8,22,0,5260,40,0.22815489768981934,False,0,6,20180801095556562,Late,0,14,9,AH 8D,michael4,40,40,3090,2510,any_raised,ml_call,1,E,360,1120,0.32272727272727275,0.4601697494915408,0.44241223660541573,0.005926082251157538,none,0.3168011904761152,"[0, 1, 0, 0]",Flop,8,0,0,20,5,0.03333333333333333,-0.256
4,0,1,0,0,3,0,1,0,2,0,330,bet,0.75,4961,0,5220,40,0,2,3C 5S 9S 5D,0,0,0,0,2,5,9,3,2,9,1,7,0,0,0,0,14,8,22,0,5220,0,0.25759005546569824,True,0,6,20180801095556562,Late,1,5,14,AH 8D,michael4,0,40,2510,2510,any_called,ml_raise,1,E,400,1200,0.2863636363636364,0.42529361110576647,0.41534603512671237,-0.036363636363636376,none,0.32272727272727275,"[0, 0, 1, 4961]",Turn,8,0,0,20,5,0.0,-0.2853205348122704
4,1,1,1,1,4,0,1,1,3,1,60000.0,check,0.75,0,40,0,60,140,2,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,6380,20,0.19007515907287598,False,40,6,20180801095556562,Late,0,13,6,KS 6D,michael4,60,20,5920,3050,any_raised,ml_fold,BB,B,0,0,0.2717531746030916,0.4448633348526637,0.29577579468513543,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,5,-0.125,-0.05399999999999998
4,1,0,0,1,3,0,0,0,3,1,350,bet,0.75,708,0,6360,80,40,2,KC 2C 2D,0,0,0,1,2,2,13,2,2,13,0,9,0,0,0,0,13,6,19,0,6360,40,0.23899292945861816,False,0,6,20180801095556562,Late,2,13,2,KS 6D,michael4,40,40,5880,3030,any_raised,ml_raise,BB,B,60,180,0.6428571428571429,0.44675702203176826,0.7664797581846313,0.3711039682540513,none,0.2717531746030916,"[0, 0, 1, 708]",Flop,9,0,0,20,5,0.15384615384615385,-0.258
4,1,0,2,0,4,0,0,2,2,0,60000.0,check,0.75,0,20,0,60,60,2,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,0,6560,20,0.1851189136505127,False,20,6,20180801095556562,Late,0,8,3,3S 8H,michael4,40,20,2990,2990,all_folded,ml_call,SB,B,0,0,0.17218591269841496,0.3775419502076938,0.19181809410921502,0,none,,"[0, 1, 0, 0]",Deal,10,0,0,20,5,0.0,-0.05199999999999998
4,1,0,2,1,4,0,1,2,2,1,60000.0,fold,0.75,0,40,0,400,440,2,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,0,6540,360,0.18804192543029785,False,0,6,20180801095556562,Late,0,8,3,3S 8H,michael4,400,360,2630,2630,any_raised,ml_fold,SB,B,0,0,0.17218591269841496,0.3775419502076938,0.19181809410921502,0,check/call,,"[1, 0, 0, 0]",Deal,10,1,0,20,5,0.45,-0.05199999999999998
4,1,0,1,0,4,0,0,1,3,0,60000.0,check,0.75,0,0,0,160,120,3,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,6540,80,0.17983794212341309,False,0,6,20180801095556562,Late,0,14,3,3D AH,michael4,80,80,3030,2430,all_folded,ml_fold,D,L,0,0,0.2842765873015,0.45106918450910904,0.30683004652695545,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,40,5,0.4,-0.049999999999999975
4,0,1,1,0,3,0,1,1,2,0,357,bet,0.75,4227,0,6460,80,0,3,5C AD KS,1,2,14,2,1,14,14,5,1,5,1,7,0,0,0,0,14,3,17,0,6460,0,0.22981905937194824,True,0,6,20180801095556562,Late,1,14,13,3D AH,michael4,0,80,2430,2430,any_called,ml_raise,D,L,80,240,0.7100840336134454,0.4372171273723887,0.8289594994836091,0.4258074463119454,none,0.2842765873015,"[0, 0, 1, 4227]",Flop,11,0,0,40,5,0.0,-0.262
4,1,0,0,0,4,0,0,0,4,0,60000.0,check,0.75,0,0,0,160,120,3,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,6700,80,0.21160292625427246,False,0,6,20180801095556562,Late,0,8,2,8H 2C,michael4,80,80,5800,2390,none,ml_fold,1,E,0,0,0.1683589285714324,0.37418471339929393,0.18631979481459848,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,40,5,0.4,-0.04799999999999997
4,3,2,0,1,4,0,3,0,4,1,60000.0,fold,0.75,0,80,0,360,1160,3,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,6620,280,0.18102288246154785,False,0,6,20180801095556562,Late,0,8,2,8H 2C,michael4,360,280,5520,2070,any_raised,ml_fold,1,E,0,0,0.1683589285714324,0.37418471339929393,0.18631979481459848,0,check/call,,"[1, 0, 0, 0]",Deal,12,1,0,40,5,0.19444444444444445,-0.04799999999999997
4,1,2,0,1,4,0,2,0,4,1,60000.0,check,0.75,0,80,0,120,360,3,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,6540,40,0.18715596199035645,False,80,6,20180801095556562,Late,0,10,6,6D TH,michael4,120,40,5080,2550,any_raised,ml_fold,BB,B,0,0,0.2285232142856732,0.4198813580265472,0.24783775675489436,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,40,5,-0.1,-0.04599999999999997
4,1,0,0,1,4,0,0,0,4,1,357,check,0.75,0,0,0,160,80,3,KD KH KS,0,0,0,3,3,13,13,13,1,13,0,9,0,0,0,0,10,6,16,0,6500,80,0.23395299911499023,False,0,6,20180801095556562,Late,3,13,10,6D TH,michael4,80,80,5000,2510,any_raised,ml_fold,BB,B,120,480,0.21428571428571427,0.3797468671012696,0.32014979734334365,-0.014237499999958936,none,0.2285232142856732,"[0, 1, 0, 0]",Flop,13,0,0,40,5,0.125,-0.258
4,1,0,0,1,4,0,0,0,3,1,342,fold,0.75,0,0,6420,192,112,3,KD KH KS 4S,0,0,0,3,3,13,13,4,2,13,0,9,0,0,0,0,10,6,16,0,6420,112,0.276885986328125,False,0,6,20180801095556562,Late,3,13,10,6D TH,michael4,112,112,4888,3350,any_raised,fold,BB,B,200,720,0.09137426900584796,0.25265869365265625,0.1728746332861058,-0.12291144527986632,none,0.21428571428571427,"[1, 0, 0, 0]",Turn,13,0,0,40,5,0.11864406779661017,-0.2828492792765096
4,1,0,2,0,4,0,0,2,2,0,60000.0,check,0.75,0,40,0,120,120,3,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,6380,40,0.18718528747558594,False,40,6,20180801095556562,Late,0,12,8,8S QC,michael4,80,40,2430,2430,all_folded,ml_call,SB,B,0,0,0.27888253968246185,0.4484496278766679,0.2986143233090352,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,5,0.0,-0.04399999999999997
4,0,0,0,0,2,0,0,0,2,0,121,bet,0.75,5088,0,6340,80,0,3,AD 6H KD,1,2,14,2,1,14,14,6,2,14,0,9,0,0,0,0,12,8,20,0,6340,0,0.22308087348937988,True,0,6,20180801095556562,Late,0,14,13,8S QC,michael4,0,80,2430,2430,none,ml_raise,SB,B,80,160,0.5247933884297521,0.4804063348540039,0.6526359252755543,0.24591084874729024,none,0.27888253968246185,"[0, 0, 1, 5088]",Flop,14,0,0,40,5,0.0,-0.256
4,1,0,1,0,4,0,0,1,3,0,60000.0,check,0.75,0,0,0,320,240,4,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,6500,160,0.18784880638122559,False,0,6,20180801095556562,Late,0,6,5,6C 5S,michael4,160,160,4172,2350,all_folded,ml_fold,D,L,0,0,0.21664107142855046,0.4119559656065684,0.2339432219840263,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,80,5,0.4,-0.04199999999999997
4,0,1,1,0,3,0,1,1,2,0,350,check,0.75,0,0,0,160,0,4,8D 4S AD,1,0,0,1,1,14,14,4,2,14,0,9,1,0,0,0,6,5,11,0,6340,0,0.2320718765258789,True,0,6,20180801095556562,Late,0,14,8,6C 5S,michael4,0,160,4172,4172,any_called,ml_fold,D,L,160,480,0.18857142857142858,0.38565078842424905,0.287928048843239,-0.02806964285712188,none,0.21664107142855046,"[0, 1, 0, 0]",Flop,15,0,0,80,5,0.0,-0.254
4,0,1,0,0,3,0,1,0,2,0,340,bet,0.75,6031,0,6340,160,0,4,8D 4S AD 8C,1,0,0,1,2,8,14,4,2,14,0,9,1,0,0,0,6,5,11,0,6340,0,0.24185681343078613,True,0,6,20180801095556562,Late,1,8,14,6C 5S,michael4,0,160,4172,4172,any_called,ml_raise,D,L,160,480,0.1264705882352941,0.31573955219646244,0.2201170489222689,-0.06210084033613447,none,0.18857142857142858,"[0, 0, 1, 6031]",Turn,15,0,0,80,5,0.0,-0.28174604781715984
4,1,0,0,0,4,0,0,0,4,0,60000.0,check,0.75,0,0,0,320,240,4,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,6820,160,0.2018129825592041,False,0,6,20180801095556562,Late,0,9,4,4S 9C,michael4,160,160,4578,2270,none,ml_fold,1,E,0,0,0.18991765873014585,0.3922358240046486,0.20560709169033178,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,80,5,0.4,-0.039999999999999966
4,0,1,0,0,3,0,1,0,3,0,379,check,0.75,0,0,0,160,0,4,7H AH 8C,1,2,8,1,1,14,14,7,2,14,0,9,0,0,0,0,9,4,13,0,6660,0,0.2832479476928711,True,0,6,20180801095556562,Late,0,14,9,4S 9C,michael4,0,160,4012,2110,any_called,ml_fold,1,E,160,640,0.12532981530343007,0.3253987491174953,0.20876512878294617,-0.06458784342671578,none,0.18991765873014585,"[0, 1, 0, 0]",Flop,16,0,0,80,5,0.0,-0.252
4,1,1,1,1,3,0,2,1,2,1,732,fold,0.75,0,0,0,960,800,4,7H AH 8C,1,2,8,1,1,14,14,7,2,14,0,9,0,0,0,0,9,4,13,0,6660,800,0.17922210693359375,False,0,6,20180801095556562,Late,0,14,9,4S 9C,michael4,800,800,1310,1310,any_raised,fold,1,E,160,640,0.13524590163934427,0.3352621566284723,0.22142638230979012,-0.054671757090801576,check/call,0.18991765873014585,"[1, 0, 0, 0]",Flop,16,1,0,80,5,0.35714285714285715,-0.252
4,3,2,1,0,4,0,2,1,3,0,60000.0,check,0.75,0,160,0,160,560,4,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,6500,0,0.18335294723510742,False,160,6,20180801095556562,Late,0,13,4,KD 4C,michael4,160,0,3852,2590,any_called,ml_fold,BB,B,0,0,0.2556837301586567,0.43624483984433776,0.2722610340727415,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,80,5,-0.2857142857142857,-0.037999999999999964
4,0,0,0,0,3,0,0,0,3,0,84,check,0.75,0,0,0,160,0,4,9S 7H 4S,0,0,0,0,1,9,9,4,2,9,0,9,0,0,0,0,13,4,17,0,6500,0,0.21153807640075684,True,0,6,20180801095556562,Late,1,4,13,KD 4C,michael4,0,160,3852,2590,none,ml_call,BB,B,160,560,0.39285714285714285,0.48838551182776235,0.5149535208140834,0.13717341269848615,none,0.2556837301586567,"[0, 1, 0, 0]",Flop,17,0,0,80,5,0.0,-0.25
4,1,0,1,1,3,0,1,1,2,1,436,fold,0.75,0,0,0,960,800,4,9S 7H 4S,0,0,0,0,1,9,9,4,2,9,0,9,0,0,0,0,13,4,17,0,6500,800,0.17923712730407715,False,0,6,20180801095556562,Late,1,4,13,KD 4C,michael4,800,800,1790,1790,any_raised,fold,BB,B,160,560,0.3646788990825688,0.4777528991790812,0.4850139001334098,0.10899516892391209,check/call,0.2556837301586567,"[1, 0, 0, 0]",Flop,17,1,0,80,5,0.37037037037037035,-0.25
4,1,0,2,0,4,0,0,2,2,0,60000.0,check,0.75,0,80,0,240,240,4,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,6420,80,0.18119502067565918,False,80,6,20180801095556562,Late,0,9,7,9S 7H,michael4,160,80,2990,2990,all_folded,ml_fold,SB,B,0,0,0.2483146825396379,0.4320353006119717,0.26386795336166885,0,none,,"[0, 1, 0, 0]",Deal,18,0,0,80,5,0.0,-0.03599999999999996
4,1,0,2,1,4,0,1,2,2,1,60000.0,fold,0.75,0,160,0,640,800,4,,,,,,,,,,,,0,9,0,1,0,0,9,7,16,0,6340,480,0.17745423316955566,False,0,6,20180801095556562,Late,0,9,7,9S 7H,michael4,640,480,2510,2510,any_raised,ml_fold,SB,B,0,0,0.2483146825396379,0.4320353006119717,0.26386795336166885,0,check/call,,"[1, 0, 0, 0]",Deal,18,1,0,80,5,0.375,-0.03599999999999996
4,1,0,1,0,4,0,0,1,3,0,60000.0,check,0.75,0,0,0,640,480,5,,,,,,,,,,,,0,6,0,0,1,0,13,11,24,0,6340,320,0.18297505378723145,False,0,6,20180801095556562,Late,0,13,11,JS KD,michael4,320,320,3532,3150,all_folded,ml_fold,D,L,0,0,0.3477059523809021,0.4762420845114299,0.3638981832542907,0,none,,"[0, 1, 0, 0]",Deal,19,0,0,160,5,0.4,-0.03399999999999996
4,1,0,1,1,3,0,0,1,2,1,338,fold,0.75,0,0,0,1920,1600,5,9H 7C 3H,0,0,0,0,1,9,9,3,2,9,0,6,0,0,1,0,13,11,24,0,6020,1600,0.18785786628723145,False,0,6,20180801095556562,Late,0,13,11,JS KD,michael4,1600,1600,1390,1390,any_raised,fold,D,L,320,960,0.1997041420118343,0.396993026089765,0.2980495141332995,-0.14800181036906776,none,0.3477059523809021,"[1, 0, 0, 0]",Flop,19,0,0,160,5,0.38461538461538464,-0.246
4,1,0,0,0,4,0,0,0,4,0,60000.0,check,0.75,0,0,0,640,480,5,,,,,,,,,,,,0,8,0,0,0,0,12,8,20,1,6020,320,0.18591690063476562,False,0,6,20180801095556562,Late,0,12,8,8H QH,michael4,320,320,4178,3372,none,ml_fold,1,E,0,0,0.3133273809523189,0.4638462388527898,0.3281704605956081,0,none,,"[0, 1, 0, 0]",Deal,20,0,0,160,5,0.4,-0.03199999999999996
4,0,0,0,0,2,0,0,0,2,0,75,check,0.75,0,0,0,320,0,5,JS 6S 9S,0,0,0,1,1,11,11,6,3,11,0,8,0,0,0,0,12,8,20,1,5700,0,0.2752058506011963,True,0,6,20180801095556562,Late,0,12,11,8H QH,michael4,0,320,3630,3630,none,ml_fold,1,E,320,1120,0.3,0.4472135954999579,0.4118148469569225,-0.01332738095231889,none,0.3133273809523189,"[0, 1, 0, 0]",Flop,20,0,0,160,5,0.0,-0.244
4,1,0,0,1,2,0,1,0,2,1,431,fold,0.75,0,0,0,1920,1600,5,JS 6S 9S,0,0,0,1,1,11,11,6,3,11,0,8,0,0,0,0,12,8,20,1,5700,1600,0.27359795570373535,False,0,6,20180801095556562,Late,0,12,11,8H QH,michael4,1600,1600,2030,2030,any_raised,ml_fold,1,E,320,1120,0.37354988399071926,0.4641647156370741,0.4915839522881712,0.06022250303840038,check/call,0.3133273809523189,"[1, 0, 0, 0]",Flop,20,1,0,160,5,0.37037037037037035,-0.244
4,2,1,2,0,4,0,1,2,2,0,60000.0,check,0.75,0,320,0,320,800,5,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,5380,0,0.1958909034729004,False,320,6,20180801095556562,Late,0,11,6,6S JD,michael4,320,0,4430,4430,any_called,ml_fold,BB,B,0,0,0.2310664682539204,0.4215148342615956,0.24371191328176825,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,160,5,-0.4,-0.029999999999999957
4,0,0,0,0,2,0,0,0,2,0,92,bet,0.75,4874,0,5380,320,0,5,QC 9D 6D,0,0,0,1,1,12,12,6,2,9,0,9,0,0,0,0,11,6,17,0,5380,0,0.28147411346435547,True,0,6,20180801095556562,Late,1,6,12,6S JD,michael4,0,320,4430,4430,none,ml_raise,BB,B,320,800,0.5652173913043478,0.4957284456952773,0.6871665889453861,0.3341509230504274,none,0.2310664682539204,"[0, 0, 1, 4874]",Flop,21,0,0,160,5,0.0,-0.246
4,3,2,0,0,4,0,2,0,4,0,60000.0,check,0.75,0,160,0,480,1120,5,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,1,790,160,0.19787001609802246,False,160,6,20180801095556562,Late,0,11,8,JS 8S,michael4,320,160,9340,3052,any_called,ml_fold,SB,B,0,0,0.3044446428570863,0.460171818229569,0.3173294537675142,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,160,5,0.0,-0.027999999999999955
4,3,4,0,1,4,0,5,0,4,1,60000.0,fold,0.75,0,320,0,950,3170,5,,,,,,,,,,,,0,9,0,0,0,0,11,8,19,1,630,630,0.21648478507995605,False,0,6,20180801095556562,Late,0,11,8,JS 8S,michael4,1280,960,8380,2092,any_raised,ml_fold,SB,B,0,0,0.3044446428570863,0.460171818229569,0.3173294537675142,0,check/call,,"[1, 0, 0, 0]",Deal,22,1,0,160,5,0.16578947368421051,-0.027999999999999955
