N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,1,0,1,0,9,0,0,1,8,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,3000,20,0.22751998901367188,False,0,9,20180801175403289,Early,0,10,6,6S TC,michael4,20,20,3000,2980,all_folded,trash,2,E,0,0,0.09782037037038116,0.2970716168047406,0.2695277648835212,0,none,,"[0, 1, 0, 0]",Deal,1,0,0,10,130,0.4,True,-0.578
9,3,2,4,2,9,0,3,4,5,2,60000.0,fold,0.75,0,20,2560,1,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,2980,700,0.21405887603759766,False,0,9,20180801175403289,Early,0,10,6,6S TC,michael4,720,700,2640,2280,any_raised,trash,2,E,0,0,0.09782037037038116,0.2970716168047406,0.2695277648835212,0,check/call,,"[1, 0, 0, 0]",Deal,1,1,0,10,130,0.2147239263803681,True,-0.578
7,1,0,0,0,7,0,0,0,7,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,7,0,0,1,0,13,10,23,0,2980,20,0.23502373695373535,False,0,9,20180801175403289,Early,0,13,10,TD KC,michael4,20,20,9760,2280,none,trash,1,E,0,0,0.20629285714287804,0.4046431937333262,0.35034583411194214,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,130,0.4,True,-0.356
7,0,0,0,0,3,0,0,0,3,0,109,check,0.75,0,0,0,1,7S 2D 6D,0,2,7,0,1,7,7,2,2,6,0,7,0,0,1,0,13,10,23,0,2960,0,0.47457098960876465,True,0,9,20180801175403289,Early,0,13,10,TD KC,michael4,0,20,9740,2980,none,ml_fold,1,E,20,90,0.30275229357798167,0.4594489550660152,0.4359924905471261,0.09645943643510363,none,0.20629285714287804,"[0, 1, 0, 0]",Flop,2,0,0,10,130,0.0,True,-0.29000000000000004
7,2,1,4,1,7,0,1,4,3,1,60000.0,allin,0.75,0,20,270,1,,,,,,,,,,,,1,1,0,0,1,1,14,14,28,0,3030,100,0.22804808616638184,False,20,9,20180801175403289,Early,1,14,0,AH AC,michael4,120,100,9620,2850,any_raised,allin,BB,B,0,0,0.4387936507934692,0.49623964252849473,0.6144624842485563,0,none,,"[0, 0, 0.2, 'raise']",Deal,3,0,0,10,130,0.21621621621621623,True,-0.354
6,1,0,4,0,6,0,0,4,2,0,60000.0,check,0.75,0,10,30,1,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,9070,10,0.22561216354370117,False,10,9,20180801175403289,Early,0,11,5,5H JC,michael4,20,10,6670,6670,all_folded,trash,SB,B,0,0,0.14662023809524607,0.3537269340552673,0.23222215613662073,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,130,0.0,True,-0.24199999999999997
6,0,0,0,0,2,0,0,0,2,0,100,bet,0.75,472,0,0,1,5S 4D 8D,0,2,5,0,1,8,8,4,2,8,0,9,0,0,0,0,11,5,16,0,9060,0,0.2700159549713135,True,0,9,20180801175403289,Early,1,5,11,5H JC,michael4,0,20,6670,6670,none,ml_raise,SB,B,20,40,0.64,0.48000000000000004,0.7792,0.49337976190475397,none,0.14662023809524607,"[0, 0, 1, 472]",Flop,4,0,0,10,130,0.0,True,-0.29000000000000004
6,1,1,1,1,6,0,1,1,5,1,60000.0,fold,0.75,0,0,90,1,,,,,,,,,,,,0,9,1,0,0,0,5,4,9,0,9100,40,0.2304089069366455,False,0,9,20180801175403289,Early,0,5,4,5C 4S,michael4,40,40,6660,2930,any_raised,trash,D,L,0,0,0.14215291005291728,0.3492069017307712,0.22596256646830234,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,130,0.3076923076923077,True,-0.23999999999999996
6,2,1,1,0,6,0,1,1,5,0,60000.0,bet,0.75,2300,0,50,1,,,,,,,,,,,,1,5,0,0,1,0,14,11,25,0,9100,20,0.2317037582397461,False,0,9,20180801175403289,Early,0,14,11,JS AC,michael4,20,20,7130,2260,any_called,ml_raise,3,L,0,0,0.2592063492063377,0.43819906177154216,0.36349772590796475,0,none,,"[0, 0, 1, 2300]",Deal,6,0,0,10,130,0.2857142857142857,True,-0.23799999999999996
6,1,0,1,0,6,0,0,1,5,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,9150,20,0.23342108726501465,False,0,9,20180801175403289,Early,0,8,7,8S 7D,michael4,20,20,7130,2250,all_folded,trash,2,E,0,0,0.1678727513227498,0.3737532483953551,0.2560785179440536,0,none,,"[0, 1, 0, 0]",Deal,7,0,0,10,130,0.4,True,-0.23599999999999996
6,3,2,2,1,6,0,3,2,4,1,60000.0,fold,0.75,0,20,1100,1,,,,,,,,,,,,0,8,1,0,0,0,8,7,15,0,9130,340,0.2164320945739746,False,0,9,20180801175403289,Early,0,8,7,8S 7D,michael4,360,340,6770,1900,any_raised,trash,2,E,0,0,0.1678727513227498,0.3737532483953551,0.2560785179440536,0,check/call,,"[1, 0, 0, 0]",Deal,7,1,0,10,130,0.2361111111111111,True,-0.23599999999999996
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,0,9130,20,0.23213577270507812,False,0,9,20180801175403289,Early,0,9,3,9D 3H,michael4,20,20,8630,1520,none,trash,1,E,0,0,0.11447843915344785,0.3183914667864674,0.1889820423814812,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,10,130,0.4,True,-0.23399999999999996
6,0,0,1,0,3,0,0,1,2,0,342,check,0.75,0,0,0,1,6H TD 2C,0,0,0,1,1,10,10,2,1,2,0,9,0,0,0,0,9,3,12,0,9110,0,0.27909398078918457,True,0,9,20180801175403289,Early,0,10,9,9D 3H,michael4,0,20,8610,8610,all_folded,ml_fold,1,E,20,80,0.11257309941520467,0.31258185207577033,0.20170490713517622,-0.0019053397382431808,none,0.11447843915344785,"[0, 1, 0, 0]",Flop,8,0,0,10,130,0.0,True,-0.28200000000000003
6,2,1,4,0,6,0,1,4,2,0,60000.0,check,0.75,0,40,100,2,,,,,,,,,,,,0,8,1,0,0,0,7,6,13,0,9150,0,0.2244870662689209,False,40,9,20180801175403289,Early,0,7,6,7C 6S,michael4,40,0,8570,8570,any_called,trash,BB,B,0,0,0.1558227513227553,0.3626872226767329,0.23996618698375732,0,none,,"[0, 1, 0, 0]",Deal,9,0,0,20,130,-0.4,True,-0.23199999999999996
6,0,0,0,0,2,0,0,0,2,0,117,bet,0.75,1406,0,0,2,9H KS 7S,0,0,0,1,1,13,13,7,2,13,0,8,1,0,0,0,7,6,13,0,9150,0,0.3104519844055176,True,0,9,20180801175403289,Early,1,7,13,7C 6S,michael4,0,40,8570,8570,none,ml_raise,BB,B,40,100,0.782051282051282,0.4050145897161874,0.8976499439145973,0.6262285307285267,none,0.1558227513227553,"[0, 0, 1, 1406]",Flop,9,0,0,20,130,0.0,True,-0.28
6,0,0,0,0,2,0,0,0,2,0,118,bet,0.75,1581,0,0,2,9H KS 7S 2H,0,0,0,1,1,13,13,2,2,9,0,8,1,0,0,0,7,6,13,0,7744,0,0.3045010566711426,True,0,9,20180801175403289,Early,1,7,13,7C 6S,michael4,0,40,7164,7164,none,ml_raise,BB,B,1446,2912,0.7838983050847458,0.4037893264644557,0.9093384303598497,0.001847023033463735,none,0.782051282051282,"[0, 0, 1, 1581]",Turn,9,0,0,20,130,0.0,True,-0.30477372968829675
6,0,0,0,0,2,0,0,0,2,0,140,check,0.75,0,0,0,2,9H KS 7S 2H JC,0,0,0,2,1,13,13,2,2,9,0,8,1,0,0,0,7,6,13,0,6163,0,0.27577710151672363,True,0,9,20180801175403289,Early,1,7,13,7C 6S,michael4,0,40,5583,5583,none,ml_call,BB,B,3027,6074,0.5,0.48916839052182665,0.6846638313125618,-0.2838983050847458,none,0.7838983050847458,"[0, 1, 0, 0]",River,9,0,0,20,130,0.0,True,-0.3693276626251236
6,1,0,4,0,6,0,0,4,2,0,60000.0,bet,0.75,532,20,60,2,,,,,,,,,,,,1,4,0,0,1,0,14,11,25,1,12217,20,0.2253730297088623,False,20,9,20180801175403289,Early,0,14,11,AS JS,michael4,40,20,5543,5543,all_folded,ml_raise,SB,B,0,0,0.291448148148151,0.4544294500680655,0.39596692166380604,0,none,,"[0, 0, 1, 532]",Deal,10,0,0,20,130,0.0,True,-0.22999999999999995
6,2,1,2,0,6,0,1,2,4,0,60000.0,check,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,13,3,16,1,12277,40,0.22202205657958984,False,0,9,20180801175403289,Early,0,13,3,KS 3S,michael4,40,40,5523,2120,any_called,trash,D,L,0,0,0.2043392857142741,0.4032179832647031,0.2962729858986264,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,130,0.2857142857142857,True,-0.22799999999999995
6,1,0,1,1,3,0,0,1,2,1,364,fold,0.75,0,0,360,2,2D 9C TH,0,2,10,1,1,10,10,2,1,9,0,9,0,0,0,0,13,3,16,1,12237,360,0.282590389251709,False,0,9,20180801175403289,Early,0,13,10,KS 3S,michael4,360,360,5143,5143,any_raised,fold,D,L,40,160,0.25824175824175827,0.42600433386140973,0.3790380235517281,0.053902472527484174,none,0.2043392857142741,"[1, 0, 0, 0]",Flop,11,0,0,20,130,0.4090909090909091,True,-0.276
6,1,0,2,0,6,0,0,2,4,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,8,0,1,0,0,10,8,18,1,12237,40,0.2204740047454834,False,0,9,20180801175403289,Early,0,10,8,TH 8H,michael4,40,40,5663,1480,all_folded,trash,3,L,0,0,0.2219075396825224,0.4155292811759144,0.315817157228279,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,130,0.4,True,-0.22599999999999995
6,1,0,3,2,6,0,1,3,3,2,60000.0,fold,0.75,0,40,2800,2,,,,,,,,,,,,0,8,0,1,0,0,10,8,18,1,12197,2320,0.2235851287841797,False,0,9,20180801175403289,Early,0,10,8,TH 8H,michael4,2360,2320,5303,570,any_raised,trash,3,L,0,0,0.2219075396825224,0.4155292811759144,0.315817157228279,0,check/call,,"[1, 0, 0, 0]",Deal,12,1,0,20,130,0.453125,True,-0.22599999999999995
6,1,0,1,0,6,0,0,1,5,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,12197,40,0.22452402114868164,False,0,9,20180801175403289,Early,0,13,8,KH 8S,michael4,40,40,5303,1460,all_folded,trash,2,E,0,0,0.18916891534390656,0.39164274129813315,0.2768968893946884,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,20,130,0.4,True,-0.22399999999999995
6,2,1,3,1,6,0,2,3,3,1,60000.0,fold,0.75,0,40,800,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,12157,320,0.22104120254516602,False,0,9,20180801175403289,Early,0,13,8,KH 8S,michael4,360,320,4943,1120,any_raised,trash,2,E,0,0,0.18916891534390656,0.39164274129813315,0.2768968893946884,0,check/call,,"[1, 0, 0, 0]",Deal,13,1,0,20,130,0.2857142857142857,True,-0.22399999999999995
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,1,12157,40,0.2410728931427002,False,0,9,20180801175403289,Early,0,8,2,2D 8D,michael4,40,40,5783,1080,none,trash,1,E,0,0,0.14611335978836415,0.3532198265665734,0.22452816128614345,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,20,130,0.4,True,-0.22199999999999995
6,0,0,0,0,2,0,0,0,2,0,121,bet,0.75,1852,0,0,2,6H 8H 4H,0,0,0,0,1,8,8,4,3,8,0,9,0,0,0,0,8,2,10,1,12117,0,0.2974557876586914,True,0,9,20180801175403289,Early,1,8,6,2D 8D,michael4,0,40,5743,5743,none,ml_raise,1,E,40,140,0.6239669421487604,0.46479797324426,0.7586269389280572,0.4778535823603962,none,0.14611335978836415,"[0, 0, 1, 1852]",Flop,14,0,0,20,130,0.0,True,-0.278
6,2,1,2,2,6,1,1,2,4,2,60000.0,fold,0.75,0,80,4340,3,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,0,12177,2000,0.2223377227783203,False,80,9,20180801175403289,Early,0,3,2,3H 2S,michael4,2080,2000,5663,0,any_raised,trash,BB,B,0,0,0.09937156084656372,0.2991602475956346,0.16518681531760332,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,130,0.3028391167192429,True,-0.21999999999999995
5,1,0,3,0,5,0,0,3,2,0,60000.0,bet,0.75,360,40,120,3,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,12137,40,0.23273491859436035,False,40,9,20180801175403289,Late,0,13,12,KC QD,michael4,80,40,5583,5583,all_folded,ml_raise,SB,B,0,0,0.3060382275130783,0.46084577768894835,0.3558095715034847,0,none,,"[0, 0, 1, 360]",Deal,16,0,0,40,130,0.0,False,-0.10799999999999993
5,0,0,0,0,2,0,0,0,2,0,93,bet,0.75,665,0,0,3,2C AC KS,1,2,14,2,1,14,14,2,2,14,0,3,0,0,1,0,13,12,25,0,11777,0,0.2803330421447754,True,0,9,20180801175403289,Late,1,13,14,KC QD,michael4,0,80,5263,5263,none,ml_raise,SB,B,400,800,0.7311827956989247,0.4433446909266301,0.854432619776528,0.42514456818584645,none,0.3060382275130783,"[0, 0, 1, 665]",Flop,16,0,0,40,130,0.0,False,-0.278
