N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
5,1,1,2,1,5,1,1,2,3,2,60000.0,fold,0.75,0,1044,5018,1,,,,,,,,,,,,1,7,0,0,0,0,14,9,23,0,1866,1866,0.21692585945129395,False,0,8,20180801124012207,Late,0,14,9,AS 9C,michael4,9050,8006,1926,0,any_reraised,ml_fold,1,E,0,0,0.2631670634919482,0.4403523137045757,0.34859541235063585,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,7,0,1,10,100,0.2710633352701918,False,-0.194
5,2,1,3,0,5,0,1,3,2,0,60000.0,bet,0.75,844,40,80,2,,,,,,,,,,,,0,7,0,1,1,0,12,10,22,0,1826,0,0.22499895095825195,False,40,8,20180801124012207,Late,0,12,10,TS QC,michael4,40,0,2560,2560,any_called,ml_raise,BB,B,0,0,0.2717892857141831,0.4448818605935257,0.35898613039051414,0,none,,"[0, 0, 1, 844]",Deal,8,0,0,20,100,-0.5,False,-0.196
5,2,1,2,0,5,0,1,2,3,0,60000.0,bet,0.75,1064,20,100,2,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,1886,20,0.22166991233825684,False,20,8,20180801124012207,Late,0,6,4,6H 4D,michael4,40,20,2520,1886,any_called,ml_raise,SB,B,0,0,0.16008042328040964,0.3666806258350372,0.23121646469240686,0,none,,"[0, 0, 1, 1064]",Deal,9,0,0,20,100,0.0,False,-0.194
5,1,0,1,1,5,1,0,1,4,1,60000.0,fold,0.75,0,0,2046,2,,,,,,,,,,,,0,8,0,0,0,0,12,8,20,1,1986,1986,0.21617984771728516,False,0,8,20180801124012207,Late,0,12,8,QD 8D,michael4,11158,11158,6410,0,any_raised,ml_fold,D,L,0,0,0.2592730158729222,0.43823568899974547,0.3434142681608733,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,100,0.49255952380952384,False,-0.192
5,2,1,0,0,5,0,1,0,5,0,60000.0,bet,0.75,652,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,1,1986,40,0.23713111877441406,False,0,8,20180801124012207,Late,0,10,2,TS 2S,michael4,40,40,9232,2480,any_called,ml_raise,2,E,0,0,0.18918783068779213,0.39165775290097277,0.26360280373897693,0,none,,"[0, 0, 1, 652]",Deal,11,0,0,20,100,0.2857142857142857,False,-0.19
5,1,1,3,1,5,1,1,3,2,2,60000.0,fold,0.75,0,652,2698,2,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,1,1334,1334,0.22638893127441406,False,0,8,20180801124012207,Late,0,10,2,TS 2S,michael4,9272,8620,0,0,any_reraised,ml_fold,2,E,0,0,0.18918783068779213,0.39165775290097277,0.26360280373897693,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,11,0,1,20,100,0.3308531746031746,False,-0.19
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,644,0,60,2,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,1334,40,0.23134613037109375,False,0,8,20180801124012207,Late,0,9,2,9D 2H,michael4,40,40,9964,2440,none,ml_raise,1,E,0,0,0.13780952380952696,0.3446999549708679,0.20261311534405013,0,none,,"[0, 0, 1, 644]",Deal,12,0,0,20,100,0.4,False,-0.188
5,1,1,2,1,5,0,1,2,3,2,60000.0,fold,0.75,0,644,2616,2,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,690,644,0.24758696556091309,False,0,8,20180801124012207,Late,0,9,2,9D 2H,michael4,1288,644,8696,3168,any_reraised,ml_fold,1,E,0,0,0.13780952380952696,0.3446999549708679,0.20261311534405013,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,12,0,1,20,100,0.19754601226993865,False,-0.188
5,2,1,2,1,5,0,1,2,3,1,60000.0,check,0.75,0,80,400,3,,,,,,,,,,,,1,7,0,0,0,0,14,8,22,0,610,80,0.22710609436035156,False,80,8,20180801124012207,Late,0,14,8,8D AS,michael4,160,80,11796,2280,any_raised,ml_fold,BB,B,0,0,0.2527243386242306,0.43457421378997607,0.33355514238916617,0,none,,"[0, 1, 0, 0]",Deal,13,0,0,40,100,0.0,False,-0.186
5,1,0,0,1,3,0,0,0,3,1,352,check,0.75,0,0,80,3,QC 5C 2H,0,0,0,1,1,12,12,2,2,12,1,7,0,0,0,0,14,8,22,0,530,80,0.28157496452331543,False,0,8,20180801124012207,Late,0,14,12,8D AS,michael4,80,80,11796,2200,any_raised,ml_fold,BB,B,160,480,0.23863636363636365,0.4161325778091035,0.34434635987978957,-0.014087974987866958,none,0.2527243386242306,"[0, 1, 0, 0]",Flop,13,0,0,40,100,0.125,False,-0.248
5,1,0,1,2,3,1,1,1,2,2,714,fold,0.75,0,80,690,3,QC 5C 2H,0,0,0,1,1,12,12,2,2,12,1,7,0,0,0,0,14,8,22,0,450,450,0.2644360065460205,False,0,8,20180801124012207,Late,0,14,12,8D AS,michael4,11796,11716,0,0,any_raised,fold,BB,B,160,480,0.23529411764705882,0.41668726263151773,0.34049137839000815,-0.017430220977171784,check/call,0.2527243386242306,"[1, 0, 0, 0]",Flop,13,1,0,40,100,0.2777777777777778,False,-0.248
5,2,1,2,0,5,0,1,2,3,0,60000.0,check,0.75,0,40,200,3,,,,,,,,,,,,0,8,1,0,0,0,7,6,13,0,410,40,0.2321181297302246,False,40,8,20180801124012207,Late,0,7,6,6D 7C,michael4,80,40,2444,2120,any_called,ml_fold,SB,B,0,0,0.18579193121689602,0.38893867063020643,0.257356646612854,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,100,0.0,False,-0.184
5,0,0,0,0,2,0,0,0,2,0,89,bet,0.75,138,0,0,3,7D QD JC,0,2,12,2,1,12,12,7,2,12,0,8,1,0,0,0,7,6,13,0,370,0,0.27550697326660156,True,0,8,20180801124012207,Late,1,7,12,6D 7C,michael4,0,80,2120,2120,none,ml_raise,SB,B,80,240,0.5898876404494382,0.4832113883201613,0.7118673958380106,0.4040957092325422,none,0.18579193121689602,"[0, 0, 1, 138]",Flop,14,0,0,40,100,0.0,False,-0.248
5,0,0,0,0,2,0,0,0,2,0,67,bet,0.75,126,0,0,3,7D QD JC 6C,0,2,12,2,1,12,12,6,2,11,0,8,1,0,0,0,7,6,13,0,232,0,0.28719496726989746,True,0,8,20180801124012207,Late,2,7,6,6D 7C,michael4,0,80,1982,1982,none,ml_raise,SB,B,218,516,0.7985074626865671,0.3869098924422603,0.913098855392336,0.20861982223712894,none,0.5898876404494382,"[0, 0, 1, 126]",Turn,14,0,0,40,100,0.0,False,-0.28568209707374537
5,0,0,0,0,2,0,0,0,2,0,85,check,0.75,0,0,0,3,7D QD JC 6C JD,0,2,12,3,2,11,12,6,3,12,0,8,1,0,0,0,7,6,13,0,106,0,0.30165719985961914,True,0,8,20180801124012207,Late,2,11,7,6D 7C,michael4,0,80,1856,1856,none,ml_call,SB,B,344,768,0.6705882352941176,0.469999631892663,0.8264656132964984,-0.12791922739244954,none,0.7985074626865671,"[0, 1, 0, 0]",River,14,0,0,40,100,0.0,False,-0.3316542555037139
5,1,0,0,1,2,0,1,0,2,1,409,check,0.75,0,0,80,3,7D QD JC 6C JD,0,2,12,3,2,11,12,6,3,12,0,8,1,0,0,0,7,6,13,0,106,80,0.2606041431427002,False,0,8,20180801124012207,Late,2,11,7,6D 7C,michael4,80,80,1776,1776,any_raised,ml_call,SB,B,344,768,0.6809290953545232,0.46017761783935807,0.8355186413572098,-0.11757836733204396,check/call,0.7985074626865671,"[0, 1, 0, 0]",River,14,1,0,40,100,0.08620689655172414,False,-0.3316542555037139
5,1,0,1,1,5,1,0,1,4,1,60000.0,fold,0.75,0,0,1074,3,,,,,,,,,,,,0,9,0,0,0,0,9,4,13,0,954,954,0.2181081771850586,False,0,8,20180801124012207,Late,0,9,4,9C 4S,michael4,12436,12436,6310,0,any_raised,ml_fold,D,L,0,0,0.1468678571428519,0.35397413702291686,0.21129115008102275,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,40,100,0.47041420118343197,False,-0.182
5,2,1,0,0,5,0,1,0,5,0,60000.0,bet,0.75,914,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,1,954,80,0.24575495719909668,False,0,8,20180801124012207,Late,0,11,6,6D JD,michael4,80,80,12476,1696,any_called,ml_raise,2,E,0,0,0.2214677248676601,0.4152345984014368,0.2962099525799187,0,none,,"[0, 0, 1, 914]",Deal,16,0,0,40,100,0.2857142857142857,False,-0.18
5,1,1,3,1,5,0,1,3,2,2,60000.0,check,0.75,0,914,1988,3,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,1,40,40,0.19827890396118164,False,0,8,20180801124012207,Late,0,11,6,6D JD,michael4,1828,914,10728,10728,any_reraised,ml_fold,2,E,0,0,0.2214677248676601,0.4152345984014368,0.2962099525799187,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,16,0,1,40,100,0.01972386587771203,False,-0.18
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,720,0,120,3,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,1,2028,80,0.24314212799072266,False,0,8,20180801124012207,Late,0,14,10,AS TS,michael4,80,80,11562,1616,none,ml_raise,1,E,0,0,0.326090343915175,0.4687807926104246,0.4095333249998306,0,none,,"[0, 0, 1, 720]",Deal,17,0,0,40,100,0.4,False,-0.178
5,1,0,3,1,5,1,0,3,2,2,60000.0,fold,0.75,0,720,2828,3,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,1,1308,1308,0.2145071029663086,False,0,8,20180801124012207,Late,0,14,10,AS TS,michael4,11602,10882,0,0,any_reraised,ml_fold,1,E,0,0,0.326090343915175,0.4687807926104246,0.4095333249998306,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,17,0,1,40,100,0.316247582205029,False,-0.178
5,1,1,2,1,5,1,1,2,3,1,60000.0,fold,0.75,0,160,1708,4,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,1148,1148,0.21582269668579102,False,160,8,20180801124012207,Late,0,8,4,4D 8S,michael4,12402,12242,6110,0,any_raised,ml_fold,BB,B,0,0,0.14850198412697882,0.355596885303189,0.21108703594034006,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,80,100,0.34593837535014005,False,-0.176
5,2,1,1,1,5,0,1,1,4,1,60000.0,fold,0.75,0,80,880,4,,,,,,,,,,,,0,9,0,1,0,0,8,6,14,0,1068,240,0.22446584701538086,False,80,8,20180801124012207,Late,0,8,6,8S 6H,michael4,320,240,5812,1216,any_raised,ml_fold,SB,B,0,0,0.18349338624335074,0.3870704889917329,0.25084365132791225,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,80,100,0.14285714285714285,False,-0.174
5,2,1,0,1,5,0,1,0,5,1,60000.0,fold,0.75,0,0,880,4,,,,,,,,,,,,1,6,0,0,0,0,14,6,20,1,1068,320,0.22261309623718262,False,0,8,20180801124012207,Late,0,14,6,AD 6D,michael4,320,320,12620,1336,any_raised,ml_fold,D,L,0,0,0.2743005291004218,0.446161124298891,0.351040242479831,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,80,100,0.26666666666666666,False,-0.172
5,2,1,0,0,5,0,1,0,5,0,60000.0,check,0.75,0,0,400,4,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,1068,160,0.22339200973510742,False,0,8,20180801124012207,Late,0,13,9,9H KS,michael4,160,160,19020,172,any_called,ml_fold,2,E,0,0,0.2510359788358793,0.4336091744483634,0.3264839751898945,0,none,,"[0, 1, 0, 0]",Deal,21,0,0,80,100,0.2857142857142857,False,-0.174
5,2,3,1,1,5,0,4,1,4,1,60000.0,check,0.75,0,160,960,4,,,,,,,,,,,,0,8,0,0,0,0,13,9,22,0,908,160,0.22096896171569824,False,0,8,20180801124012207,Late,0,13,9,9H KS,michael4,320,160,18940,12,any_raised,ml_fold,2,E,0,0,0.2510359788358793,0.4336091744483634,0.3264839751898945,0,check/call,,"[0, 1, 0, 0]",Deal,21,1,0,80,100,0.14285714285714285,False,-0.174
5,1,0,2,1,4,1,0,2,2,1,326,bet,0.75,230,0,12,4,2H 4H 3C,0,3,4,0,1,4,4,2,2,4,0,8,0,0,0,0,13,9,22,0,748,12,0.2868468761444092,False,0,8,20180801124012207,Late,0,13,9,9H KS,michael4,12,12,0,0,any_raised,ml_raise,2,E,320,1280,0.17254601226993865,0.37248867405606967,0.2662538832285942,-0.07848996656594065,none,0.2510359788358793,"[0, 0, 1, 230]",Flop,21,0,0,80,100,0.009202453987730062,False,-0.248
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,240,4,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,1,736,160,0.23458623886108398,False,0,8,20180801124012207,Late,0,9,2,2D 9D,michael4,160,160,18780,856,none,ml_fold,1,E,0,0,0.1805818783068476,0.38467137082712366,0.24828403957242134,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,80,100,0.4,False,-0.176
5,2,1,2,1,5,0,2,2,3,1,60000.0,check,0.75,0,160,800,4,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,1,576,160,0.22916293144226074,False,0,8,20180801124012207,Late,0,9,2,2D 9D,michael4,320,160,984,696,any_raised,ml_fold,1,E,0,0,0.1805818783068476,0.38467137082712366,0.24828403957242134,0,check/call,,"[0, 1, 0, 0]",Deal,22,1,0,80,100,0.16666666666666666,False,-0.176
5,2,1,0,1,3,0,1,0,3,1,353,check,0.75,0,0,320,4,6C 2H 3S,0,2,3,0,1,6,6,2,1,6,0,9,0,0,0,0,9,2,11,1,416,160,0.2793080806732178,False,0,8,20180801124012207,Late,1,2,9,2D 9D,michael4,160,160,824,536,any_raised,ml_fold,1,E,320,960,0.3371104815864023,0.4636468712517977,0.4552912236700287,0.15652860327955467,none,0.1805818783068476,"[0, 1, 0, 0]",Flop,22,0,0,80,100,0.1111111111111111,False,-0.25
5,2,1,0,1,3,0,1,0,3,1,353,check,0.75,0,0,320,4,6C 2H 3S 8S,0,2,3,0,1,8,8,2,2,8,0,9,0,0,0,0,9,2,11,1,256,160,0.2956242561340332,False,0,8,20180801124012207,Late,1,2,9,2D 9D,michael4,160,160,664,376,any_raised,ml_fold,1,E,480,1440,0.24929178470254956,0.43260304065316885,0.37046326254111894,-0.08781869688385271,none,0.3371104815864023,"[0, 1, 0, 0]",Turn,22,0,0,80,100,0.08333333333333333,False,-0.28009853480367997
5,2,1,0,1,3,0,1,0,3,1,314,check,0.75,0,0,192,4,6C 2H 3S 8S 2S,0,2,3,0,2,2,8,2,3,8,0,9,0,0,0,0,9,2,11,1,96,96,0.27959704399108887,False,0,8,20180801124012207,Late,3,2,9,2D 9D,michael4,160,160,504,216,any_raised,ml_call,1,E,640,1920,0.8455414012738853,0.35133393646236105,0.9627395047004488,0.5962496165713358,none,0.24929178470254956,"[0, 1, 0, 0]",River,22,0,0,80,100,0.043478260869565216,False,-0.3243001128327574
5,1,0,3,1,5,1,0,3,2,1,60000.0,bet,0.75,632,320,1112,5,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,1888,312,0.23474526405334473,False,320,8,20180801124012207,Late,0,14,7,AD 7C,michael4,632,312,0,0,any_raised,ml_raise,BB,B,0,0,0.2428027777776781,0.42877685208173444,0.31912505744822683,0,none,,"[0, 0, 1, 632]",Deal,23,0,0,160,100,-0.0056179775280898875,False,-0.178
