tableNumber,game_id,round_id,smallBlind,playerName,isHuman,isOnline,isSurvive,chips,reloadCount,folded,allIn,position,cards,board,rank,message,winMoney
3,20180801120012282,1,10,7fe8f267da8da89cb20bb6c9a7050ef0,False,True,True,3000,0,True,False,5,9H 3C,JD KD JS 4H QS,18.16,Pair,0.0
3,20180801120012282,1,10,57ef74140d017ee6681147dbbb83e93a,False,True,True,3000,0,True,False,6,AC TS,JD KD JS 4H QS,122.0,Straight,0.0
3,20180801120012282,1,10,5f927bdc2bcc83a2454e9a3c24ddcf52,False,True,True,3000,0,True,False,D,8D 5S,JD KD JS 4H QS,18.1568,Pair,0.0
3,20180801120012282,1,10,f725e061dbaeaf73275b003263061eb1,False,True,True,0,0,False,True,SB,JC AH,JD KD JS 4H QS,109.3072,Three of a Kind,0.0
3,20180801120012282,1,10,e78995316b7a8f284d6b1f2a9246a27a,False,True,True,171,0,True,False,BB,6C 9C,JD KD JS 4H QS,18.16,Pair,0.0
3,20180801120012282,1,10,33ab1cf4367bea294d32cc233bb56c01,False,True,True,3000,0,True,False,1,3H 5C,JD KD JS 4H QS,18.154,Pair,0.0
3,20180801120012282,1,10,468af5123e2c2930d0de77a939c84623,False,True,True,3000,0,True,False,2,4D AS,JD KD JS 4H QS,60.2048,Two Pair,0.0
3,20180801120012282,1,10,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,True,8829,0,False,True,3,QD QH,JD KD JS 4H QS,253.0,Full House,8829.0
3,20180801120012282,1,10,4464d2dd66c22f20342beab10c70027e,False,True,True,3000,0,True,False,4,9S 8C,JD KD JS 4H QS,18.16,Pair,0.0
3,20180801120012282,2,10,7fe8f267da8da89cb20bb6c9a7050ef0,False,True,True,6090,0,False,True,4,6D QD,JD 6S 9C 3C KS,13.1792,Pair,6090.0
3,20180801120012282,2,10,57ef74140d017ee6681147dbbb83e93a,False,True,True,0,0,False,True,5,2C 3H,JD 6S 9C 3C KS,10.1344,Pair,0.0
