N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
6,1,1,2,1,6,0,1,2,4,1,60000.0,fold,0.75,0,10,90,1,,,,,,,,,,,,0,9,0,0,0,0,10,5,15,0,2990,30,0.20582818984985352,False,10,6,20180801120248559,Early,0,10,5,5H TS,michael4,40,30,2980,2960,any_raised,trash,SB,B,0,0,0.13615793650795002,0.34295619666926425,0.23492932114869813,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,19,0.16666666666666666,True,-0.28800000000000003
6,3,2,1,0,6,0,2,1,5,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,13,4,17,0,2990,20,0.19918584823608398,False,0,6,20180801120248559,Early,0,13,4,KS 4H,michael4,20,20,3050,2940,any_called,trash,D,L,0,0,0.16549087301587134,0.3716229863239303,0.27177504710451544,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,19,0.2222222222222222,True,-0.28600000000000003
6,2,1,2,1,5,0,1,2,3,1,331,check,0.75,0,0,40,1,6D AS 2C,1,2,2,1,1,14,14,2,1,2,0,9,0,0,0,0,13,4,17,0,2970,20,0.27968811988830566,False,0,6,20180801120248559,Early,0,14,13,KS 4H,michael4,20,20,3030,2940,any_raised,fold,D,L,20,100,0.07250755287009064,0.25932644995619253,0.13682051245922638,-0.0929833201457807,none,0.16549087301587134,"[0, 1, 0, 0]",Flop,2,0,0,10,19,0.125,True,-0.248
6,2,1,0,1,5,0,1,0,3,1,334,check,0.75,0,0,40,1,6D AS 2C 3H,1,3,3,1,1,14,14,2,1,2,0,9,0,0,0,0,13,4,17,0,2950,20,0.2654409408569336,False,0,6,20180801120248559,Early,0,14,13,KS 4H,michael4,20,20,3010,2920,any_raised,ml_fold,D,L,40,160,0.14820359281437126,0.3391338127953385,0.2514322876829728,0.07569603994428062,none,0.07250755287009064,"[0, 1, 0, 0]",Turn,2,0,0,10,19,0.09090909090909091,True,-0.29053815112908943
6,2,1,0,1,5,0,1,0,3,1,314,bet,0.75,184,0,40,1,6D AS 2C 3H KH,1,2,14,2,1,14,14,2,2,13,0,9,0,0,0,0,13,4,17,0,2930,20,0.2722780704498291,False,0,6,20180801120248559,Early,1,13,14,KS 4H,michael4,20,20,2990,2900,any_raised,ml_raise,D,L,60,220,0.34394904458598724,0.4699691790433492,0.5041890523319926,0.19574545177161598,none,0.14820359281437126,"[0, 0, 1, 184]",River,2,0,0,10,19,0.07142857142857142,True,-0.3373301173710873
6,2,1,1,0,6,0,1,1,5,0,60000.0,bet,0.75,1772,0,50,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,3190,20,0.1939249038696289,False,0,6,20180801120248559,Early,0,14,5,AS 5H,michael4,20,20,2970,2900,any_called,ml_raise,3,L,0,0,0.1997048941798827,0.3997785004480413,0.31324198830712646,0,none,,"[0, 0, 1, 1772]",Deal,3,0,0,10,19,0.2857142857142857,True,-0.28400000000000003
6,1,0,0,1,6,0,0,0,6,1,60000.0,fold,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,0,3240,40,0.22017407417297363,False,0,6,20180801120248559,Early,0,10,3,TC 3H,michael4,40,40,2980,2900,any_raised,trash,2,E,0,0,0.12553875661376607,0.33132880526998504,0.21897347969990186,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,19,0.36363636363636365,True,-0.28200000000000003
6,1,0,0,0,6,0,0,0,6,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,3240,20,0.315079927444458,False,0,6,20180801120248559,Early,0,11,6,JH 6C,michael4,20,20,3240,2780,none,trash,1,E,0,0,0.1484046296296362,0.35550062662972437,0.247944805085959,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,19,0.4,True,-0.28
6,0,0,0,0,3,0,0,0,3,0,101,bet,0.75,2580,0,0,1,KH 2H 8C,0,0,0,1,1,13,13,2,2,13,0,9,0,0,0,0,11,6,17,0,3220,0,0.25469493865966797,True,0,6,20180801120248559,Early,0,13,11,JH 6C,michael4,0,20,2910,2790,none,ml_raise,1,E,20,90,0.1485148514851485,0.35560960388253404,0.23670603324801698,0.00011022185551232133,none,0.1484046296296362,"[0, 0, 1, 2580]",Flop,5,0,0,10,19,0.0,True,-0.248
6,2,4,0,1,6,0,4,0,6,1,60000.0,check,0.75,0,20,160,1,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,3290,20,0.20160698890686035,False,20,6,20180801120248559,Early,0,12,8,QC 8H,michael4,40,20,3200,2760,any_raised,trash,BB,B,0,0,0.18477182539682066,0.388112352207898,0.2926670593106163,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,10,19,0.0,True,-0.278
