N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
8,4,4,2,1,8,0,4,2,6,1,60000.0,fold,0.75,0,20,520,1,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,2980,100,0.21540284156799316,False,20,8,20180801193345437,Early,0,13,5,KS 5H,michael4,120,100,2980,2880,any_raised,trash,BB,B,0,0,0.1259023148148146,0.33173923786475107,0.24665539739758394,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,373,0.12903225806451613,True,-0.3639999999999999
8,3,2,3,1,8,0,2,3,5,1,60000.0,check,0.75,0,10,120,1,,,,,,,,,,,,0,7,1,0,1,0,11,10,21,0,2970,20,0.2373199462890625,False,10,8,20180801193345437,Early,0,11,10,TD JS,michael4,30,20,2960,2830,any_raised,trash,SB,B,0,0,0.17868287037036984,0.3830865466269671,0.31736020024933187,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,373,0.07142857142857142,True,-0.3619999999999999
8,0,0,0,0,5,0,0,0,5,0,61,check,0.75,0,0,0,1,KS JH 5H,0,0,0,2,1,13,13,5,2,11,0,7,1,0,1,0,11,10,21,0,2950,0,0.24512290954589844,True,0,8,20180801193345437,Early,1,11,13,TD JS,michael4,0,20,2950,2830,none,ml_fold,SB,B,30,150,0.45901639344262296,0.498317513231825,0.7510304561964726,0.2803335230722531,none,0.17868287037036984,"[0, 1, 0, 0]",Flop,2,0,0,10,373,0.0,True,-0.5860000000000003
8,3,2,1,1,5,0,3,1,4,1,413,check,0.75,0,0,60,1,KS JH 5H,0,0,0,2,1,13,13,5,2,11,0,7,1,0,1,0,11,10,21,0,2950,20,0.2653491497039795,False,0,8,20180801193345437,Early,1,11,13,TD JS,michael4,20,20,2930,2810,any_raised,ml_fold,SB,B,30,150,0.43341404358353514,0.48816225569982863,0.7238042788341399,0.2547311732131653,check/call,0.17868287037036984,"[0, 1, 0, 0]",Flop,2,1,0,10,373,0.08695652173913043,True,-0.5860000000000003
8,0,0,0,0,5,0,0,0,4,0,67,check,0.75,0,0,0,1,KS JH 5H AC,1,2,14,3,1,14,14,5,2,11,0,7,1,0,1,0,11,10,21,0,2930,0,0.2767369747161865,True,0,8,20180801193345437,Early,1,11,14,TD JS,michael4,0,20,2930,2810,none,ml_fold,SB,B,50,230,0.1865671641791045,0.35445797274740054,0.42868047902025086,-0.24684687940443065,none,0.43341404358353514,"[0, 1, 0, 0]",Turn,2,0,0,10,373,0.0,True,-0.6214986918444231
8,3,2,0,1,5,0,3,0,4,1,405,fold,0.75,0,0,60,1,KS JH 5H AC,1,2,14,3,1,14,14,5,2,11,0,7,1,0,1,0,11,10,21,0,2930,20,0.2748110294342041,False,0,8,20180801193345437,Early,1,11,14,TD JS,michael4,20,20,2910,2790,any_raised,ml_fold,SB,B,50,230,0.20864197530864198,0.38581777747406637,0.4611804581431368,-0.22477206827489316,check/call,0.43341404358353514,"[1, 0, 0, 0]",Turn,2,1,0,10,373,0.06451612903225806,True,-0.6214986918444231
8,3,2,3,0,8,0,2,3,5,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,2930,20,0.22095513343811035,False,0,8,20180801193345437,Early,0,4,3,4C 3H,michael4,20,20,3400,2770,any_called,trash,D,L,0,0,0.0925731481481481,0.2898333320894771,0.19691314770035984,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,373,0.2222222222222222,True,-0.3599999999999999
8,3,4,3,2,8,0,5,3,5,2,60000.0,fold,0.75,0,20,300,1,,,,,,,,,,,,0,9,0,0,0,0,4,3,7,0,2910,60,0.2067248821258545,False,0,8,20180801193345437,Early,0,4,3,4C 3H,michael4,80,60,3340,2710,any_raised,trash,D,L,0,0,0.0925731481481481,0.2898333320894771,0.19691314770035984,0,check/call,,"[1, 0, 0, 0]",Deal,3,1,0,10,373,0.16666666666666666,True,-0.3599999999999999
8,4,3,1,0,8,0,3,1,7,0,60000.0,check,0.75,0,0,90,1,,,,,,,,,,,,0,9,0,0,0,0,11,6,17,0,2910,20,0.21697592735290527,False,0,8,20180801193345437,Early,0,11,6,JS 6D,michael4,20,20,4520,2420,any_called,trash,5,L,0,0,0.10854074074073997,0.3110621293892772,0.22114523157965826,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,373,0.18181818181818182,True,-0.3619999999999999
8,0,2,3,0,7,0,2,3,4,0,362,check,0.75,0,0,0,1,2D 7C QC,0,0,0,1,1,12,12,2,2,12,0,9,0,0,0,0,11,6,17,0,2890,0,0.3274571895599365,True,0,8,20180801193345437,Early,0,12,11,JS 6D,michael4,0,20,2830,2480,any_called,ml_fold,5,L,20,140,0.06629834254143646,0.24033149171270715,0.21110161779078598,-0.042242398199303505,none,0.10854074074073997,"[0, 1, 0, 0]",Flop,4,0,0,10,373,0.0,True,-0.5820000000000003
