N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
9,1,2,0,1,9,0,2,0,9,1,60000.0,fold,0.75,0,0,110,1,,,,,,,,,,,,1,7,0,0,0,0,14,7,21,0,3000,40,0.2447052001953125,False,0,9,20180801170012306,Early,0,14,7,7S AC,michael4,40,40,3000,2960,any_raised,ml_fold,4,M,0,0,0.12927037037038913,0.33549894443156086,0.33929270958454627,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,4,0.26666666666666666,True,-0.626
9,3,2,0,0,9,0,2,0,9,0,60000.0,check,0.75,0,0,70,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,3000,20,0.2623450756072998,False,0,9,20180801170012306,Early,0,14,5,AC 5S,michael4,20,20,3810,2560,any_called,ml_fold,3,M,0,0,0.1316407407407588,0.3380997724311318,0.3432911982826473,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,4,0.2222222222222222,True,-0.626
9,5,6,3,1,9,0,7,3,6,1,60000.0,check,0.75,0,20,220,1,,,,,,,,,,,,1,7,0,0,0,0,14,5,19,0,2980,20,0.221235990524292,False,0,9,20180801170012306,Early,0,14,5,AC 5S,michael4,40,20,3770,2840,any_raised,ml_fold,3,M,0,0,0.1316407407407588,0.3380997724311318,0.3432911982826473,0,check/call,,"[0, 1, 0, 0]",Deal,2,1,0,10,4,0.08333333333333333,True,-0.626
9,2,2,1,1,6,0,2,1,5,1,353,check,0.75,0,0,40,1,8S 7S QD,0,2,8,1,1,12,12,7,2,8,1,7,0,0,0,0,14,5,19,0,2960,20,0.2845118045806885,False,0,9,20180801170012306,Early,0,14,12,AC 5S,michael4,20,20,3770,2820,any_raised,ml_fold,3,M,40,240,0.10906515580736544,0.29096072588545296,0.18637195018502242,-0.02257558493339336,none,0.1316407407407588,"[0, 1, 0, 0]",Flop,2,0,0,10,4,0.06666666666666667,True,-0.248
9,4,5,1,2,6,0,6,1,5,2,709,check,0.75,0,20,180,1,8S 7S QD,0,2,8,1,1,12,12,7,2,8,1,7,0,0,0,0,14,5,19,0,2940,20,0.2713940143585205,False,0,9,20180801170012306,Early,0,14,12,AC 5S,michael4,40,20,3730,2800,any_raised,ml_fold,3,M,40,240,0.0923836389280677,0.2747795756775115,0.16419619270578142,-0.0392571018126911,check/call,0.1316407407407588,"[0, 1, 0, 0]",Flop,2,1,0,10,4,0.045454545454545456,True,-0.248
9,2,1,1,1,6,0,1,1,4,1,339,fold,0.75,0,0,426,1,8S 7S QD KC,0,2,13,2,1,13,13,7,2,8,1,7,0,0,0,0,14,5,19,0,2920,213,0.2801780700683594,False,0,9,20180801170012306,Early,0,14,13,AC 5S,michael4,213,213,3730,2587,any_raised,fold,3,M,80,440,0.02654867256637168,0.1607601957927872,0.07413690572495255,-0.06583496636169602,none,0.0923836389280677,"[1, 0, 0, 0]",Turn,2,0,0,10,4,0.1974050046339203,True,-0.29602
9,2,1,0,0,9,0,1,0,9,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,2920,20,0.25193190574645996,False,0,9,20180801170012306,Early,0,6,4,4S 6C,michael4,20,20,4614,2354,any_called,trash,2,E,0,0,0.09634074074074847,0.29505796449896476,0.28104702651710045,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,4,0.2857142857142857,True,-0.626
9,5,5,3,1,9,0,6,3,6,1,60000.0,check,0.75,0,20,220,1,,,,,,,,,,,,0,9,0,1,0,0,6,4,10,0,2900,20,0.22144508361816406,False,0,9,20180801170012306,Early,0,6,4,4S 6C,michael4,40,20,4574,2334,any_raised,trash,2,E,0,0,0.09634074074074847,0.29505796449896476,0.28104702651710045,0,check/call,,"[0, 1, 0, 0]",Deal,3,1,0,10,4,0.08333333333333333,True,-0.626
9,1,1,1,1,6,0,1,1,5,1,328,check,0.75,0,0,20,1,AS TH TD,1,0,0,3,2,10,14,10,1,10,0,9,0,1,0,0,6,4,10,0,2880,20,0.2609679698944092,False,0,9,20180801170012306,Early,1,10,14,4S 6C,michael4,20,20,4574,2314,any_raised,fold,2,E,40,240,0.0030487804878048777,0.02233461481284137,0.016721399534653143,-0.09329196025294359,none,0.09634074074074847,"[0, 1, 0, 0]",Flop,3,0,0,10,4,0.07142857142857142,True,-0.248
9,3,3,2,2,6,0,4,2,4,2,676,check,0.75,0,20,140,1,AS TH TD,1,0,0,3,2,10,14,10,1,10,0,9,0,1,0,0,6,4,10,0,2860,20,0.2662341594696045,False,0,9,20180801170012306,Early,1,10,14,4S 6C,michael4,40,20,4534,2294,any_raised,fold,2,E,40,240,0.01775147928994083,0.1182568718695029,0.05049909215323377,-0.07858926145080763,check/call,0.09634074074074847,"[0, 1, 0, 0]",Flop,3,1,0,10,4,0.05,True,-0.248
