N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
5,0,1,1,0,3,0,1,1,2,0,339,check,0.75,0,0,0,2,9H AH 8H,1,2,9,1,1,14,14,8,3,14,0,9,0,0,0,0,12,7,19,0,1814,0,0.27579283714294434,True,0,9,20180801183526184,Late,0,14,12,QH 7C,michael4,0,40,1802,1802,any_called,ml_call,D,L,40,120,0.4085545722713864,0.47555337038424417,0.6268101478703921,0.20635404317091732,none,0.2022005291004691,"[0, 1, 0, 0]",Flop,10,0,0,20,236,0.0,False,-0.4440000000000002
5,0,1,0,0,3,0,1,0,2,0,350,check,0.75,0,0,0,2,9H AH 8H TC,1,3,10,2,1,14,14,8,3,14,0,9,0,0,0,0,12,7,19,0,1814,0,0.30334901809692383,True,0,9,20180801183526184,Late,0,14,12,QH 7C,michael4,0,40,1802,1802,any_called,ml_call,D,L,40,120,0.3342857142857143,0.46256604602886225,0.5449909165333048,-0.07426885798567212,none,0.4085545722713864,"[0, 1, 0, 0]",Turn,10,0,0,20,236,0.0,False,-0.4466552173338363
5,0,1,0,0,3,0,1,0,2,0,316,allin,0.75,0,0,0,2,9H AH 8H TC 4H,1,3,10,2,1,14,14,4,4,14,0,9,0,0,0,0,12,7,19,0,1814,0,0.3064870834350586,True,0,9,20180801183526184,Late,5,14,12,QH 7C,michael4,0,40,1802,1802,any_called,allin,D,L,40,120,0.9177215189873418,0.2747885233682584,1.0457950958544473,0.5834358047016275,none,0.3342857142857143,"[0, 0, 0.2, 'raise']",River,10,0,0,20,236,0.0,False,-0.4660805163812006
5,1,0,1,0,5,0,0,1,4,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,1934,40,0.252392053604126,False,0,9,20180801183526184,Late,0,13,8,KC 8S,michael4,40,40,11677,1782,all_folded,ml_fold,2,E,0,0,0.22872222222213814,0.42000996093414855,0.2572828995656602,0,none,,"[0, 1, 0, 0]",Deal,11,0,0,20,236,0.4,False,-0.0679999999999999
5,1,1,1,2,5,0,2,1,4,2,60000.0,fold,0.75,0,40,2158,2,,,,,,,,,,,,0,8,0,0,0,0,13,8,21,0,1894,1358,0.21929597854614258,False,0,9,20180801183526184,Late,0,13,8,KC 8S,michael4,1398,1358,10319,1442,any_raised,ml_fold,2,E,0,0,0.22872222222213814,0.42000996093414855,0.2572828995656602,0,check/call,,"[1, 0, 0, 0]",Deal,11,1,0,20,236,0.3862343572241183,False,-0.0679999999999999
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,0,8,0,0,0,0,12,9,21,1,1894,40,0.24512481689453125,False,0,9,20180801183526184,Late,0,12,9,9C QC,michael4,40,40,12457,1442,none,ml_fold,1,E,0,0,0.2806472222221135,0.4493154336110937,0.31209930257489005,0,none,,"[0, 1, 0, 0]",Deal,12,0,0,20,236,0.4,False,-0.0699999999999999
5,0,1,0,0,4,0,1,0,4,0,361,check,0.75,0,0,0,2,JC 2D 7C,0,0,0,1,1,11,11,2,2,11,0,8,0,0,0,0,12,9,21,1,1854,0,0.3065469264984131,True,0,9,20180801183526184,Late,0,12,11,9C QC,michael4,0,40,12437,1402,any_called,ml_call,1,E,40,200,0.5166204986149584,0.4976406300724654,0.7404967084531461,0.23597327639284488,none,0.2806472222221135,"[0, 1, 0, 0]",Flop,12,0,0,20,236,0.0,False,-0.4480000000000002
5,2,2,1,1,4,0,3,1,3,1,709,fold,0.75,0,0,720,2,JC 2D 7C,0,0,0,1,1,11,11,2,2,11,0,8,0,0,0,0,12,9,21,1,1854,360,0.2706749439239502,False,0,9,20180801183526184,Late,0,12,11,9C QC,michael4,360,360,12077,6811,any_raised,ml_fold,1,E,40,200,0.45486600846262343,0.49689545669209606,0.6779515312094786,0.1742187862405099,check/call,0.2806472222221135,"[1, 0, 0, 0]",Flop,12,1,0,20,236,0.28125,False,-0.4480000000000002
5,3,2,2,0,5,0,2,2,3,0,60000.0,allin,0.75,0,80,280,3,,,,,,,,,,,,0,1,0,0,1,1,13,13,26,0,1774,0,0.2214338779449463,False,80,9,20180801183526184,Late,1,13,0,KC KS,michael4,80,0,10051,1322,any_called,allin,BB,B,0,0,0.5015292328038736,0.4999976614415627,0.5375290644276661,0,none,,"[0, 0, 0.2, 'raise']",Deal,13,0,0,40,236,-0.2857142857142857,False,-0.0719999999999999
5,3,2,1,0,5,0,2,1,4,0,60000.0,check,0.75,0,40,280,3,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,2014,40,0.26305413246154785,False,40,9,20180801183526184,Late,0,14,6,6C AH,michael4,80,40,9971,1242,any_called,ml_fold,SB,B,0,0,0.23630886243377006,0.4248140581113431,0.26604584650156404,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,236,0.0,False,-0.0699999999999999
5,2,3,2,1,5,0,4,2,3,1,60000.0,fold,0.75,0,80,1040,3,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,1974,360,0.22304797172546387,False,0,9,20180801183526184,Late,0,14,6,6C AH,michael4,440,360,9611,9237,any_raised,ml_fold,SB,B,0,0,0.23630886243377006,0.4248140581113431,0.26604584650156404,0,check/call,,"[1, 0, 0, 0]",Deal,14,1,0,40,236,0.2571428571428571,False,-0.0699999999999999
5,2,1,1,0,5,0,1,1,4,0,60000.0,check,0.75,0,0,200,3,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,1974,80,0.2501029968261719,False,0,9,20180801183526184,Late,0,14,6,6H AD,michael4,80,80,10197,1162,any_called,ml_fold,D,L,0,0,0.23630886243377006,0.4248140581113431,0.26519621838534135,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,40,236,0.2857142857142857,False,-0.0679999999999999
5,0,2,1,0,4,0,2,1,3,0,339,check,0.75,0,0,0,3,TS JC 3D,0,2,11,2,1,11,11,3,1,11,1,7,0,0,0,0,14,6,20,0,1894,0,0.274198055267334,True,0,9,20180801183526184,Late,0,14,11,6H AD,michael4,0,80,10197,1162,any_called,ml_fold,D,L,80,320,0.20353982300884957,0.3970977017023818,0.38633409477518965,-0.03276903942492049,none,0.23630886243377006,"[0, 1, 0, 0]",Flop,15,0,0,40,236,0.0,False,-0.4540000000000002
5,0,2,0,0,4,0,2,0,3,0,328,check,0.75,0,0,0,3,TS JC 3D AH,1,2,11,3,1,14,14,3,1,11,1,7,0,0,0,0,14,6,20,0,1894,0,0.2902848720550537,True,0,9,20180801183526184,Late,1,14,11,6H AD,michael4,0,80,10197,1162,any_called,ml_call,D,L,80,320,0.5807926829268293,0.48170490505725233,0.8059938994144806,0.37725285991797974,none,0.20353982300884957,"[0, 1, 0, 0]",Turn,15,0,0,40,236,0.0,False,-0.45640010616807836
5,0,2,0,0,4,0,2,0,3,0,307,bet,0.75,624,0,0,3,TS JC 3D AH 3S,1,2,11,3,2,3,14,3,2,10,1,7,0,0,0,0,14,6,20,0,1894,0,0.2984273433685303,True,0,9,20180801183526184,Late,2,14,3,6H AD,michael4,0,80,10197,1162,any_called,ml_raise,D,L,80,320,0.6188925081433225,0.4598201866824465,0.8491914985843627,0.038099825216493244,none,0.5807926829268293,"[0, 0, 1, 624]",River,15,0,0,40,236,0.0,False,-0.47419904857785816
5,1,0,1,0,5,0,0,1,4,0,60000.0,check,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,12,8,20,0,2214,80,0.2234950065612793,False,0,9,20180801183526184,Late,0,12,8,QS 8H,michael4,80,80,10117,1122,all_folded,trash,2,E,0,0,0.2228063492062726,0.41612940290208417,0.2502708897978101,0,none,,"[0, 1, 0, 0]",Deal,16,0,0,40,236,0.4,False,-0.06599999999999989
5,1,0,0,2,4,0,0,0,4,2,330,fold,0.75,0,0,2214,3,6S 7C 7D,0,2,7,0,2,7,7,6,1,7,0,9,0,0,0,0,12,8,20,0,2134,2134,0.2722439765930176,False,0,9,20180801183526184,Late,1,7,12,QS 8H,michael4,2497,2497,9451,1002,any_raised,fold,2,E,80,320,0.16136363636363638,0.3624198400969072,0.32911054430523445,-0.06144271284263622,none,0.2228063492062726,"[1, 0, 0, 0]",Flop,16,0,0,40,236,0.45715509854327335,False,-0.4560000000000002
