N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tight,tightness
5,2,1,1,0,5,0,1,1,4,0,60000.0,bet,0.75,188,0,50,1,,,,,,,,,,,,0,2,0,0,1,1,11,11,22,0,3000,20,0.20458221435546875,False,0,5,20180801174213039,Early,1,11,0,JH JD,michael4,20,20,2990,2980,any_called,ml_raise,D,L,0,0,0.4060960317457097,0.49110288611053515,0.4994055801067114,0,none,,"[0, 0, 1, 188]",Deal,1,0,0,10,101,0.2857142857142857,True,-0.19
5,2,1,0,0,5,0,1,0,5,0,60000.0,check,0.75,0,0,50,1,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,3218,20,0.20447683334350586,False,0,5,20180801174213039,Early,0,9,8,9S 8C,michael4,20,20,2990,2792,any_called,trash,2,E,0,0,0.2159392857142231,0.4114723691810353,0.29329609112025773,0,none,,"[0, 1, 0, 0]",Deal,2,0,0,10,101,0.2857142857142857,True,-0.188
5,1,0,0,2,3,0,0,0,3,2,349,fold,0.75,0,0,380,1,9D QD TC,0,2,10,2,1,12,12,9,2,12,0,8,1,0,0,0,9,8,17,0,3198,360,0.2563951015472412,False,0,5,20180801174213039,Early,1,9,12,9S 8C,michael4,360,360,2960,2432,any_raised,fold,2,E,20,70,0.333810888252149,0.4579584847863889,0.43850011421433344,0.11787160253792589,none,0.2159392857142231,"[1, 0, 0, 0]",Flop,2,0,0,10,101,0.4444444444444444,True,-0.22199999999999998
5,1,0,0,0,5,0,0,0,5,0,60000.0,check,0.75,0,0,30,1,,,,,,,,,,,,0,7,1,0,0,0,6,5,11,1,3198,20,0.21077299118041992,False,0,5,20180801174213039,Early,0,6,5,6D 5D,michael4,20,20,3562,2250,none,trash,1,E,0,0,0.214587962962912,0.4105361970817432,0.29094769562011624,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,101,0.4,True,-0.186
5,1,1,2,1,5,0,2,2,3,1,60000.0,fold,0.75,0,20,420,1,,,,,,,,,,,,0,7,1,0,0,0,6,5,11,1,3178,360,0.2084650993347168,False,0,5,20180801174213039,Early,0,6,5,6D 5D,michael4,380,360,3202,2240,any_raised,trash,1,E,0,0,0.214587962962912,0.4105361970817432,0.29094769562011624,0,check/call,,"[1, 0, 0, 0]",Deal,3,1,0,10,101,0.46153846153846156,True,-0.186
5,1,1,2,1,5,0,1,2,3,1,60000.0,fold,0.75,0,20,410,1,,,,,,,,,,,,0,9,0,0,0,0,12,6,18,0,3158,350,0.21218299865722656,False,20,5,20180801174213039,Early,0,12,6,6S QD,michael4,370,350,3252,2220,any_raised,trash,BB,B,0,0,0.197485582010527,0.39810177958468157,0.2707363094541084,0,none,,"[1, 0, 0, 0]",Deal,4,0,0,10,101,0.4342105263157895,True,-0.184
5,3,2,1,0,5,0,2,1,4,0,60000.0,check,0.75,0,10,70,1,,,,,,,,,,,,0,9,0,0,0,0,3,2,5,1,3148,10,0.20501279830932617,False,10,5,20180801174213039,Early,0,3,2,3H 2H,michael4,20,10,4480,1362,any_called,trash,SB,B,0,0,0.15953439153437912,0.36617368754750057,0.22617800266802424,0,none,,"[0, 1, 0, 0]",Deal,5,0,0,10,101,0.0,True,-0.182
5,0,0,0,0,3,0,0,0,3,0,101,check,0.75,0,0,0,1,TS 9C TC,0,2,10,2,2,10,10,9,2,10,0,9,0,0,0,0,3,2,5,1,3138,0,0.3715839385986328,True,0,5,20180801174213039,Early,1,10,9,3H 2H,michael4,0,20,4480,1362,none,ml_fold,SB,B,20,80,0.06435643564356436,0.21491459279108083,0.12030462753975782,-0.09517795589081476,none,0.15953439153437912,"[0, 1, 0, 0]",Flop,5,0,0,10,101,0.0,True,-0.22799999999999998
5,3,2,0,0,5,0,2,0,5,0,60000.0,check,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,1,3218,40,0.21626496315002441,False,0,5,20180801174213039,Early,0,12,5,QC 5C,michael4,40,40,4440,1322,any_called,trash,D,L,0,0,0.2311527777777042,0.42156988875316453,0.30703535775327384,0,none,,"[0, 1, 0, 0]",Deal,6,0,0,20,101,0.2222222222222222,True,-0.18
5,1,0,1,1,3,0,0,1,2,1,358,bet,0.75,1474,0,40,2,JD QH 8C,0,2,12,2,1,12,12,8,1,8,0,9,0,0,0,0,12,5,17,1,3178,40,0.3203752040863037,False,0,5,20180801174213039,Early,1,12,11,QC 5C,michael4,40,40,4400,4400,any_raised,ml_raise,D,L,40,180,0.638268156424581,0.4649915186857431,0.7487835553742854,0.4071153786468768,none,0.2311527777777042,"[0, 0, 1, 1474]",Flop,6,0,0,20,101,0.15384615384615385,True,-0.22999999999999998
