tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
205,20180801132535794,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,1,4D 7D,,0,20,call,20
205,20180801132535794,1,10,Deal,44940fbfcd1d1dd162ea320e61f35c79,False,True,2980,0,2,,,0,20,call,20
205,20180801132535794,1,10,Deal,1ba38b109460e96fc633f5cb37561787,False,True,2980,0,3,,,0,20,call,20
205,20180801132535794,1,10,Deal,1f5d31178f1710d4e462ea6132907446,False,True,3000,0,D,,,0,0,fold,0
205,20180801132535794,1,10,Deal,0b71ee9d8b21b7ba5740db9c31423d0c,False,True,2990,0,SB,,,0,10,fold,0
205,20180801132535794,1,10,Deal,82274ccfb8eff7c812f34c5c81d01e34,False,True,2980,0,BB,,,0,20,call,0
205,20180801132535794,1,10,Flop,82274ccfb8eff7c812f34c5c81d01e34,False,True,2980,0,BB,,4C TC 6D,20,0,fold,0
205,20180801132535794,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2980,0,1,4D 7D,4C TC 6D,20,0,check,0
205,20180801132535794,1,10,Flop,44940fbfcd1d1dd162ea320e61f35c79,False,True,2980,0,2,,4C TC 6D,20,0,check,0
205,20180801132535794,1,10,Flop,1ba38b109460e96fc633f5cb37561787,False,True,2960,0,3,,4C TC 6D,20,20,bet,20
205,20180801132535794,1,10,Flop,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,1,4D 7D,4C TC 6D,20,20,call,20
205,20180801132535794,1,10,Flop,44940fbfcd1d1dd162ea320e61f35c79,False,True,2980,0,2,,4C TC 6D,20,0,fold,0
205,20180801132535794,1,10,Turn,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2960,0,1,4D 7D,4C TC 6D 9H,40,0,check,0
205,20180801132535794,1,10,Turn,1ba38b109460e96fc633f5cb37561787,False,True,2960,0,3,,4C TC 6D 9H,40,0,fold,0
205,20180801132535794,2,10,Deal,44940fbfcd1d1dd162ea320e61f35c79,False,True,2960,0,1,,,0,20,call,20
205,20180801132535794,2,10,Deal,1ba38b109460e96fc633f5cb37561787,False,True,2940,0,2,,,0,20,call,20
205,20180801132535794,2,10,Deal,1f5d31178f1710d4e462ea6132907446,False,True,3000,0,3,,,0,0,fold,0
205,20180801132535794,2,10,Deal,0b71ee9d8b21b7ba5740db9c31423d0c,False,True,2990,0,D,,,0,0,fold,0
205,20180801132535794,2,10,Deal,82274ccfb8eff7c812f34c5c81d01e34,False,True,2970,0,SB,,,0,10,fold,0
205,20180801132535794,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,2592,0,BB,KD AH,,0,498,bet,478
205,20180801132535794,2,10,Deal,44940fbfcd1d1dd162ea320e61f35c79,False,True,2960,0,1,,,0,20,fold,0
