N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tight,tightness
6,1,0,1,0,6,0,0,1,5,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,7,4,11,0,3000,20,0.1481468677520752,False,0,6,20180806172017264,Early,1,7,0,7,4,1,7,4C 7H,michael5,20,20,3000,2992.5,2980,all_folded,,2,E,0,0,0.12808267195768144,,0.33418183837824345,0.20962304052197284,0,none,,"[1, 0, 0, 0]",Deal,1,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",53,,,-0.24399999999999997
6,1,0,0,0,6,0,0,0,6,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,3000,20,0.15591979026794434,False,0,6,20180806172017264,Early,1,10,0,10,2,1,10,TD 2S,michael5,20,20,3060,2994.0,2960,none,,1,E,0,0,0.12150238095239015,,0.32671019631362963,0.2005662484602885,0,none,,"[1, 0, 0, 0]",Deal,2,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",53,,,-0.24199999999999997
6,3,2,3,0,6,0,2,3,3,0,60000.0,check,0.75,0,20,70,1,,,,,,,,,,,,0,8,0,0,0,0,12,9,21,1,2980,0,0.15142393112182617,False,20,6,20180806172017264,Early,1,12,0,12,9,2,12,9H QH,michael5,20,0,2990,2975.0,2960,any_called,,BB,B,0,0,0.2421063492063362,,0.4283583370033969,0.34662578343516504,0,none,,"[0, 1, 0, 0]",Deal,3,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",53,,,-0.24399999999999997
6,0,0,0,0,3,0,0,0,3,0,85,bet,0.75,80,0,0,1,6S 6C QS,0,0,0,1,2,6,12,6,2,12,0,8,0,0,0,0,12,9,21,1,2980,0,0.26291608810424805,True,0,6,20180806172017264,Early,0,0,2,12,6,2,12,9H QH,michael5,0,20,2990,2975.0,2960,none,raise/allin,BB,B,20,70,0.5823529411764706,0.8707996986673456,0.4655613867625735,0.7135365236795381,0.3402465919701344,none,0.2421063492063362,"[0, 0, 0.8, 80]",Flop,3,0,0,10,,,,,53,0.0,True,-0.266
6,3,2,2,0,6,0,2,2,4,0,60000.0,check,0.75,0,10,70,1,,,,,,,,,,,,0,9,0,0,0,0,8,3,11,0,3040,10,0.14495301246643066,False,10,6,20180806172017264,Early,1,8,0,8,3,1,8,3S 8H,michael5,20,10,3040,2983.3333333333335,2940,any_called,,SB,B,0,0,0.10733544973545646,,0.309539255936212,0.18224394967201976,0,none,,"[0, 1, 0, 0]",Deal,4,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",53,,,-0.24199999999999997
6,0,0,0,0,4,0,0,0,4,0,68,check,0.75,0,0,0,1,3D 5D 7S,0,0,0,0,1,7,7,3,2,5,0,9,0,0,0,0,8,3,11,0,3030,0,0.24581694602966309,True,0,6,20180806172017264,Early,1,8,1,3,8,2,5,3S 8H,michael5,0,20,3040,2983.3333333333335,2940,none,fold/check,SB,B,20,80,0.04411764705882353,0.1803904608463432,0.20535647123189615,0.09915318134897172,-0.06321780267663293,none,0.10733544973545646,"[0, 1, 0, 0]",Flop,4,0,0,10,,,,,53,0.0,True,-0.268
6,1,0,2,1,4,0,1,2,2,1,425,bet,0.75,40,0,20,1,3D 5D 7S,0,0,0,0,1,7,7,3,2,5,0,9,0,0,0,0,8,3,11,0,3030,20,0.2568943500518799,False,0,6,20180806172017264,Early,1,8,1,3,8,2,5,3S 8H,michael5,20,20,3020,3020.0,3020,any_raised,call/raise,SB,B,20,80,0.16588235294117648,0.5405421204182815,0.3695953084679546,0.2655716519681254,0.05854690320572002,check/call,0.10733544973545646,"[0, 0.2, 0.8, 40]",Flop,4,1,0,10,,,,,53,0.16666666666666666,True,-0.268
6,0,0,0,0,4,0,0,0,2,0,94,bet,0.75,40,0,0,1,3D 5D 7S KC,0,0,0,1,1,13,13,3,2,5,0,9,0,0,0,0,8,3,11,0,2990,0,0.2783801555633545,True,0,6,20180806172017264,Early,1,8,1,3,13,2,5,3S 8H,michael5,0,20,3000,3000.0,3000,none,call/raise,SB,B,60,160,0.19148936170212766,0.5211042309370485,0.3934732342320624,0.31520552550984704,0.025607008760951178,none,0.16588235294117648,"[0, 0.2, 0.8, 40]",Turn,4,0,0,10,,,,,53,0.0,True,-0.3144207865858397
6,0,0,0,0,4,0,0,0,2,0,149,bet,0.75,40,0,0,1,3D 5D 7S KC KH,0,0,0,2,2,13,13,3,2,5,0,9,0,0,0,0,8,3,11,0,2950,0,0.30519819259643555,True,0,6,20180806172017264,Early,1,8,2,13,3,2,5,3S 8H,michael5,0,20,2960,2960.0,2960,none,call/raise,SB,B,100,240,0.18120805369127516,0.6885176468912922,0.385190465833067,0.3056676447973832,-0.010281308010852502,none,0.19148936170212766,"[0, 0.2, 0.8, 40]",River,4,0,0,10,,,,,53,0.0,True,-0.3231118164800217
6,1,0,3,0,6,0,0,3,3,0,60000.0,fold,0.75,0,0,30,1,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,2910,20,0.14949870109558105,False,0,6,20180806172017264,Early,1,14,0,14,2,1,14,2D AH,michael5,20,20,2950,2940.0,2930,all_folded,,D,L,0,0,0.18302552910052225,,0.3866874510479958,0.2758305173520412,0,none,,"[1, 0, 0, 0]",Deal,5,0,0,10,"('fold', 0)","('fold', 0)","('raise', 80)","('fold', 0)",53,,,-0.23999999999999996
