tableNumber,game_id,round_id,smallBlind,roundName,playerName,isHuman,isOnline,chips,reloadCount,position,cards,board,roundBet,bet,action,amount
202,20180806182339099,1,10,Deal,7161f77ab4cbe66fb891fa4ad010e70b,False,True,2980,0,1,,,0,20,call,20
202,20180806182339099,1,10,Deal,2457b5121ed104049a3f89109143918d,False,True,2980,0,2,,,0,20,call,20
202,20180806182339099,1,10,Deal,c667161468122a8605a604d6ff036ade,False,True,2980,0,3,,,0,20,call,20
202,20180806182339099,1,10,Deal,2667849fa0dab2def86d990c1d622b23,False,True,3000,0,4,,,0,0,fold,0
202,20180806182339099,1,10,Deal,c31baa6bd54bc9294551ed18677f1fa3,False,True,2980,0,5,,,0,20,call,20
202,20180806182339099,1,10,Deal,c5894fe9e5c09bbc0d40435543c9f068,False,True,2980,0,6,,,0,20,call,20
202,20180806182339099,1,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,7,8H KC,,0,0,fold,0
202,20180806182339099,1,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2980,0,D,,,0,20,call,20
202,20180806182339099,1,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,2990,0,SB,,,0,10,fold,0
202,20180806182339099,1,10,Deal,737c702b41c26590db61f59b24a61d9e,False,True,2980,0,BB,,,0,20,call,0
202,20180806182339099,1,10,Flop,737c702b41c26590db61f59b24a61d9e,False,True,2980,0,BB,,6S 2C 9H,20,0,fold,0
202,20180806182339099,1,10,Flop,7161f77ab4cbe66fb891fa4ad010e70b,False,True,2980,0,1,,6S 2C 9H,20,0,fold,0
202,20180806182339099,1,10,Flop,2457b5121ed104049a3f89109143918d,False,True,2980,0,2,,6S 2C 9H,20,0,fold,0
202,20180806182339099,1,10,Flop,c667161468122a8605a604d6ff036ade,False,True,2980,0,3,,6S 2C 9H,20,0,fold,0
202,20180806182339099,1,10,Flop,c31baa6bd54bc9294551ed18677f1fa3,False,True,2904,0,5,,6S 2C 9H,20,76,bet,76
202,20180806182339099,1,10,Flop,c5894fe9e5c09bbc0d40435543c9f068,False,True,2980,0,6,,6S 2C 9H,20,0,fold,0
202,20180806182339099,1,10,Flop,38212e726f8ff54c6bfd819e961458a1,False,True,2980,0,D,,6S 2C 9H,20,0,fold,0
202,20180806182339099,2,10,Deal,2457b5121ed104049a3f89109143918d,False,True,2960,0,1,,,0,20,call,20
202,20180806182339099,2,10,Deal,c667161468122a8605a604d6ff036ade,False,True,2960,0,2,,,0,20,call,20
202,20180806182339099,2,10,Deal,2667849fa0dab2def86d990c1d622b23,False,True,3000,0,3,,,0,0,fold,0
202,20180806182339099,2,10,Deal,c31baa6bd54bc9294551ed18677f1fa3,False,True,3130,0,4,,,0,0,fold,0
202,20180806182339099,2,10,Deal,c5894fe9e5c09bbc0d40435543c9f068,False,True,2980,0,5,,,0,0,fold,0
202,20180806182339099,2,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,6,8H 6D,,0,0,fold,0
202,20180806182339099,2,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2960,0,7,,,0,20,call,20
202,20180806182339099,2,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,2990,0,D,,,0,0,fold,0
202,20180806182339099,2,10,Deal,737c702b41c26590db61f59b24a61d9e,False,True,0,0,SB,,,0,2980,allin,2970
202,20180806182339099,2,10,Deal,7161f77ab4cbe66fb891fa4ad010e70b,False,True,0,0,BB,,,0,2980,allin,2960
202,20180806182339099,2,10,Deal,2457b5121ed104049a3f89109143918d,False,True,2960,0,1,,,0,20,fold,0
202,20180806182339099,2,10,Deal,c667161468122a8605a604d6ff036ade,False,True,2960,0,2,,,0,20,fold,0
202,20180806182339099,2,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2960,0,7,,,0,20,fold,0
202,20180806182339099,3,10,Deal,c667161468122a8605a604d6ff036ade,False,True,2940,0,1,,,0,20,call,20
202,20180806182339099,3,10,Deal,2667849fa0dab2def86d990c1d622b23,False,True,3000,0,2,,,0,0,fold,0
202,20180806182339099,3,10,Deal,c31baa6bd54bc9294551ed18677f1fa3,False,True,3130,0,3,,,0,0,fold,0
202,20180806182339099,3,10,Deal,c5894fe9e5c09bbc0d40435543c9f068,False,True,2980,0,4,,,0,0,fold,0
202,20180806182339099,3,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,5,TC 5S,,0,0,fold,0
202,20180806182339099,3,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2940,0,6,,,0,20,call,20
202,20180806182339099,3,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,2990,0,D,,,0,0,fold,0
202,20180806182339099,3,10,Deal,7161f77ab4cbe66fb891fa4ad010e70b,False,True,6000,0,SB,,,0,20,call,10
202,20180806182339099,3,10,Deal,2457b5121ed104049a3f89109143918d,False,True,2940,0,BB,,,0,20,call,0
202,20180806182339099,3,10,Flop,7161f77ab4cbe66fb891fa4ad010e70b,False,True,6000,0,SB,,JS TD 3H,20,0,fold,0
202,20180806182339099,3,10,Flop,2457b5121ed104049a3f89109143918d,False,True,2908,0,BB,,JS TD 3H,20,32,bet,32
202,20180806182339099,3,10,Flop,c667161468122a8605a604d6ff036ade,False,True,2940,0,1,,JS TD 3H,20,0,fold,0
202,20180806182339099,3,10,Flop,38212e726f8ff54c6bfd819e961458a1,False,True,2940,0,6,,JS TD 3H,20,0,fold,0
202,20180806182339099,4,10,Deal,2667849fa0dab2def86d990c1d622b23,False,True,3000,0,1,,,0,0,fold,0
202,20180806182339099,4,10,Deal,c31baa6bd54bc9294551ed18677f1fa3,False,True,3130,0,2,,,0,0,fold,0
202,20180806182339099,4,10,Deal,c5894fe9e5c09bbc0d40435543c9f068,False,True,2960,0,3,,,0,20,call,20
202,20180806182339099,4,10,Deal,ea8bb19d0db6e3db8ef698b71fa02c00,False,True,3000,0,4,2C 6S,,0,0,fold,0
202,20180806182339099,4,10,Deal,38212e726f8ff54c6bfd819e961458a1,False,True,2920,0,5,,,0,20,call,20
202,20180806182339099,4,10,Deal,2ff3b70e257cd8eac155b846f9cab799,True,True,2990,0,6,,,0,0,fold,0
